DateTime.MST,ScansPerRec,EnclosureTemp.deg.C,AirTemperature.deg.C,RelHumidity.percent,BarometricPress.kPa,Precip.mm,Windspeed.m.s,SoilHeatFlux.W.m2,ShortwaveIn.W.m2,ShortwaveOut.W.m2,LongwaveIn.W.m2,LongwaveOut.W.m2,NetRadiation.W.m2,DataFlag_01,date
2022-06-02 11:30:00,15.0,24.28,15.91,27.22,73.7602,0.0,2.645,174.262,70.4,86.6,275.24,438.37,-179.33,P,2022-06-02
2022-06-02 12:00:00,15.0,24.5,16.44,28.78,73.7664,0.0,2.759,178.203,66.63,91.53,278.56,440.27,-186.61,P,2022-06-02
2022-06-02 12:30:00,15.0,23.03,16.58,28.24,73.7368,0.0,2.731,177.95,38.28,89.59,279.24,440.27,-212.34,P,2022-06-02
2022-06-02 13:00:00,15.0,23.33,16.73,26.78,73.7382,0.0,2.616,174.655,60.1,88.26,277.82,441.14,-191.49,P,2022-06-02
2022-06-02 13:30:00,15.0,22.48,17.27,24.81,73.7104,0.0,2.471,171.801,61.45,83.82,277.21,442.19,-187.35,P,2022-06-02
2022-06-02 14:00:00,15.0,24.05,17.35,21.53,73.7023,0.0,2.305,157.264,86.86,75.96,275.59,440.21,-153.73,P,2022-06-02
2022-06-02 14:30:00,15.0,24.95,17.69,21.26,73.653,0.0,2.554,121.619,166.38,65.47,275.24,437.35,-61.2,P,2022-06-02
2022-06-02 15:00:00,15.0,26.63,17.76,20.56,73.6518,0.0,2.559,91.453,311.37,57.27,274.89,434.85,94.14,P,2022-06-02
2022-06-02 15:30:00,15.0,28.33,17.87,17.89,73.645,0.0,2.534,83.418,162.06,52.1,270.71,431.06,-50.39,P,2022-06-02
2022-06-02 16:00:00,15.0,29.35,17.84,16.19,73.6355,0.0,2.431,72.767,123.19,49.76,267.92,428.04,-86.68,P,2022-06-02
2022-06-02 16:30:00,15.0,29.7,18.14,14.48,73.62,0.0,1.972,55.107,77.15,44.5,266.07,426.46,-127.74,P,2022-06-02
2022-06-02 17:00:00,15.0,30.5,18.14,14.28,73.6088,0.0,1.633,38.807,49.89,39.43,263.51,422.6,-148.62,P,2022-06-02
2022-06-02 17:30:00,15.0,30.87,18.01,14.89,73.6052,0.0,1.324,24.437,49.25,33.24,265.16,417.72,-136.55,P,2022-06-02
2022-06-02 18:00:00,15.0,30.82,17.18,19.51,73.607,0.0,0.811,15.478,95.39,14.78,262.71,404.13,-60.82,P,2022-06-02
2022-06-02 18:30:00,15.0,29.96,11.85,39.88,73.6157,0.0,0.477,5.654,178.74,-1.99,256.9,376.77,60.86,P,2022-06-02
2022-06-02 19:00:00,15.0,24.18,9.85,44.6,73.6254,0.0,0.795,-6.611,29.55,-1.97,255.03,370.55,-84.0,P,2022-06-02
2022-06-02 19:30:00,15.0,18.68,9.1,46.76,73.644,0.0,1.255,-16.813,5.71,-2.96,252.99,365.93,-104.27,P,2022-06-02
2022-06-02 20:00:00,15.0,14.99,7.367,53.79,73.6513,0.0,1.647,-24.654,5.3,-3.34,250.49,358.62,-99.49,P,2022-06-02
2022-06-02 20:30:00,15.0,12.18,5.654,61.17,73.6648,0.0,1.612,-31.213,2.43,-2.97,247.74,352.12,-98.98,P,2022-06-02
2022-06-02 21:00:00,15.0,9.75,4.867,65.55,73.6795,0.0,1.341,-36.336,3.36,-3.27,245.48,347.91,-95.81,P,2022-06-02
2022-06-02 21:30:00,15.0,8.15,3.736,70.67,73.7029,0.0,0.911,-40.093,3.94,-2.99,243.6,343.45,-92.92,P,2022-06-02
2022-06-02 22:00:00,15.0,6.84,2.36,78.16,73.7202,0.0,0.697,-43.123,2.04,-2.59,241.26,338.47,-92.59,P,2022-06-02
2022-06-02 22:30:00,15.0,5.6,0.941,84.39,73.7254,0.0,0.0,-45.864,3.45,-2.5,239.24,333.12,-87.92,P,2022-06-02
2022-06-02 23:00:00,15.0,4.28,0.063,87.38,73.7195,0.0,0.0,-48.47,3.06,-2.44,238.26,330.63,-86.87,P,2022-06-02
2022-06-02 23:30:00,15.0,3.11,-0.323,88.77,73.7192,0.0,0.0,-50.601,2.45,-2.34,237.08,328.38,-86.5,P,2022-06-02
2022-06-03 00:00:00,15.0,2.17,-0.806,92.19,73.7293,0.0,0.451,-52.289,-0.04,-2.38,235.9,327.12,-88.88,P,2022-06-03
2022-06-03 00:30:00,15.0,1.53,-1.305,92.22,73.7237,0.0,0.461,-53.442,-0.43,-2.26,234.15,325.55,-89.57,P,2022-06-03
2022-06-03 01:00:00,15.0,0.96,-1.64,93.84,73.712,0.0,0.474,-54.334,-2.02,-2.29,233.13,324.4,-91.01,P,2022-06-03
2022-06-03 01:30:00,15.0,0.54,-1.887,93.59,73.7045,0.0,0.495,-55.089,0.45,-2.24,232.88,323.01,-87.44,P,2022-06-03
2022-06-03 02:00:00,15.0,0.12,-1.945,94.7,73.7094,0.0,0.547,-55.8,2.9,-2.31,231.88,322.57,-85.48,P,2022-06-03
2022-06-03 02:30:00,15.0,-0.12,-2.157,95.0,73.708,0.0,0.509,-56.209,2.1,-2.35,231.55,321.24,-85.24,P,2022-06-03
2022-06-03 03:00:00,15.0,-0.31,-2.454,95.35,73.7033,0.0,0.478,-56.531,0.9,-2.29,231.77,319.96,-85.01,P,2022-06-03
2022-06-03 03:30:00,15.0,-0.53,-2.686,96.06,73.7115,0.0,0.467,-56.842,1.0,-2.27,231.96,319.24,-84.01,P,2022-06-03
2022-06-03 04:00:00,15.0,-0.81,-2.679,96.42,73.715,0.0,0.523,-57.022,-0.37,-2.22,233.07,318.58,-83.66,P,2022-06-03
2022-06-03 04:30:00,15.0,-0.95,-2.835,96.49,73.7263,0.0,0.471,-56.944,-0.96,-2.17,233.73,317.7,-82.76,P,2022-06-03
2022-06-03 05:00:00,15.0,-1.22,-2.829,96.95,73.7318,0.0,0.536,-56.704,1.22,-1.5,237.39,318.12,-78.01,P,2022-06-03
2022-06-03 05:30:00,15.0,-1.46,-2.695,97.05,73.7369,0.0,0.464,-55.634,-2.96,-0.4,242.26,319.53,-79.84,P,2022-06-03
2022-06-03 06:00:00,15.0,-1.29,-2.146,97.15,73.7369,0.0,0.495,-53.145,-0.45,1.14,243.89,322.72,-80.42,P,2022-06-03
2022-06-03 06:30:00,15.0,-1.96,-0.154,94.32,73.7283,0.0,0.6,-49.157,0.06,19.11,239.79,334.14,-113.41,P,2022-06-03
2022-06-03 07:00:00,15.0,1.1,3.276,79.23,73.7085,0.0,0.551,-41.578,3.92,29.97,247.46,351.94,-130.53,P,2022-06-03
2022-06-03 07:30:00,15.0,7.53,6.876,59.45,73.698,0.0,0.806,-22.822,6.22,37.97,259.7,373.88,-145.93,P,2022-06-03
2022-06-03 08:00:00,15.0,14.67,9.67,45.73,73.6827,0.0,0.985,10.364,5.91,42.51,273.97,388.58,-151.21,P,2022-06-03
2022-06-03 08:30:00,15.0,19.3,12.8,36.08,73.6749,0.0,0.979,42.699,12.13,51.35,292.51,400.84,-147.54,P,2022-06-03
2022-06-03 09:00:00,15.0,21.91,14.68,30.97,73.6575,0.0,0.91,67.495,66.51,51.19,311.99,412.16,-84.86,P,2022-06-03
2022-06-03 09:30:00,15.0,23.91,15.92,30.36,73.6372,0.0,0.799,84.712,87.51,55.95,309.54,421.04,-79.95,P,2022-06-03
2022-06-03 10:00:00,15.0,25.16,17.0,28.44,73.6155,0.0,0.887,101.97,167.36,62.9,302.18,429.49,-22.85,P,2022-06-03
2022-06-03 10:30:00,15.0,26.3,17.72,26.27,73.6016,0.0,0.713,117.549,330.4,43.64,320.37,424.13,183.0,P,2022-06-03
2022-06-03 11:00:00,15.0,26.36,17.01,25.54,73.5891,0.0,0.839,105.937,273.5,43.06,330.78,421.51,139.71,P,2022-06-03
2022-06-03 11:30:00,15.0,25.82,17.34,22.49,73.5778,0.0,1.347,96.73,218.37,36.68,331.26,422.52,90.44,P,2022-06-03
2022-06-03 12:00:00,15.0,26.73,17.86,21.22,73.5776,0.0,1.671,90.396,253.69,46.38,322.33,428.97,100.66,P,2022-06-03
2022-06-03 12:30:00,15.0,25.75,18.58,19.5,73.543,0.0,1.525,104.12,203.66,73.88,316.66,443.23,3.21,P,2022-06-03
2022-06-03 13:00:00,15.0,26.95,18.48,18.18,73.5458,0.0,1.681,121.649,344.72,39.21,332.59,429.98,208.12,P,2022-06-03
2022-06-03 13:30:00,15.0,26.32,18.4,19.42,73.5197,0.0,1.446,90.216,314.31,48.07,321.3,432.67,154.87,P,2022-06-03
2022-06-03 14:00:00,15.0,27.22,18.53,19.86,73.5275,0.0,1.574,76.601,384.36,55.81,319.33,434.18,213.7,P,2022-06-03
2022-06-03 14:30:00,15.0,26.96,19.36,18.0,73.4626,0.0,2.455,92.61,273.11,68.04,297.94,444.63,58.38,P,2022-06-03
2022-06-03 15:00:00,15.0,29.25,19.22,17.06,73.4671,0.0,2.258,109.929,113.72,47.49,308.19,435.6,-61.18,P,2022-06-03
2022-06-03 15:30:00,15.0,30.03,18.0,19.31,73.4926,0.0,1.449,94.624,161.86,21.06,320.36,418.61,42.55,P,2022-06-03
2022-06-03 16:00:00,15.0,27.45,17.84,20.09,73.4898,0.0,1.134,68.001,327.07,27.18,325.45,421.15,204.18,P,2022-06-03
2022-06-03 16:30:00,15.0,26.37,17.79,19.54,73.4794,0.0,1.588,56.164,258.59,26.76,316.55,418.25,130.13,P,2022-06-03
2022-06-03 17:00:00,15.0,25.39,17.91,19.43,73.4514,0.0,1.445,46.199,173.05,39.48,308.61,422.68,19.49,P,2022-06-03
2022-06-03 17:30:00,15.0,26.47,18.41,16.85,73.4316,0.0,1.881,38.788,285.08,26.67,293.49,418.27,133.63,P,2022-06-03
2022-06-03 18:00:00,15.0,28.7,16.3,20.17,73.4538,0.0,1.644,26.461,231.52,3.16,300.69,399.56,129.48,P,2022-06-03
2022-06-03 18:30:00,15.0,25.26,15.4,22.83,73.4335,0.0,1.0,12.047,74.2,1.78,284.56,392.94,-35.96,P,2022-06-03
2022-06-03 19:00:00,15.0,22.49,12.19,37.86,73.44,0.0,0.601,2.156,10.07,-1.91,262.28,375.81,-101.56,P,2022-06-03
2022-06-03 19:30:00,15.0,19.24,8.82,51.92,73.4638,0.0,0.553,-8.09,5.14,-2.81,251.32,362.59,-103.32,P,2022-06-03
2022-06-03 20:00:00,15.0,15.5,6.564,59.11,73.4831,0.0,0.735,-18.67,4.45,-2.97,247.48,353.6,-98.69,P,2022-06-03
2022-06-03 20:30:00,15.0,12.01,5.448,60.06,73.5221,0.0,0.592,-27.506,0.94,-2.85,257.14,349.82,-88.89,P,2022-06-03
2022-06-03 21:00:00,15.0,9.35,4.828,63.48,73.5486,0.0,0.691,-33.113,1.81,-2.8,263.63,348.04,-79.8,P,2022-06-03
2022-06-03 21:30:00,15.0,7.76,4.173,65.97,73.5808,0.0,0.491,-36.315,3.22,-2.79,263.57,345.44,-75.87,P,2022-06-03
2022-06-03 22:00:00,15.0,6.79,3.076,71.94,73.6047,0.0,0.0,-38.704,3.88,-2.73,256.64,341.3,-78.04,P,2022-06-03
2022-06-03 22:30:00,15.0,5.87,1.975,77.53,73.6175,0.0,0.0,-41.316,3.02,-2.58,241.49,335.9,-88.81,P,2022-06-03
2022-06-03 23:00:00,15.0,4.8,1.086,79.67,73.6197,0.0,0.0,-44.53,3.96,-2.55,239.06,331.96,-86.39,P,2022-06-03
2022-06-03 23:30:00,15.0,3.76,0.376,81.83,73.6208,0.0,0.0,-47.333,3.14,-2.42,236.23,329.37,-87.58,P,2022-06-03
2022-06-04 00:00:00,15.0,2.78,-0.118,85.4,73.6216,0.0,0.0,-49.553,1.79,-2.39,246.75,328.45,-77.53,P,2022-06-04
2022-06-04 00:30:00,15.0,2.07,-0.419,85.98,73.6208,0.0,0.0,-50.664,0.41,-2.44,240.77,326.64,-83.02,P,2022-06-04
2022-06-04 01:00:00,15.0,1.67,-1.239,89.09,73.6166,0.0,0.0,-51.671,2.22,-2.29,231.69,324.01,-87.8,P,2022-06-04
2022-06-04 01:30:00,15.0,1.09,-1.754,91.01,73.6097,0.0,0.454,-52.87,1.79,-2.3,230.78,322.8,-87.93,P,2022-06-04
2022-06-04 02:00:00,15.0,0.55,-2.192,90.95,73.6107,0.0,0.469,-53.91,0.51,-2.2,231.82,321.42,-86.89,P,2022-06-04
2022-06-04 02:30:00,15.0,0.06,-2.304,92.58,73.6114,0.0,0.511,-54.663,-2.37,-2.23,233.32,320.32,-87.14,P,2022-06-04
2022-06-04 03:00:00,15.0,-0.3,-2.581,92.79,73.6146,0.0,0.541,-55.087,-2.43,-2.29,231.8,318.84,-87.18,P,2022-06-04
2022-06-04 03:30:00,15.0,-0.6,-2.781,93.75,73.6132,0.0,0.495,-55.423,-3.59,-2.25,230.34,317.73,-88.73,P,2022-06-04
2022-06-04 04:00:00,15.0,-0.9,-2.95,93.76,73.6129,0.0,0.472,-55.91,-1.77,-2.27,230.26,316.8,-86.03,P,2022-06-04
2022-06-04 04:30:00,15.0,-1.14,-3.125,94.92,73.6298,0.0,0.489,-56.222,-5.42,-2.2,230.18,316.3,-89.33,P,2022-06-04
2022-06-04 05:00:00,15.0,-1.4,-3.333,95.08,73.6467,0.0,0.517,-56.365,0.8,-1.86,229.36,315.39,-83.36,P,2022-06-04
2022-06-04 05:30:00,15.0,-1.73,-3.23,94.86,73.6564,0.0,0.517,-56.079,-3.28,-0.85,230.25,316.24,-88.41,P,2022-06-04
2022-06-04 06:00:00,15.0,-1.7,-2.899,95.36,73.6702,0.0,0.473,-54.738,-6.47,-0.21,231.63,317.95,-92.59,P,2022-06-04
2022-06-04 06:30:00,15.0,-2.85,-0.452,89.66,73.6644,0.0,0.675,-52.085,-2.16,18.81,239.5,331.0,-112.46,P,2022-06-04
2022-06-04 07:00:00,15.0,0.35,2.898,73.79,73.6569,0.0,0.641,-44.056,1.35,24.96,257.24,349.05,-115.42,P,2022-06-04
2022-06-04 07:30:00,15.0,6.14,7.313,53.25,73.6478,0.0,1.031,-25.731,5.32,38.64,268.71,373.75,-138.36,P,2022-06-04
2022-06-04 08:00:00,15.0,14.17,10.95,36.99,73.6356,0.0,1.22,7.74,1.55,46.75,264.37,389.2,-170.02,P,2022-06-04
2022-06-04 08:30:00,15.0,20.26,12.83,32.89,73.6293,0.0,0.991,44.659,45.6,58.66,269.65,404.57,-147.98,P,2022-06-04
2022-06-04 09:00:00,15.0,24.65,14.57,28.57,73.6142,0.0,1.395,77.657,141.75,63.38,278.07,413.85,-57.4,P,2022-06-04
2022-06-04 09:30:00,15.0,26.59,15.27,27.37,73.6018,0.0,1.179,98.337,308.43,58.52,288.52,417.14,121.29,P,2022-06-04
2022-06-04 10:00:00,15.0,26.38,17.05,26.11,73.5728,0.0,0.853,109.94,319.41,57.69,297.49,425.92,133.31,P,2022-06-04
2022-06-04 10:30:00,15.0,26.5,17.2,23.86,73.5745,0.0,1.485,116.465,310.58,53.43,305.42,428.96,133.62,P,2022-06-04
2022-06-04 11:00:00,15.0,26.02,17.72,22.61,73.5778,0.0,2.05,121.957,249.96,95.28,309.08,443.32,20.44,P,2022-06-04
2022-06-04 11:30:00,15.0,26.19,18.64,22.02,73.5884,0.0,2.031,142.681,263.3,84.86,315.32,448.07,45.69,P,2022-06-04
2022-06-04 12:00:00,15.0,27.14,18.31,23.02,73.5896,0.0,1.648,146.864,328.24,71.79,319.51,440.53,135.44,P,2022-06-04
2022-06-04 12:30:00,15.0,26.51,18.15,23.89,73.559,0.0,1.959,138.712,235.24,59.14,310.8,438.0,48.9,P,2022-06-04
2022-06-04 13:00:00,15.0,26.5,18.88,22.0,73.5502,0.0,1.575,134.545,236.03,80.06,310.38,445.31,21.03,P,2022-06-04
2022-06-04 13:30:00,15.0,25.95,19.3,21.85,73.5159,0.0,2.055,143.741,268.4,75.89,306.93,449.91,49.53,P,2022-06-04
2022-06-04 14:00:00,15.0,27.63,18.65,21.14,73.5133,0.0,1.71,143.269,351.0,53.62,318.33,437.63,178.08,P,2022-06-04
2022-06-04 14:30:00,15.0,27.17,18.22,23.51,73.4831,0.0,1.493,120.928,394.95,32.2,332.82,426.64,268.94,P,2022-06-04
2022-06-04 15:00:00,15.0,26.07,18.97,21.81,73.4531,0.0,1.76,95.896,354.73,50.85,316.62,437.51,182.99,P,2022-06-04
2022-06-04 15:30:00,15.0,27.61,18.98,22.15,73.4481,0.0,1.454,92.596,226.61,30.34,316.95,428.94,84.27,P,2022-06-04
2022-06-04 16:00:00,15.0,27.99,18.6,21.66,73.4365,0.0,1.57,76.661,233.48,34.94,316.95,427.64,87.84,P,2022-06-04
2022-06-04 16:30:00,15.0,28.29,18.27,22.19,73.4323,0.0,1.481,59.497,244.27,12.71,322.21,416.4,137.37,P,2022-06-04
2022-06-04 17:00:00,15.0,26.66,18.14,21.84,73.4264,0.0,1.505,42.361,271.15,22.93,322.21,417.9,152.53,P,2022-06-04
2022-06-04 17:30:00,15.0,25.7,18.05,21.17,73.4159,0.0,1.537,33.265,102.71,17.64,320.66,414.39,-8.66,P,2022-06-04
2022-06-04 18:00:00,15.0,25.02,17.43,22.3,73.4282,0.0,1.131,25.662,87.11,10.17,322.03,408.67,-9.69,P,2022-06-04
2022-06-04 18:30:00,15.0,23.9,16.76,21.83,73.4488,0.0,1.337,18.14,60.27,5.4,312.15,402.58,-35.56,P,2022-06-04
2022-06-04 19:00:00,15.0,22.32,16.02,23.75,73.4616,0.0,1.183,9.563,11.03,2.77,313.95,397.46,-75.26,P,2022-06-04
2022-06-04 19:30:00,15.0,20.99,14.57,29.86,73.4716,0.0,0.796,1.798,8.99,-3.0,309.75,387.41,-65.67,P,2022-06-04
2022-06-04 20:00:00,15.0,19.11,12.9,33.52,73.4793,0.0,0.563,-5.807,4.89,-3.69,309.29,379.35,-61.49,P,2022-06-04
2022-06-04 20:30:00,15.0,16.84,10.53,44.86,73.5008,0.0,0.474,-11.943,3.59,-3.51,322.61,371.99,-42.27,P,2022-06-04
2022-06-04 21:00:00,15.0,14.6,9.05,53.07,73.5279,0.0,0.648,-16.025,5.71,-3.22,317.67,368.21,-41.61,P,2022-06-04
2022-06-04 21:30:00,15.0,12.88,8.33,55.21,73.5563,0.0,0.615,-19.14,3.61,-3.24,311.99,364.45,-45.62,P,2022-06-04
2022-06-04 22:00:00,15.0,11.55,7.326,60.72,73.5594,0.0,0.61,-22.014,1.24,-3.18,297.7,359.89,-57.78,P,2022-06-04
2022-06-04 22:30:00,15.0,10.42,6.699,61.66,73.5473,0.0,0.731,-25.324,5.06,-3.03,297.14,357.3,-52.07,P,2022-06-04
2022-06-04 23:00:00,15.0,9.31,6.56,60.14,73.5485,0.0,0.711,-28.201,2.18,-2.91,317.49,357.8,-35.22,P,2022-06-04
2022-06-04 23:30:00,15.0,8.65,6.386,64.74,73.5384,0.0,0.558,-28.656,2.63,-3.06,320.66,357.25,-30.91,P,2022-06-04
2022-06-05 00:00:00,15.0,8.44,6.158,64.88,73.5297,0.0,0.648,-28.521,2.84,-2.97,296.62,354.03,-51.59,P,2022-06-05
2022-06-05 00:30:00,15.0,8.16,4.998,70.61,73.5198,0.0,0.515,-29.905,3.94,-2.89,293.07,350.22,-50.32,P,2022-06-05
2022-06-05 01:00:00,15.0,7.61,3.983,75.0,73.5063,0.0,0.473,-31.735,4.65,-2.9,260.41,344.06,-76.1,P,2022-06-05
2022-06-05 01:30:00,15.0,6.62,3.175,75.51,73.4814,0.0,0.589,-35.391,5.24,-2.72,271.9,341.56,-61.71,P,2022-06-05
2022-06-05 02:00:00,15.0,5.59,3.125,73.43,73.4685,0.0,0.552,-37.917,2.1,-2.76,267.39,341.34,-69.09,P,2022-06-05
2022-06-05 02:30:00,15.0,5.16,2.593,74.53,73.4652,0.0,0.649,-39.548,4.85,-2.77,249.7,337.52,-80.2,P,2022-06-05
2022-06-05 03:00:00,15.0,4.62,1.703,78.19,73.4633,0.0,0.497,-42.198,5.02,-2.66,245.88,333.76,-80.2,P,2022-06-05
2022-06-05 03:30:00,15.0,4.02,0.373,84.82,73.4767,0.0,0.0,-44.76,3.26,-2.58,243.81,329.56,-79.91,P,2022-06-05
2022-06-05 04:00:00,15.0,3.16,-0.42,88.36,73.4902,0.0,0.0,-47.001,-0.06,-2.45,244.9,326.72,-79.43,P,2022-06-05
2022-06-05 04:30:00,15.0,2.2,-0.574,89.37,73.4998,0.0,0.536,-48.63,-0.45,-2.39,260.01,327.64,-65.69,P,2022-06-05
2022-06-05 05:00:00,15.0,1.5,-0.314,89.6,73.5008,0.0,0.482,-48.506,0.82,-1.92,276.37,330.05,-50.93,P,2022-06-05
2022-06-05 05:30:00,15.0,1.19,0.297,88.97,73.5,0.0,0.463,-46.161,0.31,0.0,284.27,334.22,-49.63,P,2022-06-05
2022-06-05 06:00:00,15.0,1.58,1.227,87.3,73.5088,0.0,0.468,-42.105,1.55,1.91,288.17,338.5,-50.69,P,2022-06-05
2022-06-05 06:30:00,15.0,1.44,3.214,79.52,73.5157,0.0,0.719,-36.896,3.34,14.68,297.39,350.74,-64.69,P,2022-06-05
2022-06-05 07:00:00,15.0,4.93,5.51,66.06,73.509,0.0,0.98,-28.608,4.1,8.76,317.39,357.98,-45.25,P,2022-06-05
2022-06-05 07:30:00,15.0,7.72,7.022,61.61,73.4996,0.0,0.558,-19.128,3.26,13.0,311.07,367.27,-65.94,P,2022-06-05
2022-06-05 08:00:00,15.0,9.53,8.8,56.33,73.5152,0.0,0.618,-8.471,5.42,14.21,329.03,375.33,-55.09,P,2022-06-05
2022-06-05 08:30:00,15.0,11.77,9.89,51.6,73.5228,0.0,0.605,2.092,5.57,16.19,331.32,381.21,-60.51,P,2022-06-05
2022-06-05 09:00:00,15.0,13.27,11.37,47.36,73.5158,0.0,0.796,11.014,1.77,33.39,328.69,393.09,-96.03,P,2022-06-05
2022-06-05 09:30:00,15.0,15.31,14.49,34.31,73.4934,0.0,1.014,32.863,2.71,37.09,327.26,408.78,-115.9,P,2022-06-05
2022-06-05 10:00:00,15.0,19.63,14.86,31.99,73.5043,0.0,1.174,54.094,11.42,29.52,335.89,405.06,-87.28,P,2022-06-05
2022-06-05 10:30:00,15.0,21.56,14.73,32.45,73.5079,0.0,1.306,55.989,35.3,28.89,315.11,404.81,-83.3,P,2022-06-05
2022-06-05 11:00:00,15.0,21.7,14.8,32.31,73.5105,0.0,1.564,57.699,23.05,26.86,324.98,404.49,-83.32,P,2022-06-05
2022-06-05 11:30:00,15.0,21.24,15.14,32.13,73.5186,0.0,1.331,57.147,10.71,37.56,317.58,410.89,-120.16,P,2022-06-05
2022-06-05 12:00:00,15.0,22.54,15.57,32.81,73.5186,0.0,1.893,65.16,42.28,26.37,314.9,410.05,-79.24,P,2022-06-05
2022-06-05 12:30:00,15.0,21.63,15.84,32.94,73.4898,0.0,1.706,67.734,18.95,37.09,319.41,414.52,-113.26,P,2022-06-05
2022-06-05 13:00:00,15.0,22.18,16.54,31.95,73.4905,0.0,1.889,70.419,40.48,50.77,325.95,421.67,-106.01,P,2022-06-05
2022-06-05 13:30:00,15.0,21.74,17.59,30.35,73.4681,0.0,2.039,86.052,66.2,65.26,332.77,433.57,-99.86,P,2022-06-05
2022-06-05 14:00:00,15.0,24.62,17.29,29.91,73.4686,0.0,1.967,100.976,88.49,38.64,339.48,423.6,-34.27,P,2022-06-05
2022-06-05 14:30:00,15.0,24.67,17.63,29.46,73.4348,0.0,2.599,92.135,92.53,60.4,338.58,429.03,-58.31,P,2022-06-05
2022-06-05 15:00:00,15.0,25.75,17.95,29.14,73.4325,0.0,2.644,96.665,327.07,41.54,347.79,428.56,204.75,P,2022-06-05
2022-06-05 15:30:00,15.0,26.82,18.12,29.45,73.4373,0.0,1.988,91.636,352.96,44.04,345.01,429.3,224.64,P,2022-06-05
2022-06-05 16:00:00,15.0,27.57,17.81,30.14,73.4461,0.0,1.845,80.859,276.84,30.02,345.06,421.56,170.31,P,2022-06-05
2022-06-05 16:30:00,15.0,27.25,17.17,31.56,73.4536,0.0,1.574,65.676,298.81,21.45,337.29,414.53,200.12,P,2022-06-05
2022-06-05 17:00:00,15.0,25.96,16.64,31.99,73.4558,0.0,1.45,52.281,100.57,15.2,334.74,409.3,10.82,P,2022-06-05
2022-06-05 17:30:00,15.0,23.9,16.82,31.95,73.4436,0.0,1.442,41.491,74.79,24.22,309.3,410.72,-50.85,P,2022-06-05
2022-06-05 18:00:00,15.0,23.61,16.68,33.36,73.4399,0.0,0.814,32.224,77.3,10.6,294.21,403.04,-42.13,P,2022-06-05
2022-06-05 18:30:00,15.0,23.79,14.91,39.99,73.453,0.0,0.583,22.332,36.49,2.27,286.91,391.4,-70.27,P,2022-06-05
2022-06-05 19:00:00,15.0,22.05,12.07,54.74,73.4787,0.0,0.471,12.125,4.2,-0.79,284.99,378.19,-88.22,P,2022-06-05
2022-06-05 19:30:00,15.0,19.27,9.09,69.3,73.487,0.0,0.0,2.268,3.53,-2.31,277.29,366.49,-83.36,P,2022-06-05
2022-06-05 20:00:00,15.0,16.08,7.485,74.58,73.5042,0.0,0.691,-6.895,2.81,-3.04,281.17,359.72,-72.71,P,2022-06-05
2022-06-05 20:30:00,15.0,13.03,6.884,75.18,73.5144,0.0,0.736,-14.606,2.96,-2.91,287.52,358.47,-65.08,P,2022-06-05
2022-06-05 21:00:00,15.0,10.98,5.9,80.1,73.5408,0.0,0.493,-19.703,1.77,-2.86,283.65,353.98,-65.7,P,2022-06-05
2022-06-05 21:30:00,15.0,9.39,5.196,83.04,73.564,0.0,0.535,-23.431,3.36,-2.74,301.23,353.25,-45.93,P,2022-06-05
2022-06-05 22:00:00,15.0,8.37,5.091,82.44,73.5678,0.0,0.461,-25.486,3.3,-2.79,275.69,350.77,-69.0,P,2022-06-05
2022-06-05 22:30:00,15.0,7.7,4.211,85.21,73.5761,0.0,0.466,-28.231,1.35,-2.8,277.25,346.85,-65.44,P,2022-06-05
2022-06-05 23:00:00,15.0,6.8,3.754,86.41,73.5818,0.0,0.528,-31.103,4.34,-2.79,279.42,345.76,-59.21,P,2022-06-05
2022-06-05 23:30:00,15.0,6.08,3.8,86.21,73.5779,0.0,0.463,-32.866,4.02,-2.81,291.52,346.0,-47.65,P,2022-06-05
2022-06-06 00:00:00,15.0,5.87,3.274,88.55,73.5681,0.0,0.454,-33.441,3.36,-2.7,264.6,342.29,-71.63,P,2022-06-06
2022-06-06 00:30:00,15.0,5.56,2.248,91.77,73.5592,0.0,0.471,-35.506,4.34,-2.65,254.95,337.64,-75.71,P,2022-06-06
2022-06-06 01:00:00,15.0,4.84,1.444,93.85,73.5572,0.0,0.508,-38.458,4.18,-2.53,253.04,334.68,-74.94,P,2022-06-06
2022-06-06 01:30:00,15.0,4.0,1.145,94.46,73.5483,0.0,0.488,-40.981,3.39,-2.48,261.15,334.22,-67.2,P,2022-06-06
2022-06-06 02:00:00,15.0,3.4,0.933,95.06,73.549,0.0,0.529,-42.334,1.79,-2.56,252.22,332.83,-76.27,P,2022-06-06
2022-06-06 02:30:00,15.0,2.96,0.786,95.37,73.559,0.0,0.595,-43.68,0.65,-2.61,251.88,331.84,-76.71,P,2022-06-06
2022-06-06 03:00:00,15.0,2.61,0.291,96.36,73.5662,0.0,0.535,-44.819,-1.9,-2.45,256.75,330.49,-73.2,P,2022-06-06
2022-06-06 03:30:00,15.0,2.32,-0.004,96.81,73.5773,0.0,0.449,-45.294,-1.31,-2.46,251.95,329.01,-75.91,P,2022-06-06
2022-06-06 04:00:00,15.0,2.02,-0.351,97.43,73.5943,0.0,0.451,-45.854,-0.57,-2.43,255.15,328.03,-71.03,P,2022-06-06
2022-06-06 04:30:00,15.0,1.66,-0.411,98.07,73.5999,0.0,0.479,-46.05,1.28,-2.45,260.78,328.35,-63.84,P,2022-06-06
