DateTime.MST,ScansPerRec,EnclosureTemp.deg.C,AirTemperature.deg.C,RelHumidity.percent,BarometricPress.kPa,Precip.mm,Windspeed.m.s,SoilHeatFlux.W.m2,ShortwaveIn.W.m2,ShortwaveOut.W.m2,LongwaveIn.W.m2,LongwaveOut.W.m2,NetRadiation.W.m2,DataFlag_01
2020-08-19 15:00:00,15.0,32.35,27.29,16.21,74.1357,0.0,2.484,81.122,939.8,47.32,377.33,472.15,797.65,P
2020-08-19 15:30:00,15.0,34.68,26.53,17.61,74.1324,0.0,2.469,77.576,504.23,17.78,357.74,455.03,389.16,P
2020-08-19 16:00:00,15.0,35.6,24.25,21.06,74.1426,0.0,2.251,50.435,235.24,5.88,339.05,437.39,131.02,P
2020-08-19 16:30:00,15.0,31.51,24.97,21.57,74.1396,0.0,1.601,30.8,474.22,15.83,380.85,445.77,393.47,P
2020-08-19 17:00:00,15.0,32.29,23.62,23.03,74.1854,0.0,2.565,23.407,89.58,-0.6,387.56,433.41,44.34,P
2020-08-19 17:30:00,15.0,30.69,21.17,28.69,74.2455,0.0,1.632,11.412,66.22,-0.15,353.39,421.31,-1.56,P
2020-08-19 18:00:00,15.0,27.43,20.29,31.81,74.2217,0.0,1.444,6.657,31.04,-2.56,351.84,416.74,-31.3,P
2020-08-19 18:30:00,15.0,24.97,20.13,30.28,74.2284,0.0,1.47,0.485,17.97,-3.06,333.73,413.6,-58.84,P
2020-08-19 19:00:00,15.0,23.69,18.54,35.29,74.2289,0.0,1.177,-3.998,0.51,-3.86,317.26,404.45,-82.82,P
2020-08-19 19:30:00,15.0,21.83,18.56,34.21,74.2681,0.0,1.096,-9.176,-7.75,-4.55,314.34,402.13,-90.99,P
2020-08-19 20:00:00,15.0,21.05,15.0,48.79,74.2622,0.0,0.798,-12.442,-8.95,-4.34,305.03,389.27,-88.85,P
2020-08-19 20:30:00,15.0,19.08,13.24,56.18,74.2616,0.0,0.563,-15.525,-9.85,-4.15,298.87,381.6,-88.42,P
2020-08-19 21:00:00,15.0,16.9,11.71,57.31,74.2696,0.0,0.732,-18.566,-9.46,-3.56,294.03,378.16,-90.02,P
2020-08-19 21:30:00,15.0,14.97,11.57,57.55,74.2756,0.0,0.824,-21.016,-9.69,-3.66,289.65,377.24,-93.62,P
2020-08-19 22:00:00,15.0,13.92,10.21,62.2,74.2643,0.0,0.672,-22.727,-9.89,-3.58,286.5,372.27,-92.07,P
2020-08-19 22:30:00,15.0,12.99,8.69,69.83,74.2676,0.0,0.511,-24.78,-10.07,-3.48,284.62,367.4,-89.37,P
2020-08-19 23:00:00,15.0,11.97,6.928,79.35,74.2811,0.0,0.455,-27.108,-10.1,-3.39,281.54,362.2,-87.38,P
2020-08-19 23:30:00,15.0,10.76,5.769,81.05,74.286,0.0,0.485,-29.472,-9.71,-3.13,282.15,358.28,-82.71,P
2020-08-20 00:00:00,15.0,9.54,5.3,81.36,74.2953,0.0,0.467,-30.997,-9.79,-3.0,277.71,356.14,-85.22,P
2020-08-20 00:30:00,15.0,8.59,4.822,83.76,74.292,0.0,0.454,-32.639,-9.99,-3.0,275.69,353.97,-85.26,P
2020-08-20 01:00:00,15.0,7.82,4.136,89.58,74.2803,0.0,0.467,-33.769,-9.95,-3.14,271.92,351.97,-86.86,P
2020-08-20 01:30:00,15.0,7.12,3.599,87.18,74.2671,0.0,0.506,-34.786,-10.12,-2.97,271.55,348.95,-84.55,P
2020-08-20 02:00:00,15.0,6.45,3.239,87.98,74.2572,0.0,0.461,-35.911,-9.85,-2.81,270.44,348.27,-84.87,P
2020-08-20 02:30:00,15.0,5.93,2.852,91.16,74.2428,0.0,0.448,-36.745,-10.08,-2.88,268.23,346.35,-85.33,P
2020-08-20 03:00:00,15.0,5.48,2.399,92.01,74.2467,0.0,0.463,-37.284,-10.12,-2.85,266.26,344.26,-85.28,P
2020-08-20 03:30:00,15.0,5.03,1.873,93.19,74.2439,0.0,0.464,-38.093,-9.91,-2.77,266.35,342.71,-83.5,P
2020-08-20 04:00:00,15.0,4.59,1.62,96.01,74.2444,0.0,0.455,-38.726,-10.01,-2.78,265.87,342.46,-83.82,P
2020-08-20 04:30:00,15.0,4.25,1.472,96.21,74.2459,0.0,0.449,-39.191,-10.3,-2.72,264.24,340.74,-84.08,P
2020-08-20 05:00:00,15.0,3.95,1.167,95.99,74.256,0.0,0.483,-39.618,-9.93,-2.79,264.96,339.5,-81.67,P
2020-08-20 05:30:00,15.0,3.59,0.999,97.39,74.2753,0.0,0.45,-39.565,-7.85,-2.43,269.84,339.62,-75.19,P
2020-08-20 06:00:00,15.0,3.04,1.476,99.14,74.2833,0.0,0.461,-38.985,21.23,0.41,292.47,344.56,-31.27,P
2020-08-20 06:30:00,15.0,2.83,3.056,97.59,74.2887,0.0,0.47,-34.741,48.5,2.44,289.56,353.42,-17.79,P
2020-08-20 07:00:00,15.0,3.6,5.211,90.96,74.293,0.0,0.541,-30.123,134.85,20.8,288.42,366.36,36.1,P
2020-08-20 07:30:00,15.0,5.36,9.65,73.38,74.2915,0.0,0.547,-20.99,273.7,35.9,291.59,386.38,143.01,P
2020-08-20 08:00:00,15.0,8.95,12.76,56.32,74.2714,0.0,0.608,-9.584,393.97,47.24,309.21,402.5,253.43,P
2020-08-20 08:30:00,15.0,13.02,16.23,44.98,74.2307,0.0,0.733,4.341,491.09,51.1,347.44,418.53,368.91,P
2020-08-20 09:00:00,15.0,18.15,18.57,40.58,74.2045,0.0,0.704,16.665,574.08,60.95,348.86,429.72,432.27,P
2020-08-20 09:30:00,15.0,22.04,20.63,36.15,74.1824,0.0,1.058,27.961,702.4,80.41,331.29,444.29,508.98,P
2020-08-20 10:00:00,15.0,24.7,21.99,33.03,74.1534,0.0,1.082,37.87,811.88,95.63,339.33,456.17,599.4,P
2020-08-20 10:30:00,15.0,26.14,23.72,27.87,74.12,0.0,1.286,46.685,828.36,93.76,355.82,466.24,624.18,P
2020-08-20 11:00:00,15.0,27.91,24.55,26.16,74.1066,0.0,1.896,60.039,812.46,84.58,360.37,468.83,619.42,P
2020-08-20 11:30:00,15.0,29.29,24.84,26.21,74.0856,0.0,1.788,73.607,1113.24,112.73,379.19,481.7,897.99,P
2020-08-20 12:00:00,15.0,32.32,22.86,32.01,74.1128,0.1,3.359,85.85,391.81,28.61,388.77,441.21,310.76,P
2020-08-20 12:30:00,15.0,30.68,16.1,74.32,74.1508,0.2,0.881,53.126,635.88,59.91,399.24,426.57,548.64,P
2020-08-20 13:00:00,15.0,25.74,21.54,39.32,74.0897,0.0,1.373,71.906,989.44,92.23,338.33,467.18,768.36,P
2020-08-20 13:30:00,15.0,25.99,24.1,28.52,74.0112,0.0,1.783,89.187,692.98,54.29,347.54,461.62,524.61,P
2020-08-20 14:00:00,15.0,26.9,25.36,26.34,73.9628,0.0,1.705,86.745,973.35,73.11,356.33,474.0,782.57,P
2020-08-20 14:30:00,15.0,30.08,24.38,24.42,73.927,0.0,1.924,81.466,334.13,15.98,346.62,445.53,219.24,P
2020-08-20 15:00:00,15.0,30.46,22.89,27.89,73.9327,0.0,1.443,54.248,246.82,14.14,369.06,436.91,164.83,P
2020-08-20 15:30:00,15.0,28.33,23.38,29.13,73.9221,0.0,1.303,41.078,379.25,20.76,374.76,442.75,290.5,P
2020-08-20 16:00:00,15.0,28.79,23.12,28.5,73.9256,0.0,1.659,38.19,243.48,12.03,365.56,436.27,160.74,P
2020-08-20 16:30:00,15.0,28.4,23.18,26.84,73.9365,0.0,1.783,28.724,374.94,14.8,359.29,436.7,282.72,P
2020-08-20 17:00:00,15.0,28.76,22.58,27.61,73.9146,0.0,1.149,21.915,208.95,5.26,336.85,428.29,112.25,P
2020-08-20 17:30:00,15.0,28.69,21.64,28.85,73.9119,0.0,1.038,16.68,129.59,1.93,334.16,421.21,40.61,P
2020-08-20 18:00:00,15.0,27.65,21.23,27.78,73.9251,0.0,1.911,9.078,48.5,-1.61,329.88,418.21,-38.22,P
2020-08-20 18:30:00,15.0,26.05,19.67,33.37,73.9459,0.0,1.172,2.197,13.6,-3.21,372.66,413.43,-23.96,P
2020-08-20 19:00:00,15.0,24.12,18.09,40.82,73.9614,0.0,0.814,-1.059,-0.65,-4.01,355.3,405.81,-47.15,P
2020-08-20 19:30:00,15.0,22.23,16.55,46.64,74.0028,0.0,0.848,-4.682,-7.73,-4.35,333.28,397.55,-67.65,P
2020-08-20 20:00:00,15.0,20.02,16.57,47.11,74.0496,0.0,0.757,-7.811,-7.18,-4.28,362.49,399.87,-40.29,P
2020-08-20 20:30:00,15.0,19.08,14.74,54.69,74.0488,0.0,0.809,-9.208,-8.83,-4.02,319.73,391.47,-76.55,P
2020-08-20 21:00:00,15.0,17.81,14.11,54.13,74.074,0.0,0.631,-12.896,-9.97,-4.28,303.18,385.45,-87.96,P
2020-08-20 21:30:00,15.0,16.68,11.79,64.96,74.0868,0.0,0.747,-16.737,-9.85,-3.73,304.14,379.38,-81.36,P
2020-08-20 22:00:00,15.0,15.1,11.04,64.97,74.0909,0.0,0.687,-19.086,-9.61,-3.65,294.72,376.59,-87.83,P
2020-08-20 22:30:00,15.0,13.89,10.42,69.53,74.0857,0.0,0.477,-21.298,-10.81,-3.93,291.54,371.75,-87.09,P
2020-08-20 23:00:00,15.0,12.82,9.04,73.49,74.0824,0.0,0.681,-23.43,-9.36,-3.47,305.11,370.29,-71.07,P
2020-08-20 23:30:00,15.0,11.57,9.04,75.25,74.1006,0.0,0.499,-23.354,-9.24,-3.29,314.83,372.31,-63.44,P
2020-08-21 00:00:00,15.0,11.35,8.14,78.67,74.0862,0.0,0.541,-24.25,-9.81,-3.46,306.3,367.22,-67.27,P
2020-08-21 00:30:00,15.0,10.59,7.768,83.77,74.0818,0.0,0.463,-24.627,-8.04,-3.12,336.02,370.51,-39.41,P
2020-08-21 01:00:00,15.0,10.38,8.02,82.78,74.0753,0.0,0.452,-23.346,-10.2,-3.39,321.38,369.39,-54.82,P
2020-08-21 01:30:00,15.0,10.56,6.924,87.1,74.0792,0.0,0.477,-24.493,-11.32,-3.33,282.74,362.04,-87.3,P
2020-08-21 02:00:00,15.0,10.05,5.972,88.95,74.0901,0.0,0.483,-27.517,-10.59,-3.17,276.87,357.79,-88.35,P
2020-08-21 02:30:00,15.0,9.22,4.892,92.2,74.1023,0.0,0.45,-29.794,-10.65,-3.0,272.6,354.6,-89.65,P
2020-08-21 03:00:00,15.0,8.27,4.172,92.76,74.112,0.0,0.472,-31.769,-10.61,-2.95,269.42,351.81,-90.06,P
2020-08-21 03:30:00,15.0,7.44,3.445,95.39,74.1223,0.0,0.451,-33.401,-10.75,-2.8,266.03,349.17,-91.1,P
2020-08-21 04:00:00,15.0,6.67,2.825,96.79,74.1327,0.0,0.476,-34.824,-10.91,-2.9,263.73,346.59,-90.87,P
2020-08-21 04:30:00,15.0,5.93,2.273,97.23,74.1389,0.0,0.462,-36.008,-10.65,-2.81,263.36,344.7,-89.18,P
2020-08-21 05:00:00,15.0,5.28,2.005,98.1,74.1526,0.0,0.474,-37.148,-10.85,-2.75,261.03,342.93,-90.0,P
2020-08-21 05:30:00,15.0,4.75,1.457,97.96,74.1699,0.0,0.455,-37.911,-9.46,-2.68,261.06,341.09,-86.81,P
2020-08-21 06:00:00,15.0,4.14,1.428,99.31,74.2052,0.0,0.469,-38.453,5.75,-1.22,260.96,342.35,-74.43,P
2020-08-21 06:30:00,15.0,3.67,1.868,99.92,74.2169,0.0,0.462,-37.141,29.7,0.46,262.21,345.31,-53.85,P
2020-08-21 07:00:00,15.0,3.19,3.347,100.0,74.219,0.0,0.472,-34.079,103.95,17.02,268.51,358.33,-2.89,P
2020-08-21 07:30:00,15.0,4.12,7.218,85.92,74.219,0.0,0.567,-25.85,260.36,33.64,278.78,378.39,127.11,P
2020-08-21 08:00:00,15.0,7.16,11.15,67.07,74.2048,0.0,0.608,-13.985,373.17,47.32,290.21,395.89,220.17,P
2020-08-21 08:30:00,15.0,11.26,14.35,55.32,74.1944,0.0,0.791,-0.295,483.63,58.8,299.95,411.64,313.15,P
2020-08-21 09:00:00,15.0,15.8,17.36,46.94,74.1934,0.0,0.689,12.546,595.86,69.92,309.28,427.35,407.87,P
2020-08-21 09:30:00,15.0,19.92,19.65,43.05,74.1809,0.0,0.856,23.797,681.6,80.34,316.13,440.09,477.29,P
2020-08-21 10:00:00,15.0,22.71,21.65,30.34,74.1708,0.0,1.323,33.316,779.31,94.73,324.98,452.95,556.6,P
2020-08-21 10:30:00,15.0,25.17,22.94,22.65,74.1632,0.0,1.612,41.783,870.54,102.37,321.78,461.01,628.93,P
2020-08-21 11:00:00,15.0,27.33,23.65,18.5,74.1554,0.0,2.075,55.469,939.8,105.78,321.02,466.48,688.56,P
2020-08-21 11:30:00,15.0,28.7,24.09,17.97,74.1483,0.0,2.076,72.205,986.1,103.49,322.78,471.93,733.47,P
2020-08-21 12:00:00,15.0,29.12,24.56,17.2,74.1326,0.0,1.79,89.287,1005.33,97.23,329.95,477.04,761.01,P
2020-08-21 12:30:00,15.0,29.5,25.15,19.06,74.1393,0.0,1.607,92.354,1013.37,97.72,334.25,480.29,769.62,P
2020-08-21 13:00:00,15.0,31.18,25.0,17.76,74.1396,0.0,2.181,92.474,966.48,90.35,334.7,474.65,736.18,P
2020-08-21 13:30:00,15.0,30.56,25.33,18.95,74.1011,0.0,1.738,97.24,913.9,76.03,336.98,475.17,699.68,P
2020-08-21 14:00:00,15.0,30.74,25.21,19.32,74.0788,0.0,1.734,90.497,714.17,48.57,335.41,462.82,538.19,P
2020-08-21 14:30:00,15.0,30.51,25.44,17.79,74.068,0.0,1.74,80.191,794.22,45.28,338.48,465.15,622.27,P
2020-08-21 15:00:00,15.0,31.39,26.07,18.5,74.0613,0.0,1.516,84.843,844.05,39.2,355.61,466.31,694.15,P
2020-08-21 15:30:00,15.0,33.12,25.89,18.29,74.0431,0.0,1.755,81.932,703.38,27.36,350.51,459.13,567.39,P
2020-08-21 16:00:00,15.0,34.11,25.43,17.71,74.0354,0.0,1.843,60.759,608.22,18.74,345.22,450.96,483.74,P
2020-08-21 16:30:00,15.0,33.76,25.69,18.55,74.034,0.0,1.611,39.939,526.99,14.18,352.64,448.13,417.32,P
2020-08-21 17:00:00,15.0,33.79,25.27,18.01,74.0393,0.0,1.277,28.122,377.88,5.64,340.69,439.65,273.29,P
2020-08-21 17:30:00,15.0,33.95,23.84,23.11,74.0453,0.0,1.711,18.527,224.85,1.51,333.89,430.95,126.28,P
2020-08-21 18:00:00,15.0,32.73,21.98,23.95,74.0533,0.0,1.235,9.434,67.51,-1.97,323.02,419.2,-26.7,P
2020-08-21 18:30:00,15.0,29.39,20.64,27.17,74.0653,0.0,1.087,2.096,29.06,-2.83,317.28,411.19,-62.01,P
2020-08-21 19:00:00,15.0,26.44,17.72,36.77,74.0804,0.0,0.619,-3.236,-2.75,-4.25,305.81,397.19,-89.88,P
2020-08-21 19:30:00,15.0,23.28,13.67,54.9,74.0989,0.0,0.551,-9.128,-10.05,-3.97,296.78,386.1,-95.4,P
2020-08-21 20:00:00,15.0,19.79,11.52,60.18,74.1319,0.0,0.592,-14.808,-10.3,-3.85,291.68,379.01,-93.78,P
2020-08-21 20:30:00,15.0,16.83,10.44,58.36,74.1642,0.0,0.663,-18.987,-10.14,-3.57,288.79,375.56,-93.34,P
2020-08-21 21:00:00,15.0,14.64,9.8,59.6,74.1837,0.0,0.576,-21.949,-10.16,-3.45,285.32,372.0,-93.39,P
2020-08-21 21:30:00,15.0,13.13,8.55,63.95,74.1932,0.0,0.551,-25.013,-10.67,-3.59,282.28,366.79,-91.59,P
2020-08-21 22:00:00,15.0,11.77,7.806,65.37,74.2023,0.0,0.608,-27.442,-10.4,-3.35,280.19,364.63,-91.49,P
2020-08-21 22:30:00,15.0,10.73,7.127,71.45,74.2192,0.0,0.478,-29.448,-10.46,-3.18,277.47,361.91,-91.72,P
2020-08-21 23:00:00,15.0,9.88,6.087,75.52,74.2267,0.0,0.468,-30.99,-10.3,-3.11,274.65,359.19,-91.72,P
2020-08-21 23:30:00,15.0,9.06,5.475,77.46,74.2257,0.0,0.538,-32.259,-10.46,-3.1,272.74,356.28,-90.9,P
2020-08-22 00:00:00,15.0,8.29,4.847,78.62,74.2276,0.0,0.459,-33.454,-10.38,-2.86,271.04,354.11,-90.58,P
2020-08-22 00:30:00,15.0,7.65,4.343,81.98,74.2327,0.0,0.459,-35.091,-10.63,-3.07,268.44,351.74,-90.86,P
2020-08-22 01:00:00,15.0,7.07,3.585,86.38,74.2427,0.0,0.464,-36.608,-10.5,-3.0,265.75,348.83,-90.58,P
2020-08-22 01:30:00,15.0,6.46,2.806,86.78,74.2412,0.0,0.45,-37.763,-10.36,-2.91,263.87,345.91,-89.49,P
2020-08-22 02:00:00,15.0,5.8,2.376,83.98,74.2469,0.0,0.467,-39.101,-10.28,-2.86,263.95,344.04,-87.51,P
2020-08-22 02:30:00,15.0,5.2,1.897,88.34,74.2587,0.0,0.0,-40.022,-10.28,-2.84,263.78,343.0,-86.66,P
2020-08-22 03:00:00,15.0,4.66,1.762,89.67,74.2746,0.0,0.455,-40.577,-10.18,-2.8,263.62,341.87,-85.63,P
2020-08-22 03:30:00,15.0,4.25,1.475,90.3,74.2912,0.0,0.461,-40.885,-10.28,-2.81,262.17,340.81,-86.12,P
2020-08-22 04:00:00,15.0,3.94,1.141,92.09,74.3039,0.0,0.456,-41.411,-10.28,-2.9,261.42,339.52,-85.47,P
2020-08-22 04:30:00,15.0,3.66,0.814,92.17,74.3194,0.0,0.0,-41.786,-10.1,-2.73,261.14,338.13,-84.36,P
2020-08-22 05:00:00,15.0,3.35,0.556,92.61,74.332,0.0,0.0,-42.152,-10.14,-2.77,260.81,337.33,-83.9,P
2020-08-22 05:30:00,15.0,3.06,0.329,95.45,74.3486,0.0,0.449,-42.256,-8.91,-2.63,260.73,336.69,-82.24,P
2020-08-22 06:00:00,15.0,2.75,0.354,95.81,74.364,0.0,0.448,-41.918,5.87,-1.13,261.02,337.36,-69.35,P
2020-08-22 06:30:00,15.0,2.33,0.761,95.57,74.3773,0.0,0.0,-40.573,32.92,1.13,262.88,341.39,-46.71,P
2020-08-22 07:00:00,15.0,2.09,2.308,94.99,74.3791,0.0,0.45,-37.242,103.32,15.28,268.67,354.35,2.37,P
2020-08-22 07:30:00,15.0,3.11,6.262,79.29,74.3835,0.0,0.475,-29.009,233.87,30.66,277.84,373.06,107.99,P
2020-08-22 08:00:00,15.0,6.09,10.13,59.4,74.3811,0.0,0.518,-17.698,337.86,43.19,290.23,391.48,193.42,P
2020-08-22 08:30:00,15.0,10.28,13.85,46.97,74.3755,0.0,0.631,-4.578,455.38,54.88,303.28,408.79,295.0,P
2020-08-22 09:00:00,15.0,15.22,17.13,39.16,74.3668,0.0,0.696,9.497,555.05,65.33,312.2,423.8,378.12,P
2020-08-22 09:30:00,15.0,19.4,19.96,33.82,74.3537,0.0,0.643,20.753,667.67,78.88,326.68,439.62,475.85,P
2020-08-22 10:00:00,15.0,22.75,21.91,31.5,74.3349,0.0,0.691,30.842,578.79,61.23,355.14,447.43,425.27,P
2020-08-22 10:30:00,15.0,25.84,22.36,38.25,74.3261,0.0,0.595,34.898,633.73,68.11,351.18,447.6,469.19,P
2020-08-22 11:00:00,15.0,27.08,23.87,24.95,74.309,0.0,0.928,48.631,541.71,50.65,379.26,452.51,417.81,P
2020-08-22 11:30:00,15.0,29.1,22.82,27.76,74.3021,0.0,0.976,46.111,669.83,64.5,362.3,452.6,515.03,P
2020-08-22 12:00:00,15.0,29.2,24.42,24.86,74.2752,0.0,0.752,61.164,444.2,33.12,372.09,452.79,330.38,P
2020-08-22 12:30:00,15.0,29.97,24.21,22.21,74.2775,0.0,1.183,57.84,792.45,73.18,364.71,462.77,621.21,P
2020-08-22 13:00:00,15.0,31.34,25.19,21.54,74.2778,0.0,1.363,70.053,778.52,67.83,361.6,468.96,603.33,P
2020-08-22 13:30:00,15.0,31.39,25.26,20.19,74.2211,0.0,1.155,74.038,841.89,70.89,355.71,465.09,661.63,P
2020-08-22 14:00:00,15.0,31.69,25.67,20.27,74.2056,0.0,1.164,77.357,632.55,43.96,358.3,461.83,485.06,P
2020-08-22 14:30:00,15.0,31.5,26.19,18.61,74.1784,0.0,1.069,72.653,852.88,52.3,361.35,469.59,692.34,P
2020-08-22 15:00:00,15.0,33.88,26.07,18.04,74.1529,0.0,0.961,77.994,479.71,20.61,353.89,453.71,359.28,P
2020-08-22 15:30:00,15.0,34.67,24.72,19.48,74.1378,0.0,0.849,64.631,348.45,13.37,333.18,440.9,227.37,P
2020-08-22 16:00:00,15.0,32.71,24.63,18.71,74.1241,0.0,1.272,46.429,358.26,10.38,332.58,438.51,241.96,P
2020-08-22 16:30:00,15.0,31.22,24.49,18.05,74.1244,0.0,1.152,31.008,325.5,9.53,333.18,433.76,215.39,P
2020-08-22 17:00:00,15.0,30.32,24.9,20.41,74.1215,0.0,0.938,23.199,236.81,4.23,340.49,431.57,141.5,P
2020-08-22 17:30:00,15.0,30.23,24.0,22.5,74.1168,0.0,0.642,18.659,214.84,5.05,348.93,427.6,131.12,P
2020-08-22 18:00:00,15.0,30.13,22.72,31.29,74.114,0.0,0.625,14.892,116.48,1.16,348.04,420.35,43.01,P
2020-08-22 18:30:00,15.0,29.22,18.92,48.44,74.1241,0.0,0.503,10.723,37.24,-1.67,323.55,408.09,-45.63,P
2020-08-22 19:00:00,15.0,26.32,15.46,60.36,74.1518,0.0,0.474,3.049,-1.47,-3.77,323.79,395.41,-69.33,P
2020-08-22 19:30:00,15.0,22.65,13.15,63.25,74.1915,0.0,0.512,-3.579,-9.48,-3.82,322.58,388.71,-71.79,P
2020-08-22 20:00:00,15.0,19.57,11.38,64.34,74.2349,0.0,0.483,-9.833,-10.63,-3.7,294.07,379.09,-91.96,P
2020-08-22 20:30:00,15.0,16.95,9.49,63.8,74.2584,0.0,0.484,-15.94,-10.61,-3.67,284.64,371.66,-93.97,P
2020-08-22 21:00:00,15.0,14.48,8.53,60.07,74.2793,0.0,0.616,-20.585,-10.01,-3.3,284.0,368.12,-90.82,P
2020-08-22 21:30:00,15.0,12.47,8.41,61.1,74.2912,0.0,0.583,-22.96,-10.2,-3.61,288.37,367.3,-85.52,P
2020-08-22 22:00:00,15.0,11.18,7.841,63.03,74.3098,0.0,0.576,-24.77,-9.36,-3.13,299.5,366.65,-73.37,P
2020-08-22 22:30:00,15.0,10.59,7.564,66.92,74.3304,0.0,0.52,-26.106,-10.56,-3.4,282.15,362.62,-87.63,P
2020-08-22 23:00:00,15.0,10.11,6.527,68.59,74.3316,0.0,0.576,-28.708,-10.38,-3.27,277.12,358.7,-88.69,P
2020-08-22 23:30:00,15.0,9.24,6.005,69.36,74.3199,0.0,0.621,-30.228,-10.36,-3.16,276.79,356.67,-87.07,P
2020-08-23 00:00:00,15.0,8.51,5.337,73.8,74.3285,0.0,0.456,-31.595,-10.48,-3.11,274.88,355.01,-87.5,P
2020-08-23 00:30:00,15.0,7.96,4.41,80.22,74.3416,0.0,0.483,-33.065,-10.77,-3.06,271.08,351.67,-88.3,P
2020-08-23 01:00:00,15.0,7.36,3.56,82.49,74.3475,0.0,0.469,-34.194,-10.5,-2.84,269.9,348.78,-86.53,P
2020-08-23 01:30:00,15.0,6.63,3.019,82.75,74.3542,0.0,0.451,-35.483,-10.26,-2.87,269.93,346.73,-84.19,P
2020-08-23 02:00:00,15.0,5.96,2.725,85.91,74.3637,0.0,0.452,-36.432,-9.85,-2.85,274.61,346.69,-79.08,P
2020-08-23 02:30:00,15.0,5.5,2.679,87.68,74.3713,0.0,0.47,-36.651,-10.28,-2.94,268.56,345.21,-83.99,P
2020-08-23 03:00:00,15.0,5.2,2.181,88.6,74.3777,0.0,0.448,-37.451,-10.22,-2.83,267.38,343.45,-83.47,P
2020-08-23 03:30:00,15.0,4.84,1.914,90.21,74.3811,0.0,0.0,-38.133,-10.2,-2.84,267.22,342.13,-82.27,P
2020-08-23 04:00:00,15.0,4.42,1.449,91.7,74.3777,0.0,0.45,-38.625,-10.14,-2.75,266.16,340.89,-82.13,P
2020-08-23 04:30:00,15.0,4.06,1.223,92.38,74.3826,0.0,0.468,-38.803,-10.16,-2.72,267.09,339.94,-80.3,P
2020-08-23 05:00:00,15.0,3.74,1.156,94.2,74.396,0.0,0.0,-38.943,-9.75,-2.62,272.69,340.17,-74.61,P
2020-08-23 05:30:00,15.0,3.53,1.197,94.77,74.414,0.0,0.448,-38.719,-8.26,-2.59,272.32,339.92,-73.28,P
2020-08-23 06:00:00,15.0,3.37,1.196,95.09,74.43,0.0,0.45,-38.128,8.36,-0.74,270.78,340.92,-61.03,P
2020-08-23 06:30:00,15.0,3.08,1.462,96.23,74.4493,0.0,0.0,-36.517,37.57,1.81,269.88,344.86,-39.21,P
2020-08-23 07:00:00,15.0,3.01,3.222,92.87,74.462,0.0,0.451,-32.987,116.39,14.85,275.3,357.38,19.46,P
2020-08-23 07:30:00,15.0,4.07,6.879,82.42,74.4733,0.0,0.503,-25.412,208.95,26.76,281.98,374.25,89.92,P
2020-08-23 08:00:00,15.0,6.87,10.39,67.4,74.4788,0.0,0.468,-15.254,277.23,36.26,291.07,389.53,142.51,P
2020-08-23 08:30:00,15.0,10.69,13.08,52.73,74.4703,0.0,0.497,-4.29,404.37,50.41,301.1,404.18,250.89,P
2020-08-23 09:00:00,15.0,14.79,16.35,42.4,74.4638,0.0,0.519,8.225,522.09,61.65,315.64,421.31,354.77,P
2020-08-23 09:30:00,15.0,19.1,19.09,37.49,74.4572,0.0,0.691,20.056,580.56,67.35,326.24,433.14,406.31,P
2020-08-23 10:00:00,15.0,22.41,21.19,34.46,74.4383,0.0,0.772,29.044,665.9,79.99,331.46,445.8,471.57,P
2020-08-23 10:30:00,15.0,25.0,23.01,30.9,74.4046,0.0,0.848,38.55,758.31,88.61,337.02,458.32,548.41,P
2020-08-23 11:00:00,15.0,27.12,24.67,28.22,74.3771,0.0,0.888,52.008,829.93,90.98,345.24,466.44,617.74,P
2020-08-23 11:30:00,15.0,28.91,25.26,26.25,74.3434,0.0,1.31,68.007,940.78,94.73,356.92,473.36,729.6,P
2020-08-23 12:00:00,15.0,30.07,25.82,23.23,74.3044,0.0,1.124,82.042,702.59,59.42,382.3,469.54,555.93,P
2020-08-23 12:30:00,15.0,32.48,22.66,27.36,74.3704,0.0,2.054,68.013,216.6,10.63,384.72,434.13,156.55,P
2020-08-23 13:00:00,15.0,31.27,20.63,32.86,74.4188,0.0,1.586,42.802,246.43,15.01,375.2,428.47,178.15,P
2020-08-23 13:30:00,15.0,27.61,21.37,34.48,74.3836,0.0,0.746,35.657,306.66,20.38,375.0,434.17,227.11,P
2020-08-23 14:00:00,15.0,26.93,22.84,32.27,74.3619,0.0,0.843,37.99,549.16,40.41,359.25,446.76,421.24,P
2020-08-23 14:30:00,15.0,27.56,24.15,26.89,74.343,0.0,1.147,45.107,712.99,45.06,355.34,454.1,569.17,P
2020-08-23 15:00:00,15.0,30.11,24.34,26.48,74.303,0.0,0.694,54.057,456.75,24.96,352.43,446.98,337.25,P
2020-08-23 15:30:00,15.0,30.77,24.47,27.37,74.2644,0.0,0.55,49.428,479.12,23.62,360.06,447.67,367.89,P
2020-08-23 16:00:00,15.0,31.38,24.15,29.95,74.24,0.0,0.518,43.963,294.5,13.97,359.84,440.03,200.33,P
2020-08-23 16:30:00,15.0,30.87,23.82,31.21,74.2225,0.0,0.489,35.416,262.32,9.24,359.94,436.88,176.13,P
2020-08-23 17:00:00,15.0,30.52,22.73,39.01,74.216,0.0,0.455,28.581,98.73,1.72,366.44,425.77,37.68,P
