DateTime.MST,GB2,GB4,GB5,GB6,GB7,GB8,GB9,GB10,GB2_T,GB4_T,GB5_T,GB6_T,GB7_T,GB8_T,GB9_T,GB10_T
2020-11-02 18:00:00,2725.259,2724.838,2724.737,2724.597,2724.797,2725.183,,,7.582,6.573,6.268,6.064,6.674,6.471,,
2020-11-02 19:00:00,2725.258,2724.838,2724.735,2724.595,2724.797,2725.183,,,7.582,6.573,6.268,5.962,6.674,6.471,,
2020-11-02 20:00:00,2725.259,2724.84,2724.735,2724.595,2724.798,2725.182,,,7.582,6.573,6.268,5.962,6.674,6.471,,
2020-11-02 21:00:00,2725.257,2724.838,2724.733,2724.595,2724.795,2725.182,,,7.582,6.573,6.268,5.962,6.674,6.471,,
2020-11-02 22:00:00,2725.258,2724.839,2724.734,2724.595,2724.795,2725.181,,,7.582,6.573,6.268,5.962,6.674,6.471,,
2020-11-02 23:00:00,2725.257,2724.837,2724.733,2724.593,2724.796,2725.18,,,7.582,6.573,6.166,5.962,6.674,6.471,,
2020-11-03 00:00:00,2725.257,2724.838,2724.733,2724.591,2724.795,2725.181,,,7.582,6.573,6.166,5.962,6.674,6.37,,
2020-11-03 01:00:00,2725.255,2724.839,2724.732,2724.593,2724.796,2725.18,,,7.582,6.573,6.166,5.962,6.674,6.37,,
2020-11-03 02:00:00,2725.256,2724.837,2724.733,2724.593,2724.796,2725.179,,,7.582,6.471,6.166,5.962,6.674,6.37,,
2020-11-03 03:00:00,2725.255,2724.837,2724.732,2724.593,2724.793,2725.179,,,7.582,6.471,6.166,5.962,6.674,6.37,,
2020-11-03 04:00:00,2725.255,2724.837,2724.733,2724.591,2724.795,2725.179,,,7.582,6.471,6.166,5.962,6.674,6.37,,
2020-11-03 05:00:00,2725.254,2724.836,2724.731,2724.59,2724.792,2725.176,,,7.582,6.471,6.166,5.962,6.674,6.37,,
2020-11-03 06:00:00,2725.253,2724.835,2724.729,2724.588,2724.791,2725.175,,,7.582,6.471,6.166,5.962,6.674,6.37,,
2020-11-03 07:00:00,2725.252,2724.836,2724.731,2724.588,2724.79,2725.173,,,7.481,6.471,6.166,5.962,6.674,6.37,,
2020-11-03 08:00:00,2725.251,2724.834,2724.729,2724.588,2724.789,2725.173,,,7.481,6.573,6.166,5.962,6.674,6.37,,
2020-11-03 09:00:00,2725.255,2724.834,2724.728,2724.588,2724.792,2725.175,,,7.481,6.471,6.166,5.962,6.674,6.37,,
2020-11-03 10:00:00,2725.254,2724.834,2724.73,2724.59,2724.795,2725.178,,,7.481,6.471,6.166,5.962,6.674,6.37,,
2020-11-03 11:00:00,2725.254,2724.833,2724.73,2724.59,2724.795,2725.18,,,7.481,6.471,6.166,5.962,6.674,6.37,,
2020-11-03 12:00:00,2725.257,2724.833,2724.733,2724.593,2724.8,2725.186,,,7.481,6.471,6.166,5.962,6.674,6.37,,
2020-11-03 13:00:00,2725.256,2724.833,2724.733,2724.595,2724.8,2725.183,,,7.481,6.471,6.166,5.962,6.674,6.37,,
2020-11-03 14:00:00,2725.26,2724.837,2724.737,2724.599,2724.801,2725.185,,,7.481,6.573,6.166,5.962,6.573,6.37,,
2020-11-03 15:00:00,2725.26,2724.835,2724.737,2724.597,2724.798,2725.183,,,7.481,6.471,6.166,5.962,6.573,6.37,,
2020-11-03 16:00:00,2725.259,2724.836,2724.737,2724.597,2724.799,2725.184,,,7.481,6.471,6.166,5.962,6.573,6.37,,
2020-11-03 17:00:00,2725.259,2724.836,2724.737,2724.596,2724.797,2725.184,,,7.481,6.471,6.166,5.962,6.573,6.37,,
2020-11-03 18:00:00,2725.259,2724.836,2724.736,2724.595,2724.797,2725.183,,,7.481,6.573,6.166,5.962,6.573,6.37,,
2020-11-03 19:00:00,2725.259,2724.836,2724.736,2724.596,2724.797,2725.181,,,7.481,6.471,6.064,5.962,6.573,6.37,,
2020-11-03 20:00:00,2725.258,2724.838,2724.736,2724.597,2724.798,2725.181,,,7.481,6.471,6.064,5.86,6.573,6.37,,
2020-11-03 21:00:00,2725.257,2724.838,2724.735,2724.596,2724.797,2725.181,,,7.481,6.471,6.064,5.86,6.573,6.268,,
2020-11-03 22:00:00,2725.257,2724.838,2724.736,2724.596,2724.797,2725.181,,,7.481,6.471,6.064,5.86,6.573,6.268,,
2020-11-03 23:00:00,2725.257,2724.838,2724.734,2724.595,2724.796,2725.181,,,7.481,6.471,6.064,5.86,6.573,6.268,,
2020-11-04 00:00:00,2725.259,2724.838,2724.734,2724.595,2724.797,2725.181,,,7.481,6.471,6.064,5.86,6.573,6.268,,
2020-11-04 01:00:00,2725.257,2724.838,2724.734,2724.596,2724.798,2725.181,,,7.481,6.471,6.064,5.86,6.573,6.268,,
2020-11-04 02:00:00,2725.257,2724.838,2724.734,2724.596,2724.796,2725.181,,,7.481,6.471,6.064,5.86,6.573,6.268,,
2020-11-04 03:00:00,2725.256,2724.837,2724.735,2724.595,2724.797,2725.181,,,7.481,6.471,6.064,5.86,6.573,6.268,,
2020-11-04 04:00:00,2725.255,2724.837,2724.733,2724.594,2724.796,2725.18,,,7.481,6.471,6.064,5.86,6.573,6.268,,
2020-11-04 05:00:00,2725.257,2724.838,2724.733,2724.593,2724.795,2725.18,,,7.481,6.471,6.064,5.86,6.573,6.268,,
2020-11-04 06:00:00,2725.254,2724.838,2724.732,2724.592,2724.795,2725.178,,,7.481,6.471,6.064,5.86,6.573,6.268,,
2020-11-04 07:00:00,2725.255,2724.838,2724.731,2724.594,2724.793,2725.176,,,7.481,6.471,6.064,5.86,6.573,6.268,,
2020-11-04 08:00:00,2725.252,2724.837,2724.731,2724.592,2724.792,2725.175,,,7.481,6.471,6.064,5.86,6.573,6.268,,
2020-11-04 09:00:00,2725.253,2724.837,2724.73,2724.591,2724.792,2725.178,,,7.481,6.471,6.064,5.86,6.573,6.268,,
2020-11-04 10:00:00,2725.254,2724.836,2724.73,2724.591,2724.795,2725.178,,,7.481,6.471,6.064,5.86,6.573,6.268,,
2020-11-04 11:00:00,2725.258,2724.836,2724.73,2724.591,2724.796,2725.181,,,7.481,6.471,6.064,5.86,6.573,6.268,,
2020-11-04 12:00:00,2725.257,2724.836,2724.731,2724.594,2724.796,2725.183,,,7.481,6.471,6.064,5.86,6.573,6.268,,
2020-11-04 13:00:00,2725.254,2724.836,2724.732,2724.593,2724.796,2725.181,,,7.481,6.471,6.064,5.86,6.573,6.268,,
2020-11-04 14:00:00,2725.257,2724.836,2724.734,2724.594,2724.798,2725.182,,,7.381,6.471,6.064,5.86,6.573,6.268,,
2020-11-04 15:00:00,2725.256,2724.837,2724.734,2724.595,2724.796,2725.181,,,7.381,6.471,6.064,5.86,6.573,6.268,,
2020-11-04 16:00:00,2725.257,2724.837,2724.734,2724.595,2724.797,2725.183,,,7.381,6.37,6.064,5.86,6.573,6.268,,
2020-11-04 17:00:00,2725.256,2724.836,2724.733,2724.597,2724.799,2725.182,,,7.381,6.471,5.962,5.86,6.573,6.166,,
2020-11-04 18:00:00,2725.255,2724.838,2724.733,2724.595,2724.797,2725.181,,,7.381,6.37,5.962,5.757,6.573,6.166,,
2020-11-04 19:00:00,2725.257,2724.838,2724.735,2724.597,2724.797,2725.182,,,7.381,6.37,5.962,5.757,6.573,6.166,,
2020-11-04 20:00:00,2725.255,2724.837,2724.734,2724.595,2724.795,2725.181,,,7.381,6.37,5.962,5.757,6.573,6.166,,
2020-11-04 21:00:00,2725.257,2724.839,2724.734,2724.594,2724.796,2725.18,,,7.381,6.37,5.962,5.757,6.573,6.166,,
2020-11-04 22:00:00,2725.257,2724.837,2724.733,2724.594,2724.795,2725.179,,,7.381,6.37,5.962,5.757,6.573,6.166,,
2020-11-04 23:00:00,2725.257,2724.838,2724.733,2724.596,2724.797,2725.179,,,7.381,6.37,5.962,5.757,6.573,6.166,,
2020-11-05 00:00:00,2725.256,2724.839,2724.734,2724.595,2724.796,2725.181,,,7.381,6.37,5.962,5.757,6.573,6.166,,
2020-11-05 01:00:00,2725.257,2724.839,2724.732,2724.594,2724.795,2725.18,,,7.381,6.37,5.962,5.757,6.573,6.166,,
2020-11-05 02:00:00,2725.257,2724.839,2724.732,2724.594,2724.794,2725.179,,,7.381,6.37,5.962,5.757,6.471,6.166,,
2020-11-05 03:00:00,2725.256,2724.837,2724.732,2724.594,2724.795,2725.178,,,7.381,6.37,5.962,5.757,6.471,6.166,,
2020-11-05 04:00:00,2725.254,2724.839,2724.733,2724.592,2724.793,2725.177,,,7.381,6.37,5.962,5.757,6.471,6.166,,
2020-11-05 05:00:00,2725.253,2724.837,2724.732,2724.593,2724.79,2725.176,,,7.381,6.37,5.962,5.757,6.471,6.166,,
2020-11-05 06:00:00,2725.252,2724.838,2724.731,2724.593,2724.791,2725.175,,,7.381,6.37,5.962,5.757,6.471,6.166,,
2020-11-05 07:00:00,2725.252,2724.836,2724.731,2724.589,2724.79,2725.174,,,7.381,6.37,5.962,5.757,6.471,6.166,,
2020-11-05 08:00:00,2725.25,2724.834,2724.73,2724.59,2724.79,2725.173,,,7.381,6.37,5.962,5.757,6.471,6.166,,
2020-11-05 09:00:00,2725.251,2724.836,2724.728,2724.588,2724.79,2725.174,,,7.381,6.37,5.962,5.757,6.471,6.166,,
2020-11-05 10:00:00,2725.25,2724.835,2724.729,2724.589,2724.792,2725.174,,,7.381,6.37,5.962,5.757,6.471,6.166,,
2020-11-05 11:00:00,2725.253,2724.835,2724.729,2724.59,2724.794,2725.179,,,7.381,6.37,5.962,5.757,6.471,6.166,,
2020-11-05 12:00:00,2725.254,2724.833,2724.729,2724.594,2724.794,2725.181,,,7.381,6.37,5.962,5.757,6.471,6.166,,
2020-11-05 13:00:00,2725.256,2724.834,2724.729,2724.594,2724.794,2725.179,,,7.381,6.37,5.86,5.757,6.471,6.166,,
2020-11-05 14:00:00,2725.257,2724.837,2724.731,2724.594,2724.797,2725.18,,,7.381,6.37,5.86,5.757,6.471,6.064,,
2020-11-05 15:00:00,2725.255,2724.836,2724.731,2724.594,2724.796,2725.185,,,7.28,6.166,5.86,5.757,,6.064,,
2020-11-05 16:00:00,2725.255,2724.836,2724.73,2724.594,2724.795,2725.185,,,7.381,6.268,5.86,5.655,6.471,6.064,,
2020-11-05 17:00:00,2725.257,2724.835,2724.73,2724.594,2724.796,2725.184,,,7.381,6.37,5.86,5.655,6.471,6.064,,
2020-11-05 18:00:00,2725.256,2724.835,2724.731,2724.595,2724.793,2725.183,,,7.381,6.37,5.86,5.655,6.471,6.064,,
2020-11-05 19:00:00,2725.255,2724.836,2724.73,2724.594,2724.793,2725.184,,,7.381,6.37,5.86,5.655,6.471,6.064,,
2020-11-05 20:00:00,2725.254,2724.835,2724.73,2724.593,2724.793,2725.183,,,7.28,6.37,5.86,5.655,,6.064,,
2020-11-05 21:00:00,2725.254,2724.836,2724.729,2724.593,2724.793,2725.183,,,7.28,6.37,5.86,5.655,6.471,6.064,,
2020-11-05 22:00:00,2725.254,2724.835,2724.728,2724.593,2724.793,2725.183,,,7.28,6.37,5.86,5.655,6.471,6.064,,
2020-11-05 23:00:00,2725.254,2724.834,2724.728,2724.592,2724.792,2725.181,,,7.28,6.37,5.86,5.655,6.471,6.064,,
2020-11-06 00:00:00,2725.255,2724.834,2724.729,2724.591,2724.792,2725.183,,,7.28,6.37,5.86,5.655,6.471,6.064,,
2020-11-06 01:00:00,2725.254,2724.835,2724.729,2724.591,2724.791,2725.183,,,7.28,6.37,5.86,5.655,6.471,6.064,,
2020-11-06 02:00:00,2725.255,2724.835,2724.729,2724.592,2724.792,2725.182,,,7.28,6.37,5.86,5.655,6.471,6.064,,
2020-11-06 03:00:00,2725.254,2724.834,2724.727,2724.591,2724.79,2725.181,,,7.28,6.37,5.86,5.655,6.471,6.064,,
2020-11-06 04:00:00,2725.252,2724.833,2724.726,2724.591,2724.789,2725.179,,,7.28,6.37,5.86,5.655,6.471,6.064,,
2020-11-06 05:00:00,2725.253,2724.833,2724.726,2724.591,2724.788,2725.178,,,7.28,6.37,5.86,5.655,6.471,6.064,,
2020-11-06 06:00:00,2725.249,2724.831,2724.727,2724.589,2724.787,2725.177,,,7.28,6.37,5.86,5.655,6.471,6.064,,
2020-11-06 07:00:00,2725.25,2724.832,2724.726,2724.589,2724.788,2725.179,,,7.28,6.37,5.86,5.655,6.471,6.064,,
2020-11-06 08:00:00,2725.249,2724.831,2724.724,2724.587,2724.787,2725.176,,,7.28,6.37,5.86,5.655,6.471,6.064,,
2020-11-06 09:00:00,2725.252,2724.83,2724.725,2724.589,2724.789,2725.18,,,7.28,6.37,5.86,5.655,6.471,6.064,,
2020-11-06 10:00:00,2725.253,2724.83,2724.727,2724.587,2724.792,2725.183,,,7.28,6.37,5.757,5.655,6.471,6.064,,
2020-11-06 11:00:00,2725.256,2724.83,2724.728,2724.59,2724.795,2725.191,,,7.28,6.37,5.757,5.655,6.471,5.962,,
2020-11-06 12:00:00,2725.256,2724.83,2724.728,2724.592,2724.793,2725.188,,,7.28,6.37,5.757,5.655,6.471,5.962,,
2020-11-06 13:00:00,2725.255,2724.831,2724.729,2724.591,2724.793,2725.189,,,7.28,6.37,5.757,5.655,6.471,5.962,,
2020-11-06 14:00:00,2725.256,2724.832,2724.73,2724.594,2724.794,2725.188,,,7.28,6.268,5.757,5.655,6.471,5.962,,
2020-11-06 15:00:00,2725.258,2724.832,2724.732,2724.592,2724.793,2725.189,,,7.28,6.268,5.757,5.655,6.471,5.962,,
2020-11-06 16:00:00,2725.257,2724.834,2724.733,2724.593,2724.794,2725.189,,,7.28,6.268,5.757,5.552,6.471,5.962,,
2020-11-06 17:00:00,2725.258,2724.833,2724.732,2724.592,2724.793,2725.187,,,7.28,6.268,5.757,5.552,6.471,5.962,,
2020-11-06 18:00:00,2725.256,2724.836,2724.732,2724.593,2724.794,2725.188,,,7.28,6.268,5.757,5.552,6.471,5.962,,
2020-11-06 19:00:00,2725.257,2724.833,2724.731,2724.591,2724.793,2725.186,,,7.28,6.268,5.757,5.552,6.471,5.962,,
2020-11-06 20:00:00,2725.257,2724.835,2724.732,2724.592,2724.793,2725.188,,,7.28,6.268,5.757,5.552,6.471,5.962,,
2020-11-06 21:00:00,2725.257,2724.836,2724.732,2724.593,2724.794,2725.187,,,7.28,6.268,5.757,5.552,6.471,5.962,,
2020-11-06 22:00:00,2725.257,2724.834,2724.731,2724.591,2724.792,2725.186,,,7.28,6.268,5.757,5.552,6.471,5.962,,
2020-11-06 23:00:00,2725.256,2724.836,2724.732,2724.593,2724.793,2725.187,,,7.28,6.268,5.757,5.552,6.471,5.962,,
2020-11-07 00:00:00,2725.256,2724.836,2724.732,2724.592,2724.793,2725.189,,,7.179,6.268,5.757,5.552,6.471,5.962,,
2020-11-07 01:00:00,2725.257,2724.834,2724.73,2724.592,2724.793,2725.189,,,7.179,6.268,5.757,5.552,6.471,5.962,,
2020-11-07 02:00:00,2725.259,2724.836,2724.731,2724.592,2724.794,2725.19,,,7.179,6.268,5.757,5.552,6.471,5.962,,
2020-11-07 03:00:00,2725.259,2724.835,2724.731,2724.593,2724.795,2725.189,,,7.179,6.268,5.757,5.552,6.471,5.962,,
2020-11-07 04:00:00,2725.257,2724.834,2724.732,2724.591,2724.794,2725.188,,,7.179,6.268,5.757,5.552,6.471,5.962,,
2020-11-07 05:00:00,2725.258,2724.836,2724.732,2724.592,2724.796,2725.189,,,7.179,6.268,5.757,5.552,6.471,5.962,,
2020-11-07 06:00:00,2725.256,2724.834,2724.729,2724.592,2724.792,2725.188,,,7.179,6.268,5.655,5.552,6.471,5.962,,
2020-11-07 07:00:00,2725.256,2724.833,2724.73,2724.591,2724.792,2725.187,,,7.179,6.268,5.655,5.552,6.471,5.962,,
2020-11-07 08:00:00,2725.257,2724.836,2724.731,2724.594,2724.794,2725.187,,,7.179,6.268,5.655,5.552,6.471,5.962,,
2020-11-07 09:00:00,2725.257,2724.834,2724.728,2724.592,2724.793,2725.187,,,7.179,6.268,5.655,5.552,6.471,5.86,,
2020-11-07 10:00:00,2725.257,2724.834,2724.729,2724.592,2724.793,2725.186,,,7.179,6.268,5.655,5.552,6.471,5.86,,
2020-11-07 11:00:00,2725.258,2724.834,2724.729,2724.59,2724.794,2725.187,,,7.179,6.268,5.655,5.552,6.471,5.86,,
2020-11-07 12:00:00,2725.257,2724.833,2724.731,2724.59,2724.794,2725.189,,,7.179,6.268,5.655,5.552,6.471,5.86,,
2020-11-07 13:00:00,2725.256,2724.831,2724.73,2724.591,2724.793,2725.187,,,7.179,6.268,5.655,5.552,6.471,5.86,,
2020-11-07 14:00:00,2725.259,2724.836,2724.733,2724.592,2724.794,2725.189,,,7.179,6.268,5.655,5.45,6.471,5.86,,
2020-11-07 15:00:00,2725.26,2724.835,2724.733,2724.593,2724.794,2725.19,,,7.179,6.268,5.655,5.45,6.471,5.86,,
2020-11-07 16:00:00,2725.264,2724.836,2724.736,2724.597,2724.799,2725.194,,,7.179,6.268,5.655,5.45,6.471,5.86,,
2020-11-07 17:00:00,2725.262,2724.834,2724.733,2724.594,2724.797,2725.193,,,7.179,6.268,5.655,5.45,6.471,5.86,,
2020-11-07 18:00:00,2725.265,2724.836,2724.738,2724.597,2724.802,2725.196,,,7.179,6.268,5.655,5.45,6.471,5.86,,
2020-11-07 19:00:00,2725.267,2724.838,2724.739,2724.6,2724.802,2725.197,,,7.179,6.268,5.655,5.45,6.471,5.86,,
2020-11-07 20:00:00,2725.268,2724.837,2724.74,2724.601,2724.803,2725.2,,,7.179,6.268,5.655,5.45,6.471,5.86,,
2020-11-07 21:00:00,2725.267,2724.837,2724.74,2724.603,2724.802,2725.198,,,7.179,6.268,5.655,5.45,6.37,5.86,,
2020-11-07 22:00:00,2725.272,2724.839,2724.744,2724.61,2724.806,2725.203,,,7.179,6.166,5.655,5.45,6.37,5.86,,
2020-11-07 23:00:00,2725.273,2724.838,2724.745,2724.612,2724.808,2725.204,,,7.179,6.166,5.655,5.45,6.37,5.86,,
2020-11-08 00:00:00,2725.277,2724.842,2724.75,2724.617,2724.812,2725.207,,,7.179,6.166,5.655,5.45,6.37,5.86,,
2020-11-08 01:00:00,2725.28,2724.843,2724.753,2724.622,2724.813,2725.209,,,7.179,6.166,5.655,5.45,6.37,5.86,,
2020-11-08 02:00:00,2725.281,2724.848,2724.754,2724.624,2724.815,2725.211,,,7.179,6.166,5.552,5.45,6.37,5.86,,
2020-11-08 03:00:00,2725.279,2724.85,2724.756,2724.624,2724.814,2725.208,,,7.179,6.166,5.552,5.45,6.37,5.86,,
2020-11-08 04:00:00,2725.279,2724.85,2724.756,2724.622,2724.811,2725.205,,,7.179,6.166,5.552,5.45,6.37,5.757,,
2020-11-08 05:00:00,2725.282,2724.856,2724.76,2724.625,2724.815,2725.208,,,7.179,6.166,5.552,5.45,6.37,5.757,,
2020-11-08 06:00:00,2725.281,2724.856,2724.759,2724.623,2724.813,2725.207,,,7.079,6.166,5.552,5.45,6.37,5.757,,
2020-11-08 07:00:00,2725.279,2724.857,2724.758,2724.621,2724.811,2725.205,,,7.079,6.166,5.552,5.45,6.37,5.757,,
2020-11-08 08:00:00,2725.276,2724.857,2724.754,2724.617,2724.81,2725.204,,,7.079,6.166,5.552,5.45,6.37,5.757,,
2020-11-08 09:00:00,2725.276,2724.858,2724.752,2724.617,2724.809,2725.201,,,7.079,6.166,5.552,5.45,6.37,5.757,,
2020-11-08 10:00:00,2725.278,2724.859,2724.757,2724.619,2724.812,2725.207,,,7.079,6.166,5.552,5.45,6.37,5.757,,
2020-11-08 11:00:00,2725.281,2724.859,2724.756,2724.622,2724.814,2725.209,,,7.079,6.166,5.552,5.347,6.37,5.757,,
2020-11-08 12:00:00,2725.279,2724.86,2724.758,2724.623,2724.815,2725.212,,,7.079,6.166,5.552,5.347,6.37,5.757,,
2020-11-08 13:00:00,2725.281,2724.858,2724.757,2724.628,2724.818,2725.213,,,7.079,6.166,5.552,5.347,6.37,5.757,,
2020-11-08 14:00:00,2725.281,2724.861,2724.76,2724.631,2724.817,2725.214,,,7.079,6.064,5.552,5.347,6.37,5.757,,
2020-11-08 15:00:00,2725.281,2724.862,2724.759,2724.63,2724.816,2725.213,,,7.079,6.064,5.552,5.347,6.37,5.757,,
2020-11-08 16:00:00,2725.282,2724.862,2724.762,2724.627,2724.816,2725.211,,,7.079,6.064,5.552,5.347,6.37,5.757,,
2020-11-08 17:00:00,2725.28,2724.862,2724.761,2724.626,2724.814,2725.207,,,7.079,6.064,5.552,5.347,6.37,5.757,,
2020-11-08 18:00:00,2725.28,2724.863,2724.76,2724.623,2724.812,2725.205,,,7.079,6.064,5.552,5.347,6.37,5.757,,
2020-11-08 19:00:00,2725.278,2724.863,2724.759,2724.623,2724.814,2725.205,,,7.079,6.064,5.552,5.347,6.37,5.757,,
2020-11-08 20:00:00,2725.276,2724.862,2724.756,2724.62,2724.81,2725.202,,,7.079,6.064,5.552,5.347,6.37,5.757,,
2020-11-08 21:00:00,2725.276,2724.86,2724.755,2724.618,2724.809,2725.202,,,7.079,6.064,5.45,5.347,6.37,5.757,,
2020-11-08 22:00:00,2725.274,2724.86,2724.755,2724.617,2724.808,2725.2,,,7.079,6.064,5.45,5.347,6.37,5.757,,
2020-11-08 23:00:00,2725.271,2724.86,2724.752,2724.614,2724.806,2725.199,,,7.079,6.064,5.45,5.347,6.37,5.757,,
2020-11-09 00:00:00,2725.271,2724.858,2724.75,2724.614,2724.806,2725.197,,,7.079,6.064,5.45,5.347,6.37,5.757,,
2020-11-09 01:00:00,2725.272,2724.859,2724.753,2724.614,2724.808,2725.199,,,7.079,6.064,5.45,5.347,6.37,5.655,,
2020-11-09 02:00:00,2725.271,2724.857,2724.749,2724.612,2724.807,2725.199,,,7.079,6.064,5.45,5.347,6.37,5.655,,
2020-11-09 03:00:00,2725.274,2724.858,2724.752,2724.615,2724.81,2725.201,,,7.079,6.064,5.45,5.347,6.37,5.655,,
2020-11-09 04:00:00,2725.272,2724.856,2724.751,2724.613,2724.808,2725.2,,,7.079,6.064,5.45,5.347,6.37,5.655,,
2020-11-09 05:00:00,2725.275,2724.858,2724.752,2724.614,2724.81,2725.203,,,7.079,6.064,5.45,5.244,6.37,5.655,,
2020-11-09 06:00:00,2725.273,2724.856,2724.75,2724.614,2724.808,2725.2,,,7.079,6.064,5.45,5.244,6.37,5.655,,
2020-11-09 07:00:00,2725.274,2724.857,2724.751,2724.616,2724.809,2725.199,,,7.079,5.962,5.45,5.244,6.37,5.655,,
2020-11-09 08:00:00,2725.271,2724.854,2724.751,2724.611,2724.806,2725.197,,,6.978,5.962,5.45,5.244,6.37,5.655,,
2020-11-09 09:00:00,2725.272,2724.855,2724.75,2724.614,2724.806,2725.199,,,6.978,5.962,5.45,5.244,6.268,5.655,,
2020-11-09 10:00:00,2725.271,2724.854,2724.748,2724.613,2724.806,2725.2,,,6.978,5.962,5.45,5.244,6.268,5.655,,
2020-11-09 11:00:00,2725.272,2724.854,2724.751,2724.615,2724.809,2725.203,,,6.978,5.962,5.45,5.244,6.268,5.655,,
2020-11-09 12:00:00,2725.272,2724.854,2724.748,2724.614,2724.807,2725.201,,,6.978,5.962,5.45,5.244,6.268,5.655,,
2020-11-09 13:00:00,2725.271,2724.852,2724.749,2724.614,2724.809,2725.202,,,6.978,5.962,5.45,5.244,6.268,5.655,,
2020-11-09 14:00:00,2725.272,2724.854,2724.753,2724.617,2724.81,2725.205,,,6.978,5.962,5.45,5.244,6.268,5.655,,
2020-11-09 15:00:00,2725.275,2724.854,2724.754,2724.619,2724.81,2725.206,,,6.978,5.962,5.45,5.244,6.268,5.655,,
2020-11-09 16:00:00,2725.275,2724.855,2724.755,2724.622,2724.81,2725.205,,,6.978,5.962,5.45,5.244,6.268,5.655,,
2020-11-09 17:00:00,2725.275,2724.857,2724.755,2724.622,2724.813,2725.206,,,6.978,5.962,5.347,5.244,6.268,5.655,,
2020-11-09 18:00:00,2725.274,2724.859,2724.754,2724.62,2724.811,2725.204,,,6.978,5.962,5.347,5.244,6.268,5.655,,
2020-11-09 19:00:00,2725.274,2724.857,2724.753,2724.618,2724.81,2725.202,,,6.978,5.962,5.347,5.244,6.268,5.655,,
2020-11-09 20:00:00,2725.274,2724.858,2724.753,2724.617,2724.809,2725.201,,,6.978,5.962,5.347,5.244,6.268,5.655,,
2020-11-09 21:00:00,2725.272,2724.857,2724.753,2724.616,2724.808,2725.198,,,6.978,5.86,5.347,5.244,6.268,5.552,,
2020-11-09 22:00:00,2725.27,2724.857,2724.751,2724.616,2724.808,2725.197,,,6.978,5.86,5.347,5.244,6.268,5.552,,
2020-11-09 23:00:00,2725.27,2724.856,2724.75,2724.613,2724.807,2725.199,,,6.978,5.86,5.347,5.141,6.268,5.552,,
2020-11-10 00:00:00,2725.268,2724.855,2724.749,2724.613,2724.807,2725.197,,,6.978,5.86,5.347,5.141,6.268,5.552,,
2020-11-10 01:00:00,2725.27,2724.856,2724.749,2724.612,2724.807,2725.195,,,6.978,5.86,5.347,5.141,6.268,5.552,,
2020-11-10 02:00:00,2725.269,2724.853,2724.749,2724.612,2724.806,2725.197,,,6.978,5.86,5.347,5.141,6.268,5.552,,
2020-11-10 03:00:00,2725.269,2724.854,2724.749,2724.614,2724.806,2725.197,,,6.978,5.86,5.347,5.141,6.268,5.552,,
2020-11-10 04:00:00,2725.271,2724.854,2724.75,2724.612,2724.806,2725.198,,,6.978,5.86,5.347,5.141,6.268,5.552,,
2020-11-10 05:00:00,2725.269,2724.855,2724.748,2724.612,2724.804,2725.195,,,6.978,5.86,5.347,5.141,6.268,5.552,,
2020-11-10 06:00:00,2725.267,2724.853,2724.748,2724.611,2724.804,2725.195,,,6.978,5.86,5.347,5.141,6.268,5.552,,
2020-11-10 07:00:00,2725.267,2724.851,2724.746,2724.608,2724.803,2725.192,,,6.978,5.86,5.347,5.141,6.268,5.552,,
2020-11-10 08:00:00,2725.267,2724.853,2724.748,2724.609,2724.805,2725.194,,,6.978,5.86,5.347,5.141,6.268,5.552,,
2020-11-10 09:00:00,2725.266,2724.852,2724.747,2724.609,2724.805,2725.196,,,6.877,5.86,5.347,5.141,6.268,5.552,,
2020-11-10 10:00:00,2725.268,2724.852,2724.747,2724.608,2724.805,2725.196,,,6.978,5.86,5.347,5.141,6.268,5.552,,
2020-11-10 11:00:00,2725.268,2724.851,2724.747,2724.609,2724.806,2725.197,,,6.877,5.86,5.347,5.141,6.268,5.552,,
2020-11-10 12:00:00,2725.267,2724.849,2724.746,2724.61,2724.806,2725.196,,,6.877,5.86,5.244,5.141,6.268,5.552,,
2020-11-10 13:00:00,2725.266,2724.848,2724.747,2724.608,2724.807,2725.199,,,6.877,5.757,5.244,5.141,6.268,5.552,,
2020-11-10 14:00:00,2725.273,2724.853,2724.749,2724.614,2724.809,2725.203,,,6.877,5.757,5.244,5.141,6.268,5.552,,
2020-11-10 15:00:00,2725.273,2724.852,2724.75,2724.617,2724.811,2725.204,,,6.877,5.757,5.244,5.141,6.268,5.552,,
2020-11-10 16:00:00,2725.274,2724.852,2724.752,2724.619,2724.813,2725.205,,,6.877,5.757,5.244,5.141,6.268,5.552,,
2020-11-10 17:00:00,2725.274,2724.853,2724.752,2724.621,2724.811,2725.201,,,6.877,5.757,5.244,5.141,6.268,5.45,,
2020-11-10 18:00:00,2725.272,2724.856,2724.752,2724.617,2724.809,2725.201,,,6.877,5.757,5.244,5.141,6.268,5.45,,
2020-11-10 19:00:00,2725.271,2724.856,2724.751,2724.616,2724.81,2725.2,,,6.877,5.757,5.244,5.037,6.268,5.45,,
2020-11-10 20:00:00,2725.271,2724.853,2724.749,2724.615,2724.808,2725.199,,,6.877,5.757,5.244,5.037,6.268,5.45,,
2020-11-10 21:00:00,2725.269,2724.856,2724.751,2724.613,2724.808,2725.197,,,6.877,5.757,5.244,5.037,6.268,5.45,,
