DateTime.MST,OBJ1-D,OBJ1-M,OBJ1-S,OBJ2-D,OBJ2-M,OBJ2-S,OBJ4-D,OBJ4-M,OBJ4-S,OBJ1-D_T,OBJ1-M_T,OBJ1-S_T,OBJ2-D_T,OBJ2-M_T,OBJ2-S_T,OBJ4-D_T,OBJ4-M_T,OBJ4-S_T
2020-06-02 04:00:00,2725.86,2725.835,2726.019,2725.582,2725.657,2725.852,,,,1.764,1.439,2.517,3.893,2.624,4.831,,,
2020-06-02 05:00:00,2725.854,2725.835,2726.02,2725.579,2725.658,2725.853,,,,1.764,1.439,2.517,3.998,2.624,4.831,,,
2020-06-02 06:00:00,2725.852,2725.836,2726.02,2725.577,2725.658,2725.853,,,,1.764,1.439,2.517,3.893,2.624,4.727,,,
2020-06-02 07:00:00,2725.849,2725.835,2726.02,2725.573,2725.66,2725.853,,,,1.764,1.439,2.517,3.998,2.624,4.727,,,
2020-06-02 08:00:00,2725.843,2725.836,2726.02,2725.569,2725.66,2725.853,,,,1.872,1.439,2.517,3.893,2.624,4.727,,,
2020-06-02 09:00:00,2725.838,2725.836,2726.021,2725.569,2725.66,2725.853,,,,1.872,1.439,2.517,3.998,2.624,4.727,,,
2020-06-02 10:00:00,2725.835,2725.835,2726.021,2725.566,2725.66,2725.854,,,,1.872,1.439,2.517,3.893,2.624,4.727,,,
2020-06-02 11:00:00,2725.833,2725.835,2726.022,2725.564,2725.66,2725.854,,,,1.872,1.439,2.517,3.998,2.624,4.727,,,
2020-06-02 12:00:00,2725.832,2725.835,2726.021,2725.563,2725.66,2725.854,,,,1.872,1.439,2.517,3.893,2.624,4.727,,,
2020-06-02 13:00:00,2725.836,2725.834,2726.02,2725.567,2725.66,2725.854,,,,1.872,1.439,2.517,3.893,2.624,4.727,,,
2020-06-02 14:00:00,2725.843,2725.836,2726.023,2725.572,2725.661,2725.855,,,,1.872,1.439,2.624,3.893,2.624,4.727,,,
2020-06-02 15:00:00,2725.851,2725.835,2726.022,2725.578,2725.66,2725.854,,,,1.872,1.439,2.624,3.893,2.624,4.727,,,
2020-06-02 16:00:00,2725.86,2725.835,2726.023,2725.583,2725.661,2725.854,,,,1.872,1.439,2.624,3.893,2.624,4.727,,,
2020-06-02 17:00:00,2725.863,2725.835,2726.022,2725.589,2725.659,2725.853,,,,1.872,1.439,2.624,3.893,2.624,4.727,,,
2020-06-02 18:00:00,2725.87,2725.837,2726.022,2725.592,2725.659,2725.854,,,,1.872,1.439,2.624,3.893,2.624,4.727,,,
2020-06-02 19:00:00,2725.874,2725.837,2726.021,2725.592,2725.66,2725.855,,,,1.872,1.439,2.624,3.893,2.624,4.727,,,
2020-06-02 20:00:00,2725.872,2725.835,2726.022,2725.593,2725.66,2725.854,,,,1.872,1.439,2.624,3.893,2.624,4.727,,,
2020-06-02 21:00:00,2725.872,2725.836,2726.022,2725.591,2725.66,2725.854,,,,1.872,1.548,2.624,3.893,2.624,4.727,,,
2020-06-02 22:00:00,2725.868,2725.836,2726.022,2725.59,2725.661,2725.854,,,,1.872,1.548,2.624,3.998,2.624,4.727,,,
2020-06-02 23:00:00,2725.866,2725.837,2726.023,2725.589,2725.661,2725.855,,,,1.872,1.548,2.624,3.998,2.624,4.727,,,
2020-06-03 00:00:00,2725.862,2725.838,2726.024,2725.585,2725.661,2725.855,,,,1.872,1.548,2.624,3.998,2.624,4.727,,,
2020-06-03 01:00:00,2725.857,2725.836,2726.024,2725.58,2725.662,2725.854,,,,1.872,1.548,2.624,3.893,2.624,4.727,,,
2020-06-03 02:00:00,2725.852,2725.837,2726.024,2725.578,2725.661,2725.855,,,,1.872,1.548,2.624,3.998,2.624,4.727,,,
2020-06-03 03:00:00,2725.848,2725.837,2726.025,2725.576,2725.663,2725.856,,,,1.872,1.548,2.624,3.998,2.624,4.727,,,
2020-06-03 04:00:00,2725.844,2725.836,2726.026,2725.571,2725.662,2725.855,,,,1.872,1.548,2.624,3.998,2.624,4.727,,,
2020-06-03 05:00:00,2725.84,2725.838,2726.024,2725.567,2725.661,2725.854,,,,1.872,1.548,2.624,3.998,2.624,4.727,,,
2020-06-03 06:00:00,2725.835,2725.837,2726.025,2725.564,2725.664,2725.855,,,,1.872,1.548,2.624,3.998,2.73,4.727,,,
2020-06-03 07:00:00,2725.831,2725.838,2726.024,2725.562,2725.663,2725.856,,,,1.872,1.548,2.624,3.998,2.624,4.727,,,
2020-06-03 08:00:00,2725.826,2725.838,2726.025,2725.56,2725.662,2725.856,,,,1.872,1.548,2.73,3.998,2.73,4.727,,,
2020-06-03 09:00:00,2725.823,2725.838,2726.027,2725.558,2725.663,2725.856,,,,1.872,1.548,2.73,3.998,2.73,4.727,,,
2020-06-03 10:00:00,2725.818,2725.838,2726.026,2725.554,2725.662,2725.855,,,,1.872,1.548,2.73,3.998,2.73,4.727,,,
2020-06-03 11:00:00,2725.816,2725.838,2726.026,2725.553,2725.663,2725.854,,,,1.872,1.548,2.73,3.998,2.73,4.727,,,
2020-06-03 12:00:00,2725.818,2725.839,2726.028,2725.555,2725.662,2725.857,,,,1.872,1.548,2.73,3.998,2.73,4.727,,,
2020-06-03 13:00:00,2725.818,2725.838,2726.026,2725.553,2725.662,2725.854,,,,1.872,1.548,2.73,3.893,2.73,4.727,,,
2020-06-03 14:00:00,2725.825,2725.838,2726.028,2725.559,2725.663,2725.855,,,,1.98,1.548,2.73,3.893,2.73,4.727,,,
2020-06-03 15:00:00,2725.835,2725.838,2726.03,2725.565,2725.665,2725.856,,,,1.98,1.548,2.73,3.893,2.73,4.727,,,
2020-06-03 16:00:00,2725.842,2725.837,2726.028,2725.572,2725.664,2725.857,,,,1.98,1.548,2.73,3.893,2.73,4.727,,,
2020-06-03 17:00:00,2725.849,2725.836,2726.028,2725.576,2725.662,2725.856,,,,1.98,1.548,2.73,3.893,2.73,4.727,,,
2020-06-03 18:00:00,2725.854,2725.835,2726.026,2725.579,2725.664,2725.857,,,,1.98,1.548,2.73,3.893,2.73,4.727,,,
2020-06-03 19:00:00,2725.858,2725.837,2726.027,2725.584,2725.663,2725.859,,,,1.98,1.548,2.73,3.893,2.73,4.727,,,
2020-06-03 20:00:00,2725.861,2725.838,2726.028,2725.583,2725.663,2725.856,,,,1.98,1.548,2.73,3.893,2.73,4.727,,,
2020-06-03 21:00:00,2725.86,2725.837,2726.028,2725.584,2725.663,2725.856,,,,1.98,1.548,2.73,3.998,2.73,4.727,,,
2020-06-03 22:00:00,2725.858,2725.837,2726.028,2725.583,2725.664,2725.855,,,,1.98,1.548,2.73,3.998,2.73,4.727,,,
2020-06-03 23:00:00,2725.856,2725.838,2726.03,2725.582,2725.665,2725.857,,,,1.98,1.548,2.73,3.998,2.73,4.727,,,
2020-06-04 00:00:00,2725.851,2725.838,2726.029,2725.578,2725.663,2725.857,,,,1.98,1.548,2.73,3.998,2.73,4.727,,,
2020-06-04 01:00:00,2725.847,2725.838,2726.029,2725.576,2725.664,2725.855,,,,1.98,1.548,2.73,3.998,2.73,4.727,,,
2020-06-04 02:00:00,2725.844,2725.839,2726.031,2725.573,2725.663,2725.856,,,,1.98,1.548,2.837,3.998,2.73,4.727,,,
2020-06-04 03:00:00,2725.84,2725.838,2726.029,2725.568,2725.665,2725.856,,,,1.98,1.548,2.837,3.998,2.73,4.727,,,
2020-06-04 04:00:00,2725.835,2725.838,2726.03,2725.566,2725.664,2725.856,,,,1.98,1.656,2.837,3.998,2.73,4.727,,,
2020-06-04 05:00:00,2725.832,2725.839,2726.031,2725.562,2725.665,2725.856,,,,1.98,1.656,2.837,3.998,2.73,4.727,,,
2020-06-04 06:00:00,2725.827,2725.837,2726.03,2725.56,2725.664,2725.855,,,,1.98,1.656,2.837,3.998,2.73,4.727,,,
2020-06-04 07:00:00,2725.823,2725.839,2726.029,2725.555,2725.664,2725.855,,,,1.98,1.656,2.837,3.998,2.73,4.727,,,
2020-06-04 08:00:00,2725.819,2725.838,2726.03,2725.553,2725.665,2725.855,,,,1.98,1.656,2.837,3.998,2.73,4.727,,,
2020-06-04 09:00:00,2725.817,2725.837,2726.032,2725.551,2725.667,2725.857,,,,1.98,1.656,2.837,3.998,2.73,4.727,,,
2020-06-04 10:00:00,2725.812,2725.839,2726.031,2725.55,2725.666,2725.856,,,,1.98,1.656,2.837,3.998,2.73,4.727,,,
2020-06-04 11:00:00,2725.81,2725.837,2726.032,2725.548,2725.666,2725.858,,,,1.98,1.656,2.837,3.998,2.73,4.727,,,
2020-06-04 12:00:00,2725.81,2725.837,2726.031,2725.547,2725.665,2725.856,,,,1.98,1.656,2.837,3.998,2.73,4.727,,,
2020-06-04 13:00:00,2725.814,2725.838,2726.032,2725.55,2725.665,2725.858,,,,1.98,1.656,2.837,3.998,2.73,4.727,,,
2020-06-04 14:00:00,2725.818,2725.836,2726.031,2725.556,2725.664,2725.858,,,,1.98,1.656,2.837,3.998,2.73,4.727,,,
2020-06-04 15:00:00,2725.828,2725.837,2726.031,2725.561,2725.664,2725.857,,,,1.98,1.656,2.837,3.998,2.73,4.727,,,
2020-06-04 16:00:00,2725.836,2725.836,2726.032,2725.569,2725.664,2725.858,,,,1.98,1.656,2.837,3.998,2.73,4.727,,,
2020-06-04 17:00:00,2725.846,2725.837,2726.03,2725.575,2725.664,2725.858,,,,2.088,1.656,2.837,3.998,2.73,4.727,,,
2020-06-04 18:00:00,2725.854,2725.838,2726.032,2725.579,2725.664,2725.858,,,,2.088,1.656,2.943,3.998,2.73,4.727,,,
2020-06-04 19:00:00,2725.859,2725.837,2726.034,2725.582,2725.666,2725.857,,,,2.088,1.656,2.943,3.998,2.73,4.727,,,
2020-06-04 20:00:00,2725.862,2725.837,2726.032,2725.585,2725.666,2725.857,,,,2.088,1.656,2.943,3.998,2.73,4.727,,,
2020-06-04 21:00:00,2725.86,2725.837,2726.032,2725.584,2725.665,2725.858,,,,2.088,1.656,2.943,3.998,2.73,4.727,,,
2020-06-04 22:00:00,2725.859,2725.836,2726.033,2725.584,2725.664,2725.858,,,,2.088,1.656,2.943,3.998,2.73,4.727,,,
2020-06-04 23:00:00,2725.855,2725.838,2726.034,2725.581,2725.667,2725.857,,,,2.088,1.656,2.943,3.998,2.73,4.727,,,
2020-06-05 00:00:00,2725.85,2725.837,2726.033,2725.578,2725.665,2725.857,,,,2.088,1.656,2.943,3.998,2.73,4.727,,,
2020-06-05 01:00:00,2725.845,2725.837,2726.034,2725.574,2725.665,2725.858,,,,2.088,1.656,2.943,3.998,2.73,4.727,,,
2020-06-05 02:00:00,2725.842,2725.839,2726.034,2725.571,2725.665,2725.859,,,,2.088,1.656,2.943,3.998,2.73,4.727,,,
2020-06-05 03:00:00,2725.836,2725.836,2726.032,2725.564,2725.665,2725.857,,,,2.088,1.656,2.943,3.998,2.73,4.727,,,
2020-06-05 04:00:00,2725.832,2725.837,2726.033,2725.564,2725.665,2725.858,,,,2.088,1.656,2.943,3.998,2.73,4.727,,,
2020-06-05 05:00:00,2725.828,2725.838,2726.033,2725.561,2725.665,2725.859,,,,2.088,1.656,2.943,3.998,2.73,4.727,,,
2020-06-05 06:00:00,2725.824,2725.836,2726.034,2725.559,2725.666,2725.858,,,,2.088,1.656,2.943,3.998,2.73,4.727,,,
2020-06-05 07:00:00,2725.82,2725.839,2726.033,2725.556,2725.665,2725.859,,,,2.088,1.656,2.943,3.998,2.837,4.727,,,
2020-06-05 08:00:00,2725.815,2725.837,2726.034,2725.553,2725.666,2725.86,,,,2.088,1.764,2.943,3.998,2.73,4.831,,,
2020-06-05 09:00:00,2725.811,2725.839,2726.035,2725.551,2725.666,2725.858,,,,2.088,1.764,3.049,3.998,2.837,4.831,,,
2020-06-05 10:00:00,2725.81,2725.84,2726.036,2725.548,2725.665,2725.859,,,,2.088,1.764,3.049,3.998,2.73,4.831,,,
2020-06-05 11:00:00,2725.807,2725.838,2726.035,2725.548,2725.666,2725.86,,,,2.088,1.764,3.049,3.998,2.837,4.831,,,
2020-06-05 12:00:00,2725.807,2725.837,2726.032,2725.546,2725.663,2725.857,,,,2.088,1.764,3.049,3.998,2.837,4.831,,,
2020-06-05 13:00:00,2725.809,2725.837,2726.034,2725.549,2725.665,2725.86,,,,2.088,1.764,3.049,3.998,2.837,4.831,,,
2020-06-05 14:00:00,2725.813,2725.835,2726.034,2725.552,2725.663,2725.859,,,,2.088,1.764,3.049,3.998,2.837,4.831,,,
2020-06-05 15:00:00,2725.824,2725.839,2726.037,2725.557,2725.668,2725.863,,,,2.088,1.764,3.049,3.998,2.837,4.831,,,
2020-06-05 16:00:00,2725.828,2725.839,2726.037,2725.564,2725.669,2725.863,,,,2.088,1.764,3.049,3.998,2.837,4.831,,,
2020-06-05 17:00:00,2725.827,2725.834,2726.031,2725.559,2725.663,2725.857,,,,2.195,1.764,3.049,3.998,2.837,4.831,,,
2020-06-05 18:00:00,2725.832,2725.835,2726.033,2725.565,2725.663,2725.859,,,,2.195,1.764,3.049,4.102,2.837,4.831,,,
2020-06-05 19:00:00,2725.834,2725.837,2726.034,2725.567,2725.666,2725.861,,,,2.195,1.764,3.049,4.102,2.837,4.831,,,
2020-06-05 20:00:00,2725.831,2725.833,2726.03,2725.562,2725.661,2725.856,,,,2.195,1.764,3.049,4.102,2.837,4.831,,,
2020-06-05 21:00:00,2725.837,2725.839,2726.037,2725.569,2725.667,2725.862,,,,2.195,1.764,3.049,4.102,2.837,4.831,,,
2020-06-05 22:00:00,2725.833,2725.838,2726.035,2725.566,2725.667,2725.861,,,,2.195,1.764,3.049,4.102,2.837,4.831,,,
2020-06-05 23:00:00,2725.832,2725.836,2726.034,2725.566,2725.666,2725.86,,,,2.195,1.764,3.049,4.102,2.837,4.831,,,
2020-06-06 00:00:00,2725.831,2725.836,2726.036,2725.564,2725.667,2725.862,,,,2.195,1.764,3.049,4.102,2.837,4.934,,,
2020-06-06 01:00:00,2725.83,2725.836,2726.036,2725.563,2725.665,2725.861,,,,2.195,1.764,3.049,4.102,2.837,4.934,,,
2020-06-06 02:00:00,2725.83,2725.835,2726.035,2725.564,2725.663,2725.86,,,,2.195,1.764,3.155,4.102,2.837,4.934,,,
2020-06-06 03:00:00,2725.826,2725.835,2726.033,2725.563,2725.664,2725.86,,,,2.195,1.764,3.155,4.102,2.837,4.934,,,
2020-06-06 04:00:00,2725.826,2725.838,2726.037,2725.563,2725.666,2725.86,,,,2.195,1.764,3.155,4.102,2.837,4.934,,,
2020-06-06 05:00:00,2725.824,2725.831,2726.034,2725.56,2725.662,2725.856,,,,2.195,1.764,3.155,4.102,2.837,4.934,,,
2020-06-06 06:00:00,2725.836,2725.832,2726.031,2725.567,2725.66,2725.855,,,,2.195,1.764,3.155,4.102,2.837,4.934,,,
2020-06-06 07:00:00,2725.846,2725.836,2726.039,2725.576,2725.666,2725.863,,,,2.195,1.764,3.155,4.102,2.837,4.934,,,
2020-06-06 08:00:00,2725.844,2725.837,2726.036,2725.572,2725.667,2725.862,,,,2.195,1.764,3.155,4.102,2.837,4.934,,,
2020-06-06 09:00:00,2725.844,2725.836,2726.035,2725.573,2725.665,2725.86,,,,2.195,1.764,3.155,4.102,2.837,4.934,,,
2020-06-06 10:00:00,2725.847,2725.835,2726.036,2725.577,2725.665,2725.862,,,,2.195,1.764,3.155,4.102,2.837,4.934,,,
2020-06-06 11:00:00,2725.853,2725.835,2726.033,2725.58,2725.66,2725.856,,,,2.195,1.764,3.155,4.102,2.837,4.934,,,
2020-06-06 12:00:00,2725.859,2725.832,2726.033,2725.583,2725.662,2725.858,,,,2.195,1.764,3.155,4.102,2.837,4.934,,,
2020-06-06 13:00:00,2725.876,2725.842,2726.04,2725.603,2725.668,2725.864,,,,2.195,1.872,3.155,4.102,2.837,4.934,,,
2020-06-06 14:00:00,2725.883,2725.837,2726.038,2725.604,2725.668,2725.863,,,,2.195,1.872,3.155,4.102,2.837,4.934,,,
2020-06-06 15:00:00,2725.89,2725.836,2726.039,2725.605,2725.665,2725.862,,,,2.195,1.872,3.155,4.102,2.837,4.934,,,
2020-06-06 16:00:00,2725.897,2725.839,2726.041,2725.613,2725.667,2725.863,,,,2.195,1.872,3.155,4.102,2.837,5.037,,,
2020-06-06 17:00:00,2725.899,2725.838,2726.041,2725.612,2725.668,2725.863,,,,2.303,1.872,3.261,4.102,2.837,5.037,,,
2020-06-06 18:00:00,2725.902,2725.837,2726.041,2725.614,2725.669,2725.864,,,,2.303,1.872,3.261,4.207,2.837,5.037,,,
2020-06-06 19:00:00,2725.901,2725.839,2726.042,2725.615,2725.67,2725.864,,,,2.303,1.872,3.261,4.207,2.837,5.037,,,
2020-06-06 20:00:00,2725.897,2725.838,2726.04,2725.615,2725.667,2725.861,,,,2.303,1.872,3.261,4.207,2.837,5.037,,,
2020-06-06 21:00:00,2725.892,2725.84,2726.044,2725.611,2725.67,2725.863,,,,2.303,1.872,3.261,4.207,2.837,5.037,,,
2020-06-06 22:00:00,2725.886,2725.84,2726.042,2725.606,2725.667,2725.863,,,,2.303,1.872,3.261,4.207,2.837,5.037,,,
2020-06-06 23:00:00,2725.88,2725.841,2726.045,2725.599,2725.669,2725.863,,,,2.303,1.872,3.261,4.207,2.837,5.037,,,
2020-06-07 00:00:00,2725.874,2725.84,2726.047,2725.596,2725.671,2725.863,,,,2.303,1.872,3.261,4.207,2.837,5.037,,,
2020-06-07 01:00:00,2725.866,2725.841,2726.046,2725.589,2725.67,2725.862,,,,2.303,1.872,3.261,4.207,2.837,5.037,,,
2020-06-07 02:00:00,2725.862,2725.842,2726.046,2725.585,2725.671,2725.864,,,,2.303,1.872,3.261,4.207,2.837,5.037,,,
2020-06-07 03:00:00,2725.856,2725.841,2726.046,2725.58,2725.67,2725.863,,,,2.303,1.872,3.261,4.207,2.837,5.037,,,
2020-06-07 04:00:00,2725.849,2725.84,2726.047,2725.576,2725.67,2725.862,,,,2.303,1.872,3.261,4.207,2.837,5.037,,,
2020-06-07 05:00:00,2725.844,2725.842,2726.046,2725.573,2725.67,2725.863,,,,2.303,1.872,3.261,4.207,2.943,5.037,,,
2020-06-07 06:00:00,2725.839,2725.842,2726.047,2725.569,2725.67,2725.862,,,,2.303,1.872,3.261,4.207,2.943,5.141,,,
2020-06-07 07:00:00,2725.834,2725.841,2726.047,2725.565,2725.669,2725.862,,,,2.303,1.872,3.261,4.207,2.943,5.141,,,
2020-06-07 08:00:00,2725.828,2725.842,2726.046,2725.562,2725.669,2725.863,,,,2.303,1.872,3.261,4.207,2.943,5.141,,,
2020-06-07 09:00:00,2725.825,2725.843,2726.049,2725.56,2725.669,2725.864,,,,2.303,1.872,3.367,4.207,2.943,5.141,,,
2020-06-07 10:00:00,2725.818,2725.839,2726.048,2725.557,2725.67,2725.864,,,,2.303,1.872,3.367,4.207,2.943,5.141,,,
2020-06-07 11:00:00,2725.815,2725.84,2726.046,2725.554,2725.668,2725.863,,,,2.303,1.872,3.367,4.311,2.943,5.141,,,
2020-06-07 12:00:00,2725.813,2725.841,2726.048,2725.554,2725.671,2725.863,,,,2.41,1.872,3.367,4.311,2.943,5.141,,,
2020-06-07 13:00:00,2725.814,2725.838,2726.046,2725.552,2725.669,2725.861,,,,2.41,1.872,3.367,4.311,2.943,5.141,,,
2020-06-07 14:00:00,2725.82,2725.841,2726.049,2725.555,2725.67,2725.865,,,,2.41,1.872,3.367,4.311,2.943,5.141,,,
2020-06-07 15:00:00,2725.818,2725.842,2726.049,2725.558,2725.671,2725.864,,,,2.41,1.98,3.367,4.311,2.943,5.141,,,
2020-06-07 16:00:00,2725.823,2725.84,2726.048,2725.561,2725.67,2725.865,,,,2.41,1.98,3.367,4.311,2.943,5.141,,,
2020-06-07 17:00:00,2725.822,2725.839,2726.048,2725.56,2725.67,2725.863,,,,2.41,1.98,3.367,4.311,2.943,5.141,,,
2020-06-07 18:00:00,2725.823,2725.84,2726.048,2725.56,2725.672,2725.864,,,,2.41,1.98,3.367,4.311,2.943,5.141,,,
2020-06-07 19:00:00,2725.823,2725.839,2726.049,2725.559,2725.67,2725.866,,,,2.41,1.98,3.367,4.311,2.943,5.141,,,
2020-06-07 20:00:00,2725.822,2725.838,2726.047,2725.558,2725.67,2725.864,,,,2.41,1.98,3.367,4.311,2.943,5.141,,,
2020-06-07 21:00:00,2725.822,2725.837,2726.047,2725.557,2725.669,2725.864,,,,2.41,1.98,3.367,4.311,2.943,5.141,,,
2020-06-07 22:00:00,2725.819,2725.838,2726.048,2725.555,2725.668,2725.864,,,,2.41,1.98,3.367,4.311,2.943,5.141,,,
2020-06-07 23:00:00,2725.816,2725.84,2726.049,2725.554,2725.668,2725.865,,,,2.41,1.98,3.367,4.311,2.943,5.141,,,
2020-06-08 00:00:00,2725.811,2725.839,2726.047,2725.549,2725.668,2725.864,,,,2.41,1.98,3.367,4.311,2.943,5.244,,,
2020-06-08 01:00:00,2725.81,2725.839,2726.046,2725.547,2725.667,2725.864,,,,2.41,1.98,3.472,4.311,2.943,5.244,,,
2020-06-08 02:00:00,2725.805,2725.839,2726.047,2725.547,2725.67,2725.865,,,,2.41,1.98,3.472,4.311,2.943,5.244,,,
2020-06-08 03:00:00,2725.801,2725.838,2726.047,2725.543,2725.668,2725.864,,,,2.41,1.98,3.472,4.311,2.943,5.244,,,
2020-06-08 04:00:00,2725.799,2725.837,2726.046,2725.542,2725.666,2725.864,,,,2.41,1.98,3.472,4.311,2.943,5.244,,,
2020-06-08 05:00:00,2725.794,2725.836,2726.045,2725.536,2725.667,2725.864,,,,2.41,1.98,3.472,4.311,2.943,5.244,,,
2020-06-08 06:00:00,2725.791,2725.837,2726.045,2725.536,2725.667,2725.866,,,,2.41,1.98,3.472,4.311,2.943,5.244,,,
2020-06-08 07:00:00,2725.788,2725.837,2726.045,2725.533,2725.668,2725.865,,,,2.41,1.98,3.472,4.311,2.943,5.244,,,
2020-06-08 08:00:00,2725.784,2725.837,2726.045,2725.531,2725.667,2725.865,,,,2.41,1.98,3.472,4.311,2.943,5.244,,,
2020-06-08 09:00:00,2725.78,2725.839,2726.046,2725.53,2725.666,2725.866,,,,2.41,1.98,3.472,4.311,2.943,5.244,,,
2020-06-08 10:00:00,2725.778,2725.837,2726.043,2725.528,2725.668,2725.866,,,,2.41,1.98,3.472,4.311,2.943,5.244,,,
2020-06-08 11:00:00,2725.777,2725.836,2726.043,2725.526,2725.667,2725.867,,,,2.41,1.98,3.472,4.311,2.943,5.244,,,
2020-06-08 12:00:00,2725.774,2725.837,2726.044,2725.525,2725.666,2725.866,,,,2.517,1.98,3.472,4.311,2.943,5.244,,,
2020-06-08 13:00:00,2725.774,2725.834,2726.04,2725.525,2725.666,2725.867,,,,2.517,1.98,3.472,4.311,2.943,5.244,,,
2020-06-08 14:00:00,2725.775,2725.834,2726.044,2725.527,2725.665,2725.867,,,,2.517,1.98,3.472,4.311,2.943,5.244,,,
2020-06-08 15:00:00,2725.777,2725.836,2726.042,2725.528,2725.664,2725.868,,,,2.517,1.98,3.472,4.311,2.943,5.244,,,
2020-06-08 16:00:00,2725.785,2725.835,2726.043,2725.531,2725.666,2725.869,,,,2.517,1.98,3.472,4.311,2.943,5.244,,,
2020-06-08 17:00:00,2725.784,2725.832,2726.04,2725.531,2725.666,2725.865,,,,2.517,1.98,3.472,4.311,2.943,5.244,,,
2020-06-08 18:00:00,2725.788,2725.834,2726.041,2725.535,2725.667,2725.867,,,,2.517,1.98,3.472,4.311,2.943,5.244,,,
2020-06-08 19:00:00,2725.786,2725.83,2726.038,2725.532,2725.664,2725.864,,,,2.517,1.98,3.472,4.311,2.943,5.244,,,
2020-06-08 20:00:00,2725.786,2725.831,2726.039,2725.534,2725.665,2725.865,,,,2.517,2.088,3.472,4.415,3.049,5.244,,,
2020-06-08 21:00:00,2725.788,2725.834,2726.039,2725.534,2725.665,2725.867,,,,2.517,2.088,3.472,4.415,2.943,5.244,,,
2020-06-08 22:00:00,2725.786,2725.833,2726.04,2725.534,2725.666,2725.867,,,,2.517,2.088,3.472,4.415,3.049,5.244,,,
2020-06-08 23:00:00,2725.782,2725.831,2726.039,2725.53,2725.664,2725.866,,,,2.517,2.088,3.578,4.415,3.049,5.244,,,
2020-06-09 00:00:00,2725.781,2725.831,2726.039,2725.53,2725.663,2725.865,,,,2.517,2.088,3.578,4.415,3.049,5.244,,,
2020-06-09 01:00:00,2725.779,2725.831,2726.038,2725.526,2725.663,2725.866,,,,2.517,2.088,3.578,4.415,3.049,5.244,,,
2020-06-09 02:00:00,2725.775,2725.83,2726.037,2725.524,2725.663,2725.866,,,,2.517,2.088,3.578,4.415,3.049,5.244,,,
2020-06-09 03:00:00,2725.774,2725.831,2726.037,2725.523,2725.663,2725.866,,,,2.517,2.088,3.578,4.415,3.049,5.244,,,
2020-06-09 04:00:00,2725.77,2725.829,2726.036,2725.52,2725.662,2725.867,,,,2.517,2.088,3.578,4.415,3.049,5.244,,,
2020-06-09 05:00:00,2725.766,2725.83,2726.036,2725.52,2725.662,2725.865,,,,2.517,2.088,3.578,4.415,3.049,5.244,,,
2020-06-09 06:00:00,2725.765,2725.828,2726.035,2725.518,2725.662,2725.865,,,,2.517,2.088,3.578,4.415,3.049,5.244,,,
2020-06-09 07:00:00,2725.764,2725.827,2726.035,2725.516,2725.661,2725.866,,,,2.517,2.088,3.578,4.415,3.049,5.244,,,
2020-06-09 08:00:00,2725.762,2725.827,2726.034,2725.514,2725.661,2725.865,,,,2.517,2.088,3.578,4.415,3.049,5.244,,,
2020-06-09 09:00:00,2725.759,2725.827,2726.033,2725.513,2725.658,2725.865,,,,2.517,2.088,3.578,4.415,3.049,5.244,,,
2020-06-09 10:00:00,2725.759,2725.827,2726.034,2725.511,2725.661,2725.866,,,,2.517,2.088,3.578,4.415,3.049,5.244,,,
2020-06-09 11:00:00,2725.757,2725.826,2726.033,2725.512,2725.66,2725.865,,,,2.517,2.088,3.578,4.415,3.049,5.244,,,
2020-06-09 12:00:00,2725.757,2725.826,2726.034,2725.512,2725.661,2725.865,,,,2.624,2.088,3.578,4.415,3.049,5.244,,,
2020-06-09 13:00:00,2725.756,2725.825,2726.032,2725.511,2725.66,2725.864,,,,2.624,2.088,3.578,4.415,3.049,5.244,,,
2020-06-09 14:00:00,2725.756,2725.826,2726.032,2725.51,2725.66,2725.866,,,,2.624,2.088,3.578,4.415,3.049,5.244,,,
2020-06-09 15:00:00,2725.754,2725.826,2726.032,2725.509,2725.66,2725.865,,,,2.624,2.088,3.578,4.415,3.049,5.244,,,
2020-06-09 16:00:00,2725.753,2725.825,2726.031,2725.51,2725.659,2725.867,,,,2.624,2.088,3.578,4.415,3.049,5.244,,,
2020-06-09 17:00:00,2725.75,2725.826,2726.031,2725.509,2725.658,2725.865,,,,2.624,2.088,3.578,4.415,3.049,5.244,,,
2020-06-09 18:00:00,2725.749,2725.825,2726.028,2725.507,2725.658,2725.867,,,,2.624,2.088,3.578,4.415,3.049,5.244,,,
2020-06-09 19:00:00,2725.746,2725.825,2726.028,2725.505,2725.657,2725.866,,,,2.624,2.088,3.578,4.415,3.049,5.244,,,
2020-06-09 20:00:00,2725.743,2725.822,2726.027,2725.502,2725.657,2725.865,,,,2.624,2.088,3.578,4.415,3.049,5.244,,,
2020-06-09 21:00:00,2725.741,2725.823,2726.025,2725.5,2725.657,2725.865,,,,2.624,2.088,3.578,4.415,3.049,5.244,,,
2020-06-09 22:00:00,2725.738,2725.823,2726.027,2725.498,2725.657,2725.866,,,,2.624,2.088,3.578,4.415,3.049,5.244,,,
2020-06-09 23:00:00,2725.736,2725.823,2726.027,2725.498,2725.655,2725.864,,,,2.624,2.195,3.683,4.415,3.049,5.244,,,
2020-06-10 00:00:00,2725.734,2725.822,2726.026,2725.496,2725.655,2725.865,,,,2.624,2.195,3.683,4.415,3.049,5.244,,,
