DateTime.MST,SR-OBJ-ET0_WaterTemp.deg.C,SR-OBJ-ET0_DTW.m,SR-OBJ-ET0_WaterLevelElev.masl,DataFlag_01,DataFlag_02
2018-10-23 00:00:00,6.877,0.995,2724.927,P,ER HOBO
2018-10-23 01:00:00,6.877,0.993,2724.929,P,ER HOBO
2018-10-23 02:00:00,6.877,0.994,2724.928,P,ER HOBO
2018-10-23 03:00:00,6.877,0.991,2724.931,P,ER HOBO
2018-10-23 04:00:00,6.877,0.989,2724.933,P,ER HOBO
2018-10-23 05:00:00,6.877,0.988,2724.934,P,ER HOBO
2018-10-23 06:00:00,6.877,0.987,2724.935,P,ER HOBO
2018-10-23 07:00:00,6.877,0.983,2724.939,P,ER HOBO
2018-10-23 08:00:00,6.877,0.983,2724.939,P,ER HOBO
2018-10-23 09:00:00,6.877,0.979,2724.943,P,ER HOBO
2018-10-23 10:00:00,6.877,0.979,2724.943,P,ER HOBO
2018-10-23 11:00:00,6.877,0.979,2724.943,P,ER HOBO
2018-10-23 12:00:00,6.877,0.98,2724.942,P,ER HOBO
2018-10-23 13:00:00,6.877,0.981,2724.941,P,ER HOBO
2018-10-23 14:00:00,6.877,0.977,2724.945,P,ER HOBO
2018-10-23 15:00:00,6.877,0.975,2724.947,P,ER HOBO
2018-10-23 16:00:00,6.877,0.976,2724.946,P,ER HOBO
2018-10-23 17:00:00,6.877,0.973,2724.949,P,ER HOBO
2018-10-23 18:00:00,6.877,0.973,2724.949,P,ER HOBO
2018-10-23 19:00:00,6.877,0.974,2724.948,P,ER HOBO
2018-10-23 20:00:00,6.877,0.972,2724.95,P,ER HOBO
2018-10-23 21:00:00,6.877,0.975,2724.947,P,ER HOBO
2018-10-23 22:00:00,6.877,0.975,2724.947,P,ER HOBO
2018-10-23 23:00:00,6.877,0.977,2724.945,P,ER HOBO
2018-10-24 00:00:00,6.877,0.975,2724.947,P,ER HOBO
2018-10-24 01:00:00,6.775,0.974,2724.948,P,ER HOBO
2018-10-24 02:00:00,6.775,0.972,2724.95,P,ER HOBO
2018-10-24 03:00:00,6.775,0.971,2724.951,P,ER HOBO
2018-10-24 04:00:00,6.775,0.972,2724.95,P,ER HOBO
2018-10-24 05:00:00,6.775,0.971,2724.951,P,ER HOBO
2018-10-24 06:00:00,6.775,0.969,2724.953,P,ER HOBO
2018-10-24 07:00:00,6.775,0.971,2724.951,P,ER HOBO
2018-10-24 08:00:00,6.775,0.969,2724.953,P,ER HOBO
2018-10-24 09:00:00,6.775,0.969,2724.953,P,ER HOBO
2018-10-24 10:00:00,6.775,0.967,2724.955,P,ER HOBO
2018-10-24 11:00:00,6.775,0.967,2724.955,P,ER HOBO
2018-10-24 12:00:00,6.775,0.966,2724.956,P,ER HOBO
2018-10-24 13:00:00,6.775,0.965,2724.957,P,ER HOBO
2018-10-24 14:00:00,6.775,0.965,2724.957,P,ER HOBO
2018-10-24 15:00:00,6.775,0.964,2724.958,P,ER HOBO
2018-10-24 16:00:00,6.775,0.964,2724.958,P,ER HOBO
2018-10-24 17:00:00,6.775,0.967,2724.955,P,ER HOBO
2018-10-24 18:00:00,6.775,0.969,2724.953,P,ER HOBO
2018-10-24 19:00:00,6.775,0.972,2724.95,P,ER HOBO
2018-10-24 20:00:00,6.775,0.972,2724.95,P,ER HOBO
2018-10-24 21:00:00,6.775,0.974,2724.948,P,ER HOBO
2018-10-24 22:00:00,6.775,0.972,2724.95,P,ER HOBO
2018-10-24 23:00:00,6.775,0.975,2724.947,P,ER HOBO
2018-10-25 00:00:00,6.775,0.972,2724.95,P,ER HOBO
2018-10-25 01:00:00,6.775,0.977,2724.945,P,ER HOBO
2018-10-25 02:00:00,6.775,0.974,2724.948,P,ER HOBO
2018-10-25 03:00:00,6.775,0.979,2724.943,P,ER HOBO
2018-10-25 04:00:00,6.775,0.979,2724.943,P,ER HOBO
2018-10-25 05:00:00,6.775,0.98,2724.942,P,ER HOBO
2018-10-25 06:00:00,6.775,0.98,2724.942,P,ER HOBO
2018-10-25 07:00:00,6.775,0.982,2724.94,P,ER HOBO
2018-10-25 08:00:00,6.775,0.983,2724.939,P,ER HOBO
2018-10-25 09:00:00,6.775,0.985,2724.937,P,ER HOBO
2018-10-25 10:00:00,6.775,0.981,2724.941,P,ER HOBO
2018-10-25 11:00:00,6.775,0.981,2724.941,P,ER HOBO
2018-10-25 12:00:00,6.775,0.978,2724.944,P,ER HOBO
2018-10-25 13:00:00,6.775,0.979,2724.943,P,ER HOBO
2018-10-25 14:00:00,6.775,0.977,2724.945,P,ER HOBO
2018-10-25 15:00:00,6.674,0.979,2724.943,P,ER HOBO
2018-10-25 16:00:00,6.775,0.977,2724.945,P,ER HOBO
2018-10-25 17:00:00,6.775,0.98,2724.942,P,ER HOBO
2018-10-25 18:00:00,6.775,0.981,2724.941,P,ER HOBO
2018-10-25 19:00:00,6.775,0.985,2724.937,P,ER HOBO
2018-10-25 20:00:00,6.775,0.988,2724.934,P,ER HOBO
2018-10-25 21:00:00,6.674,0.989,2724.933,P,ER HOBO
2018-10-25 22:00:00,6.674,0.99,2724.932,P,ER HOBO
2018-10-25 23:00:00,6.674,0.99,2724.932,P,ER HOBO
2018-10-26 00:00:00,6.674,0.991,2724.931,P,ER HOBO
2018-10-26 01:00:00,6.674,0.991,2724.931,P,ER HOBO
2018-10-26 02:00:00,6.674,0.99,2724.932,P,ER HOBO
2018-10-26 03:00:00,6.674,0.994,2724.928,P,ER HOBO
2018-10-26 04:00:00,6.674,0.995,2724.927,P,ER HOBO
2018-10-26 05:00:00,6.674,0.996,2724.926,P,ER HOBO
2018-10-26 06:00:00,6.674,0.996,2724.926,P,ER HOBO
2018-10-26 07:00:00,6.674,0.997,2724.925,P,ER HOBO
2018-10-26 08:00:00,6.674,0.997,2724.925,P,ER HOBO
2018-10-26 09:00:00,6.674,0.996,2724.926,P,ER HOBO
2018-10-26 10:00:00,6.674,0.999,2724.923,P,ER HOBO
2018-10-26 11:00:00,6.674,0.997,2724.925,P,ER HOBO
2018-10-26 12:00:00,6.674,0.992,2724.93,P,ER HOBO
2018-10-26 13:00:00,6.573,0.99,2724.932,P,ER HOBO
2018-10-26 14:00:00,6.674,0.997,2724.925,P,ER HOBO
2018-10-26 15:00:00,6.674,0.989,2724.933,P,ER HOBO
2018-10-26 16:00:00,6.674,0.99,2724.932,P,ER HOBO
2018-10-26 17:00:00,6.674,0.99,2724.932,P,ER HOBO
2018-10-26 18:00:00,6.674,0.993,2724.929,P,ER HOBO
2018-10-26 19:00:00,6.674,0.996,2724.926,P,ER HOBO
2018-10-26 20:00:00,6.674,0.998,2724.924,P,ER HOBO
2018-10-26 21:00:00,6.674,1.001,2724.921,P,ER HOBO
2018-10-26 22:00:00,6.674,1.0,2724.922,P,ER HOBO
2018-10-26 23:00:00,6.674,1.0,2724.922,P,ER HOBO
2018-10-27 00:00:00,6.674,1.004,2724.918,P,ER HOBO
2018-10-27 01:00:00,6.674,1.004,2724.918,P,ER HOBO
2018-10-27 02:00:00,6.674,1.002,2724.92,P,ER HOBO
2018-10-27 03:00:00,6.674,1.006,2724.916,P,ER HOBO
2018-10-27 04:00:00,6.674,1.005,2724.917,P,ER HOBO
2018-10-27 05:00:00,6.674,1.007,2724.915,P,ER HOBO
2018-10-27 06:00:00,6.674,1.011,2724.911,P,ER HOBO
2018-10-27 07:00:00,6.674,1.009,2724.913,P,ER HOBO
2018-10-27 08:00:00,6.674,1.009,2724.913,P,ER HOBO
2018-10-27 09:00:00,6.674,1.005,2724.917,P,ER HOBO
2018-10-27 10:00:00,6.674,1.008,2724.914,P,ER HOBO
2018-10-27 11:00:00,6.674,1.005,2724.917,P,ER HOBO
2018-10-27 12:00:00,6.674,0.998,2724.924,P,ER HOBO
2018-10-27 13:00:00,6.674,1.001,2724.921,P,ER HOBO
2018-10-27 14:00:00,6.674,1.003,2724.919,P,ER HOBO
2018-10-27 15:00:00,6.674,1.003,2724.919,P,ER HOBO
2018-10-27 16:00:00,6.674,1.0,2724.922,P,ER HOBO
2018-10-27 17:00:00,6.674,0.999,2724.923,P,ER HOBO
2018-10-27 18:00:00,6.674,1.001,2724.921,P,ER HOBO
2018-10-27 19:00:00,6.674,1.004,2724.918,P,ER HOBO
2018-10-27 20:00:00,6.674,1.005,2724.917,P,ER HOBO
2018-10-27 21:00:00,6.674,1.007,2724.915,P,ER HOBO
2018-10-27 22:00:00,6.674,1.007,2724.915,P,ER HOBO
2018-10-27 23:00:00,6.674,1.009,2724.913,P,ER HOBO
2018-10-28 00:00:00,6.674,1.008,2724.914,P,ER HOBO
2018-10-28 01:00:00,6.674,1.01,2724.912,P,ER HOBO
2018-10-28 02:00:00,6.573,1.01,2724.912,P,ER HOBO
2018-10-28 03:00:00,6.573,1.009,2724.913,P,ER HOBO
2018-10-28 04:00:00,6.573,1.011,2724.911,P,ER HOBO
2018-10-28 05:00:00,6.573,1.014,2724.908,P,ER HOBO
2018-10-28 06:00:00,6.573,1.015,2724.907,P,ER HOBO
2018-10-28 07:00:00,6.573,1.015,2724.907,P,ER HOBO
2018-10-28 08:00:00,6.573,1.013,2724.909,P,ER HOBO
2018-10-28 09:00:00,6.573,1.013,2724.909,P,ER HOBO
2018-10-28 10:00:00,6.573,1.011,2724.911,P,ER HOBO
2018-10-28 11:00:00,6.573,1.011,2724.911,P,ER HOBO
2018-10-28 12:00:00,6.573,1.009,2724.913,P,ER HOBO
2018-10-28 13:00:00,6.573,1.007,2724.915,P,ER HOBO
2018-10-28 14:00:00,6.573,1.008,2724.914,P,ER HOBO
2018-10-28 15:00:00,6.573,1.006,2724.916,P,ER HOBO
2018-10-28 16:00:00,6.573,1.002,2724.92,P,ER HOBO
2018-10-28 17:00:00,6.573,1.007,2724.915,P,ER HOBO
2018-10-28 18:00:00,6.573,1.009,2724.913,P,ER HOBO
2018-10-28 19:00:00,6.573,1.012,2724.91,P,ER HOBO
2018-10-28 20:00:00,6.573,1.014,2724.908,P,ER HOBO
2018-10-28 21:00:00,6.573,1.015,2724.907,P,ER HOBO
2018-10-28 22:00:00,6.573,1.015,2724.907,P,ER HOBO
2018-10-28 23:00:00,6.573,1.016,2724.906,P,ER HOBO
2018-10-29 00:00:00,6.573,1.015,2724.907,P,ER HOBO
2018-10-29 01:00:00,6.573,1.013,2724.909,P,ER HOBO
2018-10-29 02:00:00,6.573,1.014,2724.908,P,ER HOBO
2018-10-29 03:00:00,6.573,1.016,2724.906,P,ER HOBO
2018-10-29 04:00:00,6.573,1.016,2724.906,P,ER HOBO
2018-10-29 05:00:00,6.573,1.016,2724.906,P,ER HOBO
2018-10-29 06:00:00,6.573,1.018,2724.904,P,ER HOBO
2018-10-29 07:00:00,6.573,1.016,2724.906,P,ER HOBO
2018-10-29 08:00:00,6.573,1.017,2724.905,P,ER HOBO
2018-10-29 09:00:00,6.573,1.016,2724.906,P,ER HOBO
2018-10-29 10:00:00,6.573,1.013,2724.909,P,ER HOBO
2018-10-29 11:00:00,6.573,1.009,2724.913,P,ER HOBO
2018-10-29 12:00:00,6.573,1.013,2724.909,P,ER HOBO
2018-10-29 13:00:00,6.573,1.005,2724.917,P,ER HOBO
2018-10-29 14:00:00,6.573,1.011,2724.911,P,ER HOBO
2018-10-29 15:00:00,6.573,1.01,2724.912,P,ER HOBO
2018-10-29 16:00:00,6.573,1.005,2724.917,P,ER HOBO
2018-10-29 17:00:00,6.573,1.008,2724.914,P,ER HOBO
2018-10-29 18:00:00,6.573,1.013,2724.909,P,ER HOBO
2018-10-29 19:00:00,6.573,1.014,2724.908,P,ER HOBO
2018-10-29 20:00:00,6.573,1.016,2724.906,P,ER HOBO
2018-10-29 21:00:00,6.573,1.017,2724.905,P,ER HOBO
2018-10-29 22:00:00,6.573,1.017,2724.905,P,ER HOBO
2018-10-29 23:00:00,6.573,1.015,2724.907,P,ER HOBO
2018-10-30 00:00:00,6.573,1.018,2724.904,P,ER HOBO
2018-10-30 01:00:00,6.573,1.016,2724.906,P,ER HOBO
2018-10-30 02:00:00,6.573,1.017,2724.905,P,ER HOBO
2018-10-30 03:00:00,6.573,1.018,2724.904,P,ER HOBO
2018-10-30 04:00:00,6.573,1.018,2724.904,P,ER HOBO
2018-10-30 05:00:00,6.573,1.017,2724.905,P,ER HOBO
2018-10-30 06:00:00,6.573,1.013,2724.909,P,ER HOBO
2018-10-30 07:00:00,6.573,1.012,2724.91,P,ER HOBO
2018-10-30 08:00:00,6.573,1.015,2724.907,P,ER HOBO
2018-10-30 09:00:00,6.573,1.014,2724.908,P,ER HOBO
2018-10-30 10:00:00,6.573,1.016,2724.906,P,ER HOBO
2018-10-30 11:00:00,6.573,1.015,2724.907,P,ER HOBO
2018-10-30 12:00:00,6.573,1.016,2724.906,P,ER HOBO
2018-10-30 13:00:00,6.573,1.013,2724.909,P,ER HOBO
2018-10-30 14:00:00,6.573,1.013,2724.909,P,ER HOBO
2018-10-30 15:00:00,6.471,1.011,2724.911,P,ER HOBO
2018-10-30 16:00:00,6.471,1.008,2724.914,P,ER HOBO
2018-10-30 17:00:00,6.471,1.007,2724.915,P,ER HOBO
2018-10-30 18:00:00,6.573,1.007,2724.915,P,ER HOBO
2018-10-30 19:00:00,6.471,1.006,2724.916,P,ER HOBO
2018-10-30 20:00:00,6.471,1.002,2724.92,P,ER HOBO
2018-10-30 21:00:00,6.471,1.002,2724.92,P,ER HOBO
2018-10-30 22:00:00,6.471,1.002,2724.92,P,ER HOBO
2018-10-30 23:00:00,6.471,0.999,2724.923,P,ER HOBO
2018-10-31 00:00:00,6.471,1.0,2724.922,P,ER HOBO
2018-10-31 01:00:00,6.471,0.998,2724.924,P,ER HOBO
2018-10-31 02:00:00,6.471,0.998,2724.924,P,ER HOBO
2018-10-31 03:00:00,6.471,1.0,2724.922,P,ER HOBO
2018-10-31 04:00:00,6.471,1.0,2724.922,P,ER HOBO
2018-10-31 05:00:00,6.471,1.003,2724.919,P,ER HOBO
2018-10-31 06:00:00,6.471,1.003,2724.919,P,ER HOBO
2018-10-31 07:00:00,6.471,1.003,2724.919,P,ER HOBO
2018-10-31 08:00:00,6.471,1.002,2724.92,P,ER HOBO
2018-10-31 09:00:00,6.471,1.006,2724.916,P,ER HOBO
2018-10-31 10:00:00,6.471,1.008,2724.914,P,ER HOBO
2018-10-31 11:00:00,6.471,1.005,2724.917,P,ER HOBO
2018-10-31 12:00:00,6.471,1.005,2724.917,P,ER HOBO
2018-10-31 13:00:00,6.471,1.0,2724.922,P,ER HOBO
2018-10-31 14:00:00,6.471,0.999,2724.923,P,ER HOBO
2018-10-31 15:00:00,6.471,0.999,2724.923,P,ER HOBO
2018-10-31 16:00:00,6.471,1.001,2724.921,P,ER HOBO
2018-10-31 17:00:00,6.471,1.001,2724.921,P,ER HOBO
2018-10-31 18:00:00,6.471,0.998,2724.924,P,ER HOBO
2018-10-31 19:00:00,6.471,1.0,2724.922,P,ER HOBO
2018-10-31 20:00:00,6.471,1.003,2724.919,P,ER HOBO
2018-10-31 21:00:00,6.471,1.006,2724.916,P,ER HOBO
2018-10-31 22:00:00,6.471,1.006,2724.916,P,ER HOBO
2018-10-31 23:00:00,6.471,1.005,2724.917,P,ER HOBO
2018-11-01 00:00:00,6.471,1.004,2724.918,P,ER HOBO
2018-11-01 01:00:00,6.471,1.007,2724.915,P,ER HOBO
2018-11-01 02:00:00,6.471,1.006,2724.916,P,ER HOBO
2018-11-01 03:00:00,6.471,1.006,2724.916,P,ER HOBO
2018-11-01 04:00:00,6.471,1.006,2724.916,P,ER HOBO
2018-11-01 05:00:00,6.471,1.007,2724.915,P,ER HOBO
2018-11-01 06:00:00,6.471,1.01,2724.912,P,ER HOBO
2018-11-01 07:00:00,6.471,1.015,2724.907,P,ER HOBO
2018-11-01 08:00:00,6.471,1.013,2724.909,P,ER HOBO
2018-11-01 09:00:00,6.471,1.016,2724.906,P,ER HOBO
2018-11-01 10:00:00,6.471,1.013,2724.909,P,ER HOBO
2018-11-01 11:00:00,6.471,1.01,2724.912,P,ER HOBO
2018-11-01 12:00:00,6.471,1.013,2724.909,P,ER HOBO
2018-11-01 13:00:00,6.471,1.011,2724.911,P,ER HOBO
2018-11-01 14:00:00,6.471,1.014,2724.908,P,ER HOBO
2018-11-01 15:00:00,6.471,1.01,2724.912,P,ER HOBO
2018-11-01 16:00:00,6.471,1.012,2724.91,P,ER HOBO
2018-11-01 17:00:00,6.471,1.008,2724.914,P,ER HOBO
2018-11-01 18:00:00,6.471,1.009,2724.913,P,ER HOBO
2018-11-01 19:00:00,6.471,1.009,2724.913,P,ER HOBO
2018-11-01 20:00:00,6.471,1.009,2724.913,P,ER HOBO
2018-11-01 21:00:00,6.471,1.011,2724.911,P,ER HOBO
2018-11-01 22:00:00,6.471,1.008,2724.914,P,ER HOBO
2018-11-01 23:00:00,6.471,1.01,2724.912,P,ER HOBO
2018-11-02 00:00:00,6.471,1.011,2724.911,P,ER HOBO
2018-11-02 01:00:00,6.471,1.012,2724.91,P,ER HOBO
2018-11-02 02:00:00,6.471,1.013,2724.909,P,ER HOBO
2018-11-02 03:00:00,6.471,1.015,2724.907,P,ER HOBO
2018-11-02 04:00:00,6.471,1.018,2724.904,P,ER HOBO
2018-11-02 05:00:00,6.471,1.016,2724.906,P,ER HOBO
2018-11-02 06:00:00,6.471,1.016,2724.906,P,ER HOBO
2018-11-02 07:00:00,6.471,1.016,2724.906,P,ER HOBO
2018-11-02 08:00:00,6.471,1.016,2724.906,P,ER HOBO
2018-11-02 09:00:00,6.471,1.015,2724.907,P,ER HOBO
2018-11-02 10:00:00,6.471,1.013,2724.909,P,ER HOBO
2018-11-02 11:00:00,6.37,1.012,2724.91,P,ER HOBO
2018-11-02 12:00:00,6.37,1.012,2724.91,P,ER HOBO
2018-11-02 13:00:00,6.37,1.014,2724.908,P,ER HOBO
2018-11-02 14:00:00,6.37,1.012,2724.91,P,ER HOBO
2018-11-02 15:00:00,6.37,1.016,2724.906,P,ER HOBO
2018-11-02 16:00:00,6.37,1.016,2724.906,P,ER HOBO
2018-11-02 17:00:00,6.37,1.014,2724.908,P,ER HOBO
2018-11-02 18:00:00,6.37,1.014,2724.908,P,ER HOBO
2018-11-02 19:00:00,6.37,1.015,2724.907,P,ER HOBO
2018-11-02 20:00:00,6.37,1.018,2724.904,P,ER HOBO
2018-11-02 21:00:00,6.37,1.018,2724.904,P,ER HOBO
2018-11-02 22:00:00,6.37,1.019,2724.903,P,ER HOBO
2018-11-02 23:00:00,6.37,1.02,2724.902,P,ER HOBO
2018-11-03 00:00:00,6.37,1.011,2724.911,P,ER HOBO
2018-11-03 01:00:00,6.37,1.017,2724.905,P,ER HOBO
2018-11-03 02:00:00,6.37,1.011,2724.911,P,ER HOBO
2018-11-03 03:00:00,6.37,1.016,2724.906,P,ER HOBO
2018-11-03 04:00:00,6.37,1.018,2724.904,P,ER HOBO
2018-11-03 05:00:00,6.37,1.017,2724.905,P,ER HOBO
2018-11-03 06:00:00,6.37,1.015,2724.907,P,ER HOBO
2018-11-03 07:00:00,6.37,1.019,2724.903,P,ER HOBO
2018-11-03 08:00:00,6.37,1.018,2724.904,P,ER HOBO
2018-11-03 09:00:00,6.37,1.017,2724.905,P,ER HOBO
2018-11-03 10:00:00,6.37,1.021,2724.901,P,ER HOBO
2018-11-03 11:00:00,6.37,1.017,2724.905,P,ER HOBO
2018-11-03 12:00:00,6.37,1.015,2724.907,P,ER HOBO
2018-11-03 13:00:00,6.37,1.013,2724.909,P,ER HOBO
2018-11-03 14:00:00,6.37,1.01,2724.912,P,ER HOBO
2018-11-03 15:00:00,6.37,1.011,2724.911,P,ER HOBO
2018-11-03 16:00:00,6.37,1.008,2724.914,P,ER HOBO
2018-11-03 17:00:00,6.37,1.006,2724.916,P,ER HOBO
2018-11-03 18:00:00,6.37,1.004,2724.918,P,ER HOBO
2018-11-03 19:00:00,6.37,1.006,2724.916,P,ER HOBO
2018-11-03 20:00:00,6.37,1.005,2724.917,P,ER HOBO
2018-11-03 21:00:00,6.37,1.006,2724.916,P,ER HOBO
2018-11-03 22:00:00,6.37,1.006,2724.916,P,ER HOBO
2018-11-03 23:00:00,6.37,1.008,2724.914,P,ER HOBO
2018-11-04 00:00:00,6.37,1.008,2724.914,P,ER HOBO
2018-11-04 01:00:00,6.37,1.006,2724.916,P,ER HOBO
2018-11-04 02:00:00,6.37,1.009,2724.913,P,ER HOBO
2018-11-04 03:00:00,6.37,1.011,2724.911,P,ER HOBO
2018-11-04 04:00:00,6.37,1.009,2724.913,P,ER HOBO
2018-11-04 05:00:00,6.37,1.013,2724.909,P,ER HOBO
2018-11-04 06:00:00,6.37,1.017,2724.905,P,ER HOBO
2018-11-04 07:00:00,6.37,1.019,2724.903,P,ER HOBO
2018-11-04 08:00:00,6.37,1.018,2724.904,P,ER HOBO
2018-11-04 09:00:00,6.37,1.016,2724.906,P,ER HOBO
2018-11-04 10:00:00,6.37,1.015,2724.907,P,ER HOBO
2018-11-04 11:00:00,6.37,1.018,2724.904,P,ER HOBO
2018-11-04 12:00:00,6.37,1.016,2724.906,P,ER HOBO
2018-11-04 13:00:00,6.37,1.018,2724.904,P,ER HOBO
2018-11-04 14:00:00,6.37,1.015,2724.907,P,ER HOBO
2018-11-04 15:00:00,6.37,1.015,2724.907,P,ER HOBO
2018-11-04 16:00:00,6.37,1.018,2724.904,P,ER HOBO
2018-11-04 17:00:00,6.37,1.019,2724.903,P,ER HOBO
2018-11-04 18:00:00,6.37,1.016,2724.906,P,ER HOBO
2018-11-04 19:00:00,6.37,1.019,2724.903,P,ER HOBO
2018-11-04 20:00:00,6.37,1.015,2724.907,P,ER HOBO
2018-11-04 21:00:00,6.37,1.015,2724.907,P,ER HOBO
2018-11-04 22:00:00,6.37,1.015,2724.907,P,ER HOBO
2018-11-04 23:00:00,6.37,1.02,2724.902,P,ER HOBO
2018-11-05 00:00:00,6.37,1.017,2724.905,P,ER HOBO
2018-11-05 01:00:00,6.37,1.02,2724.902,P,ER HOBO
2018-11-05 02:00:00,6.37,1.018,2724.904,P,ER HOBO
2018-11-05 03:00:00,6.37,1.02,2724.902,P,ER HOBO
2018-11-05 04:00:00,6.37,1.022,2724.9,P,ER HOBO
2018-11-05 05:00:00,6.268,1.019,2724.903,P,ER HOBO
2018-11-05 06:00:00,6.268,1.022,2724.9,P,ER HOBO
2018-11-05 07:00:00,6.268,1.023,2724.899,P,ER HOBO
2018-11-05 08:00:00,6.268,1.027,2724.895,P,ER HOBO
2018-11-05 09:00:00,6.268,1.022,2724.9,P,ER HOBO
2018-11-05 10:00:00,6.268,1.021,2724.901,P,ER HOBO
2018-11-05 11:00:00,6.268,1.023,2724.899,P,ER HOBO
2018-11-05 12:00:00,6.268,1.026,2724.896,P,ER HOBO
2018-11-05 13:00:00,6.268,1.026,2724.896,P,ER HOBO
2018-11-05 14:00:00,6.268,1.023,2724.899,P,ER HOBO
2018-11-05 15:00:00,6.268,1.026,2724.896,P,ER HOBO
2018-11-05 16:00:00,6.268,1.026,2724.896,P,ER HOBO
2018-11-05 17:00:00,6.268,1.024,2724.898,P,ER HOBO
2018-11-05 18:00:00,6.268,1.026,2724.896,P,ER HOBO
2018-11-05 19:00:00,6.268,1.03,2724.892,P,ER HOBO
2018-11-05 20:00:00,6.268,1.03,2724.892,P,ER HOBO
2018-11-05 21:00:00,6.268,1.032,2724.89,P,ER HOBO
2018-11-05 22:00:00,6.268,1.033,2724.889,P,ER HOBO
2018-11-05 23:00:00,6.268,1.032,2724.89,P,ER HOBO
2018-11-06 00:00:00,6.268,1.031,2724.891,P,ER HOBO
2018-11-06 01:00:00,6.268,1.031,2724.891,P,ER HOBO
2018-11-06 02:00:00,6.268,1.03,2724.892,P,ER HOBO
2018-11-06 03:00:00,6.268,1.029,2724.893,P,ER HOBO
2018-11-06 04:00:00,6.268,1.033,2724.889,P,ER HOBO
2018-11-06 05:00:00,6.268,1.031,2724.891,P,ER HOBO
2018-11-06 06:00:00,6.268,1.033,2724.889,P,ER HOBO
2018-11-06 07:00:00,6.268,1.033,2724.889,P,ER HOBO
2018-11-06 08:00:00,6.268,1.032,2724.89,P,ER HOBO
2018-11-06 09:00:00,6.268,1.03,2724.892,P,ER HOBO
2018-11-06 10:00:00,6.268,1.024,2724.898,P,ER HOBO
2018-11-06 11:00:00,6.268,1.027,2724.895,P,ER HOBO
2018-11-06 12:00:00,6.268,1.028,2724.894,P,ER HOBO
2018-11-06 13:00:00,6.268,1.03,2724.892,P,ER HOBO
2018-11-06 14:00:00,6.268,1.024,2724.898,P,ER HOBO
2018-11-06 15:00:00,6.268,1.024,2724.898,P,ER HOBO
2018-11-06 16:00:00,6.268,1.02,2724.902,P,ER HOBO
2018-11-06 17:00:00,6.268,1.021,2724.901,P,ER HOBO
2018-11-06 18:00:00,6.268,1.027,2724.895,P,ER HOBO
2018-11-06 19:00:00,6.268,1.029,2724.893,P,ER HOBO
2018-11-06 20:00:00,6.268,1.031,2724.891,P,ER HOBO
2018-11-06 21:00:00,6.268,1.032,2724.89,P,ER HOBO
2018-11-06 22:00:00,6.268,1.036,2724.886,P,ER HOBO
2018-11-06 23:00:00,6.268,1.036,2724.886,P,ER HOBO
2018-11-07 00:00:00,6.268,1.039,2724.883,P,ER HOBO
2018-11-07 01:00:00,6.268,1.042,2724.88,P,ER HOBO
2018-11-07 02:00:00,6.268,1.043,2724.879,P,ER HOBO
2018-11-07 03:00:00,6.268,1.046,2724.876,P,ER HOBO
2018-11-07 04:00:00,6.268,1.046,2724.876,P,ER HOBO
2018-11-07 05:00:00,6.268,1.045,2724.877,P,ER HOBO
2018-11-07 06:00:00,6.268,1.05,2724.872,P,ER HOBO
2018-11-07 07:00:00,6.268,1.05,2724.872,P,ER HOBO
2018-11-07 08:00:00,6.268,1.047,2724.875,P,ER HOBO
2018-11-07 09:00:00,6.268,1.041,2724.881,P,ER HOBO
2018-11-07 10:00:00,6.268,1.039,2724.883,P,ER HOBO
2018-11-07 11:00:00,6.268,1.038,2724.884,P,ER HOBO
2018-11-07 12:00:00,6.268,1.035,2724.887,P,ER HOBO
2018-11-07 13:00:00,6.268,1.037,2724.885,P,ER HOBO
2018-11-07 14:00:00,6.268,1.041,2724.881,P,ER HOBO
2018-11-07 15:00:00,6.268,1.04,2724.882,P,ER HOBO
2018-11-07 16:00:00,6.268,1.038,2724.884,P,ER HOBO
2018-11-07 17:00:00,6.166,1.039,2724.883,P,ER HOBO
2018-11-07 18:00:00,6.166,1.042,2724.88,P,ER HOBO
2018-11-07 19:00:00,6.166,1.044,2724.878,P,ER HOBO
2018-11-07 20:00:00,6.166,1.047,2724.875,P,ER HOBO
2018-11-07 21:00:00,6.166,1.045,2724.877,P,ER HOBO
2018-11-07 22:00:00,6.166,1.05,2724.872,P,ER HOBO
2018-11-07 23:00:00,6.166,1.051,2724.871,P,ER HOBO
2018-11-08 00:00:00,6.166,1.053,2724.869,P,ER HOBO
2018-11-08 01:00:00,6.166,1.055,2724.867,P,ER HOBO
2018-11-08 02:00:00,6.166,1.059,2724.863,P,ER HOBO
2018-11-08 03:00:00,6.166,1.063,2724.859,P,ER HOBO
2018-11-08 04:00:00,6.166,1.062,2724.86,P,ER HOBO
2018-11-08 05:00:00,6.166,1.065,2724.857,P,ER HOBO
2018-11-08 06:00:00,6.166,1.066,2724.856,P,ER HOBO
2018-11-08 07:00:00,6.166,1.068,2724.854,P,ER HOBO
2018-11-08 08:00:00,6.166,1.066,2724.856,P,ER HOBO
2018-11-08 09:00:00,6.166,1.059,2724.863,P,ER HOBO
2018-11-08 10:00:00,6.166,1.053,2724.869,P,ER HOBO
2018-11-08 11:00:00,6.166,1.052,2724.87,P,ER HOBO
2018-11-08 12:00:00,6.166,1.053,2724.869,P,ER HOBO
