DateTime.MST,SR-OBJ1-D_WaterTemp.deg.C,SR-OBJ1-D_DTW.m,SR-OBJ1-D_WaterLevelElev.masl,SR-OBJ1-M_WaterTemp.deg.C,SR-OBJ1-M_DTW.m,SR-OBJ1-M_WaterLevelElev.masl,SR-OBJ1-S_WaterTemp.deg.C,SR-OBJ1-S_DTW.m,SR-OBJ1-S_WaterLevelElev.masl,SR-OBJ2-D_WaterTemp.deg.C,SR-OBJ2-D_DTW.m,SR-OBJ2-D_WaterLevelElev.masl,SR-OBJ2-M_WaterTemp.deg.C,SR-OBJ2-M_DTW.m,SR-OBJ2-M_WaterLevelElev.masl,SR-OBJ2-S_WaterTemp.deg.C,SR-OBJ2-S_DTW.m,SR-OBJ2-S_WaterLevelElev.masl,DataFlag_01,DataFlag_02
2019-11-27 13:00:00,3.049,0.995,2725.369,3.578,0.957,2725.389,2.195,0.594,2725.779,3.683,0.856,2725.079,4.727,0.89,2725.032,2.837,0.271,2725.644,P,CS100
2019-11-27 14:00:00,3.049,0.99,2725.374,3.578,0.955,2725.391,2.195,0.593,2725.78,3.683,0.852,2725.083,4.623,0.889,2725.033,2.837,0.27,2725.645,P,CS100
2019-11-27 15:00:00,3.049,0.99,2725.374,3.578,0.957,2725.389,2.195,0.593,2725.78,3.683,0.849,2725.086,4.623,0.89,2725.032,2.837,0.27,2725.645,P,CS100
2019-11-27 16:00:00,3.049,0.989,2725.375,3.578,0.957,2725.389,2.195,0.593,2725.78,3.683,0.848,2725.087,4.623,0.889,2725.033,2.837,0.27,2725.645,P,CS100
2019-11-27 17:00:00,3.049,0.989,2725.375,3.578,0.957,2725.389,2.195,0.593,2725.78,3.683,0.845,2725.09,4.623,0.888,2725.034,2.837,0.269,2725.646,P,CS100
2019-11-27 18:00:00,3.049,0.986,2725.378,3.578,0.955,2725.391,2.195,0.591,2725.782,3.683,0.844,2725.091,4.623,0.886,2725.036,2.837,0.269,2725.646,P,CS100
2019-11-27 19:00:00,3.049,0.985,2725.379,3.578,0.956,2725.39,2.195,0.591,2725.782,3.683,0.84,2725.095,4.623,0.886,2725.036,2.837,0.269,2725.646,P,CS100
2019-11-27 20:00:00,3.049,0.985,2725.379,3.578,0.954,2725.392,2.195,0.591,2725.782,3.683,0.843,2725.092,4.623,0.887,2725.035,2.837,0.269,2725.646,P,CS100
2019-11-27 21:00:00,3.049,0.986,2725.378,3.578,0.953,2725.393,2.195,0.592,2725.781,3.683,0.84,2725.095,4.623,0.884,2725.038,2.837,0.27,2725.645,P,CS100
2019-11-27 22:00:00,3.049,0.986,2725.378,3.578,0.954,2725.392,2.195,0.591,2725.782,3.683,0.843,2725.092,4.623,0.885,2725.037,2.837,0.268,2725.647,P,CS100
2019-11-27 23:00:00,3.049,0.986,2725.378,3.578,0.954,2725.392,2.195,0.591,2725.782,3.683,0.84,2725.095,4.623,0.884,2725.038,2.837,0.269,2725.646,P,CS100
2019-11-28 00:00:00,3.049,0.987,2725.377,3.578,0.954,2725.392,2.195,0.591,2725.782,3.683,0.841,2725.094,4.623,0.884,2725.038,2.837,0.269,2725.646,P,CS100
2019-11-28 01:00:00,3.049,0.987,2725.377,3.578,0.954,2725.392,2.088,0.591,2725.782,3.683,0.84,2725.095,4.623,0.884,2725.038,2.837,0.269,2725.646,P,CS100
2019-11-28 02:00:00,3.049,0.988,2725.376,3.578,0.955,2725.391,2.088,0.591,2725.782,3.683,0.841,2725.094,4.623,0.882,2725.04,2.837,0.269,2725.646,P,CS100
2019-11-28 03:00:00,3.049,0.986,2725.378,3.578,0.951,2725.395,2.088,0.588,2725.785,3.683,0.84,2725.095,4.623,0.882,2725.04,2.837,0.266,2725.649,P,CS100
2019-11-28 04:00:00,2.943,0.988,2725.376,3.578,0.954,2725.392,2.088,0.59,2725.783,3.683,0.843,2725.092,4.623,0.882,2725.04,2.837,0.267,2725.648,P,CS100
2019-11-28 05:00:00,2.943,0.986,2725.378,3.472,0.953,2725.393,2.088,0.589,2725.784,3.683,0.841,2725.094,4.623,0.88,2725.042,2.837,0.266,2725.649,P,CS100
2019-11-28 06:00:00,2.943,0.987,2725.377,3.578,0.953,2725.393,2.088,0.588,2725.785,3.683,0.841,2725.094,4.623,0.878,2725.044,2.837,0.266,2725.649,P,CS100
2019-11-28 07:00:00,2.943,0.987,2725.377,3.472,0.952,2725.394,2.088,0.59,2725.783,3.683,0.84,2725.095,4.623,0.879,2725.043,2.837,0.267,2725.648,P,CS100
2019-11-28 08:00:00,2.943,0.987,2725.377,3.472,0.951,2725.395,2.088,0.586,2725.787,3.683,0.841,2725.094,4.623,0.878,2725.044,2.837,0.266,2725.649,P,CS100
2019-11-28 09:00:00,2.943,0.988,2725.376,3.472,0.95,2725.396,2.088,0.589,2725.784,3.683,0.843,2725.092,4.623,0.877,2725.045,2.837,0.266,2725.649,P,CS100
2019-11-28 10:00:00,2.943,0.987,2725.377,3.472,0.951,2725.395,2.088,0.587,2725.786,3.683,0.841,2725.094,4.623,0.879,2725.043,2.837,0.267,2725.648,P,CS100
2019-11-28 11:00:00,2.943,0.988,2725.376,3.472,0.951,2725.395,2.088,0.588,2725.785,3.683,0.844,2725.091,4.623,0.879,2725.043,2.837,0.266,2725.649,P,CS100
2019-11-28 12:00:00,2.943,0.986,2725.378,3.472,0.951,2725.395,2.088,0.589,2725.784,3.683,0.84,2725.095,4.623,0.876,2725.046,2.837,0.265,2725.65,P,CS100
2019-11-28 13:00:00,2.943,0.984,2725.38,3.472,0.95,2725.396,2.088,0.585,2725.788,3.683,0.839,2725.096,4.623,0.875,2725.047,2.837,0.263,2725.652,P,CS100
2019-11-28 14:00:00,2.943,0.985,2725.379,3.472,0.95,2725.396,2.088,0.585,2725.788,3.683,0.838,2725.097,4.623,0.876,2725.046,2.837,0.264,2725.651,P,CS100
2019-11-28 15:00:00,2.943,0.982,2725.382,3.472,0.95,2725.396,2.088,0.586,2725.787,3.683,0.838,2725.097,4.623,0.875,2725.047,2.837,0.263,2725.652,P,CS100
2019-11-28 16:00:00,2.943,0.986,2725.378,3.472,0.951,2725.395,2.088,0.588,2725.785,3.683,0.839,2725.096,4.623,0.875,2725.047,2.837,0.265,2725.65,P,CS100
2019-11-28 17:00:00,2.943,0.987,2725.377,3.472,0.951,2725.395,2.088,0.587,2725.786,3.683,0.841,2725.094,4.623,0.874,2725.048,2.73,0.265,2725.65,P,CS100
2019-11-28 18:00:00,2.943,0.986,2725.378,3.472,0.95,2725.396,2.088,0.587,2725.786,3.683,0.839,2725.096,4.623,0.873,2725.049,2.837,0.264,2725.651,P,CS100
2019-11-28 19:00:00,2.943,0.984,2725.38,3.472,0.951,2725.395,2.088,0.585,2725.788,3.578,0.84,2725.095,4.623,0.874,2725.048,2.73,0.265,2725.65,P,CS100
2019-11-28 20:00:00,2.943,0.985,2725.379,3.472,0.951,2725.395,2.088,0.585,2725.788,3.683,0.839,2725.096,4.623,0.873,2725.049,2.73,0.264,2725.651,P,CS100
2019-11-28 21:00:00,2.943,0.985,2725.379,3.472,0.951,2725.395,2.088,0.586,2725.787,3.683,0.838,2725.097,4.623,0.87,2725.052,2.73,0.265,2725.65,P,CS100
2019-11-28 22:00:00,2.943,0.984,2725.38,3.472,0.949,2725.397,2.088,0.583,2725.79,3.578,0.839,2725.096,4.623,0.871,2725.051,2.73,0.263,2725.652,P,CS100
2019-11-28 23:00:00,2.943,0.985,2725.379,3.472,0.95,2725.396,2.088,0.585,2725.788,3.578,0.84,2725.095,4.623,0.87,2725.052,2.73,0.263,2725.652,P,CS100
2019-11-29 00:00:00,2.943,0.985,2725.379,3.472,0.951,2725.395,2.088,0.582,2725.791,3.578,0.839,2725.096,4.623,0.869,2725.053,2.73,0.262,2725.653,P,CS100
2019-11-29 01:00:00,2.943,0.987,2725.377,3.472,0.952,2725.394,2.088,0.584,2725.789,3.578,0.843,2725.092,4.623,0.872,2725.05,2.73,0.262,2725.653,P,CS100
2019-11-29 02:00:00,2.943,0.987,2725.377,3.472,0.95,2725.396,2.088,0.582,2725.791,3.578,0.842,2725.093,4.623,0.87,2725.052,2.73,0.262,2725.653,P,CS100
2019-11-29 03:00:00,2.943,0.985,2725.379,3.472,0.949,2725.397,2.088,0.582,2725.791,3.578,0.841,2725.094,4.623,0.868,2725.054,2.73,0.26,2725.655,P,CS100
2019-11-29 04:00:00,2.943,0.985,2725.379,3.472,0.949,2725.397,2.088,0.581,2725.792,3.578,0.843,2725.092,4.623,0.867,2725.055,2.73,0.259,2725.656,P,CS100
2019-11-29 05:00:00,2.943,0.988,2725.376,3.472,0.95,2725.396,1.98,0.582,2725.791,3.578,0.843,2725.092,4.623,0.868,2725.054,2.73,0.259,2725.656,P,CS100
2019-11-29 06:00:00,2.943,0.985,2725.379,3.472,0.945,2725.401,1.98,0.579,2725.794,3.578,0.842,2725.093,4.623,0.866,2725.056,2.73,0.257,2725.658,P,CS100
2019-11-29 07:00:00,2.943,0.988,2725.376,3.472,0.951,2725.395,1.98,0.58,2725.793,3.578,0.843,2725.092,4.623,0.866,2725.056,2.73,0.259,2725.656,P,CS100
2019-11-29 08:00:00,2.943,0.988,2725.376,3.472,0.95,2725.396,1.98,0.581,2725.792,3.578,0.844,2725.091,4.623,0.866,2725.056,2.73,0.258,2725.657,P,CS100
2019-11-29 09:00:00,2.943,0.986,2725.378,3.472,0.949,2725.397,1.98,0.581,2725.792,3.578,0.843,2725.092,4.623,0.863,2725.059,2.73,0.256,2725.659,P,CS100
2019-11-29 10:00:00,2.837,0.986,2725.378,3.472,0.947,2725.399,1.98,0.579,2725.794,3.578,0.843,2725.092,4.623,0.864,2725.058,2.73,0.256,2725.659,P,CS100
2019-11-29 11:00:00,2.837,0.988,2725.376,3.472,0.951,2725.395,1.98,0.581,2725.792,3.578,0.845,2725.09,4.623,0.864,2725.058,2.73,0.257,2725.658,P,CS100
2019-11-29 12:00:00,2.837,0.985,2725.379,3.367,0.949,2725.397,1.98,0.579,2725.794,3.578,0.843,2725.092,4.623,0.863,2725.059,2.73,0.257,2725.658,P,CS100
2019-11-29 13:00:00,2.837,0.986,2725.378,3.367,0.953,2725.393,1.98,0.58,2725.793,3.578,0.841,2725.094,4.623,0.862,2725.06,2.73,0.257,2725.658,P,CS100
2019-11-29 14:00:00,2.837,0.983,2725.381,3.367,0.949,2725.397,1.98,0.578,2725.795,3.578,0.839,2725.096,4.623,0.86,2725.062,2.73,0.256,2725.659,P,CS100
2019-11-29 15:00:00,2.837,0.978,2725.386,3.367,0.949,2725.397,1.98,0.577,2725.796,3.578,0.833,2725.102,4.623,0.86,2725.062,2.73,0.256,2725.659,P,CS100
2019-11-29 16:00:00,2.837,0.976,2725.388,3.367,0.951,2725.395,1.98,0.579,2725.794,3.578,0.828,2725.107,4.519,0.861,2725.061,2.73,0.255,2725.66,P,CS100
2019-11-29 17:00:00,2.837,0.975,2725.389,3.367,0.951,2725.395,1.98,0.581,2725.792,3.578,0.825,2725.11,4.519,0.863,2725.059,2.73,0.258,2725.657,P,CS100
2019-11-29 18:00:00,2.837,0.969,2725.395,3.367,0.948,2725.398,1.98,0.575,2725.798,3.578,0.819,2725.116,4.519,0.857,2725.065,2.73,0.253,2725.662,P,CS100
2019-11-29 19:00:00,2.837,0.968,2725.396,3.367,0.945,2725.401,1.98,0.574,2725.799,3.578,0.814,2725.121,4.519,0.856,2725.066,2.73,0.252,2725.663,P,CS100
2019-11-29 20:00:00,2.837,0.968,2725.396,3.367,0.947,2725.399,1.98,0.574,2725.799,3.578,0.817,2725.118,4.519,0.857,2725.065,2.73,0.256,2725.659,P,CS100
2019-11-29 21:00:00,2.837,0.968,2725.396,3.367,0.945,2725.401,1.98,0.576,2725.797,3.578,0.816,2725.119,4.519,0.858,2725.064,2.73,0.255,2725.66,P,CS100
2019-11-29 22:00:00,2.837,0.972,2725.392,3.367,0.946,2725.4,1.98,0.576,2725.797,3.578,0.818,2725.117,4.519,0.856,2725.066,2.73,0.254,2725.661,P,CS100
2019-11-29 23:00:00,2.837,0.973,2725.391,3.367,0.944,2725.402,1.98,0.576,2725.797,3.578,0.822,2725.113,4.519,0.856,2725.066,2.73,0.255,2725.66,P,CS100
2019-11-30 00:00:00,2.837,0.977,2725.387,3.367,0.945,2725.401,1.98,0.576,2725.797,3.578,0.825,2725.11,4.519,0.856,2725.066,2.73,0.256,2725.659,P,CS100
2019-11-30 01:00:00,2.837,0.977,2725.387,3.367,0.944,2725.402,1.98,0.575,2725.798,3.578,0.826,2725.109,4.519,0.852,2725.07,2.73,0.254,2725.661,P,CS100
2019-11-30 02:00:00,2.837,0.981,2725.383,3.367,0.946,2725.4,1.98,0.577,2725.796,3.578,0.83,2725.105,4.519,0.856,2725.066,2.73,0.256,2725.659,P,CS100
2019-11-30 03:00:00,2.837,0.982,2725.382,3.367,0.946,2725.4,1.98,0.574,2725.799,3.578,0.832,2725.103,4.519,0.854,2725.068,2.73,0.255,2725.66,P,CS100
2019-11-30 04:00:00,2.837,0.983,2725.381,3.367,0.946,2725.4,1.98,0.575,2725.798,3.578,0.836,2725.099,4.519,0.853,2725.069,2.73,0.251,2725.664,P,CS100
2019-11-30 05:00:00,2.837,0.984,2725.38,3.367,0.944,2725.402,1.98,0.573,2725.8,3.578,0.838,2725.097,4.519,0.851,2725.071,2.73,0.254,2725.661,P,CS100
2019-11-30 06:00:00,2.837,0.988,2725.376,3.367,0.946,2725.4,1.98,0.575,2725.798,3.578,0.844,2725.091,4.519,0.852,2725.07,2.73,0.254,2725.661,P,CS100
2019-11-30 07:00:00,2.837,0.99,2725.374,3.367,0.946,2725.4,1.98,0.574,2725.799,3.578,0.848,2725.087,4.519,0.852,2725.07,2.73,0.254,2725.661,P,CS100
2019-11-30 08:00:00,2.837,0.994,2725.37,3.367,0.946,2725.4,1.98,0.577,2725.796,3.578,0.852,2725.083,4.519,0.851,2725.071,2.73,0.254,2725.661,P,CS100
2019-11-30 09:00:00,2.837,0.995,2725.369,3.367,0.948,2725.398,1.98,0.577,2725.796,3.578,0.857,2725.078,4.519,0.851,2725.071,2.73,0.256,2725.659,P,CS100
2019-11-30 10:00:00,2.837,0.996,2725.368,3.367,0.947,2725.399,1.98,0.574,2725.799,3.578,0.857,2725.078,4.519,0.85,2725.072,2.73,0.253,2725.662,P,CS100
2019-11-30 11:00:00,2.837,0.995,2725.369,3.367,0.949,2725.397,1.98,0.577,2725.796,3.578,0.857,2725.078,4.519,0.851,2725.071,2.73,0.255,2725.66,P,CS100
2019-11-30 12:00:00,2.837,0.992,2725.372,3.367,0.95,2725.396,1.98,0.577,2725.796,3.578,0.85,2725.085,4.519,0.852,2725.07,2.73,0.255,2725.66,P,CS100
2019-11-30 13:00:00,2.837,0.986,2725.378,3.367,0.949,2725.397,1.98,0.574,2725.799,3.578,0.843,2725.092,4.519,0.848,2725.074,2.73,0.254,2725.661,P,CS100
2019-11-30 14:00:00,2.837,0.984,2725.38,3.367,0.948,2725.398,1.98,0.575,2725.798,3.578,0.839,2725.096,4.519,0.85,2725.072,2.73,0.254,2725.661,P,CS100
2019-11-30 15:00:00,2.837,0.981,2725.383,3.367,0.948,2725.398,1.98,0.576,2725.797,3.578,0.836,2725.099,4.519,0.848,2725.074,2.73,0.255,2725.66,P,CS100
2019-11-30 16:00:00,-99999,0.985,2725.379,-99999,0.951,2725.395,-99999,0.585,2725.788,-99999,0.838,2725.097,4.519,0.844,2725.078,2.73,-99999,-99999,P,CS100
2019-11-30 17:00:00,2.73,0.986,2725.378,3.261,0.952,2725.394,1.872,0.586,2725.787,3.472,0.837,2725.098,4.415,0.855,2725.067,2.624,0.262,2725.653,P,CS100
2019-11-30 18:00:00,2.73,0.987,2725.377,3.261,0.952,2725.394,1.872,0.584,2725.789,3.578,0.837,2725.098,4.519,0.853,2725.069,2.624,0.262,2725.653,P,CS100
2019-11-30 19:00:00,2.73,0.987,2725.377,3.261,0.954,2725.392,1.872,0.584,2725.789,3.578,0.836,2725.099,4.519,0.854,2725.068,2.73,0.263,2725.652,P,CS100
2019-11-30 20:00:00,2.73,0.986,2725.378,3.261,0.953,2725.393,1.872,0.582,2725.791,3.578,0.834,2725.101,4.519,0.852,2725.07,2.73,0.261,2725.654,P,CS100
2019-11-30 21:00:00,2.73,0.987,2725.377,3.261,0.952,2725.394,1.872,0.584,2725.789,3.578,0.836,2725.099,4.519,0.853,2725.069,2.73,0.262,2725.653,P,CS100
2019-11-30 22:00:00,2.73,0.989,2725.375,3.261,0.953,2725.393,1.872,0.583,2725.79,3.578,0.836,2725.099,4.519,0.854,2725.068,2.73,0.263,2725.652,P,CS100
2019-11-30 23:00:00,2.73,0.987,2725.377,3.261,0.952,2725.394,1.872,0.582,2725.791,3.578,0.837,2725.098,4.519,0.851,2725.071,2.73,0.261,2725.654,P,CS100
2019-12-01 00:00:00,2.73,0.99,2725.374,3.261,0.954,2725.392,1.872,0.584,2725.789,3.578,0.842,2725.093,4.519,0.852,2725.07,2.73,0.261,2725.654,P,CS100
2019-12-01 01:00:00,2.73,0.99,2725.374,3.261,0.955,2725.391,1.872,0.582,2725.791,3.578,0.842,2725.093,4.519,0.85,2725.072,2.73,0.261,2725.654,P,CS100
2019-12-01 02:00:00,2.73,0.991,2725.373,3.261,0.953,2725.393,1.872,0.582,2725.791,3.578,0.846,2725.089,4.519,0.851,2725.071,2.73,0.262,2725.653,P,CS100
2019-12-01 03:00:00,2.73,0.994,2725.37,3.261,0.955,2725.391,1.872,0.584,2725.789,3.578,0.849,2725.086,4.519,0.85,2725.072,2.73,0.26,2725.655,P,CS100
2019-12-01 04:00:00,2.73,0.995,2725.369,3.261,0.953,2725.393,1.872,0.582,2725.791,3.578,0.849,2725.086,4.519,0.848,2725.074,2.73,0.26,2725.655,P,CS100
2019-12-01 05:00:00,2.73,0.997,2725.367,3.261,0.954,2725.392,1.872,0.582,2725.791,3.472,0.854,2725.081,4.519,0.849,2725.073,2.73,0.259,2725.656,P,CS100
2019-12-01 06:00:00,2.73,0.996,2725.368,3.261,0.954,2725.392,1.872,0.582,2725.791,3.472,0.854,2725.081,4.519,0.846,2725.076,2.73,0.257,2725.658,P,CS100
2019-12-01 07:00:00,2.73,0.999,2725.365,3.261,0.954,2725.392,1.872,0.581,2725.792,3.472,0.859,2725.076,4.519,0.847,2725.075,2.73,0.26,2725.655,P,CS100
2019-12-01 08:00:00,2.73,0.998,2725.366,3.261,0.954,2725.392,1.872,0.582,2725.791,3.472,0.858,2725.077,4.519,0.848,2725.074,2.73,0.259,2725.656,P,CS100
2019-12-01 09:00:00,2.73,0.999,2725.365,3.261,0.953,2725.393,1.872,0.582,2725.791,3.472,0.86,2725.075,4.519,0.844,2725.078,2.73,0.261,2725.654,P,CS100
2019-12-01 10:00:00,2.73,1.0,2725.364,3.261,0.953,2725.393,1.872,0.581,2725.792,3.472,0.857,2725.078,4.519,0.846,2725.076,2.73,0.26,2725.655,P,CS100
2019-12-01 11:00:00,2.73,0.997,2725.367,3.261,0.953,2725.393,1.872,0.581,2725.792,3.472,0.855,2725.08,4.519,0.844,2725.078,2.624,0.258,2725.657,P,CS100
2019-12-01 12:00:00,2.73,0.993,2725.371,3.261,0.954,2725.392,1.872,0.581,2725.792,3.472,0.849,2725.086,4.415,0.846,2725.076,2.624,0.259,2725.656,P,CS100
2019-12-01 13:00:00,2.73,0.989,2725.375,3.261,0.955,2725.391,1.872,0.58,2725.793,3.578,0.842,2725.093,4.415,0.846,2725.076,2.624,0.257,2725.658,P,CS100
2019-12-01 14:00:00,2.73,0.983,2725.381,3.261,0.955,2725.391,1.872,0.582,2725.791,3.472,0.835,2725.1,4.415,0.843,2725.079,2.624,0.257,2725.658,P,CS100
2019-12-01 15:00:00,2.73,0.982,2725.382,3.261,0.954,2725.392,1.872,0.58,2725.793,3.472,0.831,2725.104,4.415,0.843,2725.079,2.624,0.258,2725.657,P,CS100
2019-12-01 16:00:00,2.73,0.982,2725.382,3.261,0.955,2725.391,1.872,0.581,2725.792,3.472,0.828,2725.107,4.415,0.842,2725.08,2.624,0.258,2725.657,P,CS100
2019-12-01 17:00:00,2.73,0.98,2725.384,3.261,0.954,2725.392,1.872,0.581,2725.792,3.472,0.829,2725.106,4.415,0.841,2725.081,2.624,0.257,2725.658,P,CS100
2019-12-01 18:00:00,2.73,0.98,2725.384,3.261,0.952,2725.394,1.872,0.581,2725.792,3.472,0.827,2725.108,4.415,0.84,2725.082,2.624,0.257,2725.658,P,CS100
2019-12-01 19:00:00,2.73,0.979,2725.385,3.155,0.953,2725.393,1.872,0.579,2725.794,3.472,0.829,2725.106,4.415,0.84,2725.082,2.624,0.257,2725.658,P,CS100
2019-12-01 20:00:00,2.73,0.98,2725.384,3.155,0.954,2725.392,1.872,0.58,2725.793,3.472,0.828,2725.107,4.415,0.84,2725.082,2.624,0.256,2725.659,P,CS100
2019-12-01 21:00:00,2.624,0.982,2725.382,3.155,0.955,2725.391,1.872,0.58,2725.793,3.472,0.828,2725.107,4.415,0.84,2725.082,2.624,0.257,2725.658,P,CS100
2019-12-01 22:00:00,2.624,0.981,2725.383,3.155,0.954,2725.392,1.872,0.579,2725.794,3.472,0.826,2725.109,4.415,0.837,2725.085,2.624,0.256,2725.659,P,CS100
2019-12-01 23:00:00,2.624,0.984,2725.38,3.155,0.954,2725.392,1.872,0.578,2725.795,3.472,0.83,2725.105,4.415,0.837,2725.085,2.624,0.255,2725.66,P,CS100
2019-12-02 00:00:00,2.624,0.981,2725.383,3.155,0.953,2725.393,1.872,0.578,2725.795,3.472,0.829,2725.106,4.415,0.837,2725.085,2.624,0.256,2725.659,P,CS100
2019-12-02 01:00:00,2.624,0.983,2725.381,3.155,0.953,2725.393,1.764,0.577,2725.796,3.472,0.831,2725.104,4.415,0.838,2725.084,2.624,0.255,2725.66,P,CS100
2019-12-02 02:00:00,2.624,0.984,2725.38,3.155,0.953,2725.393,1.764,0.578,2725.795,3.472,0.833,2725.102,4.415,0.836,2725.086,2.624,0.255,2725.66,P,CS100
2019-12-02 03:00:00,2.624,0.985,2725.379,3.155,0.953,2725.393,1.764,0.575,2725.798,3.472,0.833,2725.102,4.415,0.835,2725.087,2.624,0.254,2725.661,P,CS100
2019-12-02 04:00:00,2.624,0.985,2725.379,3.155,0.952,2725.394,1.764,0.576,2725.797,3.472,0.833,2725.102,4.415,0.835,2725.087,2.624,0.251,2725.664,P,CS100
2019-12-02 05:00:00,2.624,0.985,2725.379,3.155,0.952,2725.394,1.764,0.577,2725.796,3.472,0.833,2725.102,4.415,0.836,2725.086,2.624,0.253,2725.662,P,CS100
2019-12-02 06:00:00,2.624,0.986,2725.378,3.155,0.952,2725.394,1.764,0.577,2725.796,3.472,0.836,2725.099,4.415,0.835,2725.087,2.624,0.253,2725.662,P,CS100
2019-12-02 07:00:00,2.624,0.987,2725.377,3.155,0.954,2725.392,1.764,0.577,2725.796,3.472,0.837,2725.098,4.415,0.835,2725.087,2.624,0.252,2725.663,P,CS100
2019-12-02 08:00:00,2.624,0.988,2725.376,3.155,0.952,2725.394,1.764,0.577,2725.796,3.472,0.838,2725.097,4.415,0.834,2725.088,2.624,0.253,2725.662,P,CS100
2019-12-02 09:00:00,2.624,0.987,2725.377,3.155,0.95,2725.396,1.764,0.575,2725.798,3.472,0.837,2725.098,4.415,0.832,2725.09,2.624,0.251,2725.664,P,CS100
2019-12-02 10:00:00,2.624,0.989,2725.375,3.155,0.951,2725.395,1.764,0.576,2725.797,3.472,0.839,2725.096,4.415,0.832,2725.09,2.624,0.251,2725.664,P,CS100
2019-12-02 11:00:00,2.624,0.987,2725.377,3.155,0.951,2725.395,1.764,0.574,2725.799,3.472,0.838,2725.097,4.415,0.83,2725.092,2.624,0.251,2725.664,P,CS100
2019-12-02 12:00:00,2.624,0.989,2725.375,3.155,0.953,2725.393,1.764,0.575,2725.798,3.472,0.838,2725.097,4.415,0.831,2725.091,2.624,0.25,2725.665,P,CS100
2019-12-02 13:00:00,2.624,0.988,2725.376,3.155,0.953,2725.393,1.764,0.576,2725.797,3.472,0.839,2725.096,4.415,0.83,2725.092,2.624,0.251,2725.664,P,CS100
2019-12-02 14:00:00,2.624,0.987,2725.377,3.155,0.952,2725.394,1.764,0.577,2725.796,3.472,0.841,2725.094,4.415,0.831,2725.091,2.624,0.25,2725.665,P,CS100
2019-12-02 15:00:00,2.624,0.988,2725.376,3.155,0.953,2725.393,1.764,0.577,2725.796,3.472,0.84,2725.095,4.415,0.83,2725.092,2.624,0.251,2725.664,P,CS100
2019-12-02 16:00:00,2.624,0.987,2725.377,3.155,0.95,2725.396,1.764,0.576,2725.797,3.472,0.839,2725.096,4.415,0.829,2725.093,2.624,0.249,2725.666,P,CS100
2019-12-02 17:00:00,2.624,0.988,2725.376,3.155,0.952,2725.394,1.764,0.577,2725.796,3.472,0.84,2725.095,4.415,0.83,2725.092,2.624,0.25,2725.665,P,CS100
2019-12-02 18:00:00,2.624,0.986,2725.378,3.155,0.951,2725.395,1.764,0.573,2725.8,3.472,0.839,2725.096,4.415,0.827,2725.095,2.624,0.249,2725.666,P,CS100
2019-12-02 19:00:00,2.624,0.987,2725.377,3.155,0.952,2725.394,1.764,0.575,2725.798,3.472,0.84,2725.095,4.415,0.829,2725.093,2.624,0.249,2725.666,P,CS100
2019-12-02 20:00:00,2.624,0.988,2725.376,3.155,0.951,2725.395,1.764,0.574,2725.799,3.472,0.841,2725.094,4.415,0.828,2725.094,2.624,0.25,2725.665,P,CS100
2019-12-02 21:00:00,2.624,0.987,2725.377,3.155,0.952,2725.394,1.764,0.575,2725.798,3.472,0.843,2725.092,4.415,0.826,2725.096,2.624,0.249,2725.666,P,CS100
2019-12-02 22:00:00,2.624,0.988,2725.376,3.155,0.952,2725.394,1.764,0.575,2725.798,3.472,0.842,2725.093,4.415,0.828,2725.094,2.624,0.247,2725.668,P,CS100
2019-12-02 23:00:00,2.624,0.988,2725.376,3.155,0.951,2725.395,1.764,0.574,2725.799,3.472,0.842,2725.093,4.415,0.825,2725.097,2.624,0.248,2725.667,P,CS100
2019-12-03 00:00:00,2.624,0.99,2725.374,3.049,0.952,2725.394,1.764,0.574,2725.799,3.472,0.845,2725.09,4.415,0.824,2725.098,2.624,0.249,2725.666,P,CS100
2019-12-03 01:00:00,2.624,0.992,2725.372,3.049,0.953,2725.393,1.764,0.575,2725.798,3.472,0.846,2725.089,4.415,0.825,2725.097,2.624,0.248,2725.667,P,CS100
2019-12-03 02:00:00,2.624,0.992,2725.372,3.049,0.952,2725.394,1.764,0.573,2725.8,3.472,0.844,2725.091,4.415,0.823,2725.099,2.624,0.247,2725.668,P,CS100
2019-12-03 03:00:00,2.624,0.991,2725.373,3.049,0.95,2725.396,1.764,0.574,2725.799,3.472,0.846,2725.089,4.415,0.823,2725.099,2.624,0.247,2725.668,P,CS100
2019-12-03 04:00:00,2.517,0.994,2725.37,3.049,0.953,2725.393,1.764,0.574,2725.799,3.472,0.849,2725.086,4.415,0.823,2725.099,2.624,0.248,2725.667,P,CS100
2019-12-03 05:00:00,2.517,0.992,2725.372,3.049,0.952,2725.394,1.764,0.574,2725.799,3.472,0.849,2725.086,4.415,0.823,2725.099,2.624,0.247,2725.668,P,CS100
2019-12-03 06:00:00,2.517,0.995,2725.369,3.049,0.951,2725.395,1.764,0.574,2725.799,3.472,0.849,2725.086,4.415,0.822,2725.1,2.624,0.246,2725.669,P,CS100
2019-12-03 07:00:00,2.517,0.995,2725.369,3.049,0.953,2725.393,1.764,0.574,2725.799,3.472,0.849,2725.086,4.415,0.822,2725.1,2.624,0.246,2725.669,P,CS100
2019-12-03 08:00:00,2.517,0.995,2725.369,3.049,0.951,2725.395,1.764,0.574,2725.799,3.472,0.851,2725.084,4.415,0.823,2725.099,2.624,0.246,2725.669,P,CS100
