DateTime.MST,SR-DSofDAM-WT_WaterTemp.deg.C,SR-DSofDAM-WT_DTW.m,SR-DSofDAM-WT_WaterLevelElev.masl,SR-OBJ1-WT_WaterTemp.deg.C,SR-OBJ1-WT_DTW.m,SR-OBJ1-WT_WaterLevelElev.masl,SR-OBJ-ET0_WaterTemp.deg.C,SR-OBJ-ET0_DTW.m,SR-OBJ-ET0_WaterLevelElev.masl,SR-OBJ-ET1_WaterTemp.deg.C,SR-OBJ-ET1_DTW.m,SR-OBJ-ET1_WaterLevelElev.masl,SR-OBJ-ET2_WaterTemp.deg.C,SR-OBJ-ET2_DTW.m,SR-OBJ-ET2_WaterLevelElev.masl,SR-OBJ-ET3_WaterTemp.deg.C,SR-OBJ-ET3_DTW.m,SR-OBJ-ET3_WaterLevelElev.masl,SR-OBJ-ET4_WaterTemp.deg.C,SR-OBJ-ET4_DTW.m,SR-OBJ-ET4_WaterLevelElev.masl,DataFlag_01,DataFlag_02
2022-03-02 21:00:00,0.784,0.299,2725.411,0.453,0.557,2725.764,2.73,0.094,2725.828,2.303,0.7,2725.576,1.003,0.928,2725.414,2.195,0.495,2725.64,1.872,0.267,2725.697,P,CS100
2022-03-02 22:00:00,0.784,0.298,2725.412,0.453,0.557,2725.764,2.73,0.095,2725.827,2.303,0.7,2725.576,1.003,0.928,2725.414,2.195,0.494,2725.641,1.872,0.267,2725.697,P,CS100
2022-03-02 23:00:00,0.784,0.299,2725.411,0.453,0.559,2725.762,2.73,0.097,2725.825,2.303,0.699,2725.577,1.003,0.928,2725.414,2.195,0.495,2725.64,1.872,0.267,2725.697,P,CS100
2022-03-03 00:00:00,0.784,0.298,2725.412,0.453,0.556,2725.765,2.73,0.094,2725.828,2.303,0.698,2725.578,1.003,0.927,2725.415,2.195,0.496,2725.639,1.872,0.266,2725.698,P,CS100
2022-03-03 01:00:00,0.784,0.296,2725.414,0.453,0.559,2725.762,2.73,0.093,2725.829,2.303,0.696,2725.58,1.003,0.926,2725.416,2.195,0.494,2725.641,1.872,0.265,2725.699,P,CS100
2022-03-03 02:00:00,0.784,0.297,2725.413,0.453,0.557,2725.764,2.73,0.093,2725.829,2.303,0.697,2725.579,1.003,0.925,2725.417,2.195,0.492,2725.643,1.872,0.265,2725.699,P,CS100
2022-03-03 03:00:00,0.784,0.297,2725.413,0.453,0.557,2725.764,2.73,0.09,2725.832,2.303,0.695,2725.581,1.003,0.925,2725.417,2.195,0.492,2725.643,1.872,0.265,2725.699,P,CS100
2022-03-03 04:00:00,0.784,0.295,2725.415,0.453,0.559,2725.762,2.73,0.094,2725.828,2.303,0.694,2725.582,1.003,0.923,2725.419,2.195,0.492,2725.643,1.872,0.266,2725.698,P,CS100
2022-03-03 05:00:00,0.784,0.295,2725.415,0.453,0.57,2725.751,2.73,0.101,2725.821,2.303,0.695,2725.581,1.003,0.923,2725.419,2.195,0.491,2725.644,1.872,0.272,2725.692,P,CS100
2022-03-03 06:00:00,0.784,0.305,2725.405,0.453,0.578,2725.743,2.73,0.11,2725.812,2.303,0.694,2725.582,1.003,0.921,2725.421,2.195,0.491,2725.644,1.872,0.28,2725.684,P,CS100
2022-03-03 07:00:00,0.784,0.317,2725.393,0.453,0.597,2725.724,2.73,0.123,2725.799,2.303,0.695,2725.581,1.003,0.921,2725.421,2.195,0.493,2725.642,1.872,0.291,2725.673,P,CS100
2022-03-03 08:00:00,0.784,0.332,2725.378,0.453,0.624,2725.697,2.73,0.137,2725.785,2.303,0.695,2725.581,1.003,0.921,2725.421,2.195,0.499,2725.636,1.872,0.309,2725.655,P,CS100
2022-03-03 09:00:00,0.784,0.35,2725.36,0.453,0.634,2725.687,2.73,0.148,2725.774,2.303,0.699,2725.577,1.003,0.923,2725.419,2.195,0.506,2725.629,1.872,0.323,2725.641,P,CS100
2022-03-03 10:00:00,0.784,0.365,2725.345,0.453,0.602,2725.719,2.73,0.149,2725.773,2.303,0.702,2725.574,1.003,0.922,2725.42,2.195,0.508,2725.627,1.872,0.314,2725.65,P,CS100
2022-03-03 11:00:00,0.784,0.37,2725.34,0.453,0.517,2725.804,2.73,0.088,2725.834,2.303,0.703,2725.573,1.003,0.924,2725.418,2.195,0.509,2725.626,1.872,0.261,2725.703,P,CS100
2022-03-03 12:00:00,0.784,0.342,2725.368,0.453,0.497,2725.824,2.73,0.051,2725.871,2.303,0.703,2725.573,1.003,0.924,2725.418,2.195,0.497,2725.638,1.872,0.221,2725.743,P,CS100
2022-03-03 13:00:00,0.784,0.316,2725.394,0.453,0.526,2725.795,2.73,0.056,2725.866,2.303,0.699,2725.577,1.003,0.922,2725.42,2.195,0.488,2725.647,1.872,0.234,2725.73,P,CS100
2022-03-03 14:00:00,0.784,0.3,2725.41,0.453,0.535,2725.786,2.73,0.061,2725.861,2.303,0.695,2725.581,1.003,0.921,2725.421,2.195,0.483,2725.652,1.872,0.241,2725.723,P,CS100
2022-03-03 15:00:00,0.784,0.289,2725.421,0.453,0.537,2725.784,2.73,0.067,2725.855,2.303,0.689,2725.587,1.003,0.919,2725.423,2.195,0.481,2725.654,1.872,0.243,2725.721,P,CS100
2022-03-03 16:00:00,0.784,0.287,2725.423,0.453,0.539,2725.782,2.73,0.069,2725.853,2.303,0.687,2725.589,1.003,0.918,2725.424,2.195,0.477,2725.658,1.872,0.243,2725.721,P,CS100
2022-03-03 17:00:00,0.784,0.285,2725.425,0.453,0.54,2725.781,2.73,0.072,2725.85,2.303,0.686,2725.59,1.003,0.918,2725.424,2.195,0.478,2725.657,1.872,0.244,2725.72,P,CS100
2022-03-03 18:00:00,0.784,0.286,2725.424,0.453,0.54,2725.781,2.73,0.071,2725.851,2.303,0.686,2725.59,1.003,0.916,2725.426,2.195,0.477,2725.658,1.872,0.244,2725.72,P,CS100
2022-03-03 19:00:00,0.784,0.287,2725.423,0.453,0.54,2725.781,2.73,0.072,2725.85,2.303,0.683,2725.593,1.003,0.917,2725.425,2.195,0.476,2725.659,1.872,0.245,2725.719,P,CS100
2022-03-03 20:00:00,0.784,0.285,2725.425,0.453,0.537,2725.784,2.73,0.072,2725.85,2.303,0.681,2725.595,1.003,0.915,2725.427,2.195,0.472,2725.663,1.872,0.241,2725.723,P,CS100
2022-03-03 21:00:00,0.784,0.284,2725.426,0.453,0.538,2725.783,2.73,0.07,2725.852,2.303,0.682,2725.594,1.003,0.916,2725.426,2.195,0.473,2725.662,1.872,0.242,2725.722,P,CS100
2022-03-03 22:00:00,0.784,0.282,2725.428,0.453,0.541,2725.78,2.73,0.072,2725.85,2.303,0.68,2725.596,1.003,0.915,2725.427,2.195,0.472,2725.663,1.872,0.244,2725.72,P,CS100
2022-03-03 23:00:00,0.784,0.283,2725.427,0.453,0.544,2725.777,2.73,0.077,2725.845,2.303,0.679,2725.597,1.003,0.915,2725.427,2.195,0.472,2725.663,1.764,0.244,2725.72,P,CS100
2022-03-04 00:00:00,0.784,0.283,2725.427,0.453,0.544,2725.777,2.73,0.075,2725.847,2.303,0.678,2725.598,1.003,0.914,2725.428,2.195,0.47,2725.665,1.872,0.245,2725.719,P,CS100
2022-03-04 01:00:00,0.784,0.284,2725.426,0.453,0.544,2725.777,2.73,0.076,2725.846,2.303,0.679,2725.597,1.003,0.912,2725.43,2.195,0.472,2725.663,1.764,0.247,2725.717,P,CS100
2022-03-04 02:00:00,0.784,0.282,2725.428,0.453,0.543,2725.778,2.73,0.077,2725.845,2.303,0.676,2725.6,1.003,0.912,2725.43,2.195,0.47,2725.665,1.764,0.247,2725.717,P,CS100
2022-03-04 03:00:00,0.784,0.282,2725.428,0.453,0.544,2725.777,2.73,0.078,2725.844,2.303,0.676,2725.6,1.003,0.91,2725.432,2.195,0.47,2725.665,1.764,0.246,2725.718,P,CS100
2022-03-04 04:00:00,0.784,0.284,2725.426,0.453,0.543,2725.778,2.73,0.078,2725.844,2.303,0.677,2725.599,1.003,0.91,2725.432,2.195,0.469,2725.666,1.764,0.247,2725.717,P,CS100
2022-03-04 05:00:00,0.784,0.282,2725.428,0.453,0.544,2725.777,2.73,0.076,2725.846,2.303,0.676,2725.6,1.003,0.909,2725.433,2.195,0.47,2725.665,1.764,0.247,2725.717,P,CS100
2022-03-04 06:00:00,0.784,0.285,2725.425,0.453,0.545,2725.776,2.73,0.077,2725.845,2.303,0.676,2725.6,1.003,0.91,2725.432,2.195,0.47,2725.665,1.764,0.248,2725.716,P,CS100
2022-03-04 07:00:00,0.784,0.284,2725.426,0.453,0.544,2725.777,2.73,0.076,2725.846,2.303,0.674,2725.602,1.003,0.909,2725.433,2.195,0.47,2725.665,1.764,0.247,2725.717,P,CS100
2022-03-04 08:00:00,0.784,0.284,2725.426,0.453,0.544,2725.777,2.73,0.077,2725.845,2.303,0.673,2725.603,1.003,0.909,2725.433,2.195,0.469,2725.666,1.764,0.245,2725.719,P,CS100
2022-03-04 09:00:00,0.784,0.282,2725.428,0.453,0.542,2725.779,2.73,0.076,2725.846,2.303,0.673,2725.603,1.003,0.907,2725.435,2.195,0.469,2725.666,1.764,0.245,2725.719,P,CS100
2022-03-04 10:00:00,0.784,0.283,2725.427,0.453,0.542,2725.779,2.73,0.073,2725.849,2.303,0.672,2725.604,1.003,0.905,2725.437,2.195,0.469,2725.666,1.872,0.242,2725.722,P,CS100
2022-03-04 11:00:00,0.784,0.281,2725.429,0.453,0.54,2725.781,2.73,0.072,2725.85,2.303,0.673,2725.603,1.003,0.906,2725.436,2.195,0.47,2725.665,1.764,0.242,2725.722,P,CS100
2022-03-04 12:00:00,0.784,0.281,2725.429,0.453,0.543,2725.778,2.73,0.072,2725.85,2.303,0.674,2725.602,1.003,0.907,2725.435,2.195,0.469,2725.666,1.764,0.245,2725.719,P,CS100
2022-03-04 13:00:00,0.784,0.281,2725.429,0.453,0.543,2725.778,2.73,0.073,2725.849,2.303,0.671,2725.605,1.003,0.906,2725.436,2.195,0.468,2725.667,1.764,0.244,2725.72,P,CS100
2022-03-04 14:00:00,0.784,0.28,2725.43,0.453,0.545,2725.776,2.73,0.077,2725.845,2.303,0.67,2725.606,1.003,0.905,2725.437,2.195,0.468,2725.667,1.764,0.248,2725.716,P,CS100
2022-03-04 15:00:00,0.784,0.28,2725.43,0.453,0.543,2725.778,2.73,0.072,2725.85,2.303,0.669,2725.607,1.003,0.9,2725.442,2.195,0.465,2725.67,1.764,0.243,2725.721,P,CS100
2022-03-04 16:00:00,0.784,0.28,2725.43,0.453,0.548,2725.773,2.73,0.076,2725.846,2.303,0.669,2725.607,1.003,0.901,2725.441,2.195,0.466,2725.669,1.764,0.246,2725.718,P,CS100
2022-03-04 17:00:00,0.784,0.283,2725.427,0.453,0.547,2725.774,2.73,0.077,2725.845,2.303,0.669,2725.607,1.003,0.901,2725.441,2.195,0.465,2725.67,1.764,0.246,2725.718,P,CS100
2022-03-04 18:00:00,0.784,0.282,2725.428,0.453,0.543,2725.778,2.73,0.075,2725.847,2.303,0.67,2725.606,1.003,0.899,2725.443,2.195,0.465,2725.67,1.764,0.244,2725.72,P,CS100
2022-03-04 19:00:00,0.784,0.285,2725.425,0.453,0.546,2725.775,2.73,0.076,2725.846,2.303,0.673,2725.603,1.003,0.903,2725.439,2.195,0.469,2725.666,1.764,0.246,2725.718,P,CS100
2022-03-04 20:00:00,0.784,0.283,2725.427,0.453,0.544,2725.777,2.73,0.075,2725.847,2.303,0.67,2725.606,1.003,0.9,2725.442,2.195,0.466,2725.669,1.764,0.244,2725.72,P,CS100
2022-03-04 21:00:00,0.784,0.282,2725.428,0.453,0.543,2725.778,2.73,0.074,2725.848,2.303,0.669,2725.607,1.003,0.901,2725.441,2.195,0.466,2725.669,1.764,0.243,2725.721,P,CS100
2022-03-04 22:00:00,0.784,0.285,2725.425,0.453,0.545,2725.776,2.73,0.078,2725.844,2.303,0.669,2725.607,1.003,0.901,2725.441,2.195,0.469,2725.666,1.764,0.244,2725.72,P,CS100
2022-03-04 23:00:00,0.784,0.285,2725.425,0.453,0.546,2725.775,2.73,0.076,2725.846,2.303,0.669,2725.607,1.003,0.901,2725.441,2.195,0.466,2725.669,1.764,0.246,2725.718,P,CS100
2022-03-05 00:00:00,0.784,0.287,2725.423,0.453,0.548,2725.773,2.73,0.078,2725.844,2.303,0.67,2725.606,1.003,0.9,2725.442,2.195,0.466,2725.669,1.764,0.247,2725.717,P,CS100
2022-03-05 01:00:00,0.784,0.284,2725.426,0.453,0.548,2725.773,2.73,0.08,2725.842,2.303,0.67,2725.606,1.003,0.899,2725.443,2.195,0.466,2725.669,1.764,0.248,2725.716,P,CS100
2022-03-05 02:00:00,0.784,0.286,2725.424,0.453,0.549,2725.772,2.73,0.078,2725.844,2.303,0.669,2725.607,1.003,0.899,2725.443,2.195,0.467,2725.668,1.764,0.248,2725.716,P,CS100
2022-03-05 03:00:00,0.784,0.287,2725.423,0.453,0.549,2725.772,2.73,0.081,2725.841,2.303,0.67,2725.606,1.003,0.899,2725.443,2.195,0.468,2725.667,1.764,0.25,2725.714,P,CS100
2022-03-05 04:00:00,0.784,0.288,2725.422,0.453,0.552,2725.769,2.73,0.081,2725.841,2.303,0.669,2725.607,1.003,0.899,2725.443,2.195,0.468,2725.667,1.764,0.25,2725.714,P,CS100
2022-03-05 05:00:00,0.784,0.285,2725.425,0.453,0.547,2725.774,2.73,0.079,2725.843,2.303,0.67,2725.606,1.003,0.9,2725.442,2.195,0.468,2725.667,1.764,0.246,2725.718,P,CS100
2022-03-05 06:00:00,0.784,0.286,2725.424,0.453,0.548,2725.773,2.73,0.081,2725.841,2.303,0.67,2725.606,1.003,0.898,2725.444,2.195,0.467,2725.668,1.764,0.249,2725.715,P,CS100
2022-03-05 07:00:00,0.784,0.287,2725.423,0.453,0.55,2725.771,2.73,0.08,2725.842,2.303,0.669,2725.607,1.003,0.899,2725.443,2.195,0.468,2725.667,1.764,0.249,2725.715,P,CS100
2022-03-05 08:00:00,0.784,0.287,2725.423,0.453,0.553,2725.768,2.73,0.085,2725.837,2.303,0.669,2725.607,1.003,0.898,2725.444,2.195,0.469,2725.666,1.764,0.252,2725.712,P,CS100
2022-03-05 09:00:00,0.784,0.287,2725.423,0.453,0.556,2725.765,2.73,0.089,2725.833,2.303,0.671,2725.605,1.003,0.898,2725.444,2.195,0.469,2725.666,1.764,0.255,2725.709,P,CS100
2022-03-05 10:00:00,0.784,0.288,2725.422,0.453,0.549,2725.772,2.73,0.083,2725.839,2.303,0.67,2725.606,1.003,0.899,2725.443,2.195,0.47,2725.665,1.764,0.251,2725.713,P,CS100
2022-03-05 11:00:00,0.784,0.288,2725.422,0.453,0.539,2725.782,2.73,0.075,2725.847,2.303,0.673,2725.603,1.003,0.9,2725.442,2.195,0.47,2725.665,1.764,0.243,2725.721,P,CS100
2022-03-05 12:00:00,0.784,0.288,2725.422,0.453,0.54,2725.781,2.73,0.072,2725.85,2.303,0.672,2725.604,1.003,0.902,2725.44,2.195,0.471,2725.664,1.764,0.241,2725.723,P,CS100
2022-03-05 13:00:00,0.784,0.285,2725.425,0.453,0.54,2725.781,2.73,0.071,2725.851,2.303,0.673,2725.603,1.003,0.901,2725.441,2.195,0.469,2725.666,1.764,0.24,2725.724,P,CS100
2022-03-05 14:00:00,0.784,0.284,2725.426,0.453,0.544,2725.777,2.73,0.073,2725.849,2.303,0.672,2725.604,1.003,0.9,2725.442,2.195,0.468,2725.667,1.764,0.241,2725.723,P,CS100
2022-03-05 15:00:00,0.784,0.283,2725.427,0.453,0.544,2725.777,2.73,0.072,2725.85,2.303,0.67,2725.606,1.003,0.899,2725.443,2.195,0.467,2725.668,1.764,0.243,2725.721,P,CS100
2022-03-05 16:00:00,0.784,0.284,2725.426,0.453,0.548,2725.773,2.73,0.077,2725.845,2.303,0.67,2725.606,1.003,0.899,2725.443,2.195,0.467,2725.668,1.764,0.246,2725.718,P,CS100
2022-03-05 17:00:00,0.784,0.284,2725.426,0.453,0.548,2725.773,2.73,0.078,2725.844,2.303,0.67,2725.606,1.003,0.899,2725.443,2.195,0.465,2725.67,1.764,0.247,2725.717,P,CS100
2022-03-05 18:00:00,0.784,0.285,2725.425,0.453,0.55,2725.771,2.73,0.079,2725.843,2.303,0.67,2725.606,1.003,0.898,2725.444,2.195,0.467,2725.668,1.764,0.248,2725.716,P,CS100
2022-03-05 19:00:00,0.784,0.287,2725.423,0.453,0.551,2725.77,2.73,0.079,2725.843,2.303,0.669,2725.607,1.003,0.898,2725.444,2.195,0.468,2725.667,1.764,0.248,2725.716,P,CS100
2022-03-05 20:00:00,0.784,0.286,2725.424,0.453,0.552,2725.769,2.73,0.081,2725.841,2.303,0.671,2725.605,1.003,0.899,2725.443,2.195,0.468,2725.667,1.764,0.248,2725.716,P,CS100
2022-03-05 21:00:00,0.784,0.286,2725.424,0.453,0.551,2725.77,2.73,0.083,2725.839,2.303,0.672,2725.604,1.003,0.899,2725.443,2.195,0.469,2725.666,1.764,0.25,2725.714,P,CS100
2022-03-05 22:00:00,0.784,0.286,2725.424,0.453,0.552,2725.769,2.73,0.083,2725.839,2.303,0.671,2725.605,1.003,0.898,2725.444,2.195,0.47,2725.665,1.764,0.25,2725.714,P,CS100
2022-03-05 23:00:00,0.784,0.286,2725.424,0.453,0.552,2725.769,2.73,0.083,2725.839,2.303,0.67,2725.606,1.003,0.898,2725.444,2.195,0.469,2725.666,1.764,0.251,2725.713,P,CS100
2022-03-06 00:00:00,0.784,0.287,2725.423,0.453,0.549,2725.772,2.73,0.081,2725.841,2.303,0.671,2725.605,1.003,0.898,2725.444,2.195,0.469,2725.666,1.764,0.249,2725.715,P,CS100
2022-03-06 01:00:00,0.784,0.287,2725.423,0.453,0.549,2725.772,2.73,0.078,2725.844,2.303,0.672,2725.604,1.003,0.897,2725.445,2.195,0.467,2725.668,1.764,0.247,2725.717,P,CS100
2022-03-06 02:00:00,0.784,0.284,2725.426,0.453,0.547,2725.774,2.73,0.075,2725.847,2.303,0.669,2725.607,1.003,0.898,2725.444,2.195,0.468,2725.667,1.764,0.245,2725.719,P,CS100
2022-03-06 03:00:00,0.784,0.286,2725.424,0.453,0.553,2725.768,2.73,0.08,2725.842,2.303,0.671,2725.605,1.003,0.9,2725.442,2.195,0.468,2725.667,1.764,0.25,2725.714,P,CS100
2022-03-06 04:00:00,0.784,0.286,2725.424,0.453,0.551,2725.77,2.73,0.082,2725.84,2.303,0.671,2725.605,1.003,0.899,2725.443,2.195,0.467,2725.668,1.764,0.249,2725.715,P,CS100
2022-03-06 05:00:00,0.784,0.286,2725.424,0.453,0.553,2725.768,2.73,0.083,2725.839,2.303,0.673,2725.603,1.003,0.899,2725.443,2.195,0.47,2725.665,1.764,0.252,2725.712,P,CS100
2022-03-06 06:00:00,0.784,0.284,2725.426,0.453,0.554,2725.767,2.73,0.083,2725.839,2.303,0.67,2725.606,1.003,0.898,2725.444,2.195,0.467,2725.668,1.764,0.25,2725.714,P,CS100
2022-03-06 07:00:00,0.784,0.288,2725.422,0.453,0.558,2725.763,2.73,0.086,2725.836,2.303,0.671,2725.605,1.003,0.899,2725.443,2.195,0.47,2725.665,1.764,0.253,2725.711,P,CS100
2022-03-06 08:00:00,0.784,0.287,2725.423,0.453,0.558,2725.763,2.73,0.085,2725.837,2.303,0.67,2725.606,1.003,0.898,2725.444,2.195,0.468,2725.667,1.764,0.254,2725.71,P,CS100
2022-03-06 09:00:00,0.784,0.286,2725.424,0.453,0.551,2725.77,2.73,0.082,2725.84,2.303,0.669,2725.607,1.003,0.899,2725.443,2.195,0.469,2725.666,1.764,0.249,2725.715,P,CS100
2022-03-06 10:00:00,0.784,0.287,2725.423,0.453,0.546,2725.775,2.73,0.078,2725.844,2.303,0.671,2725.605,1.003,0.899,2725.443,2.195,0.469,2725.666,1.764,0.244,2725.72,P,CS100
2022-03-06 11:00:00,0.784,0.287,2725.423,0.453,0.552,2725.769,2.73,0.077,2725.845,2.303,0.672,2725.604,1.003,0.9,2725.442,2.195,0.471,2725.664,1.764,0.247,2725.717,P,CS100
2022-03-06 12:00:00,0.784,0.287,2725.423,0.453,0.554,2725.767,2.73,0.083,2725.839,2.303,0.671,2725.605,1.003,0.901,2725.441,2.195,0.471,2725.664,1.764,0.249,2725.715,P,CS100
2022-03-06 13:00:00,0.784,0.288,2725.422,0.453,0.555,2725.766,2.73,0.084,2725.838,2.303,0.673,2725.603,1.003,0.9,2725.442,2.195,0.47,2725.665,1.764,0.251,2725.713,P,CS100
2022-03-06 14:00:00,0.784,0.288,2725.422,0.453,0.554,2725.767,2.73,0.083,2725.839,2.303,0.673,2725.603,1.003,0.9,2725.442,2.195,0.471,2725.664,1.764,0.252,2725.712,P,CS100
2022-03-06 15:00:00,0.784,0.287,2725.423,0.453,0.553,2725.768,2.73,0.083,2725.839,2.303,0.671,2725.605,1.003,0.9,2725.442,2.195,0.468,2725.667,1.764,0.249,2725.715,P,CS100
2022-03-06 16:00:00,0.784,0.287,2725.423,0.453,0.554,2725.767,2.73,0.082,2725.84,2.303,0.674,2725.602,1.003,0.9,2725.442,2.195,0.469,2725.666,1.764,0.25,2725.714,P,CS100
2022-03-06 17:00:00,0.784,0.287,2725.423,0.453,0.555,2725.766,2.624,0.082,2725.84,2.303,0.672,2725.604,1.003,0.901,2725.441,2.195,0.47,2725.665,1.764,0.249,2725.715,P,CS100
2022-03-06 18:00:00,0.784,0.286,2725.424,0.453,0.555,2725.766,2.73,0.084,2725.838,2.303,0.673,2725.603,1.003,0.899,2725.443,2.195,0.47,2725.665,1.764,0.251,2725.713,P,CS100
2022-03-06 19:00:00,0.784,0.286,2725.424,0.453,0.551,2725.77,2.73,0.08,2725.842,2.303,0.672,2725.604,1.003,0.898,2725.444,2.195,0.47,2725.665,1.764,0.247,2725.717,P,CS100
2022-03-06 20:00:00,0.784,0.286,2725.424,0.453,0.557,2725.764,2.73,0.083,2725.839,2.303,0.674,2725.602,0.893,0.901,2725.441,2.088,0.473,2725.662,1.764,0.249,2725.715,P,CS100
2022-03-06 21:00:00,0.784,0.286,2725.424,0.453,0.551,2725.77,2.624,0.079,2725.843,2.303,0.675,2725.601,1.003,0.901,2725.441,2.195,0.471,2725.664,1.764,0.246,2725.718,P,CS100
2022-03-06 22:00:00,0.784,0.285,2725.425,0.453,0.554,2725.767,2.624,0.079,2725.843,2.303,0.675,2725.601,0.893,0.902,2725.44,2.088,0.471,2725.664,1.764,0.247,2725.717,P,CS100
2022-03-06 23:00:00,0.784,0.284,2725.426,0.453,0.552,2725.769,2.624,0.078,2725.844,2.303,0.673,2725.603,0.893,0.902,2725.44,2.195,0.47,2725.665,1.764,0.246,2725.718,P,CS100
2022-03-07 00:00:00,0.784,0.285,2725.425,0.453,0.554,2725.767,2.624,0.081,2725.841,2.303,0.674,2725.602,0.893,0.901,2725.441,2.195,0.468,2725.667,1.764,0.248,2725.716,P,CS100
2022-03-07 01:00:00,0.784,0.283,2725.427,0.453,0.555,2725.766,2.73,0.08,2725.842,2.303,0.675,2725.601,0.893,0.902,2725.44,2.088,0.47,2725.665,1.764,0.248,2725.716,P,CS100
2022-03-07 02:00:00,0.784,0.285,2725.425,0.453,0.557,2725.764,2.624,0.081,2725.841,2.303,0.672,2725.604,0.893,0.902,2725.44,2.088,0.469,2725.666,1.764,0.248,2725.716,P,CS100
2022-03-07 03:00:00,0.784,0.283,2725.427,0.453,0.557,2725.764,2.624,0.082,2725.84,2.195,0.674,2725.602,0.893,0.901,2725.441,2.088,0.469,2725.666,1.764,0.25,2725.714,P,CS100
2022-03-07 04:00:00,0.784,0.288,2725.422,0.453,0.558,2725.763,2.624,0.086,2725.836,2.303,0.675,2725.601,0.893,0.902,2725.44,2.195,0.47,2725.665,1.764,0.252,2725.712,P,CS100
2022-03-07 05:00:00,0.784,0.287,2725.423,0.453,0.563,2725.758,2.624,0.087,2725.835,2.195,0.674,2725.602,0.893,0.903,2725.439,2.088,0.471,2725.664,1.764,0.256,2725.708,P,CS100
2022-03-07 06:00:00,0.784,0.288,2725.422,0.453,0.566,2725.755,2.624,0.091,2725.831,2.195,0.675,2725.601,0.893,0.901,2725.441,2.088,0.472,2725.663,1.764,0.259,2725.705,P,CS100
2022-03-07 07:00:00,0.784,0.287,2725.423,0.453,0.497,2725.824,2.624,0.041,2725.881,2.303,0.673,2725.603,0.893,0.901,2725.441,2.088,0.471,2725.664,1.764,0.211,2725.753,P,CS100
2022-03-07 08:00:00,0.784,0.275,2725.435,0.453,0.485,2725.836,2.624,0.024,2725.898,2.195,0.674,2725.602,0.893,0.9,2725.442,2.088,0.464,2725.671,1.764,0.196,2725.768,P,CS100
2022-03-07 09:00:00,0.784,0.27,2725.44,0.453,0.473,2725.848,2.624,0.011,2725.911,2.195,0.669,2725.607,0.893,0.9,2725.442,2.088,0.455,2725.68,1.764,0.188,2725.776,P,CS100
2022-03-07 10:00:00,0.784,0.267,2725.443,0.453,0.474,2725.847,2.624,0.008,2725.914,2.195,0.664,2725.612,0.893,0.901,2725.441,2.088,0.452,2725.683,1.764,0.182,2725.782,P,CS100
2022-03-07 11:00:00,0.784,0.268,2725.442,0.453,0.48,2725.841,2.624,0.008,2725.914,2.195,0.661,2725.615,0.893,0.9,2725.442,2.088,0.444,2725.691,1.764,0.185,2725.779,P,CS100
2022-03-07 12:00:00,0.784,0.267,2725.443,0.453,0.487,2725.834,2.624,0.013,2725.909,2.195,0.659,2725.617,0.893,0.902,2725.44,2.088,0.444,2725.691,1.764,0.187,2725.777,P,CS100
2022-03-07 13:00:00,0.784,0.264,2725.446,0.453,0.491,2725.83,2.624,0.018,2725.904,2.195,0.657,2725.619,0.893,0.899,2725.443,2.088,0.439,2725.696,1.764,0.19,2725.774,P,CS100
2022-03-07 14:00:00,0.784,0.267,2725.443,0.453,0.499,2725.822,2.624,0.022,2725.9,2.195,0.652,2725.624,0.893,0.898,2725.444,2.088,0.436,2725.699,1.764,0.194,2725.77,P,CS100
2022-03-07 15:00:00,0.784,0.266,2725.444,0.453,0.502,2725.819,2.624,0.025,2725.897,2.195,0.649,2725.627,0.893,0.896,2725.446,2.088,0.434,2725.701,1.764,0.195,2725.769,P,CS100
2022-03-07 16:00:00,0.784,0.266,2725.444,0.453,0.506,2725.815,2.624,0.03,2725.892,2.195,0.649,2725.627,0.893,0.895,2725.447,2.088,0.433,2725.702,1.764,0.2,2725.764,P,CS100
2022-03-07 17:00:00,0.784,0.267,2725.443,0.453,0.509,2725.812,2.624,0.032,2725.89,2.195,0.647,2725.629,0.893,0.895,2725.447,2.088,0.433,2725.702,1.764,0.2,2725.764,P,CS100
2022-03-07 18:00:00,0.784,0.268,2725.442,0.453,0.512,2725.809,2.624,0.035,2725.887,2.195,0.646,2725.63,0.893,0.894,2725.448,2.088,0.433,2725.702,1.764,0.202,2725.762,P,CS100
2022-03-07 19:00:00,0.784,0.266,2725.444,0.453,0.513,2725.808,2.624,0.037,2725.885,2.195,0.645,2725.631,0.893,0.892,2725.45,2.088,0.434,2725.701,1.764,0.203,2725.761,P,CS100
2022-03-07 20:00:00,0.784,0.268,2725.442,0.453,0.513,2725.808,2.624,0.037,2725.885,2.195,0.646,2725.63,0.893,0.892,2725.45,2.088,0.434,2725.701,1.764,0.206,2725.758,P,CS100
2022-03-07 21:00:00,0.784,0.268,2725.442,0.453,0.515,2725.806,2.624,0.037,2725.885,2.195,0.644,2725.632,0.893,0.891,2725.451,2.088,0.432,2725.703,1.764,0.207,2725.757,P,CS100
2022-03-07 22:00:00,0.784,0.269,2725.441,0.453,0.525,2725.796,2.624,0.045,2725.877,2.195,0.645,2725.631,0.893,0.891,2725.451,2.088,0.433,2725.702,1.764,0.212,2725.752,P,CS100
