DateTime.MST,SR-OBJ1-D_WaterTemp.deg.C,SR-OBJ1-D_DTW.m,SR-OBJ1-D_WaterLevelElev.masl,SR-OBJ1-M_WaterTemp.deg.C,SR-OBJ1-M_DTW.m,SR-OBJ1-M_WaterLevelElev.masl,SR-OBJ1-S_WaterTemp.deg.C,SR-OBJ1-S_DTW.m,SR-OBJ1-S_WaterLevelElev.masl,SR-OBJ2-D_WaterTemp.deg.C,SR-OBJ2-D_DTW.m,SR-OBJ2-D_WaterLevelElev.masl,SR-OBJ2-M_WaterTemp.deg.C,SR-OBJ2-M_DTW.m,SR-OBJ2-M_WaterLevelElev.masl,SR-OBJ2-S_WaterTemp.deg.C,SR-OBJ2-S_DTW.m,SR-OBJ2-S_WaterLevelElev.masl,SR-T.1.1.3-D_WaterTemp.deg.C,SR-T.1.1.3-D_DTW.m,SR-T.1.1.3-D_WaterLevelElev.masl,SR-T.1.1.3-S_WaterTemp.deg.C,SR-T.1.1.3-S_DTW.m,SR-T.1.1.3-S_WaterLevelElev.masl,SR-OBJ4-Piezo-140_WaterTemp.deg.C,SR-OBJ4-Piezo-140_DTW.m,SR-OBJ4-Piezo-140_WaterLevelElev.masl,SR-OBJ4-Piezo-200_WaterTemp.deg.C,SR-OBJ4-Piezo-200_DTW.m,SR-OBJ4-Piezo-200_WaterLevelElev.masl,SR-OBJ4-GBPiezo-245_WaterTemp.deg.C,SR-OBJ4-GBPiezo-245_DTW.m,SR-OBJ4-GBPiezo-245_WaterLevelElev.masl,SR-OBJ4-GBPiezo-335_WaterTemp.deg.C,SR-OBJ4-GBPiezo-335_DTW.m,SR-OBJ4-GBPiezo-335_WaterLevelElev.masl,DataFlag_01,DataFlag_02
2020-02-16 09:00:00,0.343,0.927,2725.437,0.453,0.91,2725.436,0.232,0.574,2725.799,1.439,0.716,2725.219,1.764,0.45,2725.472,1.003,0.122,2725.793,-99999,-99999,-99999,0.784,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,P,CS100
2020-02-16 10:00:00,0.343,0.928,2725.436,0.453,0.911,2725.435,0.232,0.574,2725.799,1.439,0.717,2725.218,1.764,0.448,2725.474,1.003,0.122,2725.793,-99999,-99999,-99999,0.784,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,P,CS100
2020-02-16 11:00:00,0.343,0.926,2725.438,0.453,0.91,2725.436,0.232,0.573,2725.8,1.439,0.715,2725.22,1.764,0.446,2725.476,1.003,0.121,2725.794,-99999,-99999,-99999,0.784,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,P,CS100
2020-02-16 12:00:00,0.343,0.925,2725.439,0.453,0.909,2725.437,0.232,0.574,2725.799,1.439,0.714,2725.221,1.764,0.447,2725.475,1.003,0.119,2725.796,-99999,-99999,-99999,0.784,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,P,CS100
2020-02-16 13:00:00,0.343,0.928,2725.436,0.453,0.912,2725.434,0.232,0.576,2725.797,1.439,0.715,2725.22,1.764,0.447,2725.475,1.003,0.12,2725.795,-99999,-99999,-99999,0.784,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,P,CS100
2020-02-16 14:00:00,0.343,0.924,2725.44,0.453,0.91,2725.436,0.232,0.572,2725.801,1.439,0.713,2725.222,1.764,0.445,2725.477,1.003,0.12,2725.795,-99999,-99999,-99999,0.784,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,P,CS100
2020-02-16 15:00:00,0.343,0.927,2725.437,0.453,0.911,2725.435,0.232,0.576,2725.797,1.439,0.714,2725.221,1.764,0.447,2725.475,1.003,0.122,2725.793,-99999,-99999,-99999,0.784,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,P,CS100
2020-02-16 16:00:00,0.343,0.926,2725.438,0.453,0.912,2725.434,0.232,0.573,2725.8,1.439,0.714,2725.221,1.764,0.447,2725.475,1.003,0.121,2725.794,-99999,-99999,-99999,0.784,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,P,CS100
2020-02-16 17:00:00,0.343,0.925,2725.439,0.453,0.911,2725.435,0.232,0.573,2725.8,1.439,0.714,2725.221,1.764,0.447,2725.475,1.003,0.121,2725.794,-99999,-99999,-99999,0.784,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,P,CS100
2020-02-16 18:00:00,0.343,0.925,2725.439,0.453,0.91,2725.436,0.232,0.573,2725.8,1.439,0.714,2725.221,1.764,0.447,2725.475,1.003,0.121,2725.794,-99999,-99999,-99999,0.784,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,P,CS100
2020-02-16 19:00:00,0.343,0.925,2725.439,0.453,0.91,2725.436,0.232,0.573,2725.8,1.439,0.714,2725.221,1.764,0.447,2725.475,1.003,0.119,2725.796,-99999,-99999,-99999,0.784,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,P,CS100
2020-02-16 20:00:00,0.343,0.923,2725.441,0.453,0.91,2725.436,0.232,0.572,2725.801,1.439,0.711,2725.224,1.764,0.445,2725.477,1.003,0.122,2725.793,-99999,-99999,-99999,0.784,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,P,CS100
2020-02-16 21:00:00,0.343,0.924,2725.44,0.453,0.912,2725.434,0.232,0.573,2725.8,1.439,0.714,2725.221,1.764,0.447,2725.475,1.003,0.123,2725.792,-99999,-99999,-99999,0.784,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,P,CS100
2020-02-16 22:00:00,0.343,0.925,2725.439,0.453,0.912,2725.434,0.232,0.575,2725.798,1.439,0.712,2725.223,1.764,0.447,2725.475,1.003,0.121,2725.794,-99999,-99999,-99999,0.784,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,P,CS100
2020-02-16 23:00:00,0.343,0.923,2725.441,0.453,0.911,2725.435,0.232,0.573,2725.8,1.439,0.71,2725.225,1.764,0.446,2725.476,1.003,0.12,2725.795,-99999,-99999,-99999,0.784,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,P,CS100
2020-02-17 00:00:00,0.343,0.923,2725.441,0.453,0.909,2725.437,0.232,0.573,2725.8,1.439,0.71,2725.225,1.764,0.447,2725.475,1.003,0.12,2725.795,-99999,-99999,-99999,0.784,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,P,CS100
2020-02-17 01:00:00,0.343,0.924,2725.44,0.453,0.911,2725.435,0.232,0.573,2725.8,1.439,0.712,2725.223,1.764,0.447,2725.475,1.003,0.12,2725.795,-99999,-99999,-99999,0.784,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,P,CS100
2020-02-17 02:00:00,0.343,0.925,2725.439,0.453,0.911,2725.435,0.232,0.575,2725.798,1.439,0.713,2725.222,1.764,0.448,2725.474,1.003,0.121,2725.794,-99999,-99999,-99999,0.784,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,P,CS100
2020-02-17 03:00:00,0.343,0.924,2725.44,0.453,0.911,2725.435,0.232,0.573,2725.8,1.439,0.713,2725.222,1.764,0.445,2725.477,1.003,0.122,2725.793,-99999,-99999,-99999,0.784,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,P,CS100
2020-02-17 04:00:00,0.343,0.924,2725.44,0.453,0.91,2725.436,0.232,0.571,2725.802,1.439,0.712,2725.223,1.764,0.444,2725.478,1.003,0.121,2725.794,-99999,-99999,-99999,0.784,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,P,CS100
2020-02-17 05:00:00,0.343,0.927,2725.437,0.453,0.912,2725.434,0.232,0.574,2725.799,1.439,0.715,2725.22,1.764,0.447,2725.475,1.003,0.124,2725.791,-99999,-99999,-99999,0.784,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,P,CS100
2020-02-17 06:00:00,0.343,0.929,2725.435,0.453,0.911,2725.435,0.232,0.574,2725.799,1.439,0.716,2725.219,1.764,0.447,2725.475,1.003,0.124,2725.791,-99999,-99999,-99999,0.784,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,P,CS100
2020-02-17 07:00:00,0.343,0.928,2725.436,0.453,0.913,2725.433,0.232,0.574,2725.799,1.439,0.716,2725.219,1.764,0.448,2725.474,1.003,0.126,2725.789,-99999,-99999,-99999,0.784,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,P,CS100
2020-02-17 08:00:00,0.343,0.929,2725.435,0.453,0.914,2725.432,0.232,0.576,2725.797,1.439,0.717,2725.218,1.764,0.448,2725.474,1.003,0.126,2725.789,-99999,-99999,-99999,0.784,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,P,CS100
2020-02-17 09:00:00,0.343,0.929,2725.435,0.453,0.913,2725.433,0.232,0.573,2725.8,1.439,0.717,2725.218,1.764,0.447,2725.475,1.003,0.125,2725.79,-99999,-99999,-99999,0.784,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,P,CS100
2020-02-17 10:00:00,0.343,0.927,2725.437,0.453,0.912,2725.434,0.232,0.575,2725.798,1.439,0.715,2725.22,1.764,0.445,2725.477,1.003,0.121,2725.794,-99999,-99999,-99999,0.784,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,P,CS100
2020-02-17 11:00:00,0.343,0.924,2725.44,0.453,0.911,2725.435,0.232,0.574,2725.799,1.439,0.713,2725.222,1.764,0.446,2725.476,1.003,0.12,2725.795,-99999,-99999,-99999,0.784,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,P,CS100
2020-02-17 12:00:00,0.343,0.922,2725.442,0.453,0.912,2725.434,0.232,0.574,2725.799,1.439,0.712,2725.223,1.764,0.446,2725.476,1.003,0.12,2725.795,-99999,-99999,-99999,0.784,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,P,CS100
2020-02-17 13:00:00,0.343,0.923,2725.441,0.453,0.912,2725.434,0.232,0.574,2725.799,1.439,0.714,2725.221,1.764,0.445,2725.477,1.003,0.12,2725.795,-99999,-99999,-99999,0.784,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,P,CS100
2020-02-17 14:00:00,0.343,0.923,2725.441,0.453,0.912,2725.434,0.232,0.573,2725.8,1.439,0.712,2725.223,1.764,0.446,2725.476,1.003,0.121,2725.794,-99999,-99999,-99999,0.784,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,P,CS100
2020-02-17 15:00:00,0.343,0.924,2725.44,0.453,0.911,2725.435,0.232,0.574,2725.799,1.439,0.712,2725.223,1.764,0.445,2725.477,1.003,0.12,2725.795,-99999,-99999,-99999,0.784,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,P,CS100
2020-02-17 16:00:00,0.343,0.923,2725.441,0.453,0.912,2725.434,0.232,0.573,2725.8,1.439,0.71,2725.225,1.764,0.444,2725.478,1.003,0.12,2725.795,-99999,-99999,-99999,0.784,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,P,CS100
2020-02-17 17:00:00,0.343,0.925,2725.439,0.453,0.914,2725.432,0.232,0.574,2725.799,1.439,0.712,2725.223,1.764,0.446,2725.476,1.003,0.121,2725.794,-99999,-99999,-99999,0.784,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,P,CS100
2020-02-17 18:00:00,0.343,0.926,2725.438,0.453,0.912,2725.434,0.232,0.574,2725.799,1.439,0.712,2725.223,1.764,0.445,2725.477,1.003,0.12,2725.795,-99999,-99999,-99999,0.784,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,P,CS100
2020-02-17 19:00:00,0.343,0.925,2725.439,0.453,0.913,2725.433,0.232,0.575,2725.798,1.439,0.711,2725.224,1.764,0.445,2725.477,1.003,0.12,2725.795,-99999,-99999,-99999,0.784,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,P,CS100
2020-02-17 20:00:00,0.343,0.925,2725.439,0.453,0.912,2725.434,0.232,0.574,2725.799,1.439,0.711,2725.224,1.764,0.446,2725.476,1.003,0.121,2725.794,-99999,-99999,-99999,0.784,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,P,CS100
2020-02-17 21:00:00,0.343,0.924,2725.44,0.453,0.912,2725.434,0.232,0.574,2725.799,1.439,0.71,2725.225,1.764,0.444,2725.478,1.003,0.122,2725.793,-99999,-99999,-99999,0.784,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,P,CS100
2020-02-17 22:00:00,0.343,0.925,2725.439,0.453,0.914,2725.432,0.232,0.575,2725.798,1.439,0.713,2725.222,1.764,0.445,2725.477,1.003,0.122,2725.793,-99999,-99999,-99999,0.784,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,P,CS100
2020-02-17 23:00:00,0.343,0.926,2725.438,0.453,0.915,2725.431,0.232,0.574,2725.799,1.439,0.712,2725.223,1.764,0.446,2725.476,1.003,0.123,2725.792,-99999,-99999,-99999,0.784,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,P,CS100
2020-02-18 00:00:00,0.343,0.927,2725.437,0.453,0.913,2725.433,0.232,0.573,2725.8,1.439,0.713,2725.222,1.764,0.445,2725.477,1.003,0.124,2725.791,-99999,-99999,-99999,0.784,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,P,CS100
2020-02-18 01:00:00,0.343,0.926,2725.438,0.453,0.915,2725.431,0.232,0.573,2725.8,1.439,0.714,2725.221,1.764,0.446,2725.476,1.003,0.122,2725.793,-99999,-99999,-99999,0.784,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,P,CS100
2020-02-18 02:00:00,0.343,0.925,2725.439,0.453,0.914,2725.432,0.232,0.574,2725.799,1.439,0.714,2725.221,1.764,0.446,2725.476,1.003,0.125,2725.79,-99999,-99999,-99999,0.784,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,P,CS100
2020-02-18 03:00:00,0.343,0.927,2725.437,0.453,0.913,2725.433,0.232,0.575,2725.798,1.33,0.715,2725.22,1.764,0.446,2725.476,1.003,0.125,2725.79,-99999,-99999,-99999,0.784,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,P,CS100
2020-02-18 04:00:00,0.343,0.926,2725.438,0.453,0.913,2725.433,0.232,0.574,2725.799,1.439,0.715,2725.22,1.764,0.445,2725.477,1.003,0.126,2725.789,-99999,-99999,-99999,0.784,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,P,CS100
2020-02-18 05:00:00,0.343,0.928,2725.436,0.453,0.913,2725.433,0.232,0.574,2725.799,1.33,0.716,2725.219,1.764,0.445,2725.477,1.003,0.124,2725.791,-99999,-99999,-99999,0.784,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,P,CS100
2020-02-18 06:00:00,0.343,0.932,2725.432,0.453,0.915,2725.431,0.232,0.576,2725.797,1.439,0.719,2725.216,1.764,0.447,2725.475,1.003,0.126,2725.789,-99999,-99999,-99999,0.784,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,P,CS100
2020-02-18 07:00:00,0.343,0.934,2725.43,0.453,0.914,2725.432,0.232,0.576,2725.797,1.33,0.723,2725.212,1.764,0.446,2725.476,1.003,0.128,2725.787,-99999,-99999,-99999,0.784,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,P,CS100
2020-02-18 08:00:00,0.343,0.936,2725.428,0.453,0.914,2725.432,0.232,0.577,2725.796,1.33,0.725,2725.21,1.764,0.447,2725.475,1.003,0.131,2725.784,-99999,-99999,-99999,0.784,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,P,CS100
2020-02-18 09:00:00,0.343,0.932,2725.432,0.453,0.912,2725.434,0.232,0.575,2725.798,1.33,0.723,2725.212,1.764,0.446,2725.476,1.003,0.127,2725.788,-99999,-99999,-99999,0.784,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,P,CS100
2020-02-18 10:00:00,0.343,0.928,2725.436,0.453,0.912,2725.434,0.232,0.574,2725.799,1.33,0.72,2725.215,1.764,0.443,2725.479,1.003,0.124,2725.791,-99999,-99999,-99999,0.784,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,P,CS100
2020-02-18 11:00:00,0.343,0.925,2725.439,0.453,0.912,2725.434,0.232,0.575,2725.798,1.33,0.718,2725.217,1.764,0.443,2725.479,1.003,0.12,2725.795,-99999,-99999,-99999,0.784,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,P,CS100
2020-02-18 12:00:00,0.343,0.921,2725.443,0.453,0.912,2725.434,0.232,0.574,2725.799,1.33,0.713,2725.222,1.764,0.444,2725.478,1.003,0.114,2725.801,-99999,-99999,-99999,0.784,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,P,CS100
2020-02-18 13:00:00,0.343,0.921,2725.443,0.453,0.911,2725.435,0.232,0.576,2725.797,1.33,0.713,2725.222,1.764,0.444,2725.478,1.003,0.113,2725.802,-99999,-99999,-99999,0.784,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,P,CS100
2020-02-18 14:00:00,0.343,0.924,2725.44,0.453,0.914,2725.432,0.232,0.574,2725.799,1.33,0.712,2725.223,1.764,0.447,2725.475,1.003,0.116,2725.799,-99999,-99999,-99999,0.784,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,P,CS100
2020-02-18 15:00:00,0.343,0.924,2725.44,0.453,0.913,2725.433,0.232,0.573,2725.8,1.33,0.714,2725.221,1.764,0.444,2725.478,1.003,0.117,2725.798,-99999,-99999,-99999,0.784,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,P,CS100
2020-02-18 16:00:00,0.343,0.924,2725.44,0.453,0.911,2725.435,0.232,0.573,2725.8,1.33,0.713,2725.222,1.764,0.444,2725.478,1.003,0.12,2725.795,-99999,-99999,-99999,0.784,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,P,CS100
2020-02-18 17:00:00,0.343,0.926,2725.438,0.453,0.912,2725.434,0.232,0.573,2725.8,1.33,0.714,2725.221,1.764,0.443,2725.479,1.003,0.12,2725.795,-99999,-99999,-99999,0.784,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,P,CS100
2020-02-18 18:00:00,0.343,0.926,2725.438,0.453,0.912,2725.434,0.232,0.575,2725.798,1.33,0.714,2725.221,1.764,0.445,2725.477,1.003,0.119,2725.796,-99999,-99999,-99999,0.784,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,P,CS100
2020-02-18 19:00:00,0.343,0.926,2725.438,0.453,0.914,2725.432,0.232,0.574,2725.799,1.33,0.716,2725.219,1.764,0.446,2725.476,1.003,0.122,2725.793,-99999,-99999,-99999,0.784,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,P,CS100
2020-02-18 20:00:00,0.343,0.926,2725.438,0.453,0.913,2725.433,0.232,0.574,2725.799,1.33,0.715,2725.22,1.764,0.444,2725.478,1.003,0.121,2725.794,-99999,-99999,-99999,0.784,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,P,CS100
2020-02-18 21:00:00,0.343,0.927,2725.437,0.453,0.913,2725.433,0.232,0.575,2725.798,1.33,0.715,2725.22,1.764,0.445,2725.477,1.003,0.123,2725.792,-99999,-99999,-99999,0.784,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,P,CS100
2020-02-18 22:00:00,0.343,0.928,2725.436,0.453,0.913,2725.433,0.232,0.575,2725.798,1.33,0.717,2725.218,1.764,0.446,2725.476,1.003,0.123,2725.792,-99999,-99999,-99999,0.784,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,P,CS100
2020-02-18 23:00:00,0.343,0.928,2725.436,0.453,0.912,2725.434,0.232,0.574,2725.799,1.33,0.716,2725.219,1.764,0.445,2725.477,1.003,0.122,2725.793,-99999,-99999,-99999,0.784,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,P,CS100
2020-02-19 00:00:00,0.343,0.929,2725.435,0.453,0.913,2725.433,0.232,0.576,2725.797,1.33,0.718,2725.217,1.764,0.444,2725.478,1.003,0.123,2725.792,-99999,-99999,-99999,0.784,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,P,CS100
2020-02-19 01:00:00,0.343,0.927,2725.437,0.453,0.912,2725.434,0.232,0.574,2725.799,1.33,0.718,2725.217,1.764,0.445,2725.477,1.003,0.122,2725.793,-99999,-99999,-99999,0.784,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,P,CS100
2020-02-19 02:00:00,0.343,0.93,2725.434,0.453,0.915,2725.431,0.232,0.574,2725.799,1.33,0.72,2725.215,1.764,0.446,2725.476,1.003,0.125,2725.79,-99999,-99999,-99999,0.784,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,P,CS100
2020-02-19 03:00:00,0.343,0.93,2725.434,0.453,0.914,2725.432,0.232,0.576,2725.797,1.33,0.722,2725.213,1.764,0.445,2725.477,1.003,0.125,2725.79,-99999,-99999,-99999,0.784,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,P,CS100
2020-02-19 04:00:00,0.343,0.935,2725.429,0.453,0.914,2725.432,0.232,0.575,2725.798,1.33,0.722,2725.213,1.764,0.443,2725.479,1.003,0.129,2725.786,-99999,-99999,-99999,0.784,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,P,CS100
2020-02-19 05:00:00,0.343,0.941,2725.423,0.453,0.914,2725.432,0.232,0.576,2725.797,1.33,0.729,2725.206,1.764,0.446,2725.476,1.003,0.129,2725.786,-99999,-99999,-99999,0.784,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,P,CS100
2020-02-19 06:00:00,0.343,0.947,2725.417,0.453,0.915,2725.431,0.232,0.576,2725.797,1.33,0.736,2725.199,1.764,0.446,2725.476,1.003,0.135,2725.78,-99999,-99999,-99999,0.784,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,P,CS100
2020-02-19 07:00:00,0.343,0.951,2725.413,0.453,0.914,2725.432,0.232,0.576,2725.797,1.33,0.744,2725.191,1.764,0.446,2725.476,1.003,0.139,2725.776,-99999,-99999,-99999,0.784,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,P,CS100
2020-02-19 08:00:00,0.343,0.952,2725.412,0.453,0.914,2725.432,0.232,0.576,2725.797,1.33,0.749,2725.186,1.764,0.445,2725.477,1.003,0.143,2725.772,-99999,-99999,-99999,0.784,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,P,CS100
2020-02-19 09:00:00,0.343,0.952,2725.412,0.453,0.914,2725.432,0.232,0.577,2725.796,1.33,0.751,2725.184,1.764,0.445,2725.477,1.003,0.139,2725.776,-99999,-99999,-99999,0.784,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,P,CS100
2020-02-19 10:00:00,0.343,0.951,2725.413,0.453,0.914,2725.432,0.232,0.578,2725.795,1.33,0.75,2725.185,1.764,0.446,2725.476,1.003,0.135,2725.78,-99999,-99999,-99999,0.784,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,P,CS100
2020-02-19 11:00:00,0.343,0.94,2725.424,0.453,0.913,2725.433,0.232,0.575,2725.798,1.33,0.743,2725.192,1.656,0.444,2725.478,1.003,0.123,2725.792,-99999,-99999,-99999,0.784,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,P,CS100
2020-02-19 12:00:00,0.343,0.933,2725.431,0.453,0.913,2725.433,0.232,0.577,2725.796,1.33,0.733,2725.202,1.656,0.444,2725.478,1.003,0.116,2725.799,-99999,-99999,-99999,0.784,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,P,CS100
2020-02-19 13:00:00,0.343,0.929,2725.435,0.343,0.913,2725.433,0.232,0.576,2725.797,1.33,0.726,2725.209,1.764,0.444,2725.478,1.003,0.111,2725.804,-99999,-99999,-99999,0.784,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,P,CS100
