DateTime.MST,SR-SC-1.1_WaterTemp.deg.C,SR-SC-1.1_DTW.m,SR-SC-1.1_WaterLevelElev.masl,SR-SC-2.1_WaterTemp.deg.C,SR-SC-2.1_DTW.m,SR-SC-2.1_WaterLevelElev.masl,SR-SC-2.2_WaterTemp.deg.C,SR-SC-2.2_DTW.m,SR-SC-2.2_WaterLevelElev.masl,SR-BD-WT_WaterTemp.deg.C,SR-BD-WT_DTW.m,SR-BD-WT_WaterLevelElev.masl,SR-OBJ-Fenceline-WT_WaterTemp.deg.C,SR-OBJ-Fenceline-WT_DTW.m,SR-OBJ-Fenceline-WT_WaterLevelElev.masl,DataFlag_01,DataFlag_02
2022-06-09 03:00:00,5.655,-0.192,2724.872,2.195,-0.245,2725.4,5.962,-0.377,2725.602,3.472,-0.67,2725.87,4.934,0.309,2726.096,P,CS100
2022-06-09 04:00:00,5.757,-0.192,2724.872,2.195,-0.242,2725.397,5.962,-0.375,2725.6,3.472,-0.668,2725.868,4.934,0.313,2726.092,P,CS100
2022-06-09 05:00:00,5.757,-0.19,2724.87,2.195,-0.241,2725.396,5.962,-0.374,2725.599,3.578,-0.665,2725.865,5.037,0.319,2726.086,P,CS100
2022-06-09 06:00:00,5.757,-0.192,2724.872,2.195,-0.24,2725.395,5.962,-0.372,2725.597,3.578,-0.664,2725.864,5.037,0.319,2726.086,P,CS100
2022-06-09 07:00:00,5.757,-0.191,2724.871,2.195,-0.24,2725.395,5.962,-0.372,2725.597,3.578,-0.661,2725.861,5.037,0.326,2726.079,P,CS100
2022-06-09 08:00:00,5.757,-0.19,2724.87,2.195,-0.238,2725.393,5.962,-0.37,2725.595,3.578,-0.662,2725.862,5.037,0.328,2726.077,P,CS100
2022-06-09 09:00:00,5.757,-0.189,2724.869,2.195,-0.237,2725.392,5.962,-0.369,2725.594,3.578,-0.66,2725.86,5.037,0.334,2726.071,P,CS100
2022-06-09 10:00:00,5.757,-0.191,2724.871,2.195,-0.235,2725.39,5.962,-0.368,2725.593,3.578,-0.659,2725.859,5.037,0.336,2726.069,P,CS100
2022-06-09 11:00:00,5.757,-0.189,2724.869,2.195,-0.231,2725.386,5.962,-0.366,2725.591,3.578,-0.656,2725.856,5.141,0.339,2726.066,P,CS100
2022-06-09 12:00:00,5.757,-0.185,2724.865,2.195,-0.228,2725.383,5.962,-0.362,2725.587,3.578,-0.653,2725.853,5.141,0.34,2726.065,P,CS100
2022-06-09 13:00:00,5.757,-0.186,2724.866,2.195,-0.228,2725.383,5.962,-0.367,2725.592,3.578,-0.655,2725.855,5.141,0.335,2726.07,P,CS100
2022-06-09 14:00:00,5.757,-0.19,2724.87,2.195,-0.234,2725.389,5.962,-0.371,2725.596,3.578,-0.663,2725.863,5.141,0.324,2726.081,P,CS100
2022-06-09 15:00:00,5.757,-0.192,2724.872,2.195,-0.239,2725.394,5.962,-0.375,2725.6,3.578,-0.669,2725.869,5.141,0.314,2726.091,P,CS100
2022-06-09 16:00:00,5.757,-0.191,2724.871,2.195,-0.243,2725.398,5.962,-0.379,2725.604,3.578,-0.677,2725.877,5.141,0.304,2726.101,P,CS100
2022-06-09 17:00:00,5.757,-0.193,2724.873,2.303,-0.248,2725.403,5.962,-0.381,2725.606,3.578,-0.68,2725.88,5.037,0.296,2726.109,P,CS100
2022-06-09 18:00:00,5.757,-0.194,2724.874,2.303,-0.251,2725.406,5.962,-0.383,2725.608,3.578,-0.684,2725.884,5.037,0.29,2726.115,P,CS100
2022-06-09 19:00:00,5.757,-0.194,2724.874,2.303,-0.251,2725.406,5.962,-0.386,2725.611,3.578,-0.686,2725.886,5.037,0.284,2726.121,P,CS100
2022-06-09 20:00:00,5.86,-0.196,2724.876,2.303,-0.252,2725.407,5.962,-0.387,2725.612,3.578,-0.691,2725.891,5.037,0.283,2726.122,P,CS100
2022-06-09 21:00:00,5.86,-0.193,2724.873,2.303,-0.253,2725.408,5.962,-0.386,2725.611,3.578,-0.688,2725.888,5.037,0.284,2726.121,P,CS100
2022-06-09 22:00:00,5.86,-0.195,2724.875,2.303,-0.253,2725.408,5.962,-0.385,2725.61,3.578,-0.687,2725.887,5.037,0.285,2726.12,P,CS100
2022-06-09 23:00:00,5.86,-0.193,2724.873,2.303,-0.251,2725.406,5.962,-0.382,2725.607,3.578,-0.682,2725.882,5.037,0.29,2726.115,P,CS100
2022-06-10 00:00:00,5.86,-0.193,2724.873,2.303,-0.249,2725.404,5.962,-0.382,2725.607,3.578,-0.679,2725.879,5.037,0.294,2726.111,P,CS100
2022-06-10 01:00:00,5.86,-0.192,2724.872,2.303,-0.249,2725.404,5.962,-0.379,2725.604,3.578,-0.677,2725.877,5.141,0.3,2726.105,P,CS100
2022-06-10 02:00:00,5.86,-0.192,2724.872,2.303,-0.247,2725.402,5.962,-0.379,2725.604,3.578,-0.674,2725.874,5.141,0.308,2726.097,P,CS100
2022-06-10 03:00:00,5.86,-0.191,2724.871,2.303,-0.245,2725.4,5.962,-0.377,2725.602,3.578,-0.671,2725.871,5.141,0.31,2726.095,P,CS100
2022-06-10 04:00:00,5.86,-0.19,2724.87,2.303,-0.243,2725.398,5.962,-0.376,2725.601,3.578,-0.668,2725.868,5.141,0.314,2726.091,P,CS100
2022-06-10 05:00:00,5.86,-0.191,2724.871,2.303,-0.242,2725.397,5.962,-0.374,2725.599,3.578,-0.664,2725.864,5.141,0.321,2726.084,P,CS100
2022-06-10 06:00:00,5.86,-0.191,2724.871,2.303,-0.24,2725.395,5.962,-0.37,2725.595,3.578,-0.662,2725.862,5.244,0.322,2726.083,P,CS100
2022-06-10 07:00:00,5.86,-0.19,2724.87,2.303,-0.237,2725.392,5.962,-0.37,2725.595,3.578,-0.661,2725.861,5.244,0.327,2726.078,P,CS100
2022-06-10 08:00:00,5.962,-0.19,2724.87,2.303,-0.238,2725.393,5.962,-0.369,2725.594,3.578,-0.66,2725.86,5.244,0.33,2726.075,P,CS100
2022-06-10 09:00:00,5.962,-0.189,2724.869,2.303,-0.237,2725.392,5.962,-0.37,2725.595,3.578,-0.658,2725.858,5.244,0.335,2726.07,P,CS100
2022-06-10 10:00:00,5.962,-0.19,2724.87,2.303,-0.234,2725.389,5.962,-0.368,2725.593,3.578,-0.656,2725.856,5.244,0.339,2726.066,P,CS100
2022-06-10 11:00:00,5.962,-0.188,2724.868,2.303,-0.231,2725.386,5.962,-0.366,2725.591,3.578,-0.655,2725.855,5.244,0.342,2726.063,P,CS100
2022-06-10 12:00:00,5.962,-0.186,2724.866,2.303,-0.229,2725.384,5.962,-0.364,2725.589,3.578,-0.654,2725.854,5.244,0.344,2726.061,P,CS100
2022-06-10 13:00:00,5.962,-0.186,2724.866,2.303,-0.23,2725.385,5.962,-0.365,2725.59,3.578,-0.654,2725.854,5.244,0.341,2726.064,P,CS100
2022-06-10 14:00:00,5.962,-0.186,2724.866,2.303,-0.232,2725.387,5.962,-0.369,2725.594,3.578,-0.659,2725.859,5.244,0.33,2726.075,P,CS100
2022-06-10 15:00:00,5.962,-0.19,2724.87,2.303,-0.238,2725.393,6.064,-0.374,2725.599,3.578,-0.668,2725.868,5.244,0.317,2726.088,P,CS100
2022-06-10 16:00:00,5.962,-0.192,2724.872,2.303,-0.244,2725.399,6.064,-0.38,2725.605,3.578,-0.678,2725.878,5.244,0.304,2726.101,P,CS100
2022-06-10 17:00:00,5.962,-0.194,2724.874,2.303,-0.249,2725.404,6.064,-0.383,2725.608,3.578,-0.684,2725.884,5.244,0.292,2726.113,P,CS100
2022-06-10 18:00:00,5.962,-0.194,2724.874,2.303,-0.253,2725.408,6.064,-0.387,2725.612,3.578,-0.69,2725.89,5.244,0.283,2726.122,P,CS100
2022-06-10 19:00:00,5.962,-0.194,2724.874,2.303,-0.254,2725.409,6.064,-0.387,2725.612,3.578,-0.693,2725.893,5.244,0.274,2726.131,P,CS100
2022-06-10 20:00:00,5.962,-0.195,2724.875,2.303,-0.256,2725.411,6.064,-0.389,2725.614,3.683,-0.697,2725.897,5.244,0.272,2726.133,P,CS100
2022-06-10 21:00:00,6.064,-0.194,2724.874,2.303,-0.257,2725.412,6.064,-0.388,2725.613,3.683,-0.698,2725.898,5.244,0.273,2726.132,P,CS100
2022-06-10 22:00:00,6.064,-0.194,2724.874,2.41,-0.255,2725.41,6.064,-0.386,2725.611,3.683,-0.693,2725.893,5.244,0.278,2726.127,P,CS100
2022-06-10 23:00:00,6.064,-0.193,2724.873,2.41,-0.253,2725.408,6.064,-0.385,2725.61,3.683,-0.689,2725.889,5.244,0.284,2726.121,P,CS100
2022-06-11 00:00:00,6.064,-0.194,2724.874,2.41,-0.252,2725.407,6.064,-0.382,2725.607,3.683,-0.684,2725.884,5.244,0.291,2726.114,P,CS100
2022-06-11 01:00:00,6.064,-0.193,2724.873,2.41,-0.25,2725.405,6.064,-0.38,2725.605,3.683,-0.68,2725.88,5.347,0.297,2726.108,P,CS100
2022-06-11 02:00:00,6.064,-0.194,2724.874,2.41,-0.249,2725.404,6.064,-0.38,2725.605,3.683,-0.677,2725.877,5.347,0.301,2726.104,P,CS100
2022-06-11 03:00:00,6.064,-0.193,2724.873,2.41,-0.246,2725.401,6.064,-0.377,2725.602,3.683,-0.671,2725.871,5.347,0.307,2726.098,P,CS100
2022-06-11 04:00:00,6.064,-0.192,2724.872,2.41,-0.245,2725.4,6.064,-0.375,2725.6,3.683,-0.671,2725.871,5.347,0.31,2726.095,P,CS100
2022-06-11 05:00:00,6.064,-0.192,2724.872,2.41,-0.242,2725.397,6.064,-0.374,2725.599,3.683,-0.666,2725.866,5.347,0.314,2726.091,P,CS100
2022-06-11 06:00:00,6.064,-0.192,2724.872,2.41,-0.242,2725.397,6.064,-0.373,2725.598,3.683,-0.665,2725.865,5.45,0.32,2726.085,P,CS100
2022-06-11 07:00:00,6.064,-0.19,2724.87,2.41,-0.24,2725.395,6.064,-0.371,2725.596,3.683,-0.664,2725.864,5.45,0.323,2726.082,P,CS100
2022-06-11 08:00:00,6.166,-0.192,2724.872,2.41,-0.238,2725.393,6.064,-0.37,2725.595,3.683,-0.661,2725.861,5.45,0.326,2726.079,P,CS100
2022-06-11 09:00:00,6.166,-0.192,2724.872,2.41,-0.238,2725.393,6.064,-0.371,2725.596,3.683,-0.659,2725.859,5.45,0.332,2726.073,P,CS100
2022-06-11 10:00:00,6.166,-0.193,2724.873,2.41,-0.235,2725.39,6.064,-0.369,2725.594,3.683,-0.657,2725.857,5.45,0.335,2726.07,P,CS100
2022-06-11 11:00:00,6.166,-0.19,2724.87,2.41,-0.231,2725.386,6.064,-0.365,2725.59,3.683,-0.654,2725.854,5.45,0.339,2726.066,P,CS100
2022-06-11 12:00:00,6.166,-0.188,2724.868,2.41,-0.23,2725.385,6.064,-0.363,2725.588,3.683,-0.654,2725.854,5.552,0.34,2726.065,P,CS100
2022-06-11 13:00:00,6.166,-0.187,2724.867,2.41,-0.23,2725.385,6.166,-0.365,2725.59,3.683,-0.656,2725.856,5.552,0.334,2726.071,P,CS100
2022-06-11 14:00:00,6.166,-0.188,2724.868,2.41,-0.233,2725.388,6.166,-0.369,2725.594,3.683,-0.663,2725.863,5.552,0.325,2726.08,P,CS100
2022-06-11 15:00:00,6.166,-0.191,2724.871,2.41,-0.239,2725.394,6.166,-0.375,2725.6,3.683,-0.669,2725.869,5.552,0.311,2726.094,P,CS100
2022-06-11 16:00:00,6.166,-0.194,2724.874,2.41,-0.243,2725.398,6.166,-0.38,2725.605,3.683,-0.677,2725.877,5.552,0.298,2726.107,P,CS100
2022-06-11 17:00:00,6.166,-0.194,2724.874,2.41,-0.249,2725.404,6.166,-0.385,2725.61,3.683,-0.688,2725.888,5.552,0.284,2726.121,P,CS100
2022-06-11 18:00:00,6.166,-0.193,2724.873,2.41,-0.251,2725.406,6.166,-0.386,2725.611,3.683,-0.694,2725.894,5.45,0.274,2726.131,P,CS100
2022-06-11 19:00:00,6.166,-0.196,2724.876,2.41,-0.256,2725.411,6.166,-0.391,2725.616,3.683,-0.7,2725.9,5.45,0.268,2726.137,P,CS100
2022-06-11 20:00:00,6.166,-0.196,2724.876,2.41,-0.257,2725.412,6.166,-0.39,2725.615,3.683,-0.698,2725.898,5.45,0.265,2726.14,P,CS100
2022-06-11 21:00:00,6.268,-0.195,2724.875,2.41,-0.256,2725.411,6.166,-0.389,2725.614,3.683,-0.694,2725.894,5.45,0.269,2726.136,P,CS100
2022-06-11 22:00:00,6.268,-0.197,2724.877,2.41,-0.254,2725.409,6.166,-0.387,2725.612,3.788,-0.695,2725.895,5.45,0.273,2726.132,P,CS100
2022-06-11 23:00:00,6.268,-0.196,2724.876,2.41,-0.253,2725.408,6.166,-0.386,2725.611,3.683,-0.687,2725.887,5.45,0.281,2726.124,P,CS100
2022-06-12 00:00:00,6.268,-0.195,2724.875,2.41,-0.252,2725.407,6.166,-0.385,2725.61,3.683,-0.682,2725.882,5.552,0.286,2726.119,P,CS100
2022-06-12 01:00:00,6.268,-0.194,2724.874,2.517,-0.249,2725.404,6.166,-0.381,2725.606,3.683,-0.682,2725.882,5.552,0.292,2726.113,P,CS100
2022-06-12 02:00:00,6.268,-0.195,2724.875,2.517,-0.25,2725.405,6.166,-0.381,2725.606,3.788,-0.678,2725.878,5.552,0.298,2726.107,P,CS100
2022-06-12 03:00:00,6.268,-0.193,2724.873,2.517,-0.247,2725.402,6.166,-0.378,2725.603,3.788,-0.674,2725.874,5.552,0.302,2726.103,P,CS100
2022-06-12 04:00:00,6.268,-0.195,2724.875,2.517,-0.246,2725.401,6.166,-0.375,2725.6,3.788,-0.672,2725.872,5.655,0.304,2726.101,P,CS100
2022-06-12 05:00:00,6.268,-0.193,2724.873,2.517,-0.245,2725.4,6.268,-0.375,2725.6,3.788,-0.669,2725.869,5.655,0.31,2726.095,P,CS100
2022-06-12 06:00:00,6.37,-0.193,2724.873,2.517,-0.241,2725.396,6.268,-0.374,2725.599,3.788,-0.666,2725.866,5.655,0.315,2726.09,P,CS100
2022-06-12 07:00:00,6.37,-0.194,2724.874,2.517,-0.241,2725.396,6.268,-0.372,2725.597,3.788,-0.665,2725.865,5.655,0.319,2726.086,P,CS100
2022-06-12 08:00:00,6.37,-0.191,2724.871,2.517,-0.24,2725.395,6.268,-0.37,2725.595,3.788,-0.663,2725.863,5.757,0.325,2726.08,P,CS100
2022-06-12 09:00:00,6.37,-0.191,2724.871,2.517,-0.237,2725.392,6.268,-0.369,2725.594,3.788,-0.662,2725.862,5.757,0.327,2726.078,P,CS100
2022-06-12 10:00:00,6.37,-0.19,2724.87,2.517,-0.234,2725.389,6.268,-0.368,2725.593,3.788,-0.658,2725.858,5.757,0.333,2726.072,P,CS100
2022-06-12 11:00:00,6.37,-0.189,2724.869,2.517,-0.231,2725.386,6.268,-0.366,2725.591,3.788,-0.657,2725.857,5.757,0.338,2726.067,P,CS100
2022-06-12 12:00:00,6.37,-0.187,2724.867,2.517,-0.229,2725.384,6.268,-0.363,2725.588,3.788,-0.655,2725.855,5.757,0.338,2726.067,P,CS100
2022-06-12 13:00:00,6.37,-0.187,2724.867,2.517,-0.23,2725.385,6.268,-0.365,2725.59,3.788,-0.656,2725.856,5.757,0.333,2726.072,P,CS100
2022-06-12 14:00:00,6.37,-0.189,2724.869,2.517,-0.232,2725.387,6.268,-0.369,2725.594,3.788,-0.659,2725.859,5.757,0.328,2726.077,P,CS100
2022-06-12 15:00:00,6.37,-0.189,2724.869,2.517,-0.237,2725.392,6.37,-0.372,2725.597,3.788,-0.667,2725.867,5.757,0.318,2726.087,P,CS100
2022-06-12 16:00:00,6.471,-0.193,2724.873,2.517,-0.24,2725.395,6.37,-0.376,2725.601,3.788,-0.67,2725.87,5.757,0.313,2726.092,P,CS100
2022-06-12 17:00:00,6.471,-0.194,2724.874,2.624,-0.246,2725.401,6.37,-0.38,2725.605,3.788,-0.676,2725.876,5.757,0.302,2726.103,P,CS100
2022-06-12 18:00:00,6.471,-0.193,2724.873,2.624,-0.247,2725.402,6.37,-0.382,2725.607,3.788,-0.683,2725.883,5.757,0.294,2726.111,P,CS100
2022-06-12 19:00:00,6.471,-0.194,2724.874,2.624,-0.25,2725.405,6.37,-0.384,2725.609,3.788,-0.683,2725.883,5.757,0.291,2726.114,P,CS100
2022-06-12 20:00:00,6.471,-0.194,2724.874,2.624,-0.251,2725.406,6.37,-0.385,2725.61,3.788,-0.687,2725.887,5.757,0.288,2726.117,P,CS100
2022-06-12 21:00:00,6.471,-0.194,2724.874,2.624,-0.252,2725.407,6.37,-0.383,2725.608,3.788,-0.685,2725.885,5.757,0.289,2726.116,P,CS100
2022-06-12 22:00:00,6.573,-0.194,2724.874,2.624,-0.249,2725.404,6.37,-0.382,2725.607,3.788,-0.68,2725.88,5.757,0.292,2726.113,P,CS100
2022-06-12 23:00:00,6.573,-0.194,2724.874,2.624,-0.25,2725.405,6.37,-0.38,2725.605,3.788,-0.677,2725.877,5.757,0.297,2726.108,P,CS100
2022-06-13 00:00:00,6.573,-0.192,2724.872,2.624,-0.247,2725.402,6.37,-0.379,2725.604,3.788,-0.676,2725.876,5.757,0.304,2726.101,P,CS100
2022-06-13 01:00:00,6.573,-0.194,2724.874,2.624,-0.245,2725.4,6.37,-0.377,2725.602,3.788,-0.671,2725.871,5.757,0.306,2726.099,P,CS100
2022-06-13 02:00:00,6.573,-0.192,2724.872,2.624,-0.243,2725.398,6.471,-0.375,2725.6,3.788,-0.667,2725.867,5.86,0.314,2726.091,P,CS100
2022-06-13 03:00:00,6.573,-0.192,2724.872,2.624,-0.24,2725.395,6.471,-0.374,2725.599,3.788,-0.663,2725.863,5.86,0.318,2726.087,P,CS100
2022-06-13 04:00:00,6.674,-0.19,2724.87,2.624,-0.237,2725.392,6.471,-0.371,2725.596,3.788,-0.662,2725.862,5.86,0.323,2726.082,P,CS100
2022-06-13 05:00:00,6.674,-0.191,2724.871,2.624,-0.237,2725.392,6.471,-0.372,2725.597,3.788,-0.66,2725.86,5.86,0.328,2726.077,P,CS100
2022-06-13 06:00:00,6.674,-0.192,2724.872,2.624,-0.236,2725.391,6.471,-0.371,2725.596,3.788,-0.659,2725.859,5.86,0.331,2726.074,P,CS100
2022-06-13 07:00:00,6.674,-0.19,2724.87,2.624,-0.233,2725.388,6.471,-0.368,2725.593,3.788,-0.655,2725.855,5.962,0.336,2726.069,P,CS100
2022-06-13 08:00:00,6.674,-0.189,2724.869,2.624,-0.233,2725.388,6.471,-0.368,2725.593,3.788,-0.656,2725.856,5.962,0.341,2726.064,P,CS100
2022-06-13 09:00:00,6.674,-0.19,2724.87,2.624,-0.232,2725.387,6.471,-0.367,2725.592,3.893,-0.654,2725.854,5.962,0.346,2726.059,P,CS100
2022-06-13 10:00:00,6.674,-0.189,2724.869,2.624,-0.228,2725.383,6.471,-0.365,2725.59,3.788,-0.651,2725.851,5.962,0.35,2726.055,P,CS100
2022-06-13 11:00:00,6.674,-0.188,2724.868,2.624,-0.227,2725.382,6.573,-0.364,2725.589,3.893,-0.65,2725.85,5.962,0.353,2726.052,P,CS100
2022-06-13 12:00:00,6.775,-0.187,2724.867,2.73,-0.227,2725.382,6.573,-0.361,2725.586,3.893,-0.648,2725.848,5.962,0.358,2726.047,P,CS100
2022-06-13 13:00:00,6.775,-0.186,2724.866,2.73,-0.224,2725.379,6.573,-0.36,2725.585,3.893,-0.647,2725.847,5.962,0.357,2726.048,P,CS100
2022-06-13 14:00:00,6.775,-0.19,2724.87,2.73,-0.23,2725.385,6.573,-0.366,2725.591,3.893,-0.65,2725.85,5.962,0.348,2726.057,P,CS100
2022-06-13 15:00:00,6.775,-0.188,2724.868,2.73,-0.228,2725.383,6.573,-0.366,2725.591,3.893,-0.654,2725.854,5.962,0.34,2726.065,P,CS100
2022-06-13 16:00:00,6.775,-0.194,2724.874,2.73,-0.234,2725.389,6.573,-0.37,2725.595,3.893,-0.658,2725.858,5.962,0.333,2726.072,P,CS100
2022-06-13 17:00:00,6.775,-0.19,2724.87,2.73,-0.235,2725.39,6.573,-0.371,2725.596,3.893,-0.659,2725.859,5.962,0.324,2726.081,P,CS100
2022-06-13 18:00:00,6.877,-0.191,2724.871,2.73,-0.24,2725.395,6.573,-0.375,2725.6,3.893,-0.666,2725.866,5.962,0.318,2726.087,P,CS100
2022-06-13 19:00:00,6.877,-0.193,2724.873,2.73,-0.242,2725.397,6.573,-0.377,2725.602,3.893,-0.669,2725.869,5.962,0.311,2726.094,P,CS100
2022-06-13 20:00:00,6.877,-0.192,2724.872,2.73,-0.242,2725.397,6.573,-0.377,2725.602,3.893,-0.67,2725.87,5.962,0.312,2726.093,P,CS100
2022-06-13 21:00:00,6.877,-0.195,2724.875,2.73,-0.247,2725.402,6.573,-0.38,2725.605,3.893,-0.671,2725.871,5.962,0.311,2726.094,P,CS100
2022-06-13 22:00:00,6.877,-0.19,2724.87,2.73,-0.238,2725.393,6.674,-0.373,2725.598,3.893,-0.665,2725.865,5.962,0.316,2726.089,P,CS100
2022-06-13 23:00:00,6.877,-0.19,2724.87,2.73,-0.239,2725.394,6.674,-0.374,2725.599,3.893,-0.662,2725.862,5.962,0.321,2726.084,P,CS100
2022-06-14 00:00:00,6.877,-0.194,2724.874,2.73,-0.239,2725.394,6.674,-0.374,2725.599,3.893,-0.664,2725.864,5.962,0.323,2726.082,P,CS100
2022-06-14 01:00:00,6.877,-0.191,2724.871,2.73,-0.237,2725.392,6.674,-0.373,2725.598,3.893,-0.661,2725.861,5.962,0.327,2726.078,P,CS100
2022-06-14 02:00:00,6.978,-0.192,2724.872,2.73,-0.236,2725.391,6.674,-0.37,2725.595,3.893,-0.659,2725.859,5.962,0.333,2726.072,P,CS100
2022-06-14 03:00:00,6.978,-0.19,2724.87,2.73,-0.234,2725.389,6.674,-0.369,2725.594,3.893,-0.656,2725.856,5.962,0.336,2726.069,P,CS100
2022-06-14 04:00:00,6.978,-0.191,2724.871,2.73,-0.233,2725.388,6.674,-0.367,2725.592,3.893,-0.654,2725.854,6.064,0.34,2726.065,P,CS100
2022-06-14 05:00:00,6.978,-0.192,2724.872,2.73,-0.232,2725.387,6.674,-0.368,2725.593,3.893,-0.654,2725.854,6.064,0.343,2726.062,P,CS100
2022-06-14 06:00:00,6.978,-0.191,2724.871,2.73,-0.23,2725.385,6.674,-0.366,2725.591,3.893,-0.65,2725.85,6.064,0.348,2726.057,P,CS100
2022-06-14 07:00:00,6.978,-0.189,2724.869,2.73,-0.229,2725.384,6.775,-0.366,2725.591,3.893,-0.649,2725.849,6.064,0.356,2726.049,P,CS100
2022-06-14 08:00:00,6.978,-0.191,2724.871,2.837,-0.227,2725.382,6.775,-0.364,2725.589,3.893,-0.649,2725.849,6.064,0.361,2726.044,P,CS100
2022-06-14 09:00:00,6.978,-0.19,2724.87,2.837,-0.226,2725.381,6.775,-0.362,2725.587,3.893,-0.646,2725.846,6.166,0.362,2726.043,P,CS100
2022-06-14 10:00:00,6.978,-0.189,2724.869,2.837,-0.227,2725.382,6.775,-0.363,2725.588,3.893,-0.646,2725.846,6.166,0.366,2726.039,P,CS100
2022-06-14 11:00:00,6.978,-0.186,2724.866,2.837,-0.22,2725.375,6.775,-0.358,2725.583,3.893,-0.644,2725.844,6.166,0.374,2726.031,P,CS100
2022-06-14 12:00:00,6.978,-0.186,2724.866,2.837,-0.219,2725.374,6.775,-0.356,2725.581,3.893,-0.641,2725.841,6.166,0.38,2726.025,P,CS100
2022-06-14 13:00:00,6.978,-0.187,2724.867,2.837,-0.22,2725.375,6.775,-0.357,2725.582,3.893,-0.642,2725.842,6.166,0.379,2726.026,P,CS100
2022-06-14 14:00:00,6.978,-0.187,2724.867,2.837,-0.218,2725.373,6.775,-0.358,2725.583,3.893,-0.641,2725.841,6.166,0.377,2726.028,P,CS100
2022-06-14 15:00:00,6.978,-0.189,2724.869,2.837,-0.22,2725.375,6.775,-0.359,2725.584,3.998,-0.643,2725.843,6.166,0.372,2726.033,P,CS100
2022-06-14 16:00:00,7.079,-0.191,2724.871,2.837,-0.223,2725.378,6.877,-0.36,2725.585,3.998,-0.647,2725.847,6.166,0.368,2726.037,P,CS100
2022-06-14 17:00:00,7.079,-0.188,2724.868,2.837,-0.222,2725.377,6.877,-0.363,2725.588,3.998,-0.648,2725.848,6.166,0.365,2726.04,P,CS100
2022-06-14 18:00:00,7.079,-0.188,2724.868,2.837,-0.224,2725.379,6.877,-0.363,2725.588,3.998,-0.647,2725.847,6.166,0.358,2726.047,P,CS100
2022-06-14 19:00:00,7.079,-0.189,2724.869,2.837,-0.224,2725.379,6.877,-0.363,2725.588,3.998,-0.65,2725.85,6.166,0.355,2726.05,P,CS100
2022-06-14 20:00:00,7.079,-0.188,2724.868,2.837,-0.226,2725.381,6.877,-0.364,2725.589,3.998,-0.65,2725.85,6.166,0.354,2726.051,P,CS100
2022-06-14 21:00:00,7.079,-0.19,2724.87,2.837,-0.226,2725.381,6.877,-0.364,2725.589,3.998,-0.651,2725.851,6.166,0.354,2726.051,P,CS100
2022-06-14 22:00:00,7.179,-0.19,2724.87,2.837,-0.225,2725.38,6.877,-0.362,2725.587,3.998,-0.648,2725.848,6.166,0.356,2726.049,P,CS100
2022-06-14 23:00:00,7.179,-0.19,2724.87,2.837,-0.224,2725.379,6.877,-0.361,2725.586,3.998,-0.646,2725.846,6.166,0.359,2726.046,P,CS100
2022-06-15 00:00:00,7.179,-0.189,2724.869,2.943,-0.223,2725.378,6.877,-0.359,2725.584,3.998,-0.645,2725.845,6.166,0.363,2726.042,P,CS100
2022-06-15 01:00:00,7.179,-0.188,2724.868,2.943,-0.221,2725.376,6.877,-0.358,2725.583,3.998,-0.643,2725.843,6.166,0.369,2726.036,P,CS100
2022-06-15 02:00:00,7.179,-0.188,2724.868,2.943,-0.22,2725.375,6.978,-0.358,2725.583,3.998,-0.642,2725.842,6.166,0.372,2726.033,P,CS100
2022-06-15 03:00:00,7.179,-0.187,2724.867,2.943,-0.22,2725.375,6.978,-0.359,2725.584,3.998,-0.641,2725.841,6.166,0.377,2726.028,P,CS100
2022-06-15 04:00:00,7.179,-0.187,2724.867,2.943,-0.221,2725.376,6.978,-0.356,2725.581,3.998,-0.64,2725.84,6.166,0.381,2726.024,P,CS100
2022-06-15 05:00:00,7.179,-0.188,2724.868,2.943,-0.218,2725.373,6.978,-0.356,2725.581,3.998,-0.638,2725.838,6.166,0.385,2726.02,P,CS100
2022-06-15 06:00:00,7.179,-0.184,2724.864,2.943,-0.216,2725.371,6.978,-0.353,2725.578,3.998,-0.636,2725.836,6.166,0.391,2726.014,P,CS100
2022-06-15 07:00:00,7.179,-0.187,2724.867,2.943,-0.216,2725.371,6.978,-0.354,2725.579,3.998,-0.639,2725.839,6.268,0.393,2726.012,P,CS100
2022-06-15 08:00:00,7.28,-0.188,2724.868,2.943,-0.215,2725.37,6.978,-0.353,2725.578,3.998,-0.637,2725.837,6.268,0.399,2726.006,P,CS100
2022-06-15 09:00:00,7.28,-0.189,2724.869,2.943,-0.213,2725.368,6.978,-0.351,2725.576,3.998,-0.637,2725.837,6.268,0.402,2726.003,P,CS100
2022-06-15 10:00:00,7.28,-0.189,2724.869,2.943,-0.211,2725.366,6.978,-0.35,2725.575,3.998,-0.633,2725.833,6.268,0.407,2725.998,P,CS100
2022-06-15 11:00:00,7.28,-0.187,2724.867,2.943,-0.209,2725.364,6.978,-0.349,2725.574,3.998,-0.632,2725.832,6.268,0.411,2725.994,P,CS100
2022-06-15 12:00:00,7.28,-0.185,2724.865,2.943,-0.206,2725.361,6.978,-0.344,2725.569,3.998,-0.628,2725.828,6.268,0.417,2725.988,P,CS100
2022-06-15 13:00:00,7.28,-0.183,2724.863,3.049,-0.204,2725.359,6.978,-0.344,2725.569,3.998,-0.628,2725.828,6.268,0.419,2725.986,P,CS100
