DateTime.MST,SR-OBJ1-D_WaterTemp.deg.C,SR-OBJ1-D_DTW.m,SR-OBJ1-D_WaterLevelElev.masl,SR-OBJ1-M_WaterTemp.deg.C,SR-OBJ1-M_DTW.m,SR-OBJ1-M_WaterLevelElev.masl,SR-OBJ1-S_WaterTemp.deg.C,SR-OBJ1-S_DTW.m,SR-OBJ1-S_WaterLevelElev.masl,SR-OBJ2-D_WaterTemp.deg.C,SR-OBJ2-D_DTW.m,SR-OBJ2-D_WaterLevelElev.masl,SR-OBJ2-M_WaterTemp.deg.C,SR-OBJ2-M_DTW.m,SR-OBJ2-M_WaterLevelElev.masl,SR-OBJ2-S_WaterTemp.deg.C,SR-OBJ2-S_DTW.m,SR-OBJ2-S_WaterLevelElev.masl,SR-OBJ4-Piezo-140_WaterTemp.deg.C,SR-OBJ4-Piezo-140_DTW.m,SR-OBJ4-Piezo-140_WaterLevelElev.masl,SR-OBJ4-Piezo-200_WaterTemp.deg.C,SR-OBJ4-Piezo-200_DTW.m,SR-OBJ4-Piezo-200_WaterLevelElev.masl,SR-OBJ4-GBPiezo-245_WaterTemp.deg.C,SR-OBJ4-GBPiezo-245_DTW.m,SR-OBJ4-GBPiezo-245_WaterLevelElev.masl,SR-OBJ4-GBPiezo-335_WaterTemp.deg.C,SR-OBJ4-GBPiezo-335_DTW.m,SR-OBJ4-GBPiezo-335_WaterLevelElev.masl,SR-DSofDAM-VHG-90_WaterTemp.deg.C,SR-DSofDAM-VHG-90_DTW.m,SR-DSofDAM-VHG-90_WaterLevelElev.masl,SR-DSofDAM-VHG-160_WaterTemp.deg.C,SR-DSofDAM-VHG-160_DTW.m,SR-DSofDAM-VHG-160_WaterLevelElev.masl,SR-OBJ-GBPiezo-7_WaterTemp.deg.C,SR-OBJ-GBPiezo-7_DTW.m,SR-OBJ-GBPiezo-7_WaterLevelElev.masl,SR-Floodplain-VHG-115_WaterTemp.deg.C,SR-Floodplain-VHG-115_DTW.m,SR-Floodplain-VHG-115_WaterLevelElev.masl,SR-Floodplain-VHG-160_WaterTemp.deg.C,SR-Floodplain-VHG-160_DTW.m,SR-Floodplain-VHG-160_WaterLevelElev.masl,DataFlag_01,DataFlag_02
2021-01-12 15:00:00,1.439,1.141,2725.223,1.548,1.129,2725.217,1.112,0.599,2725.774,2.624,1.007,2724.928,3.367,0.578,2725.344,1.872,0.176,2725.739,2.195,0.515,2725.602,3.049,0.79,2725.327,3.049,0.978,2725.096,3.155,0.94,2725.156,-99999,-99999,-99999,-99999,-99999,-99999,3.578,0.944,2724.755,-99999,-99999,-99999,-99999,-99999,-99999,P,KCOCREST39 & KCOCREST46
2021-01-12 16:00:00,1.439,1.138,2725.226,1.548,1.127,2725.219,1.112,0.596,2725.777,2.624,1.005,2724.93,3.367,0.575,2725.347,1.872,0.173,2725.742,2.195,0.509,2725.608,3.049,0.788,2725.329,3.049,0.976,2725.098,3.155,0.936,2725.16,-99999,-99999,-99999,-99999,-99999,-99999,3.578,0.942,2724.757,-99999,-99999,-99999,-99999,-99999,-99999,P,KCOCREST39 & KCOCREST46
2021-01-12 17:00:00,1.439,1.14,2725.224,1.548,1.13,2725.216,1.112,0.6,2725.773,2.624,1.007,2724.928,3.367,0.578,2725.344,1.872,0.176,2725.739,2.195,0.513,2725.604,3.049,0.791,2725.326,3.049,0.977,2725.097,3.155,0.939,2725.157,-99999,-99999,-99999,-99999,-99999,-99999,3.578,0.944,2724.755,-99999,-99999,-99999,-99999,-99999,-99999,P,KCOCREST39 & KCOCREST46
2021-01-12 18:00:00,1.439,1.141,2725.223,1.548,1.132,2725.214,1.112,0.6,2725.773,2.624,1.007,2724.928,3.367,0.579,2725.343,1.872,0.177,2725.738,2.195,0.515,2725.602,3.049,0.791,2725.326,3.049,0.98,2725.094,3.155,0.941,2725.155,-99999,-99999,-99999,-99999,-99999,-99999,3.578,0.947,2724.752,-99999,-99999,-99999,-99999,-99999,-99999,P,KCOCREST39 & KCOCREST46
2021-01-12 19:00:00,1.439,1.139,2725.225,1.548,1.129,2725.217,1.112,0.595,2725.778,2.624,1.006,2724.929,3.367,0.577,2725.345,1.872,0.175,2725.74,2.195,0.511,2725.606,3.049,0.788,2725.329,3.049,0.977,2725.097,3.155,0.939,2725.157,-99999,-99999,-99999,-99999,-99999,-99999,3.578,0.944,2724.755,-99999,-99999,-99999,-99999,-99999,-99999,P,KCOCREST39 & KCOCREST46
2021-01-12 20:00:00,1.439,1.143,2725.221,1.548,1.132,2725.214,1.112,0.598,2725.775,2.624,1.01,2724.925,3.367,0.579,2725.343,1.872,0.178,2725.737,2.195,0.513,2725.604,3.049,0.791,2725.326,3.049,0.98,2725.094,3.155,0.94,2725.156,-99999,-99999,-99999,-99999,-99999,-99999,3.578,0.946,2724.753,-99999,-99999,-99999,-99999,-99999,-99999,P,KCOCREST39 & KCOCREST46
2021-01-12 21:00:00,1.439,1.14,2725.224,1.548,1.13,2725.216,1.112,0.595,2725.778,2.624,1.006,2724.929,3.367,0.576,2725.346,1.872,0.175,2725.74,2.195,0.512,2725.605,3.049,0.788,2725.329,3.049,0.979,2725.095,3.155,0.938,2725.158,-99999,-99999,-99999,-99999,-99999,-99999,3.578,0.943,2724.756,-99999,-99999,-99999,-99999,-99999,-99999,P,KCOCREST39 & KCOCREST46
2021-01-12 22:00:00,1.439,1.139,2725.225,1.548,1.131,2725.215,1.112,0.595,2725.778,2.624,1.007,2724.928,3.367,0.577,2725.345,1.872,0.176,2725.739,2.195,0.512,2725.605,3.049,0.788,2725.329,3.049,0.979,2725.095,3.155,0.939,2725.157,-99999,-99999,-99999,-99999,-99999,-99999,3.578,0.944,2724.755,-99999,-99999,-99999,-99999,-99999,-99999,P,KCOCREST39 & KCOCREST46
2021-01-12 23:00:00,1.439,1.14,2725.224,1.548,1.13,2725.216,1.112,0.593,2725.78,2.624,1.006,2724.929,3.367,0.576,2725.346,1.872,0.176,2725.739,2.195,0.511,2725.606,3.049,0.788,2725.329,3.049,0.979,2725.095,3.155,0.939,2725.157,-99999,-99999,-99999,-99999,-99999,-99999,3.578,0.945,2724.754,-99999,-99999,-99999,-99999,-99999,-99999,P,KCOCREST39 & KCOCREST46
2021-01-13 00:00:00,1.439,1.142,2725.222,1.548,1.129,2725.217,1.112,0.595,2725.778,2.624,1.007,2724.928,3.367,0.577,2725.345,1.872,0.177,2725.738,2.195,0.509,2725.608,3.049,0.789,2725.328,3.049,0.978,2725.096,3.155,0.938,2725.158,-99999,-99999,-99999,-99999,-99999,-99999,3.578,0.944,2724.755,-99999,-99999,-99999,-99999,-99999,-99999,P,KCOCREST39 & KCOCREST46
2021-01-13 01:00:00,1.439,1.14,2725.224,1.548,1.129,2725.217,1.112,0.593,2725.78,2.624,1.006,2724.929,3.367,0.577,2725.345,1.872,0.178,2725.737,2.195,0.51,2725.607,3.049,0.788,2725.329,3.049,0.977,2725.097,3.155,0.938,2725.158,-99999,-99999,-99999,-99999,-99999,-99999,3.578,0.944,2724.755,-99999,-99999,-99999,-99999,-99999,-99999,P,KCOCREST39 & KCOCREST46
2021-01-13 02:00:00,1.439,1.141,2725.223,1.548,1.13,2725.216,1.112,0.594,2725.779,2.624,1.006,2724.929,3.367,0.578,2725.344,1.872,0.176,2725.739,2.195,0.51,2725.607,3.049,0.789,2725.328,3.049,0.978,2725.096,3.155,0.936,2725.16,-99999,-99999,-99999,-99999,-99999,-99999,3.578,0.944,2724.755,-99999,-99999,-99999,-99999,-99999,-99999,P,KCOCREST39 & KCOCREST46
2021-01-13 03:00:00,1.439,1.139,2725.225,1.548,1.129,2725.217,1.112,0.592,2725.781,2.624,1.005,2724.93,3.367,0.578,2725.344,1.872,0.176,2725.739,2.195,0.509,2725.608,3.049,0.787,2725.33,3.049,0.976,2725.098,3.155,0.937,2725.159,-99999,-99999,-99999,-99999,-99999,-99999,3.578,0.943,2724.756,-99999,-99999,-99999,-99999,-99999,-99999,P,KCOCREST39 & KCOCREST46
2021-01-13 04:00:00,1.439,1.14,2725.224,1.548,1.129,2725.217,1.112,0.591,2725.782,2.624,1.005,2724.93,3.367,0.578,2725.344,1.872,0.177,2725.738,2.195,0.509,2725.608,3.049,0.789,2725.328,3.049,0.978,2725.096,3.155,0.937,2725.159,-99999,-99999,-99999,-99999,-99999,-99999,3.578,0.944,2724.755,-99999,-99999,-99999,-99999,-99999,-99999,P,KCOCREST39 & KCOCREST46
2021-01-13 05:00:00,1.439,1.141,2725.223,1.548,1.132,2725.214,1.112,0.591,2725.782,2.624,1.007,2724.928,3.367,0.577,2725.345,1.872,0.179,2725.736,2.195,0.511,2725.606,3.049,0.787,2725.33,3.049,0.978,2725.096,3.155,0.938,2725.158,-99999,-99999,-99999,-99999,-99999,-99999,3.578,0.946,2724.753,-99999,-99999,-99999,-99999,-99999,-99999,P,KCOCREST39 & KCOCREST46
2021-01-13 06:00:00,1.439,1.139,2725.225,1.548,1.129,2725.217,1.112,0.588,2725.785,2.624,1.002,2724.933,3.367,0.576,2725.346,1.872,0.172,2725.743,2.195,0.506,2725.611,3.049,0.785,2725.332,3.049,0.975,2725.099,3.155,0.935,2725.161,-99999,-99999,-99999,-99999,-99999,-99999,3.578,0.94,2724.759,-99999,-99999,-99999,-99999,-99999,-99999,P,KCOCREST39 & KCOCREST46
2021-01-13 07:00:00,1.439,1.138,2725.226,1.548,1.129,2725.217,1.112,0.587,2725.786,2.624,1.003,2724.932,3.367,0.577,2725.345,1.764,0.174,2725.741,2.195,0.507,2725.61,3.049,0.784,2725.333,3.049,0.976,2725.098,3.155,0.935,2725.161,-99999,-99999,-99999,-99999,-99999,-99999,3.578,0.944,2724.755,-99999,-99999,-99999,-99999,-99999,-99999,P,KCOCREST39 & KCOCREST46
2021-01-13 08:00:00,1.439,1.137,2725.227,1.548,1.13,2725.216,1.112,0.587,2725.786,2.624,1.002,2724.933,3.367,0.573,2725.349,1.764,0.175,2725.74,2.195,0.506,2725.611,3.049,0.784,2725.333,3.049,0.972,2725.102,3.155,0.933,2725.163,-99999,-99999,-99999,-99999,-99999,-99999,3.578,0.942,2724.757,-99999,-99999,-99999,-99999,-99999,-99999,P,KCOCREST39 & KCOCREST46
2021-01-13 09:00:00,1.439,1.139,2725.225,1.548,1.13,2725.216,1.112,0.587,2725.786,2.624,1.004,2724.931,3.367,0.576,2725.346,1.872,0.176,2725.739,2.195,0.507,2725.61,3.049,0.784,2725.333,3.049,0.974,2725.1,3.155,0.935,2725.161,-99999,-99999,-99999,-99999,-99999,-99999,3.578,0.944,2724.755,-99999,-99999,-99999,-99999,-99999,-99999,P,KCOCREST39 & KCOCREST46
2021-01-13 10:00:00,1.439,1.134,2725.23,1.548,1.125,2725.221,1.112,0.582,2725.791,2.624,0.999,2724.936,3.367,0.57,2725.352,1.764,0.17,2725.745,2.195,0.501,2725.616,3.049,0.779,2725.338,3.049,0.97,2725.104,3.155,0.93,2725.166,-99999,-99999,-99999,-99999,-99999,-99999,3.578,0.937,2724.762,-99999,-99999,-99999,-99999,-99999,-99999,P,KCOCREST39 & KCOCREST46
2021-01-13 11:00:00,1.439,1.129,2725.235,1.548,1.12,2725.226,1.112,0.577,2725.796,2.624,0.994,2724.941,3.367,0.566,2725.356,1.764,0.165,2725.75,2.195,0.495,2725.622,3.049,0.776,2725.341,3.049,0.964,2725.11,3.155,0.925,2725.171,-99999,-99999,-99999,-99999,-99999,-99999,3.578,0.934,2724.765,-99999,-99999,-99999,-99999,-99999,-99999,P,KCOCREST39 & KCOCREST46
2021-01-13 12:00:00,1.439,1.132,2725.232,1.548,1.125,2725.221,1.003,0.579,2725.794,2.624,0.998,2724.937,3.367,0.57,2725.352,1.764,0.169,2725.746,2.195,0.5,2725.617,3.049,0.779,2725.338,3.049,0.969,2725.105,3.155,0.93,2725.166,-99999,-99999,-99999,-99999,-99999,-99999,3.578,0.937,2724.762,-99999,-99999,-99999,-99999,-99999,-99999,P,KCOCREST39 & KCOCREST46
2021-01-13 13:00:00,1.439,1.134,2725.23,1.548,1.124,2725.222,1.003,0.579,2725.794,2.624,0.997,2724.938,3.367,0.569,2725.353,1.764,0.17,2725.745,2.195,0.499,2725.618,3.049,0.778,2725.339,3.049,0.969,2725.105,3.155,0.931,2725.165,-99999,-99999,-99999,-99999,-99999,-99999,3.578,0.936,2724.763,-99999,-99999,-99999,-99999,-99999,-99999,P,KCOCREST39 & KCOCREST46
2021-01-13 14:00:00,1.439,1.134,2725.23,1.548,1.125,2725.221,1.003,0.58,2725.793,2.624,1.0,2724.935,3.367,0.572,2725.35,1.764,0.168,2725.747,2.195,0.5,2725.617,3.049,0.779,2725.338,3.049,0.97,2725.104,3.155,0.932,2725.164,-99999,-99999,-99999,-99999,-99999,-99999,3.578,0.939,2724.76,-99999,-99999,-99999,-99999,-99999,-99999,P,KCOCREST39 & KCOCREST46
2021-01-13 15:00:00,1.439,1.132,2725.232,1.548,1.121,2725.225,1.003,0.578,2725.795,2.624,0.995,2724.94,3.367,0.568,2725.354,1.764,0.167,2725.748,2.195,0.498,2725.619,3.049,0.778,2725.339,3.049,0.968,2725.106,3.155,0.929,2725.167,-99999,-99999,-99999,-99999,-99999,-99999,3.578,0.934,2724.765,-99999,-99999,-99999,-99999,-99999,-99999,P,KCOCREST39 & KCOCREST46
2021-01-13 16:00:00,1.439,1.141,2725.223,1.548,1.133,2725.213,1.003,0.584,2725.789,2.624,1.007,2724.928,3.367,0.577,2725.345,1.764,0.177,2725.738,2.195,0.506,2725.611,2.943,0.786,2725.331,3.049,0.978,2725.096,3.155,0.938,2725.158,-99999,-99999,-99999,-99999,-99999,-99999,3.578,0.946,2724.753,-99999,-99999,-99999,-99999,-99999,-99999,P,KCOCREST39 & KCOCREST46
2021-01-13 17:00:00,1.33,1.138,2725.226,1.548,1.127,2725.219,1.003,0.579,2725.794,2.624,1.001,2724.934,3.367,0.573,2725.349,1.764,0.171,2725.744,2.195,0.5,2725.617,2.943,0.78,2725.337,3.049,0.973,2725.101,3.155,0.934,2725.162,-99999,-99999,-99999,-99999,-99999,-99999,3.578,0.94,2724.759,-99999,-99999,-99999,-99999,-99999,-99999,P,KCOCREST39 & KCOCREST46
2021-01-13 18:00:00,1.439,1.133,2725.231,1.548,1.119,2725.227,1.003,0.572,2725.801,2.624,0.996,2724.939,3.367,0.565,2725.357,1.764,0.164,2725.751,2.195,0.493,2725.624,2.943,0.773,2725.344,3.049,0.966,2725.108,3.155,0.928,2725.168,-99999,-99999,-99999,-99999,-99999,-99999,3.578,0.935,2724.764,-99999,-99999,-99999,-99999,-99999,-99999,P,KCOCREST39 & KCOCREST46
2021-01-13 19:00:00,1.439,1.135,2725.229,1.548,1.123,2725.223,1.003,0.575,2725.798,2.624,1.0,2724.935,3.367,0.569,2725.353,1.764,0.17,2725.745,2.195,0.497,2725.62,2.943,0.778,2725.339,3.049,0.97,2725.104,3.155,0.932,2725.164,-99999,-99999,-99999,-99999,-99999,-99999,3.578,0.938,2724.761,-99999,-99999,-99999,-99999,-99999,-99999,P,KCOCREST39 & KCOCREST46
2021-01-13 20:00:00,1.439,1.135,2725.229,1.548,1.123,2725.223,1.003,0.576,2725.797,2.624,0.998,2724.937,3.367,0.568,2725.354,1.764,0.168,2725.747,2.195,0.495,2725.622,2.943,0.777,2725.34,3.049,0.969,2725.105,3.155,0.931,2725.165,-99999,-99999,-99999,-99999,-99999,-99999,3.578,0.939,2724.76,-99999,-99999,-99999,-99999,-99999,-99999,P,KCOCREST39 & KCOCREST46
2021-01-13 21:00:00,1.33,1.134,2725.23,1.548,1.119,2725.227,1.003,0.573,2725.8,2.624,0.997,2724.938,3.367,0.566,2725.356,1.764,0.165,2725.75,2.195,0.492,2725.625,2.943,0.774,2725.343,3.049,0.968,2725.106,3.155,0.93,2725.166,-99999,-99999,-99999,-99999,-99999,-99999,3.578,0.935,2724.764,-99999,-99999,-99999,-99999,-99999,-99999,P,KCOCREST39 & KCOCREST46
2021-01-13 22:00:00,1.33,1.135,2725.229,1.548,1.126,2725.22,1.003,0.578,2725.795,2.624,1.002,2724.933,3.367,0.571,2725.351,1.764,0.171,2725.744,2.195,0.497,2725.62,2.943,0.779,2725.338,3.049,0.974,2725.1,3.155,0.935,2725.161,-99999,-99999,-99999,-99999,-99999,-99999,3.578,0.941,2724.758,-99999,-99999,-99999,-99999,-99999,-99999,P,KCOCREST39 & KCOCREST46
2021-01-13 23:00:00,1.33,1.139,2725.225,1.548,1.123,2725.223,1.003,0.576,2725.797,2.624,0.999,2724.936,3.367,0.568,2725.354,1.764,0.17,2725.745,2.195,0.497,2725.62,2.943,0.777,2725.34,3.049,0.972,2725.102,3.155,0.934,2725.162,-99999,-99999,-99999,-99999,-99999,-99999,3.578,0.938,2724.761,-99999,-99999,-99999,-99999,-99999,-99999,P,KCOCREST39 & KCOCREST46
2021-01-14 00:00:00,1.33,1.139,2725.225,1.548,1.125,2725.221,1.003,0.579,2725.794,2.624,1.003,2724.932,3.367,0.573,2725.349,1.764,0.173,2725.742,2.195,0.499,2725.618,2.943,0.781,2725.336,3.049,0.975,2725.099,3.155,0.935,2725.161,-99999,-99999,-99999,-99999,-99999,-99999,3.578,0.942,2724.757,-99999,-99999,-99999,-99999,-99999,-99999,P,KCOCREST39 & KCOCREST46
2021-01-14 01:00:00,1.33,1.139,2725.225,1.548,1.127,2725.219,1.003,0.575,2725.798,2.624,1.002,2724.933,3.367,0.571,2725.351,1.764,0.171,2725.744,2.195,0.499,2725.618,2.943,0.779,2725.338,3.049,0.977,2725.097,3.155,0.937,2725.159,-99999,-99999,-99999,-99999,-99999,-99999,3.578,0.94,2724.759,-99999,-99999,-99999,-99999,-99999,-99999,P,KCOCREST39 & KCOCREST46
2021-01-14 02:00:00,1.33,1.141,2725.223,1.548,1.128,2725.218,1.003,0.578,2725.795,2.624,1.004,2724.931,3.367,0.573,2725.349,1.764,0.172,2725.743,2.195,0.502,2725.615,2.943,0.781,2725.336,3.049,0.978,2725.096,3.155,0.938,2725.158,-99999,-99999,-99999,-99999,-99999,-99999,3.578,0.942,2724.757,-99999,-99999,-99999,-99999,-99999,-99999,P,KCOCREST39 & KCOCREST46
2021-01-14 03:00:00,1.33,1.14,2725.224,1.548,1.129,2725.217,1.003,0.579,2725.794,2.624,1.008,2724.927,3.367,0.574,2725.348,1.764,0.173,2725.742,2.195,0.502,2725.615,2.943,0.781,2725.336,3.049,0.979,2725.095,3.155,0.941,2725.155,-99999,-99999,-99999,-99999,-99999,-99999,3.578,0.946,2724.753,-99999,-99999,-99999,-99999,-99999,-99999,P,KCOCREST39 & KCOCREST46
2021-01-14 04:00:00,1.33,1.142,2725.222,1.548,1.13,2725.216,1.003,0.581,2725.792,2.624,1.008,2724.927,3.367,0.576,2725.346,1.764,0.174,2725.741,2.195,0.505,2725.612,2.943,0.783,2725.334,3.049,0.98,2725.094,3.155,0.941,2725.155,-99999,-99999,-99999,-99999,-99999,-99999,3.578,0.945,2724.754,-99999,-99999,-99999,-99999,-99999,-99999,P,KCOCREST39 & KCOCREST46
2021-01-14 05:00:00,1.33,1.141,2725.223,1.548,1.128,2725.218,1.003,0.579,2725.794,2.624,1.004,2724.931,3.367,0.574,2725.348,1.764,0.174,2725.741,2.195,0.503,2725.614,2.943,0.78,2725.337,3.049,0.976,2725.098,3.155,0.938,2725.158,-99999,-99999,-99999,-99999,-99999,-99999,3.578,0.943,2724.756,-99999,-99999,-99999,-99999,-99999,-99999,P,KCOCREST39 & KCOCREST46
2021-01-14 06:00:00,1.33,1.142,2725.222,1.548,1.128,2725.218,1.003,0.579,2725.794,2.624,1.007,2724.928,3.367,0.573,2725.349,1.764,0.174,2725.741,2.195,0.504,2725.613,2.943,0.781,2725.336,3.049,0.979,2725.095,3.155,0.941,2725.155,-99999,-99999,-99999,-99999,-99999,-99999,3.472,0.946,2724.753,-99999,-99999,-99999,-99999,-99999,-99999,P,KCOCREST39 & KCOCREST46
2021-01-14 07:00:00,1.33,1.139,2725.225,1.548,1.123,2725.223,1.003,0.576,2725.797,2.624,1.004,2724.931,3.367,0.571,2725.351,1.764,0.172,2725.743,2.195,0.501,2725.616,2.943,0.779,2725.338,3.049,0.974,2725.1,3.155,0.937,2725.159,-99999,-99999,-99999,-99999,-99999,-99999,3.472,0.943,2724.756,-99999,-99999,-99999,-99999,-99999,-99999,P,KCOCREST39 & KCOCREST46
2021-01-14 08:00:00,1.33,1.138,2725.226,1.548,1.124,2725.222,1.003,0.575,2725.798,2.624,1.003,2724.932,3.367,0.571,2725.351,1.764,0.17,2725.745,2.195,0.5,2725.617,2.943,0.778,2725.339,3.049,0.975,2725.099,3.155,0.936,2725.16,-99999,-99999,-99999,-99999,-99999,-99999,3.472,0.943,2724.756,-99999,-99999,-99999,-99999,-99999,-99999,P,KCOCREST39 & KCOCREST46
2021-01-14 09:00:00,1.33,1.139,2725.225,1.548,1.124,2725.222,1.003,0.575,2725.798,2.624,1.004,2724.931,3.367,0.571,2725.351,1.764,0.172,2725.743,2.195,0.501,2725.616,2.943,0.776,2725.341,3.049,0.976,2725.098,3.155,0.936,2725.16,-99999,-99999,-99999,-99999,-99999,-99999,3.472,0.943,2724.756,-99999,-99999,-99999,-99999,-99999,-99999,P,KCOCREST39 & KCOCREST46
2021-01-14 10:00:00,1.33,1.139,2725.225,1.548,1.125,2725.221,1.003,0.574,2725.799,2.624,1.003,2724.932,3.367,0.57,2725.352,1.764,0.17,2725.745,2.195,0.501,2725.616,2.943,0.776,2725.341,3.049,0.977,2725.097,3.155,0.937,2725.159,-99999,-99999,-99999,-99999,-99999,-99999,3.472,0.943,2724.756,-99999,-99999,-99999,-99999,-99999,-99999,P,KCOCREST39 & KCOCREST46
2021-01-14 11:00:00,1.33,1.138,2725.226,1.548,1.122,2725.224,1.003,0.573,2725.8,2.624,1.0,2724.935,3.367,0.567,2725.355,1.764,0.168,2725.747,2.195,0.499,2725.618,2.943,0.775,2725.342,3.049,0.972,2725.102,3.155,0.933,2725.163,-99999,-99999,-99999,-99999,-99999,-99999,3.472,0.939,2724.76,-99999,-99999,-99999,-99999,-99999,-99999,P,KCOCREST39 & KCOCREST46
2021-01-14 12:00:00,1.33,1.137,2725.227,1.548,1.123,2725.223,1.003,0.571,2725.802,2.624,1.0,2724.935,3.367,0.566,2725.356,1.764,0.167,2725.748,2.195,0.498,2725.619,2.943,0.773,2725.344,3.049,0.973,2725.101,3.155,0.934,2725.162,-99999,-99999,-99999,-99999,-99999,-99999,3.472,0.94,2724.759,-99999,-99999,-99999,-99999,-99999,-99999,P,KCOCREST39 & KCOCREST46
2021-01-14 13:00:00,1.33,1.136,2725.228,1.548,1.123,2725.223,1.003,0.57,2725.803,2.624,1.002,2724.933,3.367,0.565,2725.357,1.764,0.165,2725.75,2.195,0.501,2725.616,2.943,0.773,2725.344,3.049,0.974,2725.1,3.155,0.934,2725.162,-99999,-99999,-99999,-99999,-99999,-99999,3.472,0.941,2724.758,-99999,-99999,-99999,-99999,-99999,-99999,P,KCOCREST39 & KCOCREST46
2021-01-14 14:00:00,1.33,1.136,2725.228,1.548,1.12,2725.226,1.003,0.57,2725.803,2.624,0.998,2724.937,3.367,0.565,2725.357,1.764,0.166,2725.749,2.195,0.499,2725.618,2.943,0.771,2725.346,3.049,0.972,2725.102,3.049,0.934,2725.162,-99999,-99999,-99999,-99999,-99999,-99999,3.472,0.939,2724.76,-99999,-99999,-99999,-99999,-99999,-99999,P,KCOCREST39 & KCOCREST46
2021-01-14 15:00:00,1.33,1.134,2725.23,1.548,1.117,2725.229,1.003,0.567,2725.806,2.624,0.995,2724.94,3.367,0.563,2725.359,1.764,0.163,2725.752,2.195,0.495,2725.622,2.943,0.769,2725.348,3.049,0.969,2725.105,3.049,0.933,2725.163,-99999,-99999,-99999,-99999,-99999,-99999,3.472,0.936,2724.763,-99999,-99999,-99999,-99999,-99999,-99999,P,KCOCREST39 & KCOCREST46
2021-01-14 16:00:00,1.33,1.136,2725.228,1.548,1.118,2725.228,1.003,0.568,2725.805,2.517,0.999,2724.936,3.367,0.564,2725.358,1.764,0.165,2725.75,2.195,0.497,2725.62,2.943,0.77,2725.347,3.049,0.969,2725.105,3.049,0.932,2725.164,-99999,-99999,-99999,-99999,-99999,-99999,3.472,0.938,2724.761,-99999,-99999,-99999,-99999,-99999,-99999,P,KCOCREST39 & KCOCREST46
2021-01-14 17:00:00,1.33,1.141,2725.223,1.548,1.125,2725.221,1.003,0.574,2725.799,2.517,1.003,2724.932,3.367,0.569,2725.353,1.764,0.168,2725.747,2.195,0.504,2725.613,2.943,0.776,2725.341,3.049,0.979,2725.095,3.049,0.941,2725.155,-99999,-99999,-99999,-99999,-99999,-99999,3.472,0.944,2724.755,-99999,-99999,-99999,-99999,-99999,-99999,P,KCOCREST39 & KCOCREST46
2021-01-14 18:00:00,1.33,1.139,2725.225,1.548,1.12,2725.226,1.003,0.567,2725.806,2.517,0.999,2724.936,3.367,0.567,2725.355,1.764,0.163,2725.752,2.195,0.5,2725.617,2.943,0.77,2725.347,3.049,0.974,2725.1,3.049,0.936,2725.16,-99999,-99999,-99999,-99999,-99999,-99999,3.472,0.938,2724.761,-99999,-99999,-99999,-99999,-99999,-99999,P,KCOCREST39 & KCOCREST46
2021-01-14 19:00:00,1.33,1.141,2725.223,1.548,1.121,2725.225,1.003,0.571,2725.802,2.624,1.001,2724.934,3.367,0.568,2725.354,1.764,0.166,2725.749,2.195,0.503,2725.614,2.943,0.773,2725.344,3.049,0.975,2725.099,3.049,0.939,2725.157,-99999,-99999,-99999,-99999,-99999,-99999,3.472,0.939,2724.76,-99999,-99999,-99999,-99999,-99999,-99999,P,KCOCREST39 & KCOCREST46
2021-01-14 20:00:00,1.33,1.136,2725.228,1.439,1.121,2725.225,1.003,0.57,2725.803,2.517,1.0,2724.935,3.367,0.565,2725.357,1.764,0.165,2725.75,2.195,0.499,2725.618,2.943,0.772,2725.345,3.049,0.972,2725.102,3.049,0.936,2725.16,-99999,-99999,-99999,-99999,-99999,-99999,3.472,0.935,2724.764,-99999,-99999,-99999,-99999,-99999,-99999,P,KCOCREST39 & KCOCREST46
2021-01-14 21:00:00,1.33,1.135,2725.229,1.439,1.118,2725.228,1.003,0.567,2725.806,2.517,0.997,2724.938,3.367,0.564,2725.358,1.764,0.164,2725.751,2.195,0.498,2725.619,2.943,0.771,2725.346,3.049,0.969,2725.105,3.049,0.933,2725.163,-99999,-99999,-99999,-99999,-99999,-99999,3.472,0.931,2724.768,-99999,-99999,-99999,-99999,-99999,-99999,P,KCOCREST39 & KCOCREST46
2021-01-14 22:00:00,1.33,1.14,2725.224,1.439,1.125,2725.221,1.003,0.576,2725.797,2.517,1.003,2724.932,3.367,0.57,2725.352,1.764,0.171,2725.744,2.195,0.505,2725.612,2.943,0.776,2725.341,3.049,0.978,2725.096,3.049,0.939,2725.157,-99999,-99999,-99999,-99999,-99999,-99999,3.472,0.936,2724.763,-99999,-99999,-99999,-99999,-99999,-99999,P,KCOCREST39 & KCOCREST46
2021-01-14 23:00:00,1.33,1.14,2725.224,1.439,1.122,2725.224,1.003,0.574,2725.799,2.517,1.0,2724.935,3.367,0.57,2725.352,1.764,0.169,2725.746,2.195,0.506,2725.611,2.943,0.775,2725.342,3.049,0.976,2725.098,3.049,0.937,2725.159,-99999,-99999,-99999,-99999,-99999,-99999,3.472,0.935,2724.764,-99999,-99999,-99999,-99999,-99999,-99999,P,KCOCREST39 & KCOCREST46
