DateTime.MST,SR-OBJ-GBPiezo-2_WaterTemp.deg.C,SR-OBJ-GBPiezo-2_DTW.m,SR-OBJ-GBPiezo-2_WaterLevelElev.masl,SR-OBJ-GBPiezo-4_WaterTemp.deg.C,SR-OBJ-GBPiezo-4_DTW.m,SR-OBJ-GBPiezo-4_WaterLevelElev.masl,SR-OBJ-GBPiezo-5_WaterTemp.deg.C,SR-OBJ-GBPiezo-5_DTW.m,SR-OBJ-GBPiezo-5_WaterLevelElev.masl,SR-OBJ-GBPiezo-6_WaterTemp.deg.C,SR-OBJ-GBPiezo-6_DTW.m,SR-OBJ-GBPiezo-6_WaterLevelElev.masl,SR-OBJ-GBPiezo-7_WaterTemp.deg.C,SR-OBJ-GBPiezo-7_DTW.m,SR-OBJ-GBPiezo-7_WaterLevelElev.masl,SR-OBJ-GBPiezo-8_WaterTemp.deg.C,SR-OBJ-GBPiezo-8_DTW.m,SR-OBJ-GBPiezo-8_WaterLevelElev.masl,SR-OBJ-GBPiezo-9_WaterTemp.deg.C,SR-OBJ-GBPiezo-9_DTW.m,SR-OBJ-GBPiezo-9_WaterLevelElev.masl,SR-OBJ-GBPiezo-10_WaterTemp.deg.C,SR-OBJ-GBPiezo-10_DTW.m,SR-OBJ-GBPiezo-10_WaterLevelElev.masl,DataFlag_01,DataFlag_02
2022-01-12 14:00:00,2.41,1.129,2725.232,3.683,1.128,2724.861,3.472,1.024,2724.807,2.517,0.793,2724.66,4.415,0.879,2724.82,1.221,0.947,2725.212,1.33,0.583,2725.618,1.003,0.548,2725.855,P,CS100
2022-01-12 15:00:00,2.41,1.13,2725.231,3.683,1.125,2724.864,3.472,1.021,2724.81,2.517,0.794,2724.659,4.415,0.875,2724.824,1.221,0.946,2725.213,1.33,0.581,2725.62,1.003,0.547,2725.856,P,CS100
2022-01-12 16:00:00,2.41,1.13,2725.231,3.683,1.128,2724.861,3.472,1.025,2724.806,2.517,0.795,2724.658,4.415,0.876,2724.823,1.221,0.948,2725.211,1.33,0.582,2725.619,1.003,0.548,2725.855,P,CS100
2022-01-12 17:00:00,2.41,1.131,2725.23,3.683,1.128,2724.861,3.472,1.025,2724.806,2.41,0.797,2724.656,4.415,0.879,2724.82,1.221,0.947,2725.212,1.33,0.582,2725.619,1.003,0.546,2725.857,P,CS100
2022-01-12 18:00:00,2.41,1.131,2725.23,3.683,1.127,2724.862,3.472,1.024,2724.807,2.517,0.795,2724.658,4.415,0.878,2724.821,1.221,0.946,2725.213,1.33,0.583,2725.618,1.003,0.548,2725.855,P,CS100
2022-01-12 19:00:00,2.41,1.132,2725.229,3.683,1.128,2724.861,3.472,1.023,2724.808,2.41,0.795,2724.658,4.415,0.878,2724.821,1.221,0.947,2725.212,1.33,0.583,2725.618,1.003,0.547,2725.856,P,CS100
2022-01-12 20:00:00,2.41,1.131,2725.23,3.683,1.128,2724.861,3.472,1.026,2724.805,2.41,0.797,2724.656,4.415,0.878,2724.821,1.221,0.949,2725.21,1.33,0.585,2725.616,1.003,0.548,2725.855,P,CS100
2022-01-12 21:00:00,2.41,1.131,2725.23,3.683,1.129,2724.86,3.472,1.026,2724.805,2.41,0.797,2724.656,4.415,0.879,2724.82,1.221,0.949,2725.21,1.33,0.583,2725.618,1.003,0.547,2725.856,P,CS100
2022-01-12 22:00:00,2.41,1.132,2725.229,3.683,1.13,2724.859,3.472,1.025,2724.806,2.41,0.796,2724.657,4.415,0.879,2724.82,1.112,0.949,2725.21,1.33,0.584,2725.617,1.003,0.547,2725.856,P,CS100
2022-01-12 23:00:00,2.41,1.132,2725.229,3.683,1.129,2724.86,3.472,1.025,2724.806,2.41,0.796,2724.657,4.415,0.878,2724.821,1.112,0.948,2725.211,1.33,0.583,2725.618,1.003,0.547,2725.856,P,CS100
2022-01-13 00:00:00,2.41,1.131,2725.23,3.683,1.13,2724.859,3.472,1.024,2724.807,2.41,0.797,2724.656,4.415,0.879,2724.82,1.112,0.947,2725.212,1.33,0.581,2725.62,1.003,0.546,2725.857,P,CS100
2022-01-13 01:00:00,2.41,1.13,2725.231,3.683,1.131,2724.858,3.472,1.026,2724.805,2.41,0.797,2724.656,4.415,0.878,2724.821,1.112,0.949,2725.21,1.33,0.583,2725.618,1.003,0.546,2725.857,P,CS100
2022-01-13 02:00:00,2.41,1.129,2725.232,3.683,1.131,2724.858,3.472,1.026,2724.805,2.41,0.797,2724.656,4.415,0.877,2724.822,1.221,0.947,2725.212,1.33,0.582,2725.619,1.003,0.545,2725.858,P,CS100
2022-01-13 03:00:00,2.41,1.133,2725.228,3.683,1.131,2724.858,3.472,1.024,2724.807,2.41,0.797,2724.656,4.415,0.877,2724.822,1.112,0.948,2725.211,1.33,0.58,2725.621,1.003,0.546,2725.857,P,CS100
2022-01-13 04:00:00,2.41,1.13,2725.231,3.683,1.131,2724.858,3.472,1.026,2724.805,2.41,0.796,2724.657,4.415,0.878,2724.821,1.112,0.948,2725.211,1.33,0.583,2725.618,1.003,0.543,2725.86,P,CS100
2022-01-13 05:00:00,2.41,1.131,2725.23,3.683,1.132,2724.857,3.472,1.025,2724.806,2.41,0.796,2724.657,4.415,0.879,2724.82,1.221,0.946,2725.213,1.33,0.583,2725.618,1.003,0.545,2725.858,P,CS100
2022-01-13 06:00:00,2.41,1.13,2725.231,3.683,1.132,2724.857,3.472,1.027,2724.804,2.41,0.797,2724.656,4.415,0.879,2724.82,1.112,0.948,2725.211,1.33,0.583,2725.618,1.003,0.545,2725.858,P,CS100
2022-01-13 07:00:00,2.41,1.13,2725.231,3.683,1.13,2724.859,3.472,1.025,2724.806,2.41,0.798,2724.655,4.415,0.877,2724.822,1.112,0.948,2725.211,1.33,0.582,2725.619,1.003,0.542,2725.861,P,CS100
2022-01-13 08:00:00,2.41,1.129,2725.232,3.683,1.13,2724.859,3.472,1.024,2724.807,2.41,0.795,2724.658,4.415,0.876,2724.823,1.112,0.947,2725.212,1.33,0.581,2725.62,1.003,0.544,2725.859,P,CS100
2022-01-13 09:00:00,2.41,1.13,2725.231,3.683,1.131,2724.858,3.472,1.024,2724.807,2.41,0.796,2724.657,4.415,0.877,2724.822,1.112,0.948,2725.211,1.33,0.581,2725.62,1.003,0.544,2725.859,P,CS100
2022-01-13 10:00:00,2.41,1.129,2725.232,3.683,1.13,2724.859,3.472,1.026,2724.805,2.41,0.795,2724.658,4.415,0.877,2724.822,1.112,0.946,2725.213,1.33,0.581,2725.62,1.003,0.543,2725.86,P,CS100
2022-01-13 11:00:00,2.41,1.131,2725.23,3.683,1.13,2724.859,3.472,1.026,2724.805,2.41,0.798,2724.655,4.415,0.878,2724.821,1.112,0.947,2725.212,1.33,0.583,2725.618,1.003,0.544,2725.859,P,CS100
2022-01-13 12:00:00,2.303,1.134,2725.227,3.683,1.131,2724.858,3.472,1.026,2724.805,2.41,0.799,2724.654,4.415,0.879,2724.82,1.112,0.948,2725.211,1.33,0.584,2725.617,1.003,0.547,2725.856,P,CS100
2022-01-13 13:00:00,2.303,1.132,2725.229,3.683,1.133,2724.856,3.472,1.026,2724.805,2.41,0.799,2724.654,4.415,0.88,2724.819,1.112,0.949,2725.21,1.221,0.584,2725.617,1.003,0.547,2725.856,P,CS100
2022-01-13 14:00:00,2.303,1.132,2725.229,3.683,1.13,2724.859,3.472,1.025,2724.806,2.41,0.798,2724.655,4.415,0.88,2724.819,1.112,0.948,2725.211,1.33,0.582,2725.619,1.003,0.544,2725.859,P,CS100
2022-01-13 15:00:00,2.303,1.13,2725.231,3.683,1.13,2724.859,3.472,1.025,2724.806,2.41,0.797,2724.656,4.415,0.879,2724.82,1.112,0.946,2725.213,1.33,0.582,2725.619,1.003,0.544,2725.859,P,CS100
2022-01-13 16:00:00,2.303,1.132,2725.229,3.683,1.131,2724.858,3.472,1.024,2724.807,2.41,0.798,2724.655,4.415,0.879,2724.82,1.112,0.947,2725.212,1.33,0.583,2725.618,1.003,0.548,2725.855,P,CS100
2022-01-13 17:00:00,2.303,1.132,2725.229,3.683,1.131,2724.858,3.472,1.026,2724.805,2.41,0.797,2724.656,4.415,0.878,2724.821,1.112,0.946,2725.213,1.33,0.582,2725.619,1.003,0.547,2725.856,P,CS100
2022-01-13 18:00:00,2.303,1.132,2725.229,3.683,1.131,2724.858,3.472,1.026,2724.805,2.41,0.798,2724.655,4.415,0.879,2724.82,1.112,0.947,2725.212,1.221,0.584,2725.617,1.003,0.546,2725.857,P,CS100
2022-01-13 19:00:00,2.303,1.13,2725.231,3.683,1.13,2724.859,3.472,1.026,2724.805,2.41,0.798,2724.655,4.415,0.878,2724.821,1.112,0.946,2725.213,1.221,0.584,2725.617,1.003,0.545,2725.858,P,CS100
2022-01-13 20:00:00,2.303,1.131,2725.23,3.683,1.13,2724.859,3.472,1.026,2724.805,2.41,0.797,2724.656,4.415,0.878,2724.821,1.112,0.947,2725.212,1.221,0.584,2725.617,1.003,0.546,2725.857,P,CS100
2022-01-13 21:00:00,2.303,1.131,2725.23,3.683,1.13,2724.859,3.472,1.024,2724.807,2.41,0.797,2724.656,4.415,0.878,2724.821,1.112,0.947,2725.212,1.221,0.583,2725.618,1.003,0.545,2725.858,P,CS100
2022-01-13 22:00:00,2.303,1.13,2725.231,3.683,1.128,2724.861,3.472,1.025,2724.806,2.41,0.796,2724.657,4.415,0.877,2724.822,1.112,0.945,2725.214,1.221,0.582,2725.619,1.003,0.544,2725.859,P,CS100
2022-01-13 23:00:00,2.303,1.131,2725.23,3.683,1.132,2724.857,3.472,1.028,2724.803,2.41,0.799,2724.654,4.415,0.881,2724.818,1.112,0.947,2725.212,1.221,0.586,2725.615,1.003,0.546,2725.857,P,CS100
2022-01-14 00:00:00,2.303,1.131,2725.23,3.683,1.132,2724.857,3.472,1.027,2724.804,2.41,0.8,2724.653,4.415,0.879,2724.82,1.112,0.948,2725.211,1.221,0.585,2725.616,1.003,0.548,2725.855,P,CS100
2022-01-14 01:00:00,2.303,1.131,2725.23,3.683,1.132,2724.857,3.472,1.029,2724.802,2.41,0.8,2724.653,4.415,0.88,2724.819,1.112,0.949,2725.21,1.221,0.585,2725.616,1.003,0.548,2725.855,P,CS100
2022-01-14 02:00:00,2.303,1.132,2725.229,3.683,1.132,2724.857,3.472,1.028,2724.803,2.41,0.8,2724.653,4.415,0.881,2724.818,1.112,0.947,2725.212,1.221,0.584,2725.617,1.003,0.548,2725.855,P,CS100
2022-01-14 03:00:00,2.303,1.132,2725.229,3.683,1.132,2724.857,3.472,1.028,2724.803,2.41,0.799,2724.654,4.415,0.88,2724.819,1.112,0.948,2725.211,1.221,0.585,2725.616,1.003,0.547,2725.856,P,CS100
2022-01-14 04:00:00,2.303,1.133,2725.228,3.683,1.132,2724.857,3.472,1.029,2724.802,2.41,0.799,2724.654,4.415,0.879,2724.82,1.112,0.947,2725.212,1.221,0.584,2725.617,1.003,0.549,2725.854,P,CS100
2022-01-14 05:00:00,2.303,1.133,2725.228,3.683,1.133,2724.856,3.472,1.03,2724.801,2.41,0.802,2724.651,4.415,0.882,2724.817,1.112,0.948,2725.211,1.221,0.586,2725.615,1.003,0.549,2725.854,P,CS100
2022-01-14 06:00:00,2.303,1.131,2725.23,3.683,1.132,2724.857,3.472,1.029,2724.802,2.41,0.8,2724.653,4.415,0.88,2724.819,1.112,0.946,2725.213,1.221,0.585,2725.616,1.003,0.548,2725.855,P,CS100
2022-01-14 07:00:00,2.303,1.131,2725.23,3.683,1.132,2724.857,3.472,1.03,2724.801,2.41,0.798,2724.655,4.415,0.881,2724.818,1.112,0.95,2725.209,1.221,0.586,2725.615,1.003,0.55,2725.853,P,CS100
2022-01-14 08:00:00,2.303,1.133,2725.228,3.683,1.134,2724.855,3.472,1.029,2724.802,2.41,0.801,2724.652,4.415,0.88,2724.819,1.112,0.947,2725.212,1.221,0.585,2725.616,1.003,0.549,2725.854,P,CS100
2022-01-14 09:00:00,2.303,1.132,2725.229,3.683,1.131,2724.858,3.472,1.029,2724.802,2.41,0.8,2724.653,4.415,0.88,2724.819,1.112,0.949,2725.21,1.221,0.584,2725.617,1.003,0.548,2725.855,P,CS100
2022-01-14 10:00:00,2.303,1.133,2725.228,3.683,1.133,2724.856,3.472,1.03,2724.801,2.41,0.802,2724.651,4.415,0.882,2724.817,1.112,0.95,2725.209,1.221,0.587,2725.614,1.003,0.549,2725.854,P,CS100
2022-01-14 11:00:00,2.303,1.133,2725.228,3.683,1.133,2724.856,3.472,1.03,2724.801,2.41,0.8,2724.653,4.415,0.88,2724.819,1.112,0.949,2725.21,1.221,0.588,2725.613,1.003,0.551,2725.852,P,CS100
2022-01-14 12:00:00,2.303,1.135,2725.226,3.683,1.135,2724.854,3.472,1.033,2724.798,2.41,0.803,2724.65,4.415,0.884,2724.815,1.112,0.951,2725.208,1.221,0.586,2725.615,1.003,0.553,2725.85,P,CS100
2022-01-14 13:00:00,2.303,1.136,2725.225,3.683,1.138,2724.851,3.472,1.033,2724.798,2.41,0.804,2724.649,4.311,0.885,2724.814,1.112,0.953,2725.206,1.221,0.59,2725.611,1.003,0.554,2725.849,P,CS100
2022-01-14 14:00:00,2.303,1.135,2725.226,3.683,1.137,2724.852,3.472,1.032,2724.799,2.303,0.802,2724.651,4.415,0.883,2724.816,1.112,0.953,2725.206,1.221,0.589,2725.612,1.003,0.551,2725.852,P,CS100
2022-01-14 15:00:00,2.303,1.135,2725.226,3.683,1.136,2724.853,3.472,1.03,2724.801,2.41,0.802,2724.651,4.311,0.882,2724.817,1.112,0.951,2725.208,1.221,0.589,2725.612,1.003,0.551,2725.852,P,CS100
2022-01-14 16:00:00,2.303,1.136,2725.225,3.578,1.136,2724.853,3.472,1.032,2724.799,2.303,0.803,2724.65,4.311,0.884,2724.815,1.112,0.952,2725.207,1.221,0.591,2725.61,1.003,0.553,2725.85,P,CS100
2022-01-14 17:00:00,2.303,1.135,2725.226,3.683,1.137,2724.852,3.472,1.033,2724.798,2.303,0.804,2724.649,4.311,0.884,2724.815,1.112,0.953,2725.206,1.221,0.591,2725.61,1.003,0.553,2725.85,P,CS100
2022-01-14 18:00:00,2.303,1.136,2725.225,3.683,1.135,2724.854,3.472,1.031,2724.8,2.303,0.802,2724.651,4.311,0.882,2724.817,1.112,0.951,2725.208,1.221,0.589,2725.612,1.003,0.553,2725.85,P,CS100
2022-01-14 19:00:00,2.303,1.137,2725.224,3.683,1.135,2724.854,3.472,1.033,2724.798,2.303,0.803,2724.65,4.311,0.883,2724.816,1.112,0.951,2725.208,1.221,0.588,2725.613,1.003,0.554,2725.849,P,CS100
2022-01-14 20:00:00,2.303,1.136,2725.225,3.578,1.137,2724.852,3.472,1.033,2724.798,2.303,0.803,2724.65,4.311,0.883,2724.816,1.112,0.952,2725.207,1.221,0.591,2725.61,1.003,0.554,2725.849,P,CS100
2022-01-14 21:00:00,2.303,1.138,2725.223,3.578,1.135,2724.854,3.472,1.033,2724.798,2.303,0.803,2724.65,4.311,0.882,2724.817,1.112,0.952,2725.207,1.221,0.59,2725.611,1.003,0.553,2725.85,P,CS100
2022-01-14 22:00:00,2.303,1.136,2725.225,3.578,1.137,2724.852,3.472,1.033,2724.798,2.303,0.802,2724.651,4.311,0.884,2724.815,1.112,0.95,2725.209,1.221,0.592,2725.609,1.003,0.553,2725.85,P,CS100
2022-01-14 23:00:00,2.303,1.138,2725.223,3.578,1.137,2724.852,3.367,1.034,2724.797,2.303,0.804,2724.649,4.311,0.884,2724.815,1.112,0.953,2725.206,1.221,0.591,2725.61,1.003,0.556,2725.847,P,CS100
2022-01-15 00:00:00,2.303,1.135,2725.226,3.578,1.137,2724.852,3.367,1.034,2724.797,2.303,0.804,2724.649,4.311,0.885,2724.814,1.112,0.953,2725.206,1.221,0.589,2725.612,1.003,0.553,2725.85,P,CS100
2022-01-15 01:00:00,2.303,1.138,2725.223,3.578,1.137,2724.852,3.367,1.032,2724.799,2.303,0.8,2724.653,4.311,0.879,2724.82,1.112,0.953,2725.206,1.221,0.592,2725.609,1.003,0.556,2725.847,P,CS100
2022-01-15 02:00:00,2.303,1.136,2725.225,3.578,1.135,2724.854,3.367,1.029,2724.802,2.303,0.793,2724.66,4.311,0.872,2724.827,1.112,0.95,2725.209,1.221,0.59,2725.611,1.003,0.555,2725.848,P,CS100
2022-01-15 03:00:00,2.303,1.136,2725.225,3.578,1.134,2724.855,3.367,1.026,2724.805,2.303,0.788,2724.665,4.311,0.868,2724.831,1.112,0.949,2725.21,1.221,0.592,2725.609,1.003,0.553,2725.85,P,CS100
2022-01-15 04:00:00,2.303,1.134,2725.227,3.578,1.132,2724.857,3.367,1.023,2724.808,2.303,0.784,2724.669,4.311,0.868,2724.831,1.112,0.948,2725.211,1.221,0.589,2725.612,1.003,0.552,2725.851,P,CS100
2022-01-15 05:00:00,2.303,1.134,2725.227,3.578,1.13,2724.859,3.367,1.022,2724.809,2.303,0.784,2724.669,4.311,0.869,2724.83,1.112,0.947,2725.212,1.221,0.589,2725.612,1.003,0.552,2725.851,P,CS100
2022-01-15 06:00:00,2.303,1.13,2725.231,3.578,1.124,2724.865,3.367,1.019,2724.812,2.303,0.78,2724.673,4.311,0.867,2724.832,1.112,0.942,2725.217,1.221,0.583,2725.618,1.003,0.547,2725.856,P,CS100
2022-01-15 07:00:00,2.303,1.129,2725.232,3.578,1.125,2724.864,3.367,1.019,2724.812,2.303,0.784,2724.669,4.311,0.87,2724.829,1.112,0.946,2725.213,1.221,0.585,2725.616,1.003,0.548,2725.855,P,CS100
2022-01-15 08:00:00,2.303,1.13,2725.231,3.578,1.124,2724.865,3.367,1.017,2724.814,2.303,0.784,2724.669,4.311,0.868,2724.831,1.112,0.943,2725.216,1.221,0.584,2725.617,1.003,0.547,2725.856,P,CS100
2022-01-15 09:00:00,2.303,1.13,2725.231,3.578,1.124,2724.865,3.367,1.017,2724.814,2.303,0.787,2724.666,4.311,0.87,2724.829,1.112,0.943,2725.216,1.221,0.585,2725.616,1.003,0.548,2725.855,P,CS100
2022-01-15 10:00:00,2.303,1.128,2725.233,3.578,1.123,2724.866,3.367,1.017,2724.814,2.303,0.788,2724.665,4.311,0.871,2724.828,1.112,0.943,2725.216,1.221,0.581,2725.62,1.003,0.544,2725.859,P,CS100
2022-01-15 11:00:00,2.303,1.131,2725.23,3.578,1.125,2724.864,3.367,1.019,2724.812,2.303,0.788,2724.665,4.311,0.874,2724.825,1.112,0.946,2725.213,1.221,0.583,2725.618,1.003,0.548,2725.855,P,CS100
2022-01-15 12:00:00,2.303,1.133,2725.228,3.578,1.125,2724.864,3.367,1.022,2724.809,2.303,0.791,2724.662,4.311,0.877,2724.822,1.112,0.95,2725.209,1.221,0.586,2725.615,1.003,0.553,2725.85,P,CS100
2022-01-15 13:00:00,2.303,1.134,2725.227,3.578,1.127,2724.862,3.367,1.024,2724.807,2.303,0.791,2724.662,4.311,0.878,2724.821,1.112,0.951,2725.208,1.221,0.585,2725.616,1.003,0.554,2725.849,P,CS100
2022-01-15 14:00:00,2.303,1.131,2725.23,3.578,1.125,2724.864,3.367,1.022,2724.809,2.303,0.792,2724.661,4.311,0.878,2724.821,1.112,0.951,2725.208,1.221,0.586,2725.615,1.003,0.552,2725.851,P,CS100
2022-01-15 15:00:00,2.303,1.132,2725.229,3.578,1.124,2724.865,3.367,1.023,2724.808,2.303,0.792,2724.661,4.311,0.878,2724.821,1.112,0.948,2725.211,1.221,0.584,2725.617,1.003,0.55,2725.853,P,CS100
2022-01-15 16:00:00,2.303,1.132,2725.229,3.578,1.125,2724.864,3.367,1.023,2724.808,2.303,0.792,2724.661,4.311,0.877,2724.822,1.112,0.948,2725.211,1.221,0.587,2725.614,1.003,0.549,2725.854,P,CS100
2022-01-15 17:00:00,2.303,1.133,2725.228,3.578,1.128,2724.861,3.367,1.024,2724.807,2.303,0.795,2724.658,4.311,0.878,2724.821,1.112,0.949,2725.21,1.221,0.585,2725.616,1.003,0.551,2725.852,P,CS100
2022-01-15 18:00:00,2.303,1.133,2725.228,3.578,1.129,2724.86,3.367,1.023,2724.808,2.303,0.794,2724.659,4.311,0.88,2724.819,1.112,0.95,2725.209,1.221,0.587,2725.614,1.003,0.552,2725.851,P,CS100
2022-01-15 19:00:00,2.303,1.132,2725.229,3.578,1.129,2724.86,3.367,1.023,2724.808,2.303,0.793,2724.66,4.311,0.879,2724.82,1.112,0.949,2725.21,1.221,0.588,2725.613,1.003,0.549,2725.854,P,CS100
2022-01-15 20:00:00,2.303,1.133,2725.228,3.578,1.129,2724.86,3.367,1.024,2724.807,2.303,0.792,2724.661,4.311,0.877,2724.822,1.112,0.949,2725.21,1.221,0.587,2725.614,1.003,0.549,2725.854,P,CS100
2022-01-15 21:00:00,2.303,1.131,2725.23,3.578,1.129,2724.86,3.367,1.023,2724.808,2.303,0.79,2724.663,4.311,0.874,2724.825,1.112,0.948,2725.211,1.221,0.585,2725.616,1.003,0.548,2725.855,P,CS100
2022-01-15 22:00:00,2.303,1.133,2725.228,3.578,1.129,2724.86,3.367,1.022,2724.809,2.303,0.788,2724.665,4.311,0.872,2724.827,1.112,0.948,2725.211,1.221,0.587,2725.614,1.003,0.548,2725.855,P,CS100
2022-01-15 23:00:00,2.195,1.132,2725.229,3.578,1.127,2724.862,3.367,1.021,2724.81,2.303,0.784,2724.669,4.311,0.868,2724.831,1.112,0.946,2725.213,1.221,0.583,2725.618,1.003,0.547,2725.856,P,CS100
2022-01-16 00:00:00,2.303,1.129,2725.232,3.578,1.126,2724.863,3.367,1.018,2724.813,2.303,0.781,2724.672,4.311,0.867,2724.832,1.112,0.944,2725.215,1.221,0.582,2725.619,1.003,0.545,2725.858,P,CS100
2022-01-16 01:00:00,2.195,1.132,2725.229,3.578,1.128,2724.861,3.367,1.023,2724.808,2.303,0.786,2724.667,4.311,0.871,2724.828,1.112,0.95,2725.209,1.221,0.586,2725.615,1.003,0.55,2725.853,P,CS100
2022-01-16 02:00:00,2.195,1.127,2725.234,3.578,1.122,2724.867,3.367,1.016,2724.815,2.303,0.781,2724.672,4.311,0.866,2724.833,1.112,0.945,2725.214,1.221,0.583,2725.618,1.003,0.546,2725.857,P,CS100
2022-01-16 03:00:00,2.195,1.13,2725.231,3.578,1.123,2724.866,3.367,1.016,2724.815,2.303,0.783,2724.67,4.311,0.869,2724.83,1.112,0.944,2725.215,1.221,0.582,2725.619,1.003,0.546,2725.857,P,CS100
2022-01-16 04:00:00,2.195,1.128,2725.233,3.578,1.123,2724.866,3.367,1.016,2724.815,2.303,0.781,2724.672,4.311,0.871,2724.828,1.112,0.945,2725.214,1.221,0.581,2725.62,1.003,0.545,2725.858,P,CS100
2022-01-16 05:00:00,2.195,1.132,2725.229,3.578,1.121,2724.868,3.367,1.016,2724.815,2.303,0.784,2724.669,4.311,0.873,2724.826,1.112,0.948,2725.211,1.221,0.582,2725.619,1.003,0.548,2725.855,P,CS100
2022-01-16 06:00:00,2.195,1.131,2725.23,3.578,1.122,2724.867,3.367,1.017,2724.814,2.303,0.784,2724.669,4.311,0.872,2724.827,1.112,0.947,2725.212,1.221,0.583,2725.618,1.003,0.547,2725.856,P,CS100
2022-01-16 07:00:00,2.195,1.13,2725.231,3.578,1.122,2724.867,3.367,1.017,2724.814,2.303,0.787,2724.666,4.311,0.873,2724.826,1.112,0.947,2725.212,1.221,0.581,2725.62,1.003,0.547,2725.856,P,CS100
2022-01-16 08:00:00,2.195,1.131,2725.23,3.578,1.123,2724.866,3.367,1.017,2724.814,2.303,0.787,2724.666,4.311,0.875,2724.824,1.112,0.947,2725.212,1.221,0.583,2725.618,1.003,0.547,2725.856,P,CS100
2022-01-16 09:00:00,2.195,1.129,2725.232,3.578,1.121,2724.868,3.367,1.018,2724.813,2.303,0.787,2724.666,4.311,0.874,2724.825,1.112,0.944,2725.215,1.221,0.581,2725.62,1.003,0.546,2725.857,P,CS100
2022-01-16 10:00:00,2.195,1.126,2725.235,3.578,1.12,2724.869,3.367,1.013,2724.818,2.303,0.784,2724.669,4.311,0.87,2724.829,1.112,0.943,2725.216,1.221,0.578,2725.623,1.003,0.542,2725.861,P,CS100
2022-01-16 11:00:00,2.195,1.128,2725.233,3.578,1.123,2724.866,3.367,1.017,2724.814,2.303,0.787,2724.666,4.311,0.874,2724.825,1.112,0.945,2725.214,1.221,0.579,2725.622,1.003,0.543,2725.86,P,CS100
2022-01-16 12:00:00,2.195,1.13,2725.231,3.578,1.124,2724.865,3.367,1.018,2724.813,2.195,0.791,2724.662,4.311,0.874,2724.825,1.112,0.947,2725.212,1.221,0.582,2725.619,1.003,0.548,2725.855,P,CS100
2022-01-16 13:00:00,2.195,1.131,2725.23,3.578,1.124,2724.865,3.367,1.019,2724.812,2.303,0.791,2724.662,4.311,0.877,2724.822,1.112,0.946,2725.213,1.221,0.581,2725.62,1.003,0.548,2725.855,P,CS100
2022-01-16 14:00:00,2.195,1.13,2725.231,3.578,1.124,2724.865,3.367,1.019,2724.812,2.195,0.79,2724.663,4.311,0.874,2724.825,1.112,0.945,2725.214,1.221,0.582,2725.619,1.003,0.545,2725.858,P,CS100
2022-01-16 15:00:00,2.195,1.13,2725.231,3.578,1.123,2724.866,3.367,1.019,2724.812,2.195,0.79,2724.663,4.311,0.874,2724.825,1.112,0.944,2725.215,1.221,0.579,2725.622,1.003,0.546,2725.857,P,CS100
2022-01-16 16:00:00,2.195,1.129,2725.232,3.578,1.125,2724.864,3.367,1.019,2724.812,2.195,0.791,2724.662,4.311,0.875,2724.824,1.112,0.945,2725.214,1.221,0.58,2725.621,1.003,0.545,2725.858,P,CS100
2022-01-16 17:00:00,2.195,1.129,2725.232,3.578,1.125,2724.864,3.367,1.022,2724.809,2.195,0.791,2724.662,4.311,0.876,2724.823,1.112,0.946,2725.213,1.221,0.581,2725.62,1.003,0.545,2725.858,P,CS100
2022-01-16 18:00:00,2.195,1.129,2725.232,3.578,1.124,2724.865,3.367,1.021,2724.81,2.195,0.791,2724.662,4.311,0.876,2724.823,1.112,0.945,2725.214,1.221,0.58,2725.621,1.003,0.545,2725.858,P,CS100
2022-01-16 19:00:00,2.195,1.129,2725.232,3.578,1.124,2724.865,3.367,1.02,2724.811,2.195,0.792,2724.661,4.311,0.876,2724.823,1.112,0.944,2725.215,1.221,0.58,2725.621,1.003,0.546,2725.857,P,CS100
2022-01-16 20:00:00,2.195,1.13,2725.231,3.578,1.126,2724.863,3.367,1.022,2724.809,2.195,0.793,2724.66,4.311,0.876,2724.823,1.112,0.946,2725.213,1.221,0.58,2725.621,1.003,0.545,2725.858,P,CS100
2022-01-16 21:00:00,2.195,1.131,2725.23,3.578,1.127,2724.862,3.367,1.024,2724.807,2.195,0.794,2724.659,4.311,0.877,2724.822,1.112,0.947,2725.212,1.221,0.583,2725.618,1.003,0.546,2725.857,P,CS100
2022-01-16 22:00:00,2.195,1.131,2725.23,3.578,1.128,2724.861,3.367,1.023,2724.808,2.195,0.793,2724.66,4.311,0.878,2724.821,1.112,0.947,2725.212,1.221,0.583,2725.618,1.003,0.546,2725.857,P,CS100
2022-01-16 23:00:00,2.195,1.13,2725.231,3.578,1.128,2724.861,3.367,1.024,2724.807,2.195,0.792,2724.661,4.311,0.876,2724.823,1.112,0.946,2725.213,1.221,0.582,2725.619,1.003,0.547,2725.856,P,CS100
2022-01-17 00:00:00,2.195,1.129,2725.232,3.578,1.126,2724.863,3.367,1.021,2724.81,2.195,0.788,2724.665,4.311,0.873,2724.826,1.112,0.946,2725.213,1.221,0.581,2725.62,1.003,0.544,2725.859,P,CS100
2022-01-17 01:00:00,2.195,1.13,2725.231,3.578,1.127,2724.862,3.367,1.019,2724.812,2.195,0.786,2724.667,4.311,0.87,2724.829,1.112,0.946,2725.213,1.221,0.581,2725.62,1.003,0.544,2725.859,P,CS100
