DateTime.MST,SR-OBJ-ET0_WaterTemp.deg.C,SR-OBJ-ET0_DTW.m,SR-OBJ-ET0_WaterLevelElev.masl,DataFlag_01,DataFlag_02
2019-07-12 11:00:00,5.347,0.622,2725.3,P,ER HOBO
2019-07-12 12:00:00,5.347,0.625,2725.297,P,ER HOBO
2019-07-12 13:00:00,5.347,0.628,2725.294,P,ER HOBO
2019-07-12 14:00:00,5.347,0.628,2725.294,P,ER HOBO
2019-07-12 15:00:00,5.347,0.633,2725.289,P,ER HOBO
2019-07-12 16:00:00,5.347,0.627,2725.295,P,ER HOBO
2019-07-12 17:00:00,5.347,0.621,2725.301,P,ER HOBO
2019-07-12 18:00:00,5.347,0.616,2725.306,P,ER HOBO
2019-07-12 19:00:00,5.347,0.605,2725.317,P,ER HOBO
2019-07-12 20:00:00,5.347,0.605,2725.317,P,ER HOBO
2019-07-12 21:00:00,5.347,0.605,2725.317,P,ER HOBO
2019-07-12 22:00:00,5.347,0.604,2725.318,P,ER HOBO
2019-07-12 23:00:00,5.347,0.604,2725.318,P,ER HOBO
2019-07-13 00:00:00,5.347,0.605,2725.317,P,ER HOBO
2019-07-13 01:00:00,5.347,0.604,2725.318,P,ER HOBO
2019-07-13 02:00:00,5.347,0.605,2725.317,P,ER HOBO
2019-07-13 03:00:00,5.347,0.605,2725.317,P,ER HOBO
2019-07-13 04:00:00,5.347,0.609,2725.313,P,ER HOBO
2019-07-13 05:00:00,5.347,0.609,2725.313,P,ER HOBO
2019-07-13 06:00:00,5.45,0.612,2725.31,P,ER HOBO
2019-07-13 07:00:00,5.45,0.608,2725.314,P,ER HOBO
2019-07-13 08:00:00,5.45,0.607,2725.315,P,ER HOBO
2019-07-13 09:00:00,5.45,0.61,2725.312,P,ER HOBO
2019-07-13 10:00:00,5.45,0.615,2725.307,P,ER HOBO
2019-07-13 11:00:00,5.45,0.622,2725.3,P,ER HOBO
2019-07-13 12:00:00,5.45,0.621,2725.301,P,ER HOBO
2019-07-13 13:00:00,5.45,0.619,2725.303,P,ER HOBO
2019-07-13 14:00:00,5.45,0.624,2725.298,P,ER HOBO
2019-07-13 15:00:00,5.45,0.62,2725.302,P,ER HOBO
2019-07-13 16:00:00,5.45,0.618,2725.304,P,ER HOBO
2019-07-13 17:00:00,5.45,0.61,2725.312,P,ER HOBO
2019-07-13 18:00:00,5.45,0.605,2725.317,P,ER HOBO
2019-07-13 19:00:00,5.45,0.601,2725.321,P,ER HOBO
2019-07-13 20:00:00,5.45,0.604,2725.318,P,ER HOBO
2019-07-13 21:00:00,5.45,0.605,2725.317,P,ER HOBO
2019-07-13 22:00:00,5.45,0.603,2725.319,P,ER HOBO
2019-07-13 23:00:00,5.45,0.603,2725.319,P,ER HOBO
2019-07-14 00:00:00,5.45,0.602,2725.32,P,ER HOBO
2019-07-14 01:00:00,5.45,0.605,2725.317,P,ER HOBO
2019-07-14 02:00:00,5.45,0.606,2725.316,P,ER HOBO
2019-07-14 03:00:00,5.45,0.603,2725.319,P,ER HOBO
2019-07-14 04:00:00,5.45,0.608,2725.314,P,ER HOBO
2019-07-14 05:00:00,5.45,0.607,2725.315,P,ER HOBO
2019-07-14 06:00:00,5.45,0.608,2725.314,P,ER HOBO
2019-07-14 07:00:00,5.45,0.607,2725.315,P,ER HOBO
2019-07-14 08:00:00,5.45,0.606,2725.316,P,ER HOBO
2019-07-14 09:00:00,5.45,0.611,2725.311,P,ER HOBO
2019-07-14 10:00:00,5.45,0.615,2725.307,P,ER HOBO
2019-07-14 11:00:00,5.45,0.617,2725.305,P,ER HOBO
2019-07-14 12:00:00,5.45,0.621,2725.301,P,ER HOBO
2019-07-14 13:00:00,5.45,0.623,2725.299,P,ER HOBO
2019-07-14 14:00:00,5.45,0.624,2725.298,P,ER HOBO
2019-07-14 15:00:00,5.45,0.622,2725.3,P,ER HOBO
2019-07-14 16:00:00,5.45,0.619,2725.303,P,ER HOBO
2019-07-14 17:00:00,5.45,0.615,2725.307,P,ER HOBO
2019-07-14 18:00:00,5.45,0.608,2725.314,P,ER HOBO
2019-07-14 19:00:00,5.45,0.604,2725.318,P,ER HOBO
2019-07-14 20:00:00,5.45,0.604,2725.318,P,ER HOBO
2019-07-14 21:00:00,5.45,0.603,2725.319,P,ER HOBO
2019-07-14 22:00:00,5.45,0.604,2725.318,P,ER HOBO
2019-07-14 23:00:00,5.45,0.602,2725.32,P,ER HOBO
2019-07-15 00:00:00,5.552,0.604,2725.318,P,ER HOBO
2019-07-15 01:00:00,5.552,0.607,2725.315,P,ER HOBO
2019-07-15 02:00:00,5.552,0.605,2725.317,P,ER HOBO
2019-07-15 03:00:00,5.552,0.607,2725.315,P,ER HOBO
2019-07-15 04:00:00,5.552,0.608,2725.314,P,ER HOBO
2019-07-15 05:00:00,5.552,0.608,2725.314,P,ER HOBO
2019-07-15 06:00:00,5.552,0.61,2725.312,P,ER HOBO
2019-07-15 07:00:00,5.552,0.606,2725.316,P,ER HOBO
2019-07-15 08:00:00,5.552,0.608,2725.314,P,ER HOBO
2019-07-15 09:00:00,5.552,0.612,2725.31,P,ER HOBO
2019-07-15 10:00:00,5.552,0.618,2725.304,P,ER HOBO
2019-07-15 11:00:00,5.552,0.622,2725.3,P,ER HOBO
2019-07-15 12:00:00,5.552,0.626,2725.296,P,ER HOBO
2019-07-15 13:00:00,5.552,0.625,2725.297,P,ER HOBO
2019-07-15 14:00:00,5.552,0.628,2725.294,P,ER HOBO
2019-07-15 15:00:00,5.552,0.626,2725.296,P,ER HOBO
2019-07-15 16:00:00,5.552,0.623,2725.299,P,ER HOBO
2019-07-15 17:00:00,5.552,0.616,2725.306,P,ER HOBO
2019-07-15 18:00:00,5.552,0.612,2725.31,P,ER HOBO
2019-07-15 19:00:00,5.552,0.604,2725.318,P,ER HOBO
2019-07-15 20:00:00,5.552,0.606,2725.316,P,ER HOBO
2019-07-15 21:00:00,5.552,0.603,2725.319,P,ER HOBO
2019-07-15 22:00:00,5.552,0.603,2725.319,P,ER HOBO
2019-07-15 23:00:00,5.552,0.601,2725.321,P,ER HOBO
2019-07-16 00:00:00,5.552,0.603,2725.319,P,ER HOBO
2019-07-16 01:00:00,5.552,0.601,2725.321,P,ER HOBO
2019-07-16 02:00:00,5.552,0.602,2725.32,P,ER HOBO
2019-07-16 03:00:00,5.552,0.606,2725.316,P,ER HOBO
2019-07-16 04:00:00,5.552,0.606,2725.316,P,ER HOBO
2019-07-16 05:00:00,5.552,0.607,2725.315,P,ER HOBO
2019-07-16 06:00:00,5.552,0.611,2725.311,P,ER HOBO
2019-07-16 07:00:00,5.552,0.608,2725.314,P,ER HOBO
2019-07-16 08:00:00,5.552,0.611,2725.311,P,ER HOBO
2019-07-16 09:00:00,5.552,0.615,2725.307,P,ER HOBO
2019-07-16 10:00:00,5.552,0.619,2725.303,P,ER HOBO
2019-07-16 11:00:00,5.552,0.623,2725.299,P,ER HOBO
2019-07-16 12:00:00,5.552,0.626,2725.296,P,ER HOBO
2019-07-16 13:00:00,5.552,0.631,2725.291,P,ER HOBO
2019-07-16 14:00:00,5.552,0.629,2725.293,P,ER HOBO
2019-07-16 15:00:00,5.552,0.63,2725.292,P,ER HOBO
2019-07-16 16:00:00,5.552,0.625,2725.297,P,ER HOBO
2019-07-16 17:00:00,5.552,0.621,2725.301,P,ER HOBO
2019-07-16 18:00:00,5.655,0.616,2725.306,P,ER HOBO
2019-07-16 19:00:00,5.655,0.607,2725.315,P,ER HOBO
2019-07-16 20:00:00,5.655,0.602,2725.32,P,ER HOBO
2019-07-16 21:00:00,5.655,0.594,2725.328,P,ER HOBO
2019-07-16 22:00:00,5.655,0.598,2725.324,P,ER HOBO
2019-07-16 23:00:00,5.655,0.597,2725.325,P,ER HOBO
2019-07-17 00:00:00,5.655,0.595,2725.327,P,ER HOBO
2019-07-17 01:00:00,5.655,0.6,2725.322,P,ER HOBO
2019-07-17 02:00:00,5.655,0.6,2725.322,P,ER HOBO
2019-07-17 03:00:00,5.655,0.597,2725.325,P,ER HOBO
2019-07-17 04:00:00,5.655,0.599,2725.323,P,ER HOBO
2019-07-17 05:00:00,5.655,0.603,2725.319,P,ER HOBO
2019-07-17 06:00:00,5.655,0.605,2725.317,P,ER HOBO
2019-07-17 07:00:00,5.655,0.606,2725.316,P,ER HOBO
2019-07-17 08:00:00,5.655,0.607,2725.315,P,ER HOBO
2019-07-17 09:00:00,5.655,0.605,2725.317,P,ER HOBO
2019-07-17 10:00:00,5.655,0.609,2725.313,P,ER HOBO
2019-07-17 11:00:00,5.655,0.615,2725.307,P,ER HOBO
2019-07-17 12:00:00,5.655,0.619,2725.303,P,ER HOBO
2019-07-17 13:00:00,5.655,0.621,2725.301,P,ER HOBO
2019-07-17 14:00:00,5.655,0.62,2725.302,P,ER HOBO
2019-07-17 15:00:00,5.655,0.623,2725.299,P,ER HOBO
2019-07-17 16:00:00,5.655,0.622,2725.3,P,ER HOBO
2019-07-17 17:00:00,5.655,0.616,2725.306,P,ER HOBO
2019-07-17 18:00:00,5.655,0.612,2725.31,P,ER HOBO
2019-07-17 19:00:00,5.655,0.605,2725.317,P,ER HOBO
2019-07-17 20:00:00,5.655,0.601,2725.321,P,ER HOBO
2019-07-17 21:00:00,5.655,0.602,2725.32,P,ER HOBO
2019-07-17 22:00:00,5.655,0.602,2725.32,P,ER HOBO
2019-07-17 23:00:00,5.655,0.601,2725.321,P,ER HOBO
2019-07-18 00:00:00,5.655,0.602,2725.32,P,ER HOBO
2019-07-18 01:00:00,5.655,0.603,2725.319,P,ER HOBO
2019-07-18 02:00:00,5.655,0.604,2725.318,P,ER HOBO
2019-07-18 03:00:00,5.655,0.606,2725.316,P,ER HOBO
2019-07-18 04:00:00,5.655,0.608,2725.314,P,ER HOBO
2019-07-18 05:00:00,5.655,0.609,2725.313,P,ER HOBO
2019-07-18 06:00:00,5.655,0.611,2725.311,P,ER HOBO
2019-07-18 07:00:00,5.655,0.612,2725.31,P,ER HOBO
2019-07-18 08:00:00,5.655,0.611,2725.311,P,ER HOBO
2019-07-18 09:00:00,5.757,0.612,2725.31,P,ER HOBO
2019-07-18 10:00:00,5.757,0.62,2725.302,P,ER HOBO
2019-07-18 11:00:00,5.757,0.623,2725.299,P,ER HOBO
2019-07-18 12:00:00,5.757,0.626,2725.296,P,ER HOBO
2019-07-18 13:00:00,5.757,0.63,2725.292,P,ER HOBO
2019-07-18 14:00:00,5.757,0.633,2725.289,P,ER HOBO
2019-07-18 15:00:00,5.757,0.632,2725.29,P,ER HOBO
2019-07-18 16:00:00,5.757,0.631,2725.291,P,ER HOBO
2019-07-18 17:00:00,5.757,0.63,2725.292,P,ER HOBO
2019-07-18 18:00:00,5.757,0.625,2725.297,P,ER HOBO
2019-07-18 19:00:00,5.757,0.622,2725.3,P,ER HOBO
2019-07-18 20:00:00,5.757,0.617,2725.305,P,ER HOBO
2019-07-18 21:00:00,5.757,0.619,2725.303,P,ER HOBO
2019-07-18 22:00:00,5.757,0.614,2725.308,P,ER HOBO
2019-07-18 23:00:00,5.757,0.614,2725.308,P,ER HOBO
2019-07-19 00:00:00,5.757,0.615,2725.307,P,ER HOBO
2019-07-19 01:00:00,5.757,0.614,2725.308,P,ER HOBO
2019-07-19 02:00:00,5.757,0.614,2725.308,P,ER HOBO
2019-07-19 03:00:00,5.757,0.615,2725.307,P,ER HOBO
2019-07-19 04:00:00,5.757,0.619,2725.303,P,ER HOBO
2019-07-19 05:00:00,5.757,0.619,2725.303,P,ER HOBO
2019-07-19 06:00:00,5.757,0.624,2725.298,P,ER HOBO
2019-07-19 07:00:00,5.757,0.621,2725.301,P,ER HOBO
2019-07-19 08:00:00,5.757,0.625,2725.297,P,ER HOBO
2019-07-19 09:00:00,5.757,0.625,2725.297,P,ER HOBO
2019-07-19 10:00:00,5.757,0.632,2725.29,P,ER HOBO
2019-07-19 11:00:00,5.757,0.634,2725.288,P,ER HOBO
2019-07-19 12:00:00,5.757,0.637,2725.285,P,ER HOBO
2019-07-19 13:00:00,5.757,0.64,2725.282,P,ER HOBO
2019-07-19 14:00:00,5.757,0.64,2725.282,P,ER HOBO
2019-07-19 15:00:00,5.757,0.643,2725.279,P,ER HOBO
2019-07-19 16:00:00,5.757,0.639,2725.283,P,ER HOBO
2019-07-19 17:00:00,5.757,0.638,2725.284,P,ER HOBO
2019-07-19 18:00:00,5.757,0.63,2725.292,P,ER HOBO
2019-07-19 19:00:00,5.757,0.625,2725.297,P,ER HOBO
2019-07-19 20:00:00,5.757,0.62,2725.302,P,ER HOBO
2019-07-19 21:00:00,5.757,0.621,2725.301,P,ER HOBO
2019-07-19 22:00:00,5.757,0.616,2725.306,P,ER HOBO
2019-07-19 23:00:00,5.757,0.618,2725.304,P,ER HOBO
2019-07-20 00:00:00,5.757,0.617,2725.305,P,ER HOBO
2019-07-20 01:00:00,5.757,0.617,2725.305,P,ER HOBO
2019-07-20 02:00:00,5.86,0.618,2725.304,P,ER HOBO
2019-07-20 03:00:00,5.86,0.62,2725.302,P,ER HOBO
2019-07-20 04:00:00,5.86,0.621,2725.301,P,ER HOBO
2019-07-20 05:00:00,5.86,0.622,2725.3,P,ER HOBO
2019-07-20 06:00:00,5.86,0.625,2725.297,P,ER HOBO
2019-07-20 07:00:00,5.86,0.627,2725.295,P,ER HOBO
2019-07-20 08:00:00,5.86,0.626,2725.296,P,ER HOBO
2019-07-20 09:00:00,5.86,0.631,2725.291,P,ER HOBO
2019-07-20 10:00:00,5.86,0.634,2725.288,P,ER HOBO
2019-07-20 11:00:00,5.86,0.644,2725.278,P,ER HOBO
2019-07-20 12:00:00,5.86,0.648,2725.274,P,ER HOBO
2019-07-20 13:00:00,5.86,0.648,2725.274,P,ER HOBO
2019-07-20 14:00:00,5.86,0.655,2725.267,P,ER HOBO
2019-07-20 15:00:00,5.86,0.647,2725.275,P,ER HOBO
2019-07-20 16:00:00,5.86,0.63,2725.292,P,ER HOBO
2019-07-20 17:00:00,5.86,0.634,2725.288,P,ER HOBO
2019-07-20 18:00:00,5.86,0.627,2725.295,P,ER HOBO
2019-07-20 19:00:00,5.86,0.624,2725.298,P,ER HOBO
2019-07-20 20:00:00,5.86,0.628,2725.294,P,ER HOBO
2019-07-20 21:00:00,5.86,0.624,2725.298,P,ER HOBO
2019-07-20 22:00:00,5.86,0.624,2725.298,P,ER HOBO
2019-07-20 23:00:00,5.86,0.624,2725.298,P,ER HOBO
2019-07-21 00:00:00,5.86,0.628,2725.294,P,ER HOBO
2019-07-21 01:00:00,5.86,0.624,2725.298,P,ER HOBO
2019-07-21 02:00:00,5.86,0.628,2725.294,P,ER HOBO
2019-07-21 03:00:00,5.86,0.629,2725.293,P,ER HOBO
2019-07-21 04:00:00,5.86,0.629,2725.293,P,ER HOBO
2019-07-21 05:00:00,5.86,0.631,2725.291,P,ER HOBO
2019-07-21 06:00:00,5.86,0.633,2725.289,P,ER HOBO
2019-07-21 07:00:00,5.86,0.636,2725.286,P,ER HOBO
2019-07-21 08:00:00,5.86,0.635,2725.287,P,ER HOBO
2019-07-21 09:00:00,5.86,0.637,2725.285,P,ER HOBO
2019-07-21 10:00:00,5.86,0.643,2725.279,P,ER HOBO
2019-07-21 11:00:00,5.86,0.647,2725.275,P,ER HOBO
2019-07-21 12:00:00,5.86,0.652,2725.27,P,ER HOBO
2019-07-21 13:00:00,5.86,0.656,2725.266,P,ER HOBO
2019-07-21 14:00:00,5.86,0.657,2725.265,P,ER HOBO
2019-07-21 15:00:00,5.86,0.658,2725.264,P,ER HOBO
2019-07-21 16:00:00,5.86,0.654,2725.268,P,ER HOBO
2019-07-21 17:00:00,5.86,0.651,2725.271,P,ER HOBO
2019-07-21 18:00:00,5.86,0.648,2725.274,P,ER HOBO
2019-07-21 19:00:00,5.962,0.637,2725.285,P,ER HOBO
2019-07-21 20:00:00,5.962,0.636,2725.286,P,ER HOBO
2019-07-21 21:00:00,5.962,0.633,2725.289,P,ER HOBO
2019-07-21 22:00:00,5.962,0.63,2725.292,P,ER HOBO
2019-07-21 23:00:00,5.962,0.631,2725.291,P,ER HOBO
2019-07-22 00:00:00,5.962,0.626,2725.296,P,ER HOBO
2019-07-22 01:00:00,5.962,0.627,2725.295,P,ER HOBO
2019-07-22 02:00:00,5.962,0.629,2725.293,P,ER HOBO
2019-07-22 03:00:00,5.962,0.632,2725.29,P,ER HOBO
2019-07-22 04:00:00,5.962,0.635,2725.287,P,ER HOBO
2019-07-22 05:00:00,5.962,0.633,2725.289,P,ER HOBO
2019-07-22 06:00:00,5.962,0.636,2725.286,P,ER HOBO
2019-07-22 07:00:00,5.962,0.637,2725.285,P,ER HOBO
2019-07-22 08:00:00,5.962,0.64,2725.282,P,ER HOBO
2019-07-22 09:00:00,5.962,0.645,2725.277,P,ER HOBO
2019-07-22 10:00:00,5.962,0.653,2725.269,P,ER HOBO
2019-07-22 11:00:00,5.962,0.655,2725.267,P,ER HOBO
2019-07-22 12:00:00,5.962,0.664,2725.258,P,ER HOBO
2019-07-22 13:00:00,5.962,0.664,2725.258,P,ER HOBO
2019-07-22 14:00:00,5.962,0.664,2725.258,P,ER HOBO
2019-07-22 15:00:00,5.962,0.661,2725.261,P,ER HOBO
2019-07-22 16:00:00,5.962,0.654,2725.268,P,ER HOBO
2019-07-22 17:00:00,5.962,0.649,2725.273,P,ER HOBO
2019-07-22 18:00:00,5.962,0.647,2725.275,P,ER HOBO
2019-07-22 19:00:00,5.962,0.639,2725.283,P,ER HOBO
2019-07-22 20:00:00,5.962,0.636,2725.286,P,ER HOBO
2019-07-22 21:00:00,5.962,0.63,2725.292,P,ER HOBO
2019-07-22 22:00:00,5.962,0.626,2725.296,P,ER HOBO
2019-07-22 23:00:00,5.962,0.627,2725.295,P,ER HOBO
2019-07-23 00:00:00,5.962,0.629,2725.293,P,ER HOBO
2019-07-23 01:00:00,5.962,0.628,2725.294,P,ER HOBO
2019-07-23 02:00:00,5.962,0.627,2725.295,P,ER HOBO
2019-07-23 03:00:00,5.962,0.63,2725.292,P,ER HOBO
2019-07-23 04:00:00,5.962,0.634,2725.288,P,ER HOBO
2019-07-23 05:00:00,5.962,0.633,2725.289,P,ER HOBO
2019-07-23 06:00:00,5.962,0.637,2725.285,P,ER HOBO
2019-07-23 07:00:00,5.962,0.64,2725.282,P,ER HOBO
2019-07-23 08:00:00,5.962,0.636,2725.286,P,ER HOBO
2019-07-23 09:00:00,5.962,0.643,2725.279,P,ER HOBO
2019-07-23 10:00:00,6.064,0.647,2725.275,P,ER HOBO
2019-07-23 11:00:00,6.064,0.654,2725.268,P,ER HOBO
2019-07-23 12:00:00,6.064,0.659,2725.263,P,ER HOBO
2019-07-23 13:00:00,6.064,0.662,2725.26,P,ER HOBO
2019-07-23 14:00:00,6.064,0.66,2725.262,P,ER HOBO
2019-07-23 15:00:00,6.064,0.661,2725.261,P,ER HOBO
2019-07-23 16:00:00,6.064,0.656,2725.266,P,ER HOBO
2019-07-23 17:00:00,6.064,0.647,2725.275,P,ER HOBO
2019-07-23 18:00:00,6.064,0.645,2725.277,P,ER HOBO
2019-07-23 19:00:00,6.064,0.638,2725.284,P,ER HOBO
2019-07-23 20:00:00,6.064,0.635,2725.287,P,ER HOBO
2019-07-23 21:00:00,6.064,0.632,2725.29,P,ER HOBO
2019-07-23 22:00:00,6.064,0.624,2725.298,P,ER HOBO
2019-07-23 23:00:00,6.064,0.624,2725.298,P,ER HOBO
2019-07-24 00:00:00,6.064,0.622,2725.3,P,ER HOBO
2019-07-24 01:00:00,6.064,0.627,2725.295,P,ER HOBO
2019-07-24 02:00:00,6.064,0.628,2725.294,P,ER HOBO
2019-07-24 03:00:00,6.064,0.626,2725.296,P,ER HOBO
2019-07-24 04:00:00,6.064,0.63,2725.292,P,ER HOBO
2019-07-24 05:00:00,6.064,0.633,2725.289,P,ER HOBO
2019-07-24 06:00:00,6.064,0.635,2725.287,P,ER HOBO
2019-07-24 07:00:00,6.064,0.635,2725.287,P,ER HOBO
2019-07-24 08:00:00,6.064,0.637,2725.285,P,ER HOBO
2019-07-24 09:00:00,6.064,0.64,2725.282,P,ER HOBO
2019-07-24 10:00:00,6.064,0.65,2725.272,P,ER HOBO
2019-07-24 11:00:00,6.064,0.654,2725.268,P,ER HOBO
2019-07-24 12:00:00,6.064,0.659,2725.263,P,ER HOBO
2019-07-24 13:00:00,6.064,0.664,2725.258,P,ER HOBO
2019-07-24 14:00:00,6.064,0.666,2725.256,P,ER HOBO
2019-07-24 15:00:00,6.064,0.664,2725.258,P,ER HOBO
2019-07-24 16:00:00,6.064,0.656,2725.266,P,ER HOBO
2019-07-24 17:00:00,6.064,0.657,2725.265,P,ER HOBO
2019-07-24 18:00:00,6.064,0.656,2725.266,P,ER HOBO
2019-07-24 19:00:00,6.064,0.65,2725.272,P,ER HOBO
2019-07-24 20:00:00,6.064,0.638,2725.284,P,ER HOBO
2019-07-24 21:00:00,6.064,0.63,2725.292,P,ER HOBO
2019-07-24 22:00:00,6.064,0.627,2725.295,P,ER HOBO
2019-07-24 23:00:00,6.064,0.621,2725.301,P,ER HOBO
2019-07-25 00:00:00,6.064,0.617,2725.305,P,ER HOBO
2019-07-25 01:00:00,6.064,0.617,2725.305,P,ER HOBO
2019-07-25 02:00:00,6.064,0.616,2725.306,P,ER HOBO
2019-07-25 03:00:00,6.166,0.62,2725.302,P,ER HOBO
2019-07-25 04:00:00,6.166,0.618,2725.304,P,ER HOBO
2019-07-25 05:00:00,6.166,0.623,2725.299,P,ER HOBO
2019-07-25 06:00:00,6.166,0.626,2725.296,P,ER HOBO
2019-07-25 07:00:00,6.166,0.627,2725.295,P,ER HOBO
2019-07-25 08:00:00,6.166,0.628,2725.294,P,ER HOBO
2019-07-25 09:00:00,6.166,0.63,2725.292,P,ER HOBO
2019-07-25 10:00:00,6.166,0.637,2725.285,P,ER HOBO
2019-07-25 11:00:00,6.166,0.641,2725.281,P,ER HOBO
2019-07-25 12:00:00,6.166,0.642,2725.28,P,ER HOBO
2019-07-25 13:00:00,6.166,0.648,2725.274,P,ER HOBO
2019-07-25 14:00:00,6.166,0.649,2725.273,P,ER HOBO
2019-07-25 15:00:00,6.166,0.652,2725.27,P,ER HOBO
2019-07-25 16:00:00,6.166,0.648,2725.274,P,ER HOBO
2019-07-25 17:00:00,6.166,0.646,2725.276,P,ER HOBO
2019-07-25 18:00:00,6.166,0.642,2725.28,P,ER HOBO
2019-07-25 19:00:00,6.166,0.638,2725.284,P,ER HOBO
2019-07-25 20:00:00,6.166,0.637,2725.285,P,ER HOBO
2019-07-25 21:00:00,6.166,0.633,2725.289,P,ER HOBO
2019-07-25 22:00:00,6.166,0.634,2725.288,P,ER HOBO
2019-07-25 23:00:00,6.166,0.631,2725.291,P,ER HOBO
2019-07-26 00:00:00,6.166,0.633,2725.289,P,ER HOBO
2019-07-26 01:00:00,6.166,0.629,2725.293,P,ER HOBO
2019-07-26 02:00:00,6.166,0.633,2725.289,P,ER HOBO
2019-07-26 03:00:00,6.166,0.635,2725.287,P,ER HOBO
2019-07-26 04:00:00,6.166,0.636,2725.286,P,ER HOBO
2019-07-26 05:00:00,6.166,0.639,2725.283,P,ER HOBO
2019-07-26 06:00:00,6.166,0.64,2725.282,P,ER HOBO
2019-07-26 07:00:00,6.166,0.642,2725.28,P,ER HOBO
2019-07-26 08:00:00,6.166,0.644,2725.278,P,ER HOBO
2019-07-26 09:00:00,6.166,0.645,2725.277,P,ER HOBO
2019-07-26 10:00:00,6.166,0.652,2725.27,P,ER HOBO
2019-07-26 11:00:00,6.166,0.658,2725.264,P,ER HOBO
2019-07-26 12:00:00,6.166,0.658,2725.264,P,ER HOBO
2019-07-26 13:00:00,6.166,0.667,2725.255,P,ER HOBO
2019-07-26 14:00:00,6.166,0.661,2725.261,P,ER HOBO
2019-07-26 15:00:00,6.166,0.663,2725.259,P,ER HOBO
2019-07-26 16:00:00,6.166,0.655,2725.267,P,ER HOBO
2019-07-26 17:00:00,6.166,0.653,2725.269,P,ER HOBO
2019-07-26 18:00:00,6.166,0.649,2725.273,P,ER HOBO
2019-07-26 19:00:00,6.166,0.643,2725.279,P,ER HOBO
2019-07-26 20:00:00,6.166,0.641,2725.281,P,ER HOBO
2019-07-26 21:00:00,6.166,0.635,2725.287,P,ER HOBO
2019-07-26 22:00:00,6.166,0.635,2725.287,P,ER HOBO
2019-07-26 23:00:00,6.166,0.632,2725.29,P,ER HOBO
2019-07-27 00:00:00,6.166,0.632,2725.29,P,ER HOBO
2019-07-27 01:00:00,6.166,0.635,2725.287,P,ER HOBO
2019-07-27 02:00:00,6.166,0.636,2725.286,P,ER HOBO
2019-07-27 03:00:00,6.268,0.638,2725.284,P,ER HOBO
2019-07-27 04:00:00,6.268,0.642,2725.28,P,ER HOBO
2019-07-27 05:00:00,6.268,0.643,2725.279,P,ER HOBO
2019-07-27 06:00:00,6.268,0.647,2725.275,P,ER HOBO
2019-07-27 07:00:00,6.268,0.65,2725.272,P,ER HOBO
2019-07-27 08:00:00,6.268,0.651,2725.271,P,ER HOBO
2019-07-27 09:00:00,6.268,0.654,2725.268,P,ER HOBO
2019-07-27 10:00:00,6.268,0.658,2725.264,P,ER HOBO
2019-07-27 11:00:00,6.268,0.664,2725.258,P,ER HOBO
2019-07-27 12:00:00,6.268,0.672,2725.25,P,ER HOBO
2019-07-27 13:00:00,6.268,0.671,2725.251,P,ER HOBO
2019-07-27 14:00:00,6.268,0.673,2725.249,P,ER HOBO
2019-07-27 15:00:00,6.268,0.666,2725.256,P,ER HOBO
2019-07-27 16:00:00,6.268,0.664,2725.258,P,ER HOBO
2019-07-27 17:00:00,6.268,0.662,2725.26,P,ER HOBO
2019-07-27 18:00:00,6.268,0.66,2725.262,P,ER HOBO
2019-07-27 19:00:00,6.268,0.654,2725.268,P,ER HOBO
2019-07-27 20:00:00,6.268,0.651,2725.271,P,ER HOBO
2019-07-27 21:00:00,6.268,0.649,2725.273,P,ER HOBO
2019-07-27 22:00:00,6.268,0.648,2725.274,P,ER HOBO
2019-07-27 23:00:00,6.268,0.648,2725.274,P,ER HOBO
2019-07-28 00:00:00,6.268,0.643,2725.279,P,ER HOBO
2019-07-28 01:00:00,6.268,0.638,2725.284,P,ER HOBO
2019-07-28 02:00:00,6.268,0.639,2725.283,P,ER HOBO
2019-07-28 03:00:00,6.268,0.638,2725.284,P,ER HOBO
2019-07-28 04:00:00,6.268,0.641,2725.281,P,ER HOBO
2019-07-28 05:00:00,6.268,0.646,2725.276,P,ER HOBO
2019-07-28 06:00:00,6.268,0.645,2725.277,P,ER HOBO
2019-07-28 07:00:00,6.268,0.648,2725.274,P,ER HOBO
2019-07-28 08:00:00,6.268,0.647,2725.275,P,ER HOBO
2019-07-28 09:00:00,6.268,0.65,2725.272,P,ER HOBO
2019-07-28 10:00:00,6.268,0.649,2725.273,P,ER HOBO
2019-07-28 11:00:00,6.268,0.66,2725.262,P,ER HOBO
2019-07-28 12:00:00,6.268,0.667,2725.255,P,ER HOBO
2019-07-28 13:00:00,6.268,0.673,2725.249,P,ER HOBO
2019-07-28 14:00:00,6.268,0.675,2725.247,P,ER HOBO
2019-07-28 15:00:00,6.268,0.675,2725.247,P,ER HOBO
2019-07-28 16:00:00,6.268,0.672,2725.25,P,ER HOBO
2019-07-28 17:00:00,6.268,0.668,2725.254,P,ER HOBO
2019-07-28 18:00:00,6.268,0.658,2725.264,P,ER HOBO
2019-07-28 19:00:00,6.268,0.649,2725.273,P,ER HOBO
2019-07-28 20:00:00,6.268,0.649,2725.273,P,ER HOBO
2019-07-28 21:00:00,6.268,0.646,2725.276,P,ER HOBO
2019-07-28 22:00:00,6.268,0.645,2725.277,P,ER HOBO
2019-07-28 23:00:00,6.37,0.645,2725.277,P,ER HOBO
