DateTime.MST,SR-OBJ-GBPiezo-2_WaterTemp.deg.C,SR-OBJ-GBPiezo-2_DTW.m,SR-OBJ-GBPiezo-2_WaterLevelElev.masl,SR-OBJ-GBPiezo-4_WaterTemp.deg.C,SR-OBJ-GBPiezo-4_DTW.m,SR-OBJ-GBPiezo-4_WaterLevelElev.masl,SR-OBJ-GBPiezo-5_WaterTemp.deg.C,SR-OBJ-GBPiezo-5_DTW.m,SR-OBJ-GBPiezo-5_WaterLevelElev.masl,SR-OBJ-GBPiezo-6_WaterTemp.deg.C,SR-OBJ-GBPiezo-6_DTW.m,SR-OBJ-GBPiezo-6_WaterLevelElev.masl,SR-OBJ-GBPiezo-7_WaterTemp.deg.C,SR-OBJ-GBPiezo-7_DTW.m,SR-OBJ-GBPiezo-7_WaterLevelElev.masl,SR-OBJ-GBPiezo-8_WaterTemp.deg.C,SR-OBJ-GBPiezo-8_DTW.m,SR-OBJ-GBPiezo-8_WaterLevelElev.masl,DataFlag_01,DataFlag_02
2020-08-26 05:00:00,8.082,0.966,2725.395,10.455,1.024,2724.965,11.819,0.976,2724.855,12.11,0.723,2724.73,7.882,0.829,2724.87,11.334,0.834,2725.325,P,CS100
2020-08-26 06:00:00,8.082,0.966,2725.395,10.455,1.024,2724.965,11.819,0.977,2724.854,12.11,0.724,2724.729,7.983,0.829,2724.87,11.334,0.833,2725.326,P,CS100
2020-08-26 07:00:00,8.082,0.968,2725.393,10.455,1.025,2724.964,11.819,0.978,2724.853,12.11,0.726,2724.727,7.983,0.829,2724.87,11.334,0.834,2725.325,P,CS100
2020-08-26 08:00:00,8.082,0.969,2725.392,10.455,1.028,2724.961,11.819,0.979,2724.852,12.11,0.728,2724.725,7.983,0.828,2724.871,11.334,0.833,2725.326,P,CS100
2020-08-26 09:00:00,8.082,0.967,2725.394,10.455,1.027,2724.962,11.916,0.982,2724.849,12.11,0.729,2724.724,7.983,0.83,2724.869,11.334,0.834,2725.325,P,CS100
2020-08-26 10:00:00,8.082,0.969,2725.392,10.455,1.029,2724.96,11.916,0.983,2724.848,12.11,0.73,2724.723,7.983,0.83,2724.869,11.334,0.836,2725.323,P,CS100
2020-08-26 11:00:00,8.182,0.97,2725.391,10.455,1.032,2724.957,11.916,0.984,2724.847,12.11,0.73,2724.723,7.983,0.832,2724.867,11.334,0.835,2725.324,P,CS100
2020-08-26 12:00:00,8.182,0.972,2725.389,10.455,1.034,2724.955,11.916,0.986,2724.845,12.11,0.734,2724.719,7.983,0.833,2724.866,11.334,0.838,2725.321,P,CS100
2020-08-26 13:00:00,8.182,0.975,2725.386,10.455,1.037,2724.952,11.916,0.989,2724.842,12.11,0.738,2724.715,7.983,0.833,2724.866,11.334,0.839,2725.32,P,CS100
2020-08-26 14:00:00,8.182,0.975,2725.386,10.357,1.039,2724.95,11.916,0.99,2724.841,12.11,0.739,2724.714,7.983,0.833,2724.866,11.334,0.841,2725.318,P,CS100
2020-08-26 15:00:00,8.182,0.973,2725.388,10.357,1.04,2724.949,11.916,0.99,2724.841,12.11,0.74,2724.713,7.983,0.831,2724.868,11.334,0.836,2725.323,P,CS100
2020-08-26 16:00:00,8.182,0.968,2725.393,10.357,1.037,2724.952,11.916,0.984,2724.847,12.11,0.734,2724.719,7.983,0.823,2724.876,11.334,0.826,2725.333,P,CS100
2020-08-26 17:00:00,8.182,0.966,2725.395,10.455,1.03,2724.959,11.916,0.975,2724.856,12.11,0.721,2724.732,7.983,0.821,2724.878,11.334,0.824,2725.335,P,CS100
2020-08-26 18:00:00,8.182,0.965,2725.396,10.455,1.025,2724.964,11.916,0.972,2724.859,12.11,0.714,2724.739,7.983,0.82,2724.879,11.334,0.825,2725.334,P,CS100
2020-08-26 19:00:00,8.182,0.965,2725.396,10.455,1.022,2724.967,11.916,0.97,2724.861,12.11,0.712,2724.741,7.983,0.822,2724.877,11.334,0.826,2725.333,P,CS100
2020-08-26 20:00:00,8.182,0.965,2725.396,10.455,1.022,2724.967,11.916,0.972,2724.859,12.11,0.715,2724.738,7.983,0.822,2724.877,11.334,0.826,2725.333,P,CS100
2020-08-26 21:00:00,8.182,0.965,2725.396,10.553,1.024,2724.965,11.916,0.975,2724.856,12.11,0.717,2724.736,7.983,0.824,2724.875,11.334,0.829,2725.33,P,CS100
2020-08-26 22:00:00,8.182,0.965,2725.396,10.553,1.025,2724.964,11.916,0.978,2724.853,12.11,0.72,2724.733,7.983,0.827,2724.872,11.334,0.832,2725.327,P,CS100
2020-08-26 23:00:00,8.182,0.967,2725.394,10.553,1.028,2724.961,11.916,0.98,2724.851,12.11,0.723,2724.73,7.983,0.828,2724.871,11.431,0.833,2725.326,P,CS100
2020-08-27 00:00:00,8.182,0.969,2725.392,10.553,1.03,2724.959,11.916,0.982,2724.849,12.11,0.725,2724.728,7.983,0.83,2724.869,11.431,0.835,2725.324,P,CS100
2020-08-27 01:00:00,8.182,0.971,2725.39,10.553,1.031,2724.958,11.916,0.987,2724.844,12.11,0.73,2724.723,7.983,0.832,2724.867,11.431,0.837,2725.322,P,CS100
2020-08-27 02:00:00,8.182,0.973,2725.388,10.553,1.033,2724.956,11.916,0.986,2724.845,12.11,0.729,2724.724,7.983,0.834,2724.865,11.431,0.837,2725.322,P,CS100
2020-08-27 03:00:00,8.182,0.973,2725.388,10.553,1.035,2724.954,11.916,0.989,2724.842,12.11,0.731,2724.722,7.983,0.834,2724.865,11.431,0.839,2725.32,P,CS100
2020-08-27 04:00:00,8.182,0.975,2725.386,10.455,1.038,2724.951,11.916,0.99,2724.841,12.11,0.736,2724.717,7.983,0.836,2724.863,11.431,0.841,2725.318,P,CS100
2020-08-27 05:00:00,8.182,0.975,2725.386,10.455,1.039,2724.95,11.916,0.993,2724.838,12.11,0.737,2724.716,7.983,0.836,2724.863,11.431,0.841,2725.318,P,CS100
2020-08-27 06:00:00,8.182,0.978,2725.383,10.455,1.041,2724.948,11.916,0.992,2724.839,12.11,0.738,2724.715,7.983,0.837,2724.862,11.431,0.841,2725.318,P,CS100
2020-08-27 07:00:00,8.182,0.977,2725.384,10.455,1.041,2724.948,12.013,0.994,2724.837,12.11,0.739,2724.714,7.983,0.836,2724.863,11.431,0.84,2725.319,P,CS100
2020-08-27 08:00:00,8.182,0.978,2725.383,10.455,1.042,2724.947,12.013,0.995,2724.836,12.11,0.742,2724.711,7.983,0.838,2724.861,11.431,0.842,2725.317,P,CS100
2020-08-27 09:00:00,8.182,0.978,2725.383,10.455,1.044,2724.945,12.013,0.998,2724.833,12.11,0.743,2724.71,7.983,0.839,2724.86,11.431,0.842,2725.317,P,CS100
2020-08-27 10:00:00,8.182,0.978,2725.383,10.455,1.045,2724.944,12.013,0.997,2724.834,12.11,0.742,2724.711,7.983,0.836,2724.863,11.431,0.841,2725.318,P,CS100
2020-08-27 11:00:00,8.182,0.979,2725.382,10.455,1.046,2724.943,12.013,0.998,2724.833,12.11,0.743,2724.71,7.983,0.839,2724.86,11.431,0.843,2725.316,P,CS100
2020-08-27 12:00:00,8.182,0.98,2725.381,10.455,1.048,2724.941,12.013,1.001,2724.83,12.11,0.745,2724.708,7.983,0.839,2724.86,11.431,0.844,2725.315,P,CS100
2020-08-27 13:00:00,8.182,0.982,2725.379,10.455,1.051,2724.938,12.013,1.002,2724.829,-99999,0.754,2724.699,-99999,0.834,2724.865,-99999,0.844,2725.315,P,CS100
2020-08-27 14:00:00,8.282,0.987,2725.374,10.553,1.042,2724.947,12.013,0.996,2724.835,12.11,0.756,2724.697,-99999,0.834,2724.865,11.431,0.847,2725.312,P,CS100
2020-08-27 15:00:00,8.282,0.988,2725.373,10.455,1.043,2724.946,12.013,0.997,2724.834,12.11,0.758,2724.695,7.983,0.836,2724.863,11.431,0.849,2725.31,P,CS100
2020-08-27 16:00:00,8.282,0.988,2725.373,10.455,1.044,2724.945,12.013,0.999,2724.832,12.11,0.761,2724.692,7.983,0.838,2724.861,11.431,0.848,2725.311,P,CS100
2020-08-27 17:00:00,8.282,0.99,2725.371,10.455,1.046,2724.943,12.013,1.002,2724.829,12.11,0.764,2724.689,7.983,0.838,2724.861,11.431,0.849,2725.31,P,CS100
2020-08-27 18:00:00,8.282,0.993,2725.368,10.455,1.048,2724.941,12.013,1.003,2724.828,12.11,0.766,2724.687,7.983,0.839,2724.86,11.431,0.85,2725.309,P,CS100
2020-08-27 19:00:00,8.282,0.995,2725.366,10.455,1.051,2724.938,12.013,1.004,2724.827,12.11,0.768,2724.685,7.983,0.841,2724.858,11.431,0.853,2725.306,P,CS100
2020-08-27 20:00:00,8.282,0.993,2725.368,10.455,1.051,2724.938,12.013,1.006,2724.825,12.11,0.77,2724.683,7.983,0.841,2724.858,11.431,0.853,2725.306,P,CS100
2020-08-27 21:00:00,8.282,0.994,2725.367,10.455,1.051,2724.938,12.013,1.006,2724.825,12.11,0.771,2724.682,7.983,0.841,2724.858,11.431,0.853,2725.306,P,CS100
2020-08-27 22:00:00,8.282,0.995,2725.366,10.455,1.054,2724.935,12.013,1.007,2724.824,12.11,0.77,2724.683,7.983,0.842,2724.857,11.431,0.853,2725.306,P,CS100
2020-08-27 23:00:00,8.282,0.995,2725.366,10.357,1.053,2724.936,12.013,1.01,2724.821,12.11,0.772,2724.681,7.983,0.842,2724.857,11.431,0.854,2725.305,P,CS100
2020-08-28 00:00:00,8.282,0.996,2725.365,10.357,1.054,2724.935,12.013,1.01,2724.821,12.11,0.773,2724.68,8.082,0.842,2724.857,11.431,0.854,2725.305,P,CS100
2020-08-28 01:00:00,8.282,0.994,2725.367,10.357,1.054,2724.935,12.013,1.008,2724.823,12.11,0.774,2724.679,8.082,0.842,2724.857,11.431,0.855,2725.304,P,CS100
2020-08-28 02:00:00,8.282,0.996,2725.365,10.357,1.055,2724.934,12.013,1.011,2724.82,12.11,0.773,2724.68,8.082,0.841,2724.858,11.431,0.855,2725.304,P,CS100
2020-08-28 03:00:00,8.282,0.995,2725.366,10.357,1.056,2724.933,12.013,1.011,2724.82,12.11,0.773,2724.68,8.082,0.842,2724.857,11.431,0.855,2725.304,P,CS100
2020-08-28 04:00:00,8.282,0.995,2725.366,10.357,1.054,2724.935,12.013,1.01,2724.821,12.11,0.775,2724.678,8.082,0.844,2724.855,11.431,0.854,2725.305,P,CS100
2020-08-28 05:00:00,8.282,0.996,2725.365,10.357,1.057,2724.932,12.013,1.01,2724.821,12.11,0.775,2724.678,8.082,0.843,2724.856,11.431,0.855,2725.304,P,CS100
2020-08-28 06:00:00,8.282,0.997,2725.364,10.357,1.056,2724.933,12.013,1.01,2724.821,12.11,0.775,2724.678,8.082,0.843,2724.856,11.528,0.857,2725.302,P,CS100
2020-08-28 07:00:00,8.282,0.996,2725.365,10.357,1.056,2724.933,12.013,1.011,2724.82,12.11,0.776,2724.677,8.082,0.843,2724.856,11.528,0.855,2725.304,P,CS100
2020-08-28 08:00:00,8.282,0.996,2725.365,10.357,1.058,2724.931,12.013,1.011,2724.82,12.11,0.775,2724.678,8.082,0.843,2724.856,11.528,0.855,2725.304,P,CS100
2020-08-28 09:00:00,8.282,0.998,2725.363,10.357,1.056,2724.933,12.11,1.013,2724.818,12.11,0.775,2724.678,8.082,0.844,2724.855,11.528,0.856,2725.303,P,CS100
2020-08-28 10:00:00,8.282,0.995,2725.366,10.357,1.058,2724.931,12.11,1.011,2724.82,12.11,0.775,2724.678,8.082,0.842,2724.857,11.528,0.854,2725.305,P,CS100
2020-08-28 11:00:00,8.282,0.998,2725.363,10.357,1.059,2724.93,12.11,1.014,2724.817,12.11,0.779,2724.674,8.082,0.844,2724.855,11.528,0.857,2725.302,P,CS100
2020-08-28 12:00:00,8.282,0.998,2725.363,10.357,1.059,2724.93,12.11,1.012,2724.819,12.11,0.777,2724.676,8.082,0.842,2724.857,11.528,0.856,2725.303,P,CS100
2020-08-28 13:00:00,8.282,1.0,2725.361,10.357,1.061,2724.928,12.11,1.016,2724.815,12.11,0.781,2724.672,8.082,0.843,2724.856,11.528,0.857,2725.302,P,CS100
2020-08-28 14:00:00,8.282,0.998,2725.363,10.357,1.061,2724.928,12.11,1.014,2724.817,12.11,0.778,2724.675,8.082,0.843,2724.856,11.528,0.857,2725.302,P,CS100
2020-08-28 15:00:00,8.382,1.0,2725.361,10.357,1.062,2724.927,12.11,1.017,2724.814,12.11,0.782,2724.671,8.082,0.846,2724.853,11.528,0.86,2725.299,P,CS100
2020-08-28 16:00:00,8.382,0.999,2725.362,10.357,1.062,2724.927,12.11,1.015,2724.816,12.11,0.781,2724.672,8.082,0.844,2724.855,11.528,0.854,2725.305,P,CS100
2020-08-28 17:00:00,8.382,0.992,2725.369,10.357,1.061,2724.928,12.11,1.007,2724.824,12.11,0.772,2724.681,8.082,0.836,2724.863,11.528,0.848,2725.311,P,CS100
2020-08-28 18:00:00,8.382,0.984,2725.377,10.357,1.057,2724.932,12.11,0.998,2724.833,12.11,0.758,2724.695,8.082,0.827,2724.872,11.528,0.838,2725.321,P,CS100
2020-08-28 19:00:00,8.382,0.979,2725.382,10.455,1.05,2724.939,12.11,0.986,2724.845,12.11,0.737,2724.716,8.082,0.818,2724.881,11.528,0.831,2725.328,P,CS100
2020-08-28 20:00:00,8.382,0.976,2725.385,10.455,1.04,2724.949,12.11,0.973,2724.858,12.11,0.723,2724.73,8.082,0.813,2724.886,11.528,0.829,2725.33,P,CS100
2020-08-28 21:00:00,8.382,0.972,2725.389,10.553,1.033,2724.956,12.11,0.971,2724.86,12.11,0.719,2724.734,8.082,0.813,2724.886,11.528,0.827,2725.332,P,CS100
2020-08-28 22:00:00,8.382,0.968,2725.393,10.553,1.025,2724.964,12.11,0.965,2724.866,12.11,0.713,2724.74,8.082,0.811,2724.888,11.528,0.822,2725.337,P,CS100
2020-08-28 23:00:00,8.382,0.967,2725.394,10.651,1.02,2724.969,12.11,0.961,2724.87,12.11,0.711,2724.742,8.082,0.81,2724.889,11.528,0.824,2725.335,P,CS100
2020-08-29 00:00:00,8.382,0.966,2725.395,10.651,1.015,2724.974,12.11,0.962,2724.869,12.11,0.712,2724.741,8.082,0.811,2724.888,11.528,0.825,2725.334,P,CS100
2020-08-29 01:00:00,8.382,0.965,2725.396,10.748,1.012,2724.977,12.11,0.962,2724.869,12.11,0.713,2724.74,8.082,0.81,2724.889,11.528,0.826,2725.333,P,CS100
2020-08-29 02:00:00,8.382,0.968,2725.393,10.748,1.013,2724.976,12.11,0.966,2724.865,12.11,0.718,2724.735,8.082,0.814,2724.885,11.528,0.831,2725.328,P,CS100
2020-08-29 03:00:00,8.382,0.969,2725.392,10.748,1.016,2724.973,12.11,0.969,2724.862,12.11,0.72,2724.733,8.082,0.816,2724.883,11.528,0.832,2725.327,P,CS100
2020-08-29 04:00:00,8.382,0.97,2725.391,10.846,1.017,2724.972,12.11,0.97,2724.861,12.11,0.724,2724.729,8.082,0.817,2724.882,11.528,0.833,2725.326,P,CS100
2020-08-29 05:00:00,8.382,0.972,2725.389,10.846,1.018,2724.971,12.11,0.97,2724.861,12.11,0.724,2724.729,8.082,0.817,2724.882,11.528,0.834,2725.325,P,CS100
2020-08-29 06:00:00,8.382,0.972,2725.389,10.846,1.019,2724.97,12.11,0.973,2724.858,12.11,0.728,2724.725,8.082,0.82,2724.879,11.528,0.836,2725.323,P,CS100
2020-08-29 07:00:00,8.382,0.974,2725.387,10.846,1.021,2724.968,12.11,0.977,2724.854,12.11,0.732,2724.721,8.082,0.82,2724.879,11.528,0.838,2725.321,P,CS100
2020-08-29 08:00:00,8.382,0.974,2725.387,10.846,1.023,2724.966,12.11,0.978,2724.853,12.11,0.733,2724.72,8.082,0.821,2724.878,11.528,0.838,2725.321,P,CS100
2020-08-29 09:00:00,8.382,0.974,2725.387,10.846,1.024,2724.965,12.11,0.977,2724.854,12.11,0.732,2724.721,8.082,0.821,2724.878,11.528,0.837,2725.322,P,CS100
2020-08-29 10:00:00,8.382,0.973,2725.388,10.846,1.027,2724.962,12.11,0.975,2724.856,12.11,0.728,2724.725,8.082,0.816,2724.883,11.528,0.83,2725.329,P,CS100
2020-08-29 11:00:00,8.382,0.962,2725.399,10.846,1.022,2724.967,12.11,0.964,2724.867,12.11,0.71,2724.743,8.082,0.803,2724.896,11.528,0.82,2725.339,P,CS100
2020-08-29 12:00:00,8.382,0.956,2725.405,10.846,1.012,2724.977,12.11,0.946,2724.885,12.11,0.686,2724.767,8.082,0.793,2724.906,11.528,0.812,2725.347,P,CS100
2020-08-29 13:00:00,8.382,0.948,2725.413,10.846,1.001,2724.988,12.207,0.933,2724.898,12.11,0.669,2724.784,8.082,0.788,2724.911,11.528,0.807,2725.352,P,CS100
2020-08-29 14:00:00,8.382,0.943,2725.418,10.944,0.986,2725.003,12.207,0.92,2724.911,12.11,0.654,2724.799,8.082,0.778,2724.921,11.528,0.798,2725.361,P,CS100
2020-08-29 15:00:00,8.382,0.929,2725.432,11.041,0.967,2725.022,12.11,0.877,2724.954,12.013,0.584,2724.869,8.082,0.749,2724.95,11.528,0.778,2725.381,P,CS100
2020-08-29 16:00:00,8.382,0.918,2725.443,11.139,0.936,2725.053,12.11,0.844,2724.987,12.11,0.538,2724.915,8.082,0.733,2724.966,11.625,0.77,2725.389,P,CS100
2020-08-29 17:00:00,8.382,0.917,2725.444,11.334,0.917,2725.072,12.207,0.833,2724.998,12.11,0.53,2724.923,8.082,0.735,2724.964,11.625,0.772,2725.387,P,CS100
2020-08-29 18:00:00,8.382,0.903,2725.458,11.431,0.9,2725.089,12.207,0.819,2725.012,12.11,0.514,2724.939,8.082,0.723,2724.976,11.625,0.761,2725.398,P,CS100
2020-08-29 19:00:00,8.382,0.899,2725.462,11.528,0.89,2725.099,12.207,0.811,2725.02,12.11,0.51,2724.943,8.082,0.723,2724.976,11.625,0.76,2725.399,P,CS100
2020-08-29 20:00:00,8.481,0.892,2725.469,11.722,0.881,2725.108,12.207,0.806,2725.025,12.11,0.507,2724.946,8.182,0.717,2724.982,11.625,0.756,2725.403,P,CS100
2020-08-29 21:00:00,8.481,0.887,2725.474,11.819,0.875,2725.114,12.207,0.801,2725.03,12.11,0.506,2724.947,8.182,0.716,2724.983,11.625,0.754,2725.405,P,CS100
2020-08-29 22:00:00,8.481,0.885,2725.476,11.916,0.87,2725.119,12.207,0.798,2725.033,12.11,0.51,2724.943,8.182,0.718,2724.981,11.625,0.755,2725.404,P,CS100
2020-08-29 23:00:00,8.481,0.885,2725.476,12.013,0.87,2725.119,12.207,0.803,2725.028,12.11,0.516,2724.937,8.182,0.722,2724.977,11.625,0.755,2725.404,P,CS100
2020-08-30 00:00:00,8.481,0.885,2725.476,12.013,0.87,2725.119,12.207,0.803,2725.028,12.11,0.521,2724.932,8.182,0.721,2724.978,11.625,0.754,2725.405,P,CS100
2020-08-30 01:00:00,8.481,0.885,2725.476,12.11,0.87,2725.119,12.207,0.807,2725.024,12.11,0.527,2724.926,8.182,0.724,2724.975,11.625,0.755,2725.404,P,CS100
2020-08-30 02:00:00,8.481,0.887,2725.474,12.11,0.873,2725.116,12.207,0.814,2725.017,12.11,0.537,2724.916,8.182,0.728,2724.971,11.625,0.759,2725.4,P,CS100
2020-08-30 03:00:00,8.481,0.89,2725.471,12.11,0.878,2725.111,12.207,0.825,2725.006,12.207,0.55,2724.903,8.182,0.735,2724.964,11.625,0.764,2725.395,P,CS100
2020-08-30 04:00:00,8.481,0.894,2725.467,12.11,0.885,2725.104,12.207,0.833,2724.998,12.207,0.563,2724.89,8.182,0.74,2724.959,11.625,0.767,2725.392,P,CS100
2020-08-30 05:00:00,8.481,0.897,2725.464,12.11,0.891,2725.098,12.207,0.839,2724.992,12.207,0.571,2724.882,8.182,0.744,2724.955,11.625,0.772,2725.387,P,CS100
2020-08-30 06:00:00,8.481,0.899,2725.462,12.11,0.9,2725.089,12.207,0.847,2724.984,12.207,0.581,2724.872,8.182,0.748,2724.951,11.625,0.774,2725.385,P,CS100
2020-08-30 07:00:00,8.481,0.904,2725.457,12.11,0.904,2725.085,12.207,0.853,2724.978,12.207,0.586,2724.867,8.182,0.75,2724.949,11.625,0.778,2725.381,P,CS100
2020-08-30 08:00:00,8.481,0.905,2725.456,12.013,0.911,2725.078,12.304,0.858,2724.973,12.207,0.594,2724.859,8.182,0.754,2724.945,11.625,0.779,2725.38,P,CS100
2020-08-30 09:00:00,8.481,0.906,2725.455,12.013,0.916,2725.073,12.304,0.861,2724.97,12.207,0.596,2724.857,8.182,0.756,2724.943,11.625,0.78,2725.379,P,CS100
2020-08-30 10:00:00,8.481,0.91,2725.451,12.013,0.919,2725.07,12.304,0.864,2724.967,12.207,0.601,2724.852,8.182,0.758,2724.941,11.625,0.781,2725.378,P,CS100
2020-08-30 11:00:00,8.481,0.911,2725.45,11.916,0.923,2725.066,12.304,0.869,2724.962,12.207,0.606,2724.847,8.182,0.761,2724.938,11.625,0.783,2725.376,P,CS100
2020-08-30 12:00:00,8.481,0.916,2725.445,11.916,0.927,2725.062,12.304,0.874,2724.957,12.207,0.61,2724.843,8.182,0.762,2724.937,11.625,0.787,2725.372,P,CS100
2020-08-30 13:00:00,8.481,0.919,2725.442,11.819,0.932,2725.057,12.304,0.88,2724.951,12.207,0.617,2724.836,8.182,0.768,2724.931,11.625,0.789,2725.37,P,CS100
2020-08-30 14:00:00,8.481,0.921,2725.44,11.819,0.938,2725.051,12.304,0.883,2724.948,12.207,0.625,2724.828,8.182,0.769,2724.93,11.625,0.794,2725.365,P,CS100
2020-08-30 15:00:00,8.481,0.923,2725.438,11.819,0.942,2725.047,12.304,0.889,2724.942,12.207,0.628,2724.825,8.182,0.772,2724.927,11.625,0.794,2725.365,P,CS100
2020-08-30 16:00:00,8.481,0.92,2725.441,11.722,0.94,2725.049,12.304,0.886,2724.945,12.207,0.626,2724.827,8.182,0.768,2724.931,11.625,0.791,2725.368,P,CS100
2020-08-30 17:00:00,8.481,0.924,2725.437,11.722,0.944,2725.045,12.304,0.892,2724.939,12.207,0.632,2724.821,8.182,0.771,2724.928,11.625,0.795,2725.364,P,CS100
2020-08-30 18:00:00,8.481,0.921,2725.44,11.625,0.943,2725.046,12.304,0.888,2724.943,12.207,0.627,2724.826,8.182,0.766,2724.933,11.625,0.79,2725.369,P,CS100
2020-08-30 19:00:00,8.481,0.92,2725.441,11.625,0.944,2725.045,12.304,0.891,2724.94,12.207,0.63,2724.823,8.182,0.768,2724.931,11.625,0.792,2725.367,P,CS100
2020-08-30 20:00:00,8.481,0.923,2725.438,11.625,0.948,2725.041,12.304,0.893,2724.938,12.207,0.631,2724.822,8.182,0.771,2724.928,11.625,0.794,2725.365,P,CS100
2020-08-30 21:00:00,8.481,0.921,2725.44,11.625,0.946,2725.043,12.304,0.889,2724.942,12.207,0.628,2724.825,8.182,0.768,2724.931,11.625,0.791,2725.368,P,CS100
2020-08-30 22:00:00,8.481,0.925,2725.436,11.625,0.948,2725.041,12.304,0.893,2724.938,12.207,0.632,2724.821,8.182,0.771,2724.928,11.625,0.795,2725.364,P,CS100
2020-08-30 23:00:00,8.581,0.921,2725.44,11.528,0.945,2725.044,12.304,0.888,2724.943,12.207,0.628,2724.825,8.182,0.767,2724.932,11.625,0.791,2725.368,P,CS100
2020-08-31 00:00:00,8.581,0.923,2725.438,11.528,0.948,2725.041,12.304,0.895,2724.936,12.207,0.634,2724.819,8.182,0.772,2724.927,11.625,0.793,2725.366,P,CS100
2020-08-31 01:00:00,8.581,0.924,2725.437,11.528,0.95,2725.039,12.304,0.897,2724.934,12.207,0.637,2724.816,8.182,0.773,2724.926,11.625,0.795,2725.364,P,CS100
2020-08-31 02:00:00,8.581,0.926,2725.435,11.528,0.951,2725.038,12.304,0.898,2724.933,12.207,0.64,2724.813,8.182,0.774,2724.925,11.625,0.795,2725.364,P,CS100
2020-08-31 03:00:00,8.581,0.926,2725.435,11.528,0.952,2725.037,12.304,0.898,2724.933,12.207,0.639,2724.814,8.182,0.774,2724.925,11.625,0.795,2725.364,P,CS100
2020-08-31 04:00:00,8.581,0.928,2725.433,11.431,0.953,2725.036,12.304,0.9,2724.931,12.207,0.641,2724.812,8.182,0.775,2724.924,11.625,0.797,2725.362,P,CS100
2020-08-31 05:00:00,8.581,0.928,2725.433,11.431,0.954,2725.035,12.304,0.902,2724.929,12.207,0.642,2724.811,8.282,0.775,2724.924,11.625,0.795,2725.364,P,CS100
2020-08-31 06:00:00,8.581,0.929,2725.432,11.431,0.954,2725.035,12.304,0.903,2724.928,12.304,0.644,2724.809,8.282,0.777,2724.922,11.625,0.797,2725.362,P,CS100
2020-08-31 07:00:00,8.581,0.931,2725.43,11.431,0.957,2725.032,12.304,0.906,2724.925,12.304,0.647,2724.806,8.282,0.777,2724.922,11.625,0.799,2725.36,P,CS100
2020-08-31 08:00:00,8.581,0.928,2725.433,11.334,0.958,2725.031,12.304,0.907,2724.924,12.304,0.648,2724.805,8.282,0.777,2724.922,11.625,0.8,2725.359,P,CS100
2020-08-31 09:00:00,8.581,0.93,2725.431,11.334,0.961,2725.028,12.304,0.908,2724.923,12.304,0.651,2724.802,8.282,0.779,2724.92,11.625,0.801,2725.358,P,CS100
2020-08-31 10:00:00,8.581,0.931,2725.43,11.334,0.962,2725.027,12.304,0.91,2724.921,12.304,0.652,2724.801,8.282,0.78,2724.919,11.625,0.803,2725.356,P,CS100
2020-08-31 11:00:00,8.581,0.933,2725.428,11.334,0.963,2725.026,12.304,0.912,2724.919,12.304,0.653,2724.8,8.282,0.779,2724.92,11.625,0.803,2725.356,P,CS100
2020-08-31 12:00:00,8.581,0.934,2725.427,11.236,0.966,2725.023,12.304,0.916,2724.915,12.304,0.658,2724.795,8.282,0.783,2724.916,11.625,0.804,2725.355,P,CS100
2020-08-31 13:00:00,8.581,0.937,2725.424,11.236,0.969,2725.02,12.304,0.918,2724.913,12.304,0.659,2724.794,8.282,0.783,2724.916,11.625,0.806,2725.353,P,CS100
2020-08-31 14:00:00,8.581,0.94,2725.421,11.236,0.972,2725.017,12.304,0.922,2724.909,12.304,0.664,2724.789,8.282,0.788,2724.911,11.625,0.81,2725.349,P,CS100
2020-08-31 15:00:00,8.581,0.94,2725.421,11.236,0.974,2725.015,12.304,0.922,2724.909,12.304,0.664,2724.789,8.282,0.786,2724.913,11.625,0.807,2725.352,P,CS100
2020-08-31 16:00:00,8.581,0.937,2725.424,11.236,0.973,2725.016,12.304,0.921,2724.91,12.304,0.664,2724.789,8.282,0.785,2724.914,11.625,0.806,2725.353,P,CS100
2020-08-31 17:00:00,8.581,0.938,2725.423,11.236,0.972,2725.017,12.304,0.921,2724.91,12.304,0.664,2724.789,8.282,0.784,2724.915,11.625,0.805,2725.354,P,CS100
2020-08-31 18:00:00,8.581,0.942,2725.419,11.139,0.979,2725.01,12.401,0.927,2724.904,12.304,0.668,2724.785,8.282,0.789,2724.91,11.625,0.811,2725.348,P,CS100
2020-08-31 19:00:00,8.581,0.94,2725.421,11.139,0.977,2725.012,12.401,0.925,2724.906,12.304,0.669,2724.784,8.282,0.788,2724.911,11.625,0.811,2725.348,P,CS100
2020-08-31 20:00:00,8.581,0.944,2725.417,11.139,0.981,2725.008,12.401,0.929,2724.902,12.304,0.671,2724.782,8.282,0.789,2724.91,11.625,0.812,2725.347,P,CS100
2020-08-31 21:00:00,8.581,0.942,2725.419,11.139,0.98,2725.009,12.401,0.928,2724.903,12.304,0.671,2724.782,8.282,0.788,2724.911,11.625,0.811,2725.348,P,CS100
2020-08-31 22:00:00,8.581,0.941,2725.42,11.139,0.982,2725.007,12.401,0.929,2724.902,12.304,0.672,2724.781,8.282,0.79,2724.909,11.722,0.813,2725.346,P,CS100
2020-08-31 23:00:00,8.581,0.944,2725.417,11.139,0.982,2725.007,12.401,0.93,2724.901,12.304,0.674,2724.779,8.282,0.789,2724.91,11.625,0.813,2725.346,P,CS100
