DateTime.MST,SR-SC-1.1_WaterTemp.deg.C,SR-SC-1.1_DTW.m,SR-SC-1.1_WaterLevelElev.masl,SR-SC-2.1_WaterTemp.deg.C,SR-SC-2.1_DTW.m,SR-SC-2.1_WaterLevelElev.masl,SR-SC-2.2_WaterTemp.deg.C,SR-SC-2.2_DTW.m,SR-SC-2.2_WaterLevelElev.masl,SR-BD-WT_WaterTemp.deg.C,SR-BD-WT_DTW.m,SR-BD-WT_WaterLevelElev.masl,SR-OBJ-Fenceline-WT_WaterTemp.deg.C,SR-OBJ-Fenceline-WT_DTW.m,SR-OBJ-Fenceline-WT_WaterLevelElev.masl,DataFlag_01,DataFlag_02
2021-02-09 17:00:00,1.112,0.294,2724.386,0.674,0.434,2724.721,0.784,0.367,2724.858,1.764,-0.53,2725.73,-99999,-99999,-99999,P,KCOCREST39 & KCOCREST46
2021-02-09 18:00:00,1.112,0.296,2724.384,0.674,0.435,2724.72,0.784,0.368,2724.857,1.764,-0.531,2725.731,-99999,-99999,-99999,P,KCOCREST39 & KCOCREST46
2021-02-09 19:00:00,1.112,0.292,2724.388,0.674,0.434,2724.721,0.784,0.365,2724.86,1.764,-0.532,2725.732,-99999,-99999,-99999,P,KCOCREST39 & KCOCREST46
2021-02-09 20:00:00,1.112,0.295,2724.385,0.674,0.435,2724.72,0.784,0.368,2724.857,1.764,-0.532,2725.732,-99999,-99999,-99999,P,KCOCREST39 & KCOCREST46
2021-02-09 21:00:00,1.112,0.292,2724.388,0.674,0.432,2724.723,0.784,0.364,2724.861,1.764,-0.534,2725.734,-99999,-99999,-99999,P,KCOCREST39 & KCOCREST46
2021-02-09 22:00:00,1.112,0.291,2724.389,0.674,0.43,2724.725,0.784,0.364,2724.861,1.764,-0.536,2725.736,-99999,-99999,-99999,P,KCOCREST39 & KCOCREST46
2021-02-09 23:00:00,1.112,0.288,2724.392,0.674,0.429,2724.726,0.784,0.362,2724.863,1.764,-0.536,2725.736,-99999,-99999,-99999,P,KCOCREST39 & KCOCREST46
2021-02-10 00:00:00,1.112,0.291,2724.389,0.674,0.43,2724.725,0.784,0.363,2724.862,1.764,-0.534,2725.734,-99999,-99999,-99999,P,KCOCREST39 & KCOCREST46
2021-02-10 01:00:00,1.112,0.293,2724.387,0.674,0.431,2724.724,0.784,0.364,2724.861,1.764,-0.533,2725.733,-99999,-99999,-99999,P,KCOCREST39 & KCOCREST46
2021-02-10 02:00:00,1.112,0.29,2724.39,0.674,0.429,2724.726,0.784,0.362,2724.863,1.764,-0.537,2725.737,-99999,-99999,-99999,P,KCOCREST39 & KCOCREST46
2021-02-10 03:00:00,1.112,0.29,2724.39,0.674,0.43,2724.725,0.784,0.363,2724.862,1.764,-0.536,2725.736,-99999,-99999,-99999,P,KCOCREST39 & KCOCREST46
2021-02-10 04:00:00,1.112,0.292,2724.388,0.674,0.429,2724.726,0.784,0.363,2724.862,1.764,-0.539,2725.739,-99999,-99999,-99999,P,KCOCREST39 & KCOCREST46
2021-02-10 05:00:00,1.112,0.289,2724.391,0.674,0.43,2724.725,0.784,0.362,2724.863,1.764,-0.541,2725.741,-99999,-99999,-99999,P,KCOCREST39 & KCOCREST46
2021-02-10 06:00:00,1.112,0.29,2724.39,0.674,0.431,2724.724,0.784,0.362,2724.863,1.764,-0.54,2725.74,-99999,-99999,-99999,P,KCOCREST39 & KCOCREST46
2021-02-10 07:00:00,1.112,0.292,2724.388,0.674,0.43,2724.725,0.784,0.364,2724.861,1.764,-0.539,2725.739,-99999,-99999,-99999,P,KCOCREST39 & KCOCREST46
2021-02-10 08:00:00,1.112,0.29,2724.39,0.674,0.43,2724.725,0.784,0.361,2724.864,1.764,-0.539,2725.739,-99999,-99999,-99999,P,KCOCREST39 & KCOCREST46
2021-02-10 09:00:00,1.003,0.289,2724.391,0.674,0.428,2724.727,0.784,0.359,2724.866,1.764,-0.539,2725.739,-99999,-99999,-99999,P,KCOCREST39 & KCOCREST46
2021-02-10 10:00:00,1.003,0.29,2724.39,0.674,0.427,2724.728,0.784,0.361,2724.864,1.764,-0.543,2725.743,-99999,-99999,-99999,P,KCOCREST39 & KCOCREST46
2021-02-10 11:00:00,1.003,0.288,2724.392,0.674,0.426,2724.729,0.784,0.36,2724.865,1.764,-0.541,2725.741,-99999,-99999,-99999,P,KCOCREST39 & KCOCREST46
2021-02-10 12:00:00,1.112,0.284,2724.396,0.674,0.424,2724.731,0.784,0.357,2724.868,1.764,-0.545,2725.745,-99999,-99999,-99999,P,KCOCREST39 & KCOCREST46
2021-02-10 13:00:00,1.112,0.285,2724.395,0.674,0.423,2724.732,0.784,0.356,2724.869,1.764,-0.54,2725.74,-99999,-99999,-99999,P,KCOCREST39 & KCOCREST46
2021-02-10 14:00:00,1.003,0.286,2724.394,0.674,0.423,2724.732,0.784,0.356,2724.869,1.764,-0.538,2725.738,-99999,-99999,-99999,P,KCOCREST39 & KCOCREST46
2021-02-10 15:00:00,1.003,0.288,2724.392,0.674,0.425,2724.73,0.784,0.359,2724.866,1.764,-0.536,2725.736,-99999,-99999,-99999,P,KCOCREST39 & KCOCREST46
2021-02-10 16:00:00,1.003,0.286,2724.394,0.674,0.426,2724.729,0.784,0.36,2724.865,1.764,-0.536,2725.736,-99999,-99999,-99999,P,KCOCREST39 & KCOCREST46
2021-02-10 17:00:00,1.003,0.287,2724.393,0.674,0.427,2724.728,0.784,0.359,2724.866,1.764,-0.535,2725.735,-99999,-99999,-99999,P,KCOCREST39 & KCOCREST46
2021-02-10 18:00:00,1.003,0.291,2724.389,0.674,0.43,2724.725,0.784,0.362,2724.863,1.764,-0.532,2725.732,-99999,-99999,-99999,P,KCOCREST39 & KCOCREST46
2021-02-10 19:00:00,1.003,0.288,2724.392,0.674,0.429,2724.726,0.784,0.362,2724.863,1.764,-0.533,2725.733,-99999,-99999,-99999,P,KCOCREST39 & KCOCREST46
2021-02-10 20:00:00,1.003,0.29,2724.39,0.674,0.431,2724.724,0.784,0.363,2724.862,1.764,-0.531,2725.731,-99999,-99999,-99999,P,KCOCREST39 & KCOCREST46
2021-02-10 21:00:00,1.003,0.29,2724.39,0.674,0.429,2724.726,0.784,0.363,2724.862,1.764,-0.531,2725.731,-99999,-99999,-99999,P,KCOCREST39 & KCOCREST46
2021-02-10 22:00:00,1.003,0.292,2724.388,0.674,0.431,2724.724,0.784,0.365,2724.86,1.764,-0.529,2725.729,-99999,-99999,-99999,P,KCOCREST39 & KCOCREST46
2021-02-10 23:00:00,1.003,0.292,2724.388,0.674,0.432,2724.723,0.784,0.364,2724.861,1.764,-0.531,2725.731,-99999,-99999,-99999,P,KCOCREST39 & KCOCREST46
2021-02-11 00:00:00,1.003,0.29,2724.39,0.674,0.432,2724.723,0.784,0.363,2724.862,1.764,-0.531,2725.731,-99999,-99999,-99999,P,KCOCREST39 & KCOCREST46
2021-02-11 01:00:00,1.003,0.292,2724.388,0.674,0.432,2724.723,0.784,0.364,2724.861,1.764,-0.532,2725.732,-99999,-99999,-99999,P,KCOCREST39 & KCOCREST46
2021-02-11 02:00:00,1.003,0.291,2724.389,0.674,0.429,2724.726,0.784,0.363,2724.862,1.764,-0.534,2725.734,-99999,-99999,-99999,P,KCOCREST39 & KCOCREST46
2021-02-11 03:00:00,1.003,0.292,2724.388,0.674,0.43,2724.725,0.784,0.365,2724.86,1.764,-0.533,2725.733,-99999,-99999,-99999,P,KCOCREST39 & KCOCREST46
2021-02-11 04:00:00,1.003,0.293,2724.387,0.674,0.432,2724.723,0.784,0.364,2724.861,1.764,-0.532,2725.732,-99999,-99999,-99999,P,KCOCREST39 & KCOCREST46
2021-02-11 05:00:00,1.003,0.292,2724.388,0.674,0.432,2724.723,0.784,0.364,2724.861,1.764,-0.532,2725.732,-99999,-99999,-99999,P,KCOCREST39 & KCOCREST46
2021-02-11 06:00:00,1.003,0.295,2724.385,0.674,0.432,2724.723,0.784,0.366,2724.859,1.764,-0.531,2725.731,-99999,-99999,-99999,P,KCOCREST39 & KCOCREST46
2021-02-11 07:00:00,1.003,0.296,2724.384,0.674,0.434,2724.721,0.784,0.368,2724.857,1.764,-0.528,2725.728,-99999,-99999,-99999,P,KCOCREST39 & KCOCREST46
2021-02-11 08:00:00,1.003,0.293,2724.387,0.674,0.432,2724.723,0.784,0.366,2724.859,1.764,-0.531,2725.731,-99999,-99999,-99999,P,KCOCREST39 & KCOCREST46
2021-02-11 09:00:00,1.003,0.295,2724.385,0.674,0.433,2724.722,0.784,0.367,2724.858,1.764,-0.531,2725.731,-99999,-99999,-99999,P,KCOCREST39 & KCOCREST46
2021-02-11 10:00:00,1.003,0.292,2724.388,0.674,0.43,2724.725,0.784,0.365,2724.86,1.764,-0.534,2725.734,-99999,-99999,-99999,P,KCOCREST39 & KCOCREST46
2021-02-11 11:00:00,1.003,0.29,2724.39,0.674,0.428,2724.727,0.784,0.363,2724.862,1.764,-0.535,2725.735,-99999,-99999,-99999,P,KCOCREST39 & KCOCREST46
2021-02-11 12:00:00,1.003,0.291,2724.389,0.674,0.429,2724.726,0.784,0.362,2724.863,1.764,-0.533,2725.733,-99999,-99999,-99999,P,KCOCREST39 & KCOCREST46
2021-02-11 13:00:00,1.003,0.289,2724.391,0.674,0.428,2724.727,0.784,0.361,2724.864,1.764,-0.538,2725.738,-99999,-99999,-99999,P,KCOCREST39 & KCOCREST46
2021-02-11 14:00:00,1.003,0.291,2724.389,0.674,0.43,2724.725,0.784,0.364,2724.861,1.764,-0.532,2725.732,-99999,-99999,-99999,P,KCOCREST39 & KCOCREST46
2021-02-11 15:00:00,1.003,0.292,2724.388,0.674,0.431,2724.724,0.784,0.364,2724.861,1.764,-0.531,2725.731,-99999,-99999,-99999,P,KCOCREST39 & KCOCREST46
2021-02-11 16:00:00,1.003,0.29,2724.39,0.674,0.43,2724.725,0.784,0.363,2724.862,1.764,-0.532,2725.732,-99999,-99999,-99999,P,KCOCREST39 & KCOCREST46
2021-02-11 17:00:00,1.003,0.292,2724.388,0.674,0.431,2724.724,0.784,0.361,2724.864,1.764,-0.534,2725.734,-99999,-99999,-99999,P,KCOCREST39 & KCOCREST46
2021-02-11 18:00:00,1.003,0.29,2724.39,0.674,0.428,2724.727,0.784,0.361,2724.864,1.764,-0.535,2725.735,-99999,-99999,-99999,P,KCOCREST39 & KCOCREST46
2021-02-11 19:00:00,1.003,0.291,2724.389,0.674,0.43,2724.725,0.784,0.361,2724.864,1.764,-0.535,2725.735,-99999,-99999,-99999,P,KCOCREST39 & KCOCREST46
2021-02-11 20:00:00,1.003,0.291,2724.389,0.674,0.429,2724.726,0.784,0.363,2724.862,1.764,-0.534,2725.734,-99999,-99999,-99999,P,KCOCREST39 & KCOCREST46
2021-02-11 21:00:00,1.003,0.29,2724.39,0.674,0.431,2724.724,0.784,0.362,2724.863,1.764,-0.533,2725.733,-99999,-99999,-99999,P,KCOCREST39 & KCOCREST46
2021-02-11 22:00:00,1.003,0.289,2724.391,0.674,0.43,2724.725,0.784,0.359,2724.866,1.764,-0.534,2725.734,-99999,-99999,-99999,P,KCOCREST39 & KCOCREST46
2021-02-11 23:00:00,1.003,0.289,2724.391,0.674,0.428,2724.727,0.784,0.36,2724.865,1.764,-0.534,2725.734,-99999,-99999,-99999,P,KCOCREST39 & KCOCREST46
2021-02-12 00:00:00,1.003,0.289,2724.391,0.674,0.43,2724.725,0.784,0.361,2724.864,1.764,-0.53,2725.73,-99999,-99999,-99999,P,KCOCREST39 & KCOCREST46
2021-02-12 01:00:00,1.003,0.291,2724.389,0.674,0.432,2724.723,0.784,0.363,2724.862,1.764,-0.531,2725.731,-99999,-99999,-99999,P,KCOCREST39 & KCOCREST46
2021-02-12 02:00:00,1.003,0.29,2724.39,0.674,0.43,2724.725,0.784,0.361,2724.864,1.764,-0.531,2725.731,-99999,-99999,-99999,P,KCOCREST39 & KCOCREST46
2021-02-12 03:00:00,1.003,0.289,2724.391,0.674,0.43,2724.725,0.784,0.362,2724.863,1.764,-0.533,2725.733,-99999,-99999,-99999,P,KCOCREST39 & KCOCREST46
2021-02-12 04:00:00,1.003,0.291,2724.389,0.674,0.43,2724.725,0.784,0.363,2724.862,1.764,-0.533,2725.733,-99999,-99999,-99999,P,KCOCREST39 & KCOCREST46
2021-02-12 05:00:00,1.003,0.288,2724.392,0.674,0.429,2724.726,0.784,0.36,2724.865,1.764,-0.535,2725.735,-99999,-99999,-99999,P,KCOCREST39 & KCOCREST46
2021-02-12 06:00:00,1.003,0.291,2724.389,0.674,0.432,2724.723,0.784,0.362,2724.863,1.764,-0.534,2725.734,-99999,-99999,-99999,P,KCOCREST39 & KCOCREST46
2021-02-12 07:00:00,1.003,0.291,2724.389,0.674,0.429,2724.726,0.784,0.362,2724.863,1.764,-0.534,2725.734,-99999,-99999,-99999,P,KCOCREST39 & KCOCREST46
2021-02-12 08:00:00,1.003,0.289,2724.391,0.674,0.43,2724.725,0.784,0.361,2724.864,1.764,-0.534,2725.734,-99999,-99999,-99999,P,KCOCREST39 & KCOCREST46
2021-02-12 09:00:00,1.003,0.288,2724.392,0.674,0.429,2724.726,0.784,0.361,2724.864,1.764,-0.535,2725.735,-99999,-99999,-99999,P,KCOCREST39 & KCOCREST46
2021-02-12 10:00:00,1.003,0.289,2724.391,0.674,0.429,2724.726,0.784,0.362,2724.863,1.764,-0.534,2725.734,-99999,-99999,-99999,P,KCOCREST39 & KCOCREST46
2021-02-12 11:00:00,1.003,0.288,2724.392,0.674,0.427,2724.728,0.784,0.36,2724.865,1.764,-0.535,2725.735,-99999,-99999,-99999,P,KCOCREST39 & KCOCREST46
2021-02-12 12:00:00,1.003,0.289,2724.391,0.674,0.429,2724.726,0.784,0.362,2724.863,1.764,-0.533,2725.733,-99999,-99999,-99999,P,KCOCREST39 & KCOCREST46
2021-02-12 13:00:00,1.003,0.289,2724.391,0.674,0.429,2724.726,0.784,0.361,2724.864,1.764,-0.533,2725.733,-99999,-99999,-99999,P,KCOCREST39 & KCOCREST46
2021-02-12 14:00:00,1.003,0.289,2724.391,0.674,0.43,2724.725,0.784,0.361,2724.864,1.764,-0.531,2725.731,-99999,-99999,-99999,P,KCOCREST39 & KCOCREST46
2021-02-12 15:00:00,1.003,0.291,2724.389,0.674,0.43,2724.725,0.784,0.362,2724.863,1.764,-0.531,2725.731,-99999,-99999,-99999,P,KCOCREST39 & KCOCREST46
2021-02-12 16:00:00,1.003,0.291,2724.389,0.674,0.432,2724.723,0.784,0.362,2724.863,1.764,-0.53,2725.73,-99999,-99999,-99999,P,KCOCREST39 & KCOCREST46
2021-02-12 17:00:00,1.003,0.29,2724.39,0.674,0.43,2724.725,0.784,0.362,2724.863,1.764,-0.531,2725.731,-99999,-99999,-99999,P,KCOCREST39 & KCOCREST46
2021-02-12 18:00:00,1.003,0.29,2724.39,0.674,0.43,2724.725,0.784,0.361,2724.864,1.764,-0.53,2725.73,-99999,-99999,-99999,P,KCOCREST39 & KCOCREST46
2021-02-12 19:00:00,1.003,0.29,2724.39,0.674,0.43,2724.725,0.784,0.361,2724.864,1.764,-0.53,2725.73,-99999,-99999,-99999,P,KCOCREST39 & KCOCREST46
2021-02-12 20:00:00,1.003,0.29,2724.39,0.674,0.432,2724.723,0.784,0.364,2724.861,1.764,-0.528,2725.728,-99999,-99999,-99999,P,KCOCREST39 & KCOCREST46
2021-02-12 21:00:00,1.003,0.289,2724.391,0.674,0.429,2724.726,0.784,0.362,2724.863,1.764,-0.531,2725.731,-99999,-99999,-99999,P,KCOCREST39 & KCOCREST46
2021-02-12 22:00:00,1.003,0.291,2724.389,0.674,0.431,2724.724,0.784,0.363,2724.862,1.764,-0.535,2725.735,-99999,-99999,-99999,P,KCOCREST39 & KCOCREST46
2021-02-12 23:00:00,1.003,0.291,2724.389,0.674,0.43,2724.725,0.784,0.363,2724.862,1.764,-0.526,2725.726,-99999,-99999,-99999,P,KCOCREST39 & KCOCREST46
2021-02-13 00:00:00,1.003,0.29,2724.39,0.674,0.431,2724.724,0.784,0.364,2724.861,1.764,-0.519,2725.719,-99999,-99999,-99999,P,KCOCREST39 & KCOCREST46
2021-02-13 01:00:00,1.003,0.29,2724.39,0.674,0.431,2724.724,0.784,0.363,2724.862,1.764,-0.525,2725.725,-99999,-99999,-99999,P,KCOCREST39 & KCOCREST46
2021-02-13 02:00:00,1.003,0.294,2724.386,0.674,0.433,2724.722,0.784,0.366,2724.859,1.764,-0.516,2725.716,-99999,-99999,-99999,P,KCOCREST39 & KCOCREST46
2021-02-13 03:00:00,1.003,0.289,2724.391,0.674,0.43,2724.725,0.784,0.364,2724.861,1.764,-0.528,2725.728,-99999,-99999,-99999,P,KCOCREST39 & KCOCREST46
2021-02-13 04:00:00,1.003,0.286,2724.394,0.674,0.43,2724.725,0.784,0.36,2724.865,1.764,-0.532,2725.732,-99999,-99999,-99999,P,KCOCREST39 & KCOCREST46
2021-02-13 05:00:00,1.003,0.288,2724.392,0.674,0.43,2724.725,0.784,0.363,2724.862,1.764,-0.534,2725.734,-99999,-99999,-99999,P,KCOCREST39 & KCOCREST46
2021-02-13 06:00:00,1.003,0.289,2724.391,0.674,0.43,2724.725,0.784,0.363,2724.862,1.764,-0.531,2725.731,-99999,-99999,-99999,P,KCOCREST39 & KCOCREST46
2021-02-13 07:00:00,1.003,0.289,2724.391,0.674,0.43,2724.725,0.784,0.36,2724.865,1.764,-0.531,2725.731,-99999,-99999,-99999,P,KCOCREST39 & KCOCREST46
2021-02-13 08:00:00,1.003,0.29,2724.39,0.674,0.431,2724.724,0.784,0.362,2724.863,1.764,-0.531,2725.731,-99999,-99999,-99999,P,KCOCREST39 & KCOCREST46
2021-02-13 09:00:00,1.003,0.285,2724.395,0.674,0.425,2724.73,0.784,0.36,2724.865,1.764,-0.537,2725.737,-99999,-99999,-99999,P,KCOCREST39 & KCOCREST46
2021-02-13 10:00:00,1.003,0.285,2724.395,0.674,0.424,2724.731,0.784,0.357,2724.868,1.764,-0.544,2725.744,-99999,-99999,-99999,P,KCOCREST39 & KCOCREST46
2021-02-13 11:00:00,1.003,0.281,2724.399,0.674,0.421,2724.734,0.784,0.353,2724.872,1.764,-0.555,2725.755,-99999,-99999,-99999,P,KCOCREST39 & KCOCREST46
2021-02-13 12:00:00,1.003,0.281,2724.399,0.674,0.419,2724.736,0.784,0.352,2724.873,1.764,-0.554,2725.754,-99999,-99999,-99999,P,KCOCREST39 & KCOCREST46
2021-02-13 13:00:00,1.003,0.279,2724.401,0.674,0.417,2724.738,0.784,0.349,2724.876,1.764,-0.548,2725.748,-99999,-99999,-99999,P,KCOCREST39 & KCOCREST46
2021-02-13 14:00:00,1.003,0.28,2724.4,0.674,0.417,2724.738,0.784,0.349,2724.876,1.764,-0.556,2725.756,-99999,-99999,-99999,P,KCOCREST39 & KCOCREST46
2021-02-13 15:00:00,1.003,0.281,2724.399,0.674,0.417,2724.738,0.784,0.35,2724.875,1.764,-0.555,2725.755,-99999,-99999,-99999,P,KCOCREST39 & KCOCREST46
2021-02-13 16:00:00,1.003,0.279,2724.401,0.674,0.417,2724.738,0.784,0.348,2724.877,1.764,-0.556,2725.756,-99999,-99999,-99999,P,KCOCREST39 & KCOCREST46
2021-02-13 17:00:00,1.003,0.28,2724.4,0.674,0.416,2724.739,0.784,0.35,2724.875,1.764,-0.55,2725.75,-99999,-99999,-99999,P,KCOCREST39 & KCOCREST46
2021-02-13 18:00:00,1.003,0.281,2724.399,0.674,0.418,2724.737,0.784,0.349,2724.876,1.764,-0.547,2725.747,-99999,-99999,-99999,P,KCOCREST39 & KCOCREST46
2021-02-13 19:00:00,1.003,0.279,2724.401,0.674,0.415,2724.74,0.784,0.348,2724.877,1.764,-0.547,2725.747,-99999,-99999,-99999,P,KCOCREST39 & KCOCREST46
2021-02-13 20:00:00,1.003,0.279,2724.401,0.674,0.416,2724.739,0.784,0.349,2724.876,1.764,-0.549,2725.749,-99999,-99999,-99999,P,KCOCREST39 & KCOCREST46
2021-02-13 21:00:00,1.003,0.279,2724.401,0.674,0.418,2724.737,0.784,0.349,2724.876,1.764,-0.546,2725.746,-99999,-99999,-99999,P,KCOCREST39 & KCOCREST46
2021-02-13 22:00:00,1.003,0.277,2724.403,0.674,0.415,2724.74,0.784,0.348,2724.877,1.764,-0.547,2725.747,-99999,-99999,-99999,P,KCOCREST39 & KCOCREST46
2021-02-13 23:00:00,1.003,0.277,2724.403,0.674,0.415,2724.74,0.784,0.349,2724.876,1.764,-0.549,2725.749,-99999,-99999,-99999,P,KCOCREST39 & KCOCREST46
2021-02-14 00:00:00,1.003,0.279,2724.401,0.674,0.415,2724.74,0.784,0.349,2724.876,1.764,-0.546,2725.746,-99999,-99999,-99999,P,KCOCREST39 & KCOCREST46
2021-02-14 01:00:00,1.003,0.279,2724.401,0.674,0.416,2724.739,0.784,0.348,2724.877,1.764,-0.545,2725.745,-99999,-99999,-99999,P,KCOCREST39 & KCOCREST46
2021-02-14 02:00:00,1.003,0.278,2724.402,0.674,0.415,2724.74,0.784,0.347,2724.878,1.764,-0.547,2725.747,-99999,-99999,-99999,P,KCOCREST39 & KCOCREST46
2021-02-14 03:00:00,1.003,0.278,2724.402,0.674,0.416,2724.739,0.784,0.349,2724.876,1.764,-0.545,2725.745,-99999,-99999,-99999,P,KCOCREST39 & KCOCREST46
2021-02-14 04:00:00,1.003,0.281,2724.399,0.674,0.419,2724.736,0.784,0.35,2724.875,1.764,-0.543,2725.743,-99999,-99999,-99999,P,KCOCREST39 & KCOCREST46
2021-02-14 05:00:00,1.003,0.283,2724.397,0.674,0.422,2724.733,0.784,0.352,2724.873,1.764,-0.54,2725.74,-99999,-99999,-99999,P,KCOCREST39 & KCOCREST46
2021-02-14 06:00:00,1.003,0.284,2724.396,0.674,0.422,2724.733,0.784,0.354,2724.871,1.764,-0.537,2725.737,-99999,-99999,-99999,P,KCOCREST39 & KCOCREST46
2021-02-14 07:00:00,1.003,0.283,2724.397,0.674,0.423,2724.732,0.784,0.354,2724.871,1.764,-0.536,2725.736,-99999,-99999,-99999,P,KCOCREST39 & KCOCREST46
2021-02-14 08:00:00,1.003,0.286,2724.394,0.674,0.424,2724.731,0.784,0.357,2724.868,1.764,-0.536,2725.736,-99999,-99999,-99999,P,KCOCREST39 & KCOCREST46
2021-02-14 09:00:00,1.003,0.285,2724.395,0.674,0.423,2724.732,0.784,0.356,2724.869,1.764,-0.54,2725.74,-99999,-99999,-99999,P,KCOCREST39 & KCOCREST46
2021-02-14 10:00:00,1.003,0.285,2724.395,0.674,0.423,2724.732,0.784,0.356,2724.869,1.764,-0.539,2725.739,-99999,-99999,-99999,P,KCOCREST39 & KCOCREST46
2021-02-14 11:00:00,1.003,0.282,2724.398,0.674,0.419,2724.736,0.784,0.352,2724.873,1.764,-0.543,2725.743,-99999,-99999,-99999,P,KCOCREST39 & KCOCREST46
2021-02-14 12:00:00,1.003,0.279,2724.401,0.674,0.418,2724.737,0.784,0.35,2724.875,1.764,-0.544,2725.744,-99999,-99999,-99999,P,KCOCREST39 & KCOCREST46
2021-02-14 13:00:00,1.003,0.279,2724.401,0.674,0.418,2724.737,0.784,0.351,2724.874,1.764,-0.546,2725.746,-99999,-99999,-99999,P,KCOCREST39 & KCOCREST46
2021-02-14 14:00:00,1.003,0.283,2724.397,0.674,0.42,2724.735,0.784,0.355,2724.87,1.764,-0.537,2725.737,-99999,-99999,-99999,P,KCOCREST39 & KCOCREST46
2021-02-14 15:00:00,1.003,0.286,2724.394,0.674,0.424,2724.731,0.784,0.357,2724.868,1.764,-0.533,2725.733,-99999,-99999,-99999,P,KCOCREST39 & KCOCREST46
2021-02-14 16:00:00,1.003,0.286,2724.394,0.674,0.423,2724.732,0.784,0.358,2724.867,1.764,-0.532,2725.732,-99999,-99999,-99999,P,KCOCREST39 & KCOCREST46
2021-02-14 17:00:00,1.003,0.285,2724.395,0.674,0.425,2724.73,0.784,0.357,2724.868,1.764,-0.533,2725.733,-99999,-99999,-99999,P,KCOCREST39 & KCOCREST46
2021-02-14 18:00:00,1.003,0.289,2724.391,0.674,0.43,2724.725,0.784,0.361,2724.864,1.764,-0.527,2725.727,-99999,-99999,-99999,P,KCOCREST39 & KCOCREST46
2021-02-14 19:00:00,1.003,0.291,2724.389,0.674,0.43,2724.725,0.784,0.361,2724.864,1.764,-0.527,2725.727,-99999,-99999,-99999,P,KCOCREST39 & KCOCREST46
2021-02-14 20:00:00,1.003,0.288,2724.392,0.674,0.43,2724.725,0.784,0.361,2724.864,1.764,-0.525,2725.725,-99999,-99999,-99999,P,KCOCREST39 & KCOCREST46
2021-02-14 21:00:00,1.003,0.289,2724.391,0.674,0.43,2724.725,0.784,0.359,2724.866,1.764,-0.524,2725.724,-99999,-99999,-99999,P,KCOCREST39 & KCOCREST46
2021-02-14 22:00:00,1.003,0.283,2724.397,0.674,0.426,2724.729,0.784,0.358,2724.867,1.764,-0.524,2725.724,-99999,-99999,-99999,P,KCOCREST39 & KCOCREST46
2021-02-14 23:00:00,1.003,0.286,2724.394,0.674,0.428,2724.727,0.784,0.36,2724.865,1.764,-0.524,2725.724,-99999,-99999,-99999,P,KCOCREST39 & KCOCREST46
2021-02-15 00:00:00,1.003,0.286,2724.394,0.674,0.427,2724.728,0.784,0.358,2724.867,1.764,-0.529,2725.729,-99999,-99999,-99999,P,KCOCREST39 & KCOCREST46
2021-02-15 01:00:00,1.003,0.284,2724.396,0.674,0.425,2724.73,0.784,0.355,2724.87,1.764,-0.539,2725.739,-99999,-99999,-99999,P,KCOCREST39 & KCOCREST46
2021-02-15 02:00:00,1.003,0.282,2724.398,0.674,0.422,2724.733,0.784,0.353,2724.872,1.764,-0.54,2725.74,-99999,-99999,-99999,P,KCOCREST39 & KCOCREST46
2021-02-15 03:00:00,1.003,0.284,2724.396,0.674,0.424,2724.731,0.784,0.356,2724.869,1.764,-0.536,2725.736,-99999,-99999,-99999,P,KCOCREST39 & KCOCREST46
2021-02-15 04:00:00,1.003,0.284,2724.396,0.674,0.423,2724.732,0.784,0.354,2724.871,1.764,-0.536,2725.736,-99999,-99999,-99999,P,KCOCREST39 & KCOCREST46
2021-02-15 05:00:00,1.003,0.282,2724.398,0.674,0.422,2724.733,0.784,0.353,2724.872,1.764,-0.534,2725.734,-99999,-99999,-99999,P,KCOCREST39 & KCOCREST46
2021-02-15 06:00:00,1.003,0.282,2724.398,0.674,0.422,2724.733,0.784,0.353,2724.872,1.764,-0.536,2725.736,-99999,-99999,-99999,P,KCOCREST39 & KCOCREST46
2021-02-15 07:00:00,1.003,0.285,2724.395,0.674,0.425,2724.73,0.784,0.355,2724.87,1.764,-0.535,2725.735,-99999,-99999,-99999,P,KCOCREST39 & KCOCREST46
2021-02-15 08:00:00,1.003,0.283,2724.397,0.674,0.423,2724.732,0.784,0.351,2724.874,1.764,-0.534,2725.734,-99999,-99999,-99999,P,KCOCREST39 & KCOCREST46
2021-02-15 09:00:00,1.003,0.278,2724.402,0.674,0.418,2724.737,0.784,0.348,2724.877,1.764,-0.528,2725.728,-99999,-99999,-99999,P,KCOCREST39 & KCOCREST46
2021-02-15 10:00:00,1.003,0.277,2724.403,0.674,0.416,2724.739,0.784,0.347,2724.878,1.764,-0.533,2725.733,-99999,-99999,-99999,P,KCOCREST39 & KCOCREST46
2021-02-15 11:00:00,1.003,0.279,2724.401,0.674,0.42,2724.735,0.784,0.351,2724.874,1.764,-0.536,2725.736,-99999,-99999,-99999,P,KCOCREST39 & KCOCREST46
2021-02-15 12:00:00,1.003,0.273,2724.407,0.674,0.414,2724.741,0.784,0.345,2724.88,1.764,-0.545,2725.745,-99999,-99999,-99999,P,KCOCREST39 & KCOCREST46
